Day,Date,Revenue
1,2013-01-01,630.1
2,2013-01-02,261.5
3,2013-01-03,280.08000000000004
4,2013-01-04,317.0
5,2013-01-05,476.06
6,2013-01-06,279.5
7,2013-01-07,138.5
8,2013-01-08,135.5
9,2013-01-09,144.0
10,2013-01-10,238.27
11,2013-01-11,333.0
12,2013-01-12,661.5
13,2013-01-13,392.5
14,2013-01-14,228.8
15,2013-01-15,194.5
16,2013-01-16,382.2
17,2013-01-17,419.0
18,2013-01-18,577.9
19,2013-01-19,804.04
20,2013-01-20,805.04
21,2013-01-21,881.03
22,2013-01-22,1274.12
23,2013-01-23,1139.5
24,2013-01-24,823.6199999999999
25,2013-01-25,429.0
26,2013-01-26,751.9899999999998
27,2013-01-27,408.57
28,2013-01-28,197.0
29,2013-01-29,222.0
30,2013-01-30,259.3
31,2013-01-31,279.64
32,2013-02-01,325.5
33,2013-02-02,648.77
34,2013-02-03,349.59000000000003
35,2013-02-04,192.63
36,2013-02-05,201.5
37,2013-02-06,206.61
38,2013-02-07,406.69000000000005
39,2013-02-08,693.94
40,2013-02-09,1395.03
41,2013-02-10,652.52
42,2013-02-11,397.6
43,2013-02-12,334.0
44,2013-02-13,383.0
45,2013-02-14,455.16999999999996
46,2013-02-15,837.0
47,2013-02-16,1807.05
48,2013-02-17,1639.25
49,2013-02-18,650.0
50,2013-02-19,314.38
51,2013-02-20,486.0
52,2013-02-21,928.54
53,2013-02-22,1202.23
54,2013-02-23,1785.5
55,2013-02-24,5032.8
56,2013-02-25,229.5
57,2013-02-26,188.5
58,2013-02-27,306.0
59,2013-02-28,603.3
60,2013-03-01,1202.5
61,2013-03-02,1466.35
62,2013-03-03,1448.64
63,2013-03-04,2031.05
64,2013-03-05,1136.76
65,2013-03-06,768.11
66,2013-03-07,284.5
67,2013-03-08,5259.16
68,2013-03-09,1339.1699999999998
69,2013-03-10,1440.04
70,2013-03-11,1288.5
71,2013-03-12,1577.9099999999999
72,2013-03-13,402.0
73,2013-03-14,567.86
74,2013-03-15,872.68
75,2013-03-16,1288.54
76,2013-03-17,1019.5
77,2013-03-18,915.23
78,2013-03-19,879.0
79,2013-03-20,1331.3100000000002
80,2013-03-21,1609.3200000000002
81,2013-03-22,2056.7200000000003
82,2013-03-23,1463.8100000000002
83,2013-03-24,643.52
84,2013-03-25,667.0
85,2013-03-26,528.29
86,2013-03-27,451.0
87,2013-03-28,553.5
88,2013-03-29,777.94
89,2013-03-30,944.3
90,2013-03-31,529.0
91,2013-04-01,497.08000000000004
92,2013-04-02,535.75
93,2013-04-03,516.54
94,2013-04-04,515.0
95,2013-04-05,768.0
96,2013-04-06,899.39
97,2013-04-07,496.03999999999996
98,2013-04-08,276.2
99,2013-04-09,287.5
100,2013-04-10,427.58
101,2013-04-11,355.5
102,2013-04-12,555.5
103,2013-04-13,932.51
104,2013-04-14,646.7
105,2013-04-15,569.0
106,2013-04-16,1027.56
107,2013-04-17,2917.55
108,2013-04-18,9187.03
109,2013-04-19,786.5
110,2013-04-20,940.0
111,2013-04-21,757.0
112,2013-04-22,895.22
113,2013-04-23,1295.83
114,2013-04-24,1282.67
115,2013-04-25,1170.85
116,2013-04-26,689.3399999999999
117,2013-04-27,1397.35
118,2013-04-28,901.04
119,2013-04-29,316.0
120,2013-04-30,211.03
121,2013-05-01,204.88
122,2013-05-02,275.5
123,2013-05-03,497.73
124,2013-05-04,845.0799999999999
125,2013-05-05,747.54
126,2013-05-06,824.03
127,2013-05-07,821.45
128,2013-05-08,1070.58
129,2013-05-09,382.9
130,2013-05-10,661.0
131,2013-05-11,1107.07
132,2013-05-12,510.0
133,2013-05-13,346.0
134,2013-05-14,423.0
135,2013-05-15,366.0
136,2013-05-16,531.61
137,2013-05-17,1250.7
138,2013-05-18,1711.6599999999999
139,2013-05-19,1707.72
140,2013-05-20,1925.8300000000002
141,2013-05-21,2088.94
142,2013-05-22,2267.06
143,2013-05-23,1008.97
144,2013-05-24,520.56
145,2013-05-25,1029.42
146,2013-05-26,974.51
147,2013-05-27,550.21
148,2013-05-28,333.51
149,2013-05-29,377.0
150,2013-05-30,616.0
151,2013-05-31,1134.05
152,2013-06-01,2056.26
153,2013-06-02,2051.7200000000003
154,2013-06-03,2184.38
155,2013-06-04,1721.6
156,2013-06-05,1092.1
157,2013-06-06,1320.08
158,2013-06-07,882.22
159,2013-06-08,1073.46
160,2013-06-09,965.5799999999999
161,2013-06-10,874.0799999999999
162,2013-06-11,1106.03
163,2013-06-12,1085.55
164,2013-06-13,979.08
165,2013-06-14,1531.73
166,2013-06-15,5438.710000000001
167,2013-06-16,2220.6400000000003
168,2013-06-17,1088.51
169,2013-06-18,4920.54
170,2013-06-19,1123.84
171,2013-06-20,768.34
172,2013-06-21,1213.1100000000001
173,2013-06-22,1498.0
174,2013-06-23,1373.55
175,2013-06-24,1514.6100000000001
176,2013-06-25,861.04
177,2013-06-26,513.5
178,2013-06-27,741.76
179,2013-06-28,1707.15
180,2013-06-29,2216.77
181,2013-06-30,1560.5
182,2013-07-01,1163.6399999999999
183,2013-07-02,780.49
184,2013-07-03,971.06
185,2013-07-04,1158.5
186,2013-07-05,1352.04
187,2013-07-06,1817.66
188,2013-07-07,912.5
189,2013-07-08,684.88
190,2013-07-09,686.1
191,2013-07-10,1023.61
192,2013-07-11,967.4399999999999
193,2013-07-12,1468.5
194,2013-07-13,9941.76
195,2013-07-14,1251.19
196,2013-07-15,1689.4599999999998
197,2013-07-16,2042.5
198,2013-07-17,1003.5
199,2013-07-18,1220.2
200,2013-07-19,1837.87
201,2013-07-20,2503.4500000000003
202,2013-07-21,1731.64
203,2013-07-22,1641.1100000000001
204,2013-07-23,1221.15
205,2013-07-24,790.03
206,2013-07-25,931.24
207,2013-07-26,1132.0
208,2013-07-27,1868.6200000000001
209,2013-07-28,1130.8799999999999
210,2013-07-29,549.0
211,2013-07-30,568.5
212,2013-07-31,8334.81
213,2013-08-01,756.8
214,2013-08-02,4574.11
215,2013-08-03,1821.04
216,2013-08-04,1288.52
217,2013-08-05,880.74
218,2013-08-06,520.0
219,2013-08-07,657.0
220,2013-08-08,619.56
221,2013-08-09,913.5
222,2013-08-10,1564.7
223,2013-08-11,949.0
224,2013-08-12,654.0
225,2013-08-13,649.0
226,2013-08-14,847.62
227,2013-08-15,1130.44
228,2013-08-16,1175.8
229,2013-08-17,1709.51
230,2013-08-18,882.5
231,2013-08-19,505.5
232,2013-08-20,516.76
233,2013-08-21,817.0
234,2013-08-22,952.2
235,2013-08-23,1014.15
236,2013-08-24,1172.5
237,2013-08-25,953.0699999999999
238,2013-08-26,563.77
239,2013-08-27,604.01
240,2013-08-28,597.04
241,2013-08-29,829.5
242,2013-08-30,789.5
243,2013-08-31,1382.1100000000001
244,2013-09-01,1298.19
245,2013-09-02,620.5
246,2013-09-03,288.39
247,2013-09-04,362.0
248,2013-09-05,354.0
249,2013-09-06,786.61
250,2013-09-07,1247.13
251,2013-09-08,1619.4499999999998
252,2013-09-09,1622.96
253,2013-09-10,10724.64
254,2013-09-11,2015.7299999999998
255,2013-09-12,1713.85
256,2013-09-13,1239.0
257,2013-09-14,1575.6
258,2013-09-15,1271.0
259,2013-09-16,587.0
260,2013-09-17,492.72
261,2013-09-18,806.35
262,2013-09-19,1087.5
263,2013-09-20,1116.35
264,2013-09-21,1639.08
265,2013-09-22,1468.0
266,2013-09-23,1011.1
267,2013-09-24,1111.6100000000001
268,2013-09-25,1565.57
269,2013-09-26,1909.75
270,2013-09-27,1137.0
271,2013-09-28,1278.51
272,2013-09-29,1180.0
273,2013-09-30,1363.1100000000001
274,2013-10-01,1398.9900000000002
275,2013-10-02,8703.92
276,2013-10-03,1915.36
277,2013-10-04,770.3399999999999
278,2013-10-05,1219.12
279,2013-10-06,1580.78
280,2013-10-07,1865.0
281,2013-10-08,2040.6399999999999
282,2013-10-09,6447.79
283,2013-10-10,2424.22
284,2013-10-11,2235.34
285,2013-10-12,2511.76
286,2013-10-13,1452.1799999999998
287,2013-10-14,1981.72
288,2013-10-15,1161.22
289,2013-10-16,924.05
290,2013-10-17,935.0
291,2013-10-18,5631.11
292,2013-10-19,1502.0
293,2013-10-20,888.0
294,2013-10-21,874.74
295,2013-10-22,1274.5
296,2013-10-23,1595.29
297,2013-10-24,1724.06
298,2013-10-25,957.51
299,2013-10-26,1217.96
300,2013-10-27,1007.85
301,2013-10-28,4246.04
302,2013-10-29,671.5
303,2013-10-30,990.76
304,2013-10-31,728.08
305,2013-11-01,909.27
306,2013-11-02,1764.53
307,2013-11-03,1215.18
308,2013-11-04,1216.02
309,2013-11-05,1393.7
310,2013-11-06,1463.55
311,2013-11-07,954.5
312,2013-11-08,1064.5
313,2013-11-09,1194.04
314,2013-11-10,1326.5
315,2013-11-11,570.0
316,2013-11-12,3770.61
317,2013-11-13,563.0
318,2013-11-14,806.0
319,2013-11-15,1375.49
320,2013-11-16,2243.0
321,2013-11-17,1646.3
322,2013-11-18,1577.0900000000001
323,2013-11-19,1896.55
324,2013-11-20,1799.4499999999998
325,2013-11-21,1678.4099999999999
326,2013-11-22,691.66
327,2013-11-23,1047.0
328,2013-11-24,624.94
329,2013-11-25,357.56
330,2013-11-26,489.54
331,2013-11-27,552.5
332,2013-11-28,550.5
333,2013-11-29,875.89
334,2013-11-30,1982.11
335,2013-12-01,1512.59
336,2013-12-02,1838.77
337,2013-12-03,2040.39
338,2013-12-04,2180.75
339,2013-12-05,2013.84
340,2013-12-06,1184.9699999999998
341,2013-12-07,1332.3400000000001
342,2013-12-08,725.5
343,2013-12-09,1061.38
344,2013-12-10,567.9200000000001
345,2013-12-11,286.0
346,2013-12-12,374.5
347,2013-12-13,614.5
348,2013-12-14,1077.0
349,2013-12-15,703.5
350,2013-12-16,353.05
351,2013-12-17,478.0
352,2013-12-18,1827.1399999999999
353,2013-12-19,895.0
354,2013-12-20,1145.0
355,2013-12-21,1130.08
356,2013-12-22,648.0
357,2013-12-23,532.0
358,2013-12-24,348.0
359,2013-12-25,147.0
360,2013-12-26,458.0
361,2013-12-27,663.5
362,2013-12-28,1072.3
363,2013-12-29,1532.2
364,2013-12-30,3557.3599999999997
365,2013-12-31,1099.09
366,2014-01-01,13406.950000000006
367,2014-01-02,8212.410000000003
368,2014-01-03,9881.550000000012
369,2014-01-04,9361.040000000005
370,2014-01-05,6009.200000000002
371,2014-01-06,9707.059999999994
372,2014-01-07,7163.070000000001
373,2014-01-08,7636.750000000001
374,2014-01-09,7661.219999999999
375,2014-01-10,10443.110000000004
376,2014-01-11,11671.029999999993
377,2014-01-12,8907.46
378,2014-01-13,7974.030000000002
379,2014-01-14,6400.620000000001
380,2014-01-15,8526.150000000005
381,2014-01-16,9883.980000000016
382,2014-01-17,16838.240000000005
383,2014-01-18,18334.769999999957
384,2014-01-19,13762.149999999974
385,2014-01-20,10400.92
386,2014-01-21,6985.729999999999
387,2014-01-22,7474.020000000001
388,2014-01-23,7492.870000000002
389,2014-01-24,15823.139999999998
390,2014-01-25,13044.449999999993
391,2014-01-26,8596.440000000006
392,2014-01-27,7288.000000000001
393,2014-01-28,7526.580000000002
394,2014-01-29,8409.109999999995
395,2014-01-30,10083.019999999991
396,2014-01-31,15651.42
397,2014-02-01,12937.709999999992
398,2014-02-02,18478.879999999994
399,2014-02-03,8985.37999999999
400,2014-02-04,8755.379999999994
401,2014-02-05,9814.199999999997
402,2014-02-06,16198.670000000015
403,2014-02-07,33538.609999999935
404,2014-02-08,27516.05999999999
405,2014-02-09,16103.369999999992
406,2014-02-10,12641.719999999998
407,2014-02-11,12629.929999999993
408,2014-02-12,13793.73000000002
409,2014-02-13,22575.389999999967
410,2014-02-14,22565.37000000001
411,2014-02-15,31151.249999999913
412,2014-02-16,21806.010000000002
413,2014-02-17,14270.179999999993
414,2014-02-18,10604.589999999986
415,2014-02-19,22760.249999999938
416,2014-02-20,26487.150000000023
417,2014-02-21,33869.54999999994
418,2014-02-22,41169.27
419,2014-02-23,14048.15000000001
420,2014-02-24,10838.71000000001
421,2014-02-25,8365.540000000003
422,2014-02-26,9133.960000000005
423,2014-02-27,11546.100000000013
424,2014-02-28,15124.459999999986
425,2014-03-01,26016.699999999946
426,2014-03-02,17983.06000000004
427,2014-03-03,18126.700000000023
428,2014-03-04,26376.959999999992
429,2014-03-05,24741.84999999993
430,2014-03-06,27189.860000000022
431,2014-03-07,16263.899999999996
432,2014-03-08,17022.13
433,2014-03-09,16657.979999999985
434,2014-03-10,9347.110000000002
435,2014-03-11,10105.600000000002
436,2014-03-12,10966.010000000007
437,2014-03-13,21200.86999999998
