Day,Date,Revenue
1,2013-01-01,1.5
2,2013-01-02,1.5
3,2013-01-03,5.0
4,2013-01-04,3.5
5,2013-01-06,4.5
6,2013-01-07,1.0
7,2013-01-08,4.0
8,2013-01-09,7.0
9,2013-01-10,1.0
10,2013-01-11,2.0
11,2013-01-13,1.0
12,2013-01-14,2.0
13,2013-01-15,5.0
14,2013-01-16,6.0
15,2013-01-18,3.5
16,2013-01-19,1.0
17,2013-01-20,1.0
18,2013-01-21,5.5
19,2013-01-22,3.0
20,2013-01-23,0.5
21,2013-01-24,7.0
22,2013-01-25,22.5
23,2013-01-26,3.0
24,2013-01-28,5.0
25,2013-01-29,2.5
26,2013-01-30,3.5
27,2013-01-31,2.0
28,2013-02-01,3.0
29,2013-02-02,3.0
30,2013-02-03,2.0
31,2013-02-04,2.0
32,2013-02-05,1.0
33,2013-02-06,2.0
34,2013-02-07,1.0
35,2013-02-08,2.5
36,2013-02-10,3.0
37,2013-02-11,68.09
38,2013-02-12,2.0
39,2013-02-13,12.0
40,2013-02-14,7.5
41,2013-02-15,9.0
42,2013-02-16,2.5
43,2013-02-17,3.0
44,2013-02-18,4.0
45,2013-02-19,3.0
46,2013-02-20,2.0
47,2013-02-21,4.0
48,2013-02-22,2.0
49,2013-02-23,7.0
50,2013-02-24,1.0
51,2013-02-25,8.0
52,2013-02-26,9.0
53,2013-02-27,1.0
54,2013-02-28,6.5
55,2013-03-01,4.0
56,2013-03-02,2.0
57,2013-03-03,2.0
58,2013-03-04,7.0
59,2013-03-05,2.0
60,2013-03-06,5.5
61,2013-03-08,2.0
62,2013-03-09,4.5
63,2013-03-10,5.0
64,2013-03-11,7.0
65,2013-03-12,7.5
66,2013-03-13,2.0
67,2013-03-14,1.5
68,2013-03-15,3.0
69,2013-03-16,4.0
70,2013-03-17,3.5
71,2013-03-18,2.0
72,2013-03-19,17.25
73,2013-03-20,1.0
74,2013-03-21,5.0
75,2013-03-22,12.5
76,2013-03-23,2.0
77,2013-03-24,3.0
78,2013-03-25,7.0
79,2013-03-26,6.0
80,2013-03-27,6.0
81,2013-03-28,2.0
82,2013-03-29,15.0
83,2013-03-30,3.0
84,2013-03-31,4.0
85,2013-04-01,8.0
86,2013-04-03,18.5
87,2013-04-04,4.5
88,2013-04-05,11.5
89,2013-04-06,7.5
90,2013-04-07,1.0
91,2013-04-08,5.0
92,2013-04-09,8.0
93,2013-04-10,6.0
94,2013-04-11,3.0
95,2013-04-12,16.5
96,2013-04-13,4.0
97,2013-04-14,18.5
98,2013-04-15,3.5
99,2013-04-16,5.0
100,2013-04-17,3.5
101,2013-04-18,5.0
102,2013-04-19,3.0
103,2013-04-20,3.5
104,2013-04-21,2.0
105,2013-04-22,2.0
106,2013-04-23,5.6
107,2013-04-24,9.5
108,2013-04-25,3.0
109,2013-04-26,6.0
110,2013-04-27,3.0
111,2013-04-28,6.0
112,2013-04-29,4.0
113,2013-04-30,6.5
114,2013-05-01,5.5
115,2013-05-02,6.0
116,2013-05-03,7.0
117,2013-05-04,1.0
118,2013-05-05,1.5
119,2013-05-06,7.0
120,2013-05-07,3.0
121,2013-05-08,1.0
122,2013-05-09,2.0
123,2013-05-10,4.0
124,2013-05-11,3.5
125,2013-05-12,15.5
126,2013-05-13,2.0
127,2013-05-14,8.5
128,2013-05-15,1.5
129,2013-05-16,4.0
130,2013-05-18,2.0
131,2013-05-19,7.0
132,2013-05-20,15.0
133,2013-05-21,6.5
134,2013-05-22,4.5
135,2013-05-23,2.0
136,2013-05-24,7.5
137,2013-05-25,7.0
138,2013-05-26,5.5
139,2013-05-27,4.5
140,2013-05-28,19.0
141,2013-05-30,1.5
142,2013-05-31,2.0
143,2013-06-01,3.5
144,2013-06-02,2.0
145,2013-06-03,2.5
146,2013-06-04,3.0
147,2013-06-05,6.5
148,2013-06-06,4.0
149,2013-06-07,6.0
150,2013-06-08,1.5
151,2013-06-09,3.0
152,2013-06-10,10.0
153,2013-06-11,3.5
154,2013-06-12,8.0
155,2013-06-13,2.0
156,2013-06-14,4.5
157,2013-06-15,7.5
158,2013-06-16,1.0
159,2013-06-17,2.0
160,2013-06-18,2.5
161,2013-06-19,9.5
162,2013-06-20,1.0
163,2013-06-21,1.0
164,2013-06-22,1.0
165,2013-06-23,1.5
166,2013-06-24,10.0
167,2013-06-25,5.0
168,2013-06-26,4.0
169,2013-06-28,9.0
170,2013-06-29,2.5
171,2013-06-30,1.0
172,2013-07-01,1.0
173,2013-07-02,2.0
174,2013-07-03,10.0
175,2013-07-04,3.5
176,2013-07-05,4.0
177,2013-07-06,3.0
178,2013-07-07,7.5
179,2013-07-08,3.0
180,2013-07-09,5.0
181,2013-07-10,22.35
182,2013-07-11,8.0
183,2013-07-12,4.0
184,2013-07-13,8.5
185,2013-07-14,8.5
186,2013-07-15,4.0
187,2013-07-16,21.0
188,2013-07-17,14.0
189,2013-07-18,9.0
190,2013-07-19,5.0
191,2013-07-20,5.5
192,2013-07-21,4.0
193,2013-07-23,7.0
194,2013-07-24,4.0
195,2013-07-25,12.5
196,2013-07-26,4.0
197,2013-07-27,2.0
198,2013-07-28,2.0
199,2013-07-29,7.0
200,2013-07-30,15.5
201,2013-07-31,7.08
202,2013-08-01,5.0
203,2013-08-02,6.5
204,2013-08-03,6.5
205,2013-08-04,8.5
206,2013-08-05,7.0
207,2013-08-06,9.0
208,2013-08-07,1.5
209,2013-08-08,7.51
210,2013-08-09,1.0
211,2013-08-10,3.0
212,2013-08-11,4.5
213,2013-08-13,3.0
214,2013-08-14,5.5
215,2013-08-15,1.5
216,2013-08-16,2.0
217,2013-08-17,4.5
218,2013-08-18,21.5
219,2013-08-19,3.0
220,2013-08-20,3.0
221,2013-08-21,6.0
222,2013-08-22,8.5
223,2013-08-23,2.0
224,2013-08-24,39.0
225,2013-08-25,5.0
226,2013-08-26,3.5
227,2013-08-28,10.5
228,2013-08-29,7.5
229,2013-08-30,5.0
230,2013-08-31,6.0
231,2013-09-01,8.0
232,2013-09-02,6.5
233,2013-09-03,4.5
234,2013-09-04,1.0
235,2013-09-05,1.5
236,2013-09-06,2.0
237,2013-09-07,6.5
238,2013-09-08,13.0
239,2013-09-09,2.0
240,2013-09-10,29.06
241,2013-09-11,5.5
242,2013-09-12,5.0
243,2013-09-13,4.0
244,2013-09-14,5.0
245,2013-09-15,1.0
246,2013-09-16,1.0
247,2013-09-17,7.0
248,2013-09-18,6.0
249,2013-09-19,2.5
250,2013-09-20,5.0
251,2013-09-21,31.0
252,2013-09-22,2.0
253,2013-09-23,7.0
254,2013-09-24,3.5
255,2013-09-25,4.0
256,2013-09-26,6.5
257,2013-09-27,17.5
258,2013-09-28,4.0
259,2013-09-29,5.0
260,2013-09-30,5.0
261,2013-10-01,2.0
262,2013-10-02,3.0
263,2013-10-03,5.5
264,2013-10-04,1.0
265,2013-10-05,3.0
266,2013-10-06,4.0
267,2013-10-07,10.0
268,2013-10-08,4.0
269,2013-10-09,11.0
270,2013-10-10,9.0
271,2013-10-11,7.5
272,2013-10-12,8.5
273,2013-10-13,14.5
274,2013-10-14,5.0
275,2013-10-15,2.0
276,2013-10-16,9.0
277,2013-10-17,19.0
278,2013-10-18,5.0
279,2013-10-19,5.0
280,2013-10-20,6.5
281,2013-10-21,2.0
282,2013-10-22,3.0
283,2013-10-23,2.0
284,2013-10-24,16.08
285,2013-10-25,1.0
286,2013-10-26,10.5
287,2013-10-27,6.99
288,2013-10-28,3.0
289,2013-10-29,6.0
290,2013-10-31,8.0
291,2013-11-01,7.5
292,2013-11-02,1.25
293,2013-11-03,7.5
294,2013-11-04,6.0
295,2013-11-05,4.0
296,2013-11-06,1.5
297,2013-11-07,23.5
298,2013-11-08,4.0
299,2013-11-09,2.5
300,2013-11-10,6.0
301,2013-11-11,8.0
302,2013-11-12,10.0
303,2013-11-13,5.0
304,2013-11-14,9.5
305,2013-11-15,9.5
306,2013-11-16,3.0
307,2013-11-17,7.0
308,2013-11-18,6.0
309,2013-11-19,6.5
310,2013-11-20,10.0
311,2013-11-21,9.5
312,2013-11-22,6.0
313,2013-11-23,7.0
314,2013-11-24,3.0
315,2013-11-25,5.0
316,2013-11-26,3.0
317,2013-11-27,20.5
318,2013-11-28,7.5
319,2013-11-29,5.0
320,2013-11-30,8.0
321,2013-12-01,3.0
322,2013-12-02,6.0
323,2013-12-03,9.0
324,2013-12-04,4.5
325,2013-12-05,5.0
326,2013-12-06,6.0
327,2013-12-07,2.5
328,2013-12-08,1.0
329,2013-12-09,0.5
330,2013-12-10,4.0
331,2013-12-11,3.0
332,2013-12-12,5.0
333,2013-12-13,1.0
334,2013-12-14,14.0
335,2013-12-15,6.0
336,2013-12-16,5.0
337,2013-12-17,18.0
338,2013-12-18,6.5
339,2013-12-19,15.5
340,2013-12-20,7.5
341,2013-12-21,14.5
342,2013-12-22,4.5
343,2013-12-23,14.5
344,2013-12-24,8.5
345,2013-12-25,20.0
346,2013-12-26,14.5
347,2013-12-27,1.0
348,2013-12-28,4.0
349,2013-12-29,3.0
350,2013-12-30,10.5
351,2013-12-31,8.0
352,2014-01-01,157.04999999999998
353,2014-01-02,414.65000000000003
354,2014-01-03,311.45
355,2014-01-04,215.70000000000002
356,2014-01-05,234.05
357,2014-01-06,415.65
358,2014-01-07,366.04999999999995
359,2014-01-08,453.35
360,2014-01-09,437.15
361,2014-01-10,307.55
362,2014-01-11,271.90000000000003
363,2014-01-12,190.8
364,2014-01-13,351.75000000000006
365,2014-01-14,409.54999999999995
366,2014-01-15,264.6
367,2014-01-16,313.5
368,2014-01-17,425.59999999999997
369,2014-01-18,204.29999999999995
370,2014-01-19,294.1
371,2014-01-20,81.35
372,2014-01-22,300.3
373,2014-01-23,233.89000000000001
374,2014-01-24,277.1
375,2014-01-25,225.10999999999999
376,2014-01-26,228.40000000000003
377,2014-01-27,174.75000000000003
378,2014-01-28,250.34
379,2014-01-29,210.15000000000003
380,2014-01-30,326.44999999999993
381,2014-01-31,366.3500000000001
382,2014-02-01,190.45
383,2014-02-02,316.25
384,2014-02-03,444.0
385,2014-02-04,542.34
386,2014-02-05,367.85
387,2014-02-06,288.4
388,2014-02-07,304.53
389,2014-02-08,321.88
390,2014-02-09,243.58999999999997
391,2014-02-10,265.25
392,2014-02-11,431.9
393,2014-02-12,403.75000000000006
394,2014-02-13,334.6
395,2014-02-14,387.25
396,2014-02-15,263.21
397,2014-02-16,463.25000000000006
398,2014-02-17,221.49
399,2014-02-18,254.26
400,2014-02-19,236.7
401,2014-02-20,286.74
402,2014-02-21,367.44999999999993
403,2014-02-22,392.4
404,2014-02-23,371.40000000000003
405,2014-02-24,473.90999999999997
406,2014-02-25,515.36
407,2014-02-26,561.79
408,2014-02-27,378.1
409,2014-02-28,553.3399999999999
410,2014-03-01,163.45
411,2014-03-02,277.9
412,2014-03-03,256.25
413,2014-03-04,335.8
414,2014-03-05,365.55000000000007
415,2014-03-06,425.00000000000006
416,2014-03-07,463.70000000000005
417,2014-03-08,167.79999999999998
418,2014-03-09,299.9
419,2014-03-10,359.51
420,2014-03-11,286.84
421,2014-03-12,345.25
422,2014-03-13,411.90000000000003
423,2014-03-14,452.7
424,2014-03-15,250.28999999999996
425,2014-03-16,187.88
426,2014-03-17,286.35
427,2014-03-18,462.65000000000003
428,2014-03-19,392.34999999999997
429,2014-03-20,506.5
430,2014-03-21,271.4
431,2014-03-22,278.65
432,2014-03-23,220.45
433,2014-03-24,362.24999999999994
434,2014-03-25,255.85
435,2014-03-26,425.05
436,2014-03-27,291.2
437,2014-03-28,451.94
438,2014-03-29,416.54
439,2014-03-30,177.04999999999998
440,2014-03-31,460.0100000000001
441,2014-04-01,314.25
442,2014-04-02,303.45
443,2014-04-03,464.05
444,2014-04-04,395.5
445,2014-04-05,218.50000000000003
446,2014-04-06,262.1
447,2014-04-07,407.15
448,2014-04-08,342.42
449,2014-04-09,280.90000000000003
450,2014-04-10,421.44
451,2014-04-11,182.64000000000004
452,2014-04-12,305.5
453,2014-04-13,313.75
454,2014-04-14,356.28999999999996
455,2014-04-15,286.41
456,2014-04-16,307.55
457,2014-04-17,400.2
458,2014-04-18,338.6499999999999
459,2014-04-19,430.2999999999999
460,2014-04-20,200.05999999999997
461,2014-04-21,483.84999999999997
462,2014-04-22,379.70000000000005
463,2014-04-23,284.55
464,2014-04-24,295.24
465,2014-04-25,289.75
466,2014-04-26,355.21000000000004
467,2014-04-27,267.85
468,2014-04-28,395.59999999999997
469,2014-04-29,393.2
470,2014-04-30,229.9
471,2014-05-01,355.69999999999993
472,2014-05-02,463.70000000000005
473,2014-05-03,430.40000000000003
474,2014-05-04,259.40000000000003
475,2014-05-05,251.91000000000003
476,2014-05-06,295.1
477,2014-05-07,210.45
478,2014-05-08,359.59000000000003
479,2014-05-09,597.1199999999999
480,2014-05-10,377.55000000000007
481,2014-05-11,238.05
482,2014-05-12,437.54999999999995
483,2014-05-13,438.35
484,2014-05-14,410.40000000000003
485,2014-05-15,398.7
486,2014-05-16,426.02
487,2014-05-17,469.04999999999995
488,2014-05-18,194.0
489,2014-05-19,247.51999999999998
490,2014-05-20,324.85
491,2014-05-21,281.59999999999997
492,2014-05-22,204.19000000000003
493,2014-05-23,360.25
494,2014-05-24,367.59999999999997
495,2014-05-25,288.98999999999995
496,2014-05-26,197.04999999999998
497,2014-05-27,392.24
498,2014-05-28,370.0
499,2014-05-29,270.40000000000003
500,2014-05-30,337.0
501,2014-05-31,272.80000000000007
502,2014-06-01,339.25
503,2014-06-02,554.19
504,2014-06-03,224.65000000000003
505,2014-06-04,444.75000000000006
506,2014-06-05,318.14
507,2014-06-06,532.1999999999999
508,2014-06-07,323.25
509,2014-06-08,262.25
510,2014-06-09,295.13
511,2014-06-10,261.29999999999995
512,2014-06-11,344.45000000000005
513,2014-06-12,354.7
514,2014-06-13,350.2
515,2014-06-14,288.24999999999994
516,2014-06-15,312.25
517,2014-06-16,248.84999999999997
518,2014-06-17,186.25
519,2014-06-18,247.2
520,2014-06-19,342.95
521,2014-06-20,284.88
522,2014-06-21,445.9
523,2014-06-22,368.7200000000001
524,2014-06-23,338.7
525,2014-06-24,304.84999999999997
526,2014-06-25,201.10000000000002
527,2014-06-26,338.31
528,2014-06-27,189.45
529,2014-06-28,476.54999999999995
530,2014-06-29,240.38
531,2014-06-30,356.8400000000001
532,2014-07-01,368.25
533,2014-07-02,396.25
534,2014-07-03,373.84000000000003
535,2014-07-04,347.3
536,2014-07-05,347.0
537,2014-07-06,269.95
538,2014-07-07,361.75
539,2014-07-08,331.9000000000001
540,2014-07-09,280.2
541,2014-07-10,452.90000000000003
542,2014-07-11,407.00000000000006
543,2014-07-12,442.1500000000001
544,2014-07-13,227.74
545,2014-07-14,364.55
546,2014-07-15,283.5
547,2014-07-16,195.35
548,2014-07-17,398.23999999999995
549,2014-07-18,525.0
550,2014-07-19,195.1
551,2014-07-20,243.22999999999996
552,2014-07-21,305.65000000000003
553,2014-07-22,310.34999999999997
554,2014-07-23,294.19
555,2014-07-24,380.6
556,2014-07-25,353.90000000000003
557,2014-07-26,549.06
558,2014-07-27,180.99999999999997
559,2014-07-28,199.39999999999998
560,2014-07-29,229.14999999999998
561,2014-07-30,418.21999999999997
562,2014-07-31,259.33000000000004
563,2014-08-01,546.0999999999999
564,2014-08-02,363.65000000000003
565,2014-08-03,295.65
566,2014-08-04,250.04999999999998
567,2014-08-05,339.36
568,2014-08-06,256.55
569,2014-08-07,466.44999999999993
570,2014-08-08,342.79999999999995
571,2014-08-09,543.4
572,2014-08-10,470.35
573,2014-08-11,348.85
574,2014-08-12,208.25
575,2014-08-13,382.29999999999995
576,2014-08-14,239.90000000000003
577,2014-08-15,341.40000000000003
578,2014-08-16,355.29999999999995
579,2014-08-17,259.25
580,2014-08-18,469.2
581,2014-08-19,271.3
582,2014-08-20,255.89999999999998
583,2014-08-21,239.4
584,2014-08-22,275.8
585,2014-08-23,281.69
586,2014-08-24,180.9
587,2014-08-25,249.0
588,2014-08-26,340.3499999999999
589,2014-08-27,395.79999999999995
590,2014-08-28,273.09999999999997
591,2014-08-29,336.35
592,2014-08-30,397.19
593,2014-08-31,312.65000000000003
594,2014-09-01,257.4
595,2014-09-02,216.39000000000004
596,2014-09-03,280.1
597,2014-09-04,276.90000000000003
598,2014-09-05,258.85
599,2014-09-06,303.00000000000006
600,2014-09-07,289.9
601,2014-09-08,184.3
602,2014-09-09,177.1
603,2014-09-10,224.45
604,2014-09-11,342.05
605,2014-09-12,301.20000000000005
606,2014-09-13,168.18
607,2014-09-14,167.75
608,2014-09-15,392.87
609,2014-09-16,383.3
610,2014-09-17,469.40000000000003
611,2014-09-18,316.65
612,2014-09-19,272.84999999999997
613,2014-09-20,306.8
614,2014-09-21,127.19999999999999
615,2014-09-22,314.2
616,2014-09-23,179.25
617,2014-09-24,323.18
618,2014-09-25,285.7
619,2014-09-26,119.95000000000002
620,2014-09-27,177.84999999999997
621,2014-09-28,299.05
622,2014-09-29,477.2
623,2014-09-30,114.55
624,2014-10-01,201.60000000000002
625,2014-10-02,351.84999999999997
626,2014-10-03,513.05
627,2014-10-04,310.75
628,2014-10-05,249.95
629,2014-10-06,207.29999999999998
630,2014-10-07,231.60000000000002
631,2014-10-08,212.70000000000002
632,2014-10-09,229.60000000000002
633,2014-10-10,469.70000000000005
634,2014-10-11,260.9
635,2014-10-12,249.09999999999997
636,2014-10-13,108.5
637,2014-10-14,154.89000000000001
638,2014-10-15,249.85000000000002
639,2014-10-16,113.04999999999998
640,2014-10-17,343.3
641,2014-10-18,242.60000000000002
642,2014-10-19,196.24999999999997
643,2014-10-20,323.6
644,2014-10-21,335.89
645,2014-10-22,228.95
646,2014-10-23,303.4
647,2014-10-24,321.39000000000004
648,2014-10-25,285.35
649,2014-10-26,152.5
650,2014-10-27,117.15
651,2014-10-28,155.7
652,2014-10-29,154.39999999999998
653,2014-10-30,352.49999999999994
654,2014-10-31,362.15000000000003
655,2014-11-01,346.29999999999995
656,2014-11-02,179.35
657,2014-11-03,319.9
658,2014-11-04,343.59000000000003
659,2014-11-05,272.6
660,2014-11-06,355.49999999999994
661,2014-11-07,412.4500000000001
662,2014-11-08,203.45
663,2014-11-09,213.35
664,2014-11-10,481.8
665,2014-11-11,296.75
666,2014-11-12,292.9
667,2014-11-13,214.8
668,2014-11-14,266.45
669,2014-11-15,278.8
670,2014-11-16,274.09999999999997
671,2014-11-17,351.05
672,2014-11-18,276.49999999999994
673,2014-11-19,405.65
674,2014-11-20,383.69
675,2014-11-21,258.4
676,2014-11-22,326.29999999999995
677,2014-11-23,142.25
678,2014-11-24,249.64999999999998
679,2014-11-25,334.65
680,2014-11-26,315.40000000000003
681,2014-11-27,259.15
682,2014-11-28,334.2
683,2014-11-29,298.92
684,2014-11-30,262.15
685,2014-12-01,278.04999999999995
686,2014-12-02,229.93999999999997
687,2014-12-03,362.84999999999997
688,2014-12-04,391.3
689,2014-12-05,408.32
690,2014-12-06,305.75
691,2014-12-07,219.04999999999998
692,2014-12-08,312.44
693,2014-12-09,332.20000000000005
694,2014-12-10,345.35
695,2014-12-11,172.04999999999998
696,2014-12-12,318.25000000000006
697,2014-12-13,351.6
698,2014-12-14,183.99999999999997
699,2014-12-15,294.15
700,2014-12-16,370.2
701,2014-12-17,305.95
702,2014-12-18,356.05
703,2014-12-19,277.8
704,2014-12-20,217.55
705,2014-12-21,127.54999999999998
706,2014-12-22,340.15
707,2014-12-23,281.9
708,2014-12-24,269.05
709,2014-12-25,238.85000000000002
710,2014-12-26,393.56
711,2014-12-27,211.25000000000003
712,2014-12-28,209.06000000000006
713,2014-12-29,254.95
714,2014-12-30,280.35
715,2014-12-31,511.9000000000001
