Day,Date,Revenue
1,2013-01-02,1.0
2,2013-01-03,1.0
3,2013-01-06,1.0
4,2013-01-07,2.0
5,2013-01-08,2.0
6,2013-01-09,1.0
7,2013-01-13,1.0
8,2013-01-15,1.0
9,2013-01-18,1.0
10,2013-01-19,1.0
11,2013-01-26,3.0
12,2013-01-31,1.0
13,2013-02-04,5.0
14,2013-02-05,21.0
15,2013-02-08,1.0
16,2013-02-10,1.0
17,2013-02-20,2.0
18,2013-02-21,1.0
19,2013-02-23,2.0
20,2013-02-24,1.0
21,2013-02-25,2.0
22,2013-02-28,2.0
23,2013-03-01,2.0
24,2013-03-03,1.0
25,2013-03-08,1.0
26,2013-03-12,2.0
27,2013-03-13,1.0
28,2013-03-14,1.88
29,2013-03-17,2.0
30,2013-03-19,0.5
31,2013-03-21,1.0
32,2013-03-23,1.0
33,2013-03-24,1.0
34,2013-03-28,22.0
35,2013-03-29,3.0
36,2013-03-30,1.0
37,2013-03-31,1.0
38,2013-04-01,1.5
39,2013-04-02,1.0
40,2013-04-04,2.0
41,2013-04-05,2.0
42,2013-04-09,3.0
43,2013-04-10,3.0
44,2013-04-15,5.0
45,2013-04-16,16.0
46,2013-04-19,7.0
47,2013-04-20,3.0
48,2013-04-26,0.5
49,2013-04-27,1.0
50,2013-04-28,2.0
51,2013-05-01,1.0
52,2013-05-04,2.0
53,2013-05-08,3.0
54,2013-05-12,1.0
55,2013-05-20,4.0
56,2013-05-22,3.0
57,2013-05-24,8.0
58,2013-05-27,3.0
59,2013-05-30,3.0
60,2013-05-31,2.0
61,2013-06-06,1.0
62,2013-06-13,1.0
63,2013-06-16,2.0
64,2013-06-21,5.5
65,2013-06-23,2.0
66,2013-06-24,25.0
67,2013-06-25,25.0
68,2013-06-26,1.0
69,2013-07-01,1.0
70,2013-07-02,1.0
71,2013-07-03,2.0
72,2013-07-05,2.0
73,2013-07-08,5.0
74,2013-07-09,45.5
75,2013-07-16,1.0
76,2013-07-31,1.0
77,2013-08-01,0.5
78,2013-08-03,2.0
79,2013-08-05,2.0
80,2013-08-07,20.5
81,2013-08-10,1.0
82,2013-08-12,14.5
83,2013-08-20,4.0
84,2013-09-09,1.0
85,2013-09-11,1.0
86,2013-09-20,10.0
87,2013-09-21,1.0
88,2013-10-01,2.0
89,2013-10-02,2.0
90,2013-10-03,1.0
91,2013-10-07,1.5
92,2013-10-10,1.0
93,2013-10-11,17.0
94,2013-10-12,1.0
95,2013-10-22,3.0
96,2013-10-28,2.0
97,2013-10-31,1.0
98,2013-11-02,1.5
99,2013-11-04,0.5
100,2013-11-06,1.0
101,2013-11-14,2.0
102,2013-11-15,0.5
103,2013-11-16,1.0
104,2013-11-18,4.0
105,2013-11-22,2.0
106,2013-11-26,2.0
107,2013-11-28,1.0
108,2013-12-02,1.0
109,2013-12-03,2.0
110,2013-12-06,26.5
111,2013-12-08,25.0
112,2013-12-09,0.5
113,2013-12-11,2.0
114,2013-12-12,2.0
115,2013-12-13,2.0
116,2013-12-16,4.5
117,2013-12-17,10.0
118,2013-12-19,3.0
119,2013-12-20,1.0
120,2013-12-23,4.0
121,2014-01-01,27.5
122,2014-01-02,71.8
123,2014-01-03,79.6
124,2014-01-04,9.85
125,2014-01-05,38.15
126,2014-01-06,128.6
127,2014-01-07,56.05
128,2014-01-08,69.45
129,2014-01-09,51.650000000000006
130,2014-01-10,95.3
131,2014-01-11,18.45
132,2014-01-12,3.25
133,2014-01-13,146.15
134,2014-01-14,58.25
135,2014-01-15,99.30000000000001
136,2014-01-16,72.6
137,2014-01-17,52.8
138,2014-01-18,38.6
139,2014-01-19,24.3
140,2014-01-20,110.55000000000001
141,2014-01-21,162.79999999999998
142,2014-01-22,45.400000000000006
143,2014-01-23,121.30000000000001
144,2014-01-24,60.35
145,2014-01-25,4.25
146,2014-01-26,57.85
147,2014-01-27,61.099999999999994
148,2014-01-28,140.95
149,2014-01-29,117.89999999999998
150,2014-01-30,87.25
151,2014-01-31,143.29999999999998
152,2014-02-01,94.55
