Day,Date,Revenue
1,2013-01-01,24.0
2,2013-01-02,5.0
3,2013-01-03,7.0
4,2013-01-04,14.5
5,2013-01-05,3.5
6,2013-01-06,13.0
7,2013-01-07,4.0
8,2013-01-08,2.0
9,2013-01-09,5.0
10,2013-01-10,1.0
11,2013-01-11,2.0
12,2013-01-12,8.5
13,2013-01-13,8.0
14,2013-01-14,2.0
15,2013-01-15,2.0
16,2013-01-17,4.0
17,2013-01-18,33.5
18,2013-01-19,16.5
19,2013-01-20,4.5
20,2013-01-21,12.0
21,2013-01-22,10.0
22,2013-01-23,4.0
23,2013-01-24,9.5
24,2013-01-25,18.5
25,2013-01-26,12.5
26,2013-01-27,30.0
27,2013-01-28,5.5
28,2013-01-29,6.0
29,2013-01-30,4.0
30,2013-01-31,8.5
31,2013-02-01,9.0
32,2013-02-02,11.5
33,2013-02-03,16.0
34,2013-02-04,9.5
35,2013-02-05,4.0
36,2013-02-06,9.0
37,2013-02-07,5.0
38,2013-02-08,5.0
39,2013-02-09,13.5
40,2013-02-10,7.0
41,2013-02-11,3.0
42,2013-02-12,6.5
43,2013-02-13,2.0
44,2013-02-14,6.0600000000000005
45,2013-02-15,15.0
46,2013-02-16,16.0
47,2013-02-17,10.5
48,2013-02-18,7.0
49,2013-02-19,10.5
50,2013-02-20,4.0
51,2013-02-21,7.5
52,2013-02-22,1.5
53,2013-02-23,5.0
54,2013-02-24,11.5
55,2013-02-25,31.0
56,2013-02-26,8.5
57,2013-02-27,6.83
58,2013-02-28,2.0
59,2013-03-01,13.0
60,2013-03-02,33.5
61,2013-03-03,30.0
62,2013-03-04,6.5
63,2013-03-05,5.5
64,2013-03-07,10.0
65,2013-03-08,16.0
66,2013-03-09,34.5
67,2013-03-10,30.0
68,2013-03-11,22.0
69,2013-03-12,10.5
70,2013-03-13,31.5
71,2013-03-14,4.5
72,2013-03-15,10.5
73,2013-03-16,12.0
74,2013-03-17,28.0
75,2013-03-18,8.0
76,2013-03-19,14.5
77,2013-03-21,5.5
78,2013-03-22,4.5
79,2013-03-23,22.65
80,2013-03-24,16.0
81,2013-03-25,7.0
82,2013-03-26,4.0
83,2013-03-27,4.0
84,2013-03-28,4.5
85,2013-03-29,8.0
86,2013-03-30,15.5
87,2013-03-31,17.0
88,2013-04-01,10.5
89,2013-04-02,4.0
90,2013-04-03,5.5
91,2013-04-04,6.5
92,2013-04-05,5.0
93,2013-04-06,15.5
94,2013-04-07,19.5
95,2013-04-08,6.5
96,2013-04-09,6.0
97,2013-04-10,15.0
98,2013-04-11,18.0
99,2013-04-12,6.0
100,2013-04-13,28.0
101,2013-04-14,14.25
102,2013-04-15,3.0
103,2013-04-16,14.5
104,2013-04-17,4.5
105,2013-04-18,2.5
106,2013-04-19,7.0
107,2013-04-20,13.5
108,2013-04-21,21.5
109,2013-04-22,11.75
110,2013-04-23,4.5
111,2013-04-24,1.0
112,2013-04-25,5.0
113,2013-04-26,4.5
114,2013-04-27,17.0
115,2013-04-28,4.25
116,2013-04-29,3.0
117,2013-04-30,3.0
118,2013-05-01,9.0
119,2013-05-02,5.0
120,2013-05-03,17.0
121,2013-05-04,17.0
122,2013-05-05,10.0
123,2013-05-06,7.0
124,2013-05-08,2.5
125,2013-05-09,2.0
126,2013-05-10,6.5
127,2013-05-11,8.0
128,2013-05-12,11.5
129,2013-05-13,6.5
130,2013-05-14,7.5
131,2013-05-15,3.0
132,2013-05-16,2.0
133,2013-05-17,15.5
