Day,Date,Revenue
1,2013-01-01,4.5
2,2013-01-04,1.0
3,2013-01-05,2.0
4,2013-01-06,2.0
5,2013-01-09,3.0
6,2013-01-11,2.0
7,2013-01-12,3.0
8,2013-01-13,1.0
9,2013-01-14,1.01
10,2013-01-15,1.0
11,2013-01-16,3.0
12,2013-01-17,10.0
13,2013-01-18,1.0
14,2013-01-20,34.0
15,2013-01-22,1.6
16,2013-01-23,2.0
17,2013-01-24,2.0
18,2013-01-28,4.5
19,2013-01-29,2.0
20,2013-01-30,6.0
21,2013-01-31,4.5
22,2013-02-01,1.5
23,2013-02-02,1.0
24,2013-02-03,2.0
25,2013-02-04,1.0
26,2013-02-05,1.0
27,2013-02-06,2.5
28,2013-02-07,5.5
29,2013-02-09,1.0
30,2013-02-12,1.0
31,2013-02-13,1.0
32,2013-02-14,3.0
33,2013-02-15,5.5
34,2013-02-16,1.0
35,2013-02-17,2.0
36,2013-02-18,1.0
37,2013-02-19,5.0
38,2013-02-20,3.5
39,2013-02-21,4.0
40,2013-02-23,1.5
41,2013-02-24,1.0
42,2013-02-25,2.0
43,2013-02-26,1.5
44,2013-02-27,15.0
45,2013-02-28,1.0
46,2013-03-01,22.0
47,2013-03-02,6.0
48,2013-03-03,4.0
49,2013-03-04,1.0
50,2013-03-06,2.0
51,2013-03-07,1.0
52,2013-03-08,18.0
53,2013-03-09,2.0
54,2013-03-10,1.0
55,2013-03-11,2.0
56,2013-03-12,8.0
57,2013-03-13,2.0
58,2013-03-14,4.0
59,2013-03-17,1.0
60,2013-03-18,1.5
61,2013-03-19,5.0
62,2013-03-21,2.5
63,2013-03-22,6.0
64,2013-03-23,1.0
65,2013-03-24,3.0
66,2013-03-25,1.0
67,2013-03-26,2.0
68,2013-03-27,2.0
69,2013-03-28,2.0
70,2013-03-29,1.0
71,2013-03-30,1.5
72,2013-03-31,4.5
73,2013-04-01,2.5
74,2013-04-02,9.5
75,2013-04-04,4.5
76,2013-04-06,1.75
77,2013-04-07,1.5
78,2013-04-08,4.0
79,2013-04-09,1.0
80,2013-04-11,1.5
81,2013-04-15,1.0
82,2013-04-16,17.0
83,2013-04-18,3.5
84,2013-04-20,2.0
85,2013-04-21,3.0
86,2013-04-24,3.0
87,2013-04-25,3.0
88,2013-04-27,4.0
89,2013-04-29,4.0
90,2013-05-01,5.5
91,2013-05-02,6.0
92,2013-05-03,1.0
93,2013-05-04,9.0
94,2013-05-05,3.0
95,2013-05-06,1.5
96,2013-05-07,2.0
97,2013-05-08,2.5
98,2013-05-09,2.0
99,2013-05-10,3.0
100,2013-05-11,8.0
101,2013-05-14,3.0
102,2013-05-16,16.5
103,2013-05-17,2.5
104,2013-05-19,3.0
105,2013-05-21,4.5
106,2013-05-23,1.0
107,2013-05-24,4.0
108,2013-05-25,1.5
109,2013-05-26,5.0
110,2013-05-27,3.0
111,2013-05-28,6.0
112,2013-05-29,8.0
113,2013-05-31,6.0
114,2013-06-01,21.5
115,2013-06-02,3.0
116,2013-06-03,2.0
117,2013-06-04,6.0
118,2013-06-06,4.04
119,2013-06-12,1.0
120,2013-06-16,0.5
121,2013-06-17,2.0
122,2013-06-19,3.0
123,2013-06-22,1.0
124,2013-06-24,5.0
125,2013-06-25,2.0
126,2013-06-26,3.5
127,2013-06-27,1.0
128,2013-06-28,1.0
129,2013-06-30,2.0
130,2013-07-01,3.0
131,2013-07-03,1.5
132,2013-07-04,1.0
133,2013-07-06,2.0
134,2013-07-07,4.0
135,2013-07-08,6.0
136,2013-07-10,3.5
137,2013-07-13,2.0
138,2013-07-14,2.5
139,2013-07-15,3.0
140,2013-07-16,2.0
141,2013-07-18,6.0
142,2013-07-20,1.0
143,2013-07-21,0.5
144,2013-07-24,2.0
145,2013-07-25,0.5
146,2013-07-26,3.5
147,2013-07-27,1.0
148,2013-07-28,3.0
149,2013-07-29,1.0
150,2013-07-31,8.0
151,2013-08-01,3.0
152,2013-08-02,6.0
153,2013-08-03,1.0
154,2013-08-04,1.0
155,2013-08-06,3.5
156,2013-08-07,3.0
157,2013-08-08,5.0
158,2013-08-09,1.0
159,2013-08-12,1.0
160,2013-08-14,0.5
161,2013-08-15,5.0
162,2013-08-16,3.5
163,2013-08-17,1.5
164,2013-08-18,0.75
165,2013-08-19,5.0
166,2013-08-20,18.0
167,2013-08-21,4.0
168,2013-08-22,2.0
169,2013-08-23,3.0
170,2013-08-24,3.0
171,2013-08-25,1.0
