Day,Date,Revenue
1,2013-01-01,148.84
2,2013-01-02,63.5
3,2013-01-03,26.0
4,2013-01-04,42.0
5,2013-01-05,49.0
6,2013-01-06,51.5
7,2013-01-07,68.5
8,2013-01-08,26.5
9,2013-01-09,22.5
10,2013-01-10,30.0
11,2013-01-11,33.0
12,2013-01-12,68.5
13,2013-01-13,88.0
14,2013-01-14,43.5
15,2013-01-15,20.0
16,2013-01-16,64.0
17,2013-01-17,50.0
18,2013-01-18,54.5
19,2013-01-19,74.0
20,2013-01-20,72.0
21,2013-01-21,60.5
22,2013-01-22,52.0
23,2013-01-23,38.0
24,2013-01-24,32.0
25,2013-01-25,68.5
26,2013-01-26,83.0
27,2013-01-27,3517.86
28,2013-01-28,25.5
29,2013-01-29,25.5
30,2013-01-30,36.5
31,2013-01-31,24.5
32,2013-02-01,69.5
33,2013-02-02,93.0
34,2013-02-03,62.0
35,2013-02-04,64.5
36,2013-02-05,26.5
37,2013-02-06,25.060000000000002
38,2013-02-07,33.5
39,2013-02-08,23.5
40,2013-02-09,100.0
41,2013-02-10,71.0
42,2013-02-11,30.5
43,2013-02-12,39.5
44,2013-02-13,28.5
45,2013-02-14,74.0
46,2013-02-15,47.5
47,2013-02-16,142.5
48,2013-02-17,112.0
49,2013-02-18,44.0
50,2013-02-19,31.5
51,2013-02-20,69.0
52,2013-02-21,42.0
53,2013-02-22,49.5
54,2013-02-23,73.0
55,2013-02-24,80.0
56,2013-02-25,60.5
57,2013-02-26,54.0
58,2013-02-27,48.0
59,2013-02-28,41.5
60,2013-03-01,42.5
61,2013-03-02,69.5
62,2013-03-03,85.0
63,2013-03-04,36.0
64,2013-03-05,26.5
65,2013-03-06,24.5
66,2013-03-07,83.0
67,2013-03-08,49.5
68,2013-03-09,87.5
69,2013-03-10,62.0
70,2013-03-11,72.0
71,2013-03-12,101.5
72,2013-03-13,50.5
73,2013-03-14,68.5
74,2013-03-15,92.5
75,2013-03-16,213.0
76,2013-03-17,161.0
77,2013-03-18,67.5
78,2013-03-19,29.0
79,2013-03-20,73.5
80,2013-03-21,96.0
81,2013-03-22,107.0
82,2013-03-23,108.0
83,2013-03-24,116.0
84,2013-03-25,38.5
85,2013-03-26,32.5
86,2013-03-27,42.5
87,2013-03-28,71.0
88,2013-03-29,119.0
89,2013-03-30,97.5
90,2013-03-31,107.5
91,2013-04-01,33.0
92,2013-04-02,38.5
93,2013-04-03,44.5
94,2013-04-04,34.75
95,2013-04-05,47.5
96,2013-04-06,88.5
97,2013-04-07,112.5
98,2013-04-08,35.5
99,2013-04-09,56.0
100,2013-04-10,37.5
101,2013-04-11,66.0
102,2013-04-12,73.5
103,2013-04-13,134.72
104,2013-04-14,111.52000000000001
105,2013-04-15,50.0
106,2013-04-16,52.0
107,2013-04-17,62.0
108,2013-04-18,37.0
109,2013-04-19,89.5
110,2013-04-20,162.72
111,2013-04-21,131.0
112,2013-04-22,55.5
113,2013-04-23,38.0
114,2013-04-24,28.0
115,2013-04-25,24.5
116,2013-04-26,58.0
117,2013-04-27,80.0
118,2013-04-28,84.3
119,2013-04-29,53.1
120,2013-04-30,42.0
121,2013-05-01,24.0
122,2013-05-02,33.0
123,2013-05-03,109.03999999999999
124,2013-05-04,199.0
125,2013-05-05,125.5
126,2013-05-06,40.0
127,2013-05-07,61.2
128,2013-05-08,76.5
129,2013-05-09,63.0
130,2013-05-10,85.5
131,2013-05-11,73.0
132,2013-05-12,157.52
133,2013-05-13,67.0
134,2013-05-14,35.5
135,2013-05-15,47.5
136,2013-05-16,59.0
137,2013-05-17,3340.16
138,2013-05-18,139.5
139,2013-05-19,158.04000000000002
140,2013-05-20,84.50999999999999
141,2013-05-21,59.0
142,2013-05-22,46.5
143,2013-05-23,59.0
144,2013-05-24,65.1
145,2013-05-25,121.0
146,2013-05-26,145.5
147,2013-05-27,43.0
148,2013-05-28,32.0
149,2013-05-29,33.5
150,2013-05-30,47.5
151,2013-05-31,62.5
152,2013-06-01,86.75
153,2013-06-02,117.57
154,2013-06-03,58.0
155,2013-06-04,38.5
156,2013-06-05,32.5
157,2013-06-06,85.5
158,2013-06-07,70.5
159,2013-06-08,101.5
160,2013-06-09,97.5
161,2013-06-10,56.120000000000005
162,2013-06-11,46.0
163,2013-06-12,73.5
164,2013-06-13,54.5
165,2013-06-14,79.8
166,2013-06-15,117.0
167,2013-06-16,105.11
168,2013-06-17,34.0
169,2013-06-18,33.5
170,2013-06-19,54.5
171,2013-06-20,59.5
172,2013-06-21,79.0
173,2013-06-22,91.0
174,2013-06-23,99.0
175,2013-06-24,148.0
176,2013-06-25,80.0
177,2013-06-26,75.0
178,2013-06-27,83.0
179,2013-06-28,77.0
180,2013-06-29,121.0
181,2013-06-30,121.5
182,2013-07-01,82.0
183,2013-07-02,52.0
184,2013-07-03,80.0
185,2013-07-04,95.5
186,2013-07-05,93.0
187,2013-07-06,119.5
188,2013-07-07,153.5
189,2013-07-08,34.5
190,2013-07-09,44.0
191,2013-07-10,30.0
192,2013-07-11,36.5
193,2013-07-12,86.0
194,2013-07-13,166.16
195,2013-07-14,131.5
196,2013-07-15,70.0
197,2013-07-16,49.5
198,2013-07-17,55.0
199,2013-07-18,73.5
200,2013-07-19,76.0
201,2013-07-20,167.32999999999998
202,2013-07-21,114.5
203,2013-07-22,182.0
204,2013-07-23,66.0
205,2013-07-24,56.0
206,2013-07-25,54.120000000000005
207,2013-07-26,77.5
208,2013-07-27,95.5
209,2013-07-28,122.51
210,2013-07-29,78.83
211,2013-07-30,41.5
212,2013-07-31,45.0
213,2013-08-01,57.5
214,2013-08-02,105.0
215,2013-08-03,180.15
216,2013-08-04,199.5
217,2013-08-05,63.5
218,2013-08-06,33.0
219,2013-08-07,46.5
220,2013-08-08,48.0
221,2013-08-09,65.5
222,2013-08-10,89.0
223,2013-08-11,120.0
224,2013-08-12,83.5
225,2013-08-13,56.11
226,2013-08-14,44.5
227,2013-08-15,107.85
228,2013-08-16,91.0
229,2013-08-17,142.55
230,2013-08-18,185.38
231,2013-08-19,112.0
232,2013-08-20,93.5
233,2013-08-21,54.11
234,2013-08-22,89.5
235,2013-08-23,85.0
236,2013-08-24,95.0
237,2013-08-25,167.63
