Day,Date,Revenue
1,2013-01-01,1.05
2,2013-01-02,7.5
3,2013-01-03,2.0
4,2013-01-05,3.5
5,2013-01-06,2.0
6,2013-01-07,4.0
7,2013-01-09,2.5
8,2013-01-10,4.5
9,2013-01-11,1.0
10,2013-01-12,4.0
11,2013-01-13,6.5
12,2013-01-14,1.0
13,2013-01-15,1.0
14,2013-01-16,18.0
15,2013-01-17,5.5
16,2013-01-18,1.0
17,2013-01-19,13.0
18,2013-01-20,4.0
19,2013-01-21,1.0
20,2013-01-22,14.0
21,2013-01-24,3.5
22,2013-01-25,1.0
23,2013-01-26,2.0
24,2013-01-27,18.0
25,2013-01-28,2.0
26,2013-01-29,8.5
27,2013-01-30,3.5
28,2013-01-31,3.0
29,2013-02-01,1.0
30,2013-02-02,0.5
31,2013-02-04,1.5
32,2013-02-05,2.0
33,2013-02-06,4.0
34,2013-02-07,3.0
35,2013-02-08,1.0
36,2013-02-09,2.0
37,2013-02-10,23.0
38,2013-02-11,2.0
39,2013-02-12,14.0
40,2013-02-13,1.5
41,2013-02-14,1.0
42,2013-02-15,14.5
43,2013-02-16,14.0
44,2013-02-17,2.0
45,2013-02-19,4.0
46,2013-02-20,20.5
47,2013-02-22,2.0
48,2013-02-23,8.0
49,2013-02-24,27.0
50,2013-02-25,22.5
51,2013-02-26,3.0
52,2013-02-27,15.5
53,2013-02-28,3.5
54,2013-03-01,4.0
55,2013-03-02,15.5
56,2013-03-03,27.5
57,2013-03-04,6.0
58,2013-03-05,2.5
59,2013-03-06,11.0
60,2013-03-07,3.0
61,2013-03-09,100.5
62,2013-03-10,4.0
63,2013-03-11,4.0
64,2013-03-12,2.0
65,2013-03-13,4.5
66,2013-03-14,3.0
67,2013-03-15,3.0
68,2013-03-16,2.0
69,2013-03-17,24.0
70,2013-03-18,6.5
71,2013-03-19,2.0
72,2013-03-20,1.0
73,2013-03-21,2.0
74,2013-03-22,6.0
75,2013-03-23,28.0
76,2013-03-24,1.0
77,2013-03-25,2.5
78,2013-03-26,1.5
79,2013-03-27,33.0
80,2013-03-28,1.5
81,2013-03-29,9.0
82,2013-03-30,2.5
83,2013-03-31,9.5
84,2013-04-01,2.5
85,2013-04-02,1.0
86,2013-04-03,6.5
87,2013-04-04,5.0
88,2013-04-05,1.5
89,2013-04-06,6.0
90,2013-04-07,6.0
91,2013-04-08,1.0
92,2013-04-09,27.0
93,2013-04-10,23.0
94,2013-04-11,4.5
95,2013-04-12,5.0
96,2013-04-13,25.5
97,2013-04-14,3.5
98,2013-04-15,8.5
99,2013-04-16,14.5
100,2013-04-17,3.0
101,2013-04-18,1.0
102,2013-04-19,35.5
103,2013-04-21,1.5
104,2013-04-22,2.0
105,2013-04-24,4.5
106,2013-04-25,2.0
107,2013-04-26,1.0
108,2013-04-27,1.0
109,2013-04-28,1.0
110,2013-04-29,3.0
111,2013-04-30,4.0
112,2013-05-01,27.5
113,2013-05-02,51.5
114,2013-05-03,4.5
115,2013-05-04,1.0
116,2013-05-05,26.0
117,2013-05-06,2.0
118,2013-05-08,7.5
119,2013-05-09,3.0
120,2013-05-10,4.0
121,2013-05-11,1.0
122,2013-05-12,9.0
123,2013-05-13,8.0
124,2013-05-14,1.0
125,2013-05-15,10.35
126,2013-05-16,5.5
127,2013-05-17,1.0
128,2013-05-19,6.0
129,2013-05-20,4.0
130,2013-05-21,2.5
