Day,Date,Revenue
1,2013-01-01,1638.48
2,2013-01-02,218.0
3,2013-01-03,140.0
4,2013-01-04,305.5
5,2013-01-05,621.04
6,2013-01-06,453.5
7,2013-01-07,177.0
8,2013-01-08,100.5
9,2013-01-09,154.0
10,2013-01-10,189.81
11,2013-01-11,396.51
12,2013-01-12,871.15
13,2013-01-13,682.25
14,2013-01-14,238.75
15,2013-01-15,137.16
16,2013-01-16,134.0
17,2013-01-17,183.0
18,2013-01-18,446.0
19,2013-01-19,995.5
20,2013-01-20,4385.5599999999995
21,2013-01-21,268.5
22,2013-01-22,139.0
23,2013-01-23,131.11
24,2013-01-24,188.65
25,2013-01-25,390.25
26,2013-01-26,1039.5
27,2013-01-27,1046.0
28,2013-01-28,295.0
29,2013-01-29,123.5
30,2013-01-30,151.0
31,2013-01-31,191.5
32,2013-02-01,414.04
33,2013-02-02,992.0
34,2013-02-03,784.0
35,2013-02-04,254.51999999999998
36,2013-02-05,130.5
37,2013-02-06,137.5
38,2013-02-07,208.0
39,2013-02-08,490.0
40,2013-02-09,1116.38
41,2013-02-10,805.55
42,2013-02-11,228.5
43,2013-02-12,133.05
44,2013-02-13,161.0
45,2013-02-14,266.1
46,2013-02-15,542.5899999999999
47,2013-02-16,1207.54
48,2013-02-17,945.59
49,2013-02-18,245.0
50,2013-02-19,139.06
51,2013-02-20,163.01
52,2013-02-21,297.5
53,2013-02-22,466.53
54,2013-02-23,1180.6
55,2013-02-24,892.65
56,2013-02-25,360.0
57,2013-02-26,176.56
58,2013-02-27,152.51999999999998
59,2013-02-28,298.65999999999997
60,2013-03-01,480.5
61,2013-03-02,1328.02
62,2013-03-03,1006.5
63,2013-03-04,347.7
64,2013-03-05,163.5
65,2013-03-06,157.0
66,2013-03-07,204.5
67,2013-03-08,540.52
68,2013-03-09,1396.02
69,2013-03-10,987.74
70,2013-03-11,347.0
71,2013-03-12,141.04
72,2013-03-13,232.5
73,2013-03-14,252.0
74,2013-03-15,611.5
75,2013-03-16,2154.51
76,2013-03-17,1186.0
77,2013-03-18,401.26
78,2013-03-19,176.0
79,2013-03-20,172.37
80,2013-03-21,259.5
81,2013-03-22,467.5
82,2013-03-23,1056.0
83,2013-03-24,811.25
84,2013-03-25,189.45
85,2013-03-26,165.5
86,2013-03-27,188.0
87,2013-03-28,259.2
88,2013-03-29,652.0
89,2013-03-30,984.8599999999999
90,2013-03-31,578.5
91,2013-04-01,244.0
92,2013-04-02,162.61
93,2013-04-03,4856.6
94,2013-04-04,3644.4700000000003
95,2013-04-05,712.53
96,2013-04-06,1248.69
97,2013-04-07,948.51
98,2013-04-08,234.15
99,2013-04-09,156.03
100,2013-04-10,118.1
101,2013-04-11,255.01999999999998
102,2013-04-12,585.02
103,2013-04-13,1392.33
104,2013-04-14,957.0
105,2013-04-15,247.04
106,2013-04-16,157.5
107,2013-04-17,231.57999999999998
108,2013-04-18,238.65
109,2013-04-19,611.54
110,2013-04-20,1264.9299999999998
111,2013-04-21,1083.26
112,2013-04-22,201.22
113,2013-04-23,154.0
114,2013-04-24,181.55
115,2013-04-25,301.61
116,2013-04-26,589.51
117,2013-04-27,1090.2800000000002
118,2013-04-28,902.74
119,2013-04-29,257.5
120,2013-04-30,196.0
121,2013-05-01,158.0
122,2013-05-02,234.66
123,2013-05-03,583.04
124,2013-05-04,1169.3
125,2013-05-05,848.55
126,2013-05-06,243.0
127,2013-05-07,196.0
128,2013-05-08,246.5
129,2013-05-09,236.0
130,2013-05-10,471.31
131,2013-05-11,1060.54
132,2013-05-12,744.04
133,2013-05-13,228.0
134,2013-05-14,246.5
135,2013-05-15,234.5
136,2013-05-16,328.0
137,2013-05-17,593.5
138,2013-05-18,1196.0
139,2013-05-19,1033.63
140,2013-05-20,278.94
141,2013-05-21,201.51999999999998
142,2013-05-22,220.02
143,2013-05-23,310.0
144,2013-05-24,513.0
145,2013-05-25,992.56
146,2013-05-26,1001.26
147,2013-05-27,450.08
148,2013-05-28,199.03
149,2013-05-29,247.5
150,2013-05-30,187.0
151,2013-05-31,615.22
152,2013-06-01,1105.84
153,2013-06-02,775.5
154,2013-06-03,289.05
155,2013-06-04,192.94
156,2013-06-05,224.05
157,2013-06-06,280.0
158,2013-06-07,1600.1000000000004
159,2013-06-08,1218.6
160,2013-06-09,926.5
161,2013-06-10,295.0
162,2013-06-11,218.84
163,2013-06-12,403.57
164,2013-06-13,292.5
165,2013-06-14,596.36
166,2013-06-15,1109.88
167,2013-06-16,710.45
168,2013-06-17,260.5
169,2013-06-18,209.5
170,2013-06-19,232.5
171,2013-06-20,302.5
172,2013-06-21,584.5
173,2013-06-22,5335.99
174,2013-06-23,872.61
175,2013-06-24,395.5
176,2013-06-25,283.44
177,2013-06-26,272.0
178,2013-06-27,282.24
179,2013-06-28,638.3
180,2013-06-29,1444.1100000000001
181,2013-06-30,983.0
182,2013-07-01,224.0
183,2013-07-02,203.5
184,2013-07-03,457.2
185,2013-07-04,852.75
186,2013-07-05,652.4
187,2013-07-06,1006.8399999999999
188,2013-07-07,788.92
189,2013-07-08,277.0
190,2013-07-09,195.51
191,2013-07-10,221.5
192,2013-07-11,311.6
193,2013-07-12,666.5
194,2013-07-13,1373.75
195,2013-07-14,950.36
196,2013-07-15,270.84000000000003
197,2013-07-16,218.0
198,2013-07-17,297.0
199,2013-07-18,283.0
200,2013-07-19,794.75
201,2013-07-20,8117.91
202,2013-07-21,7848.2
203,2013-07-22,419.0
204,2013-07-23,222.56
205,2013-07-24,290.5
206,2013-07-25,1491.41
207,2013-07-26,587.5
208,2013-07-27,1200.0
209,2013-07-28,1050.0
210,2013-07-29,307.0
211,2013-07-30,291.0
212,2013-07-31,255.0
213,2013-08-01,396.0
214,2013-08-02,703.4
215,2013-08-03,1292.53
216,2013-08-04,5301.15
217,2013-08-05,348.07
218,2013-08-06,207.5
219,2013-08-07,217.65
220,2013-08-08,272.0
221,2013-08-09,552.41
222,2013-08-10,1121.5
223,2013-08-11,871.0
224,2013-08-12,4401.73
225,2013-08-13,206.5
226,2013-08-14,268.5
227,2013-08-15,315.0
228,2013-08-16,704.04
229,2013-08-17,1418.97
230,2013-08-18,983.0
231,2013-08-19,238.5
232,2013-08-20,277.0
233,2013-08-21,247.5
234,2013-08-22,341.34000000000003
235,2013-08-23,587.6700000000001
236,2013-08-24,1384.25
237,2013-08-25,1183.6
238,2013-08-26,204.0
239,2013-08-27,197.5
240,2013-08-28,212.84
241,2013-08-29,338.5
242,2013-08-30,683.25
243,2013-08-31,1292.5
244,2013-09-01,1397.51
245,2013-09-02,825.25
246,2013-09-03,205.0
247,2013-09-04,157.5
248,2013-09-05,225.5
249,2013-09-06,608.0
250,2013-09-07,1322.55
251,2013-09-08,871.31
252,2013-09-09,312.53999999999996
253,2013-09-10,186.0
254,2013-09-11,185.0
255,2013-09-12,240.75
256,2013-09-13,696.5
257,2013-09-14,1626.05
258,2013-09-15,1300.6100000000001
259,2013-09-16,373.0
260,2013-09-17,165.0
261,2013-09-18,233.52999999999997
262,2013-09-19,291.5
263,2013-09-20,645.5
264,2013-09-21,1287.51
265,2013-09-22,1121.9099999999999
266,2013-09-23,287.11
267,2013-09-24,206.5
268,2013-09-25,195.76
269,2013-09-26,246.5
270,2013-09-27,612.97
271,2013-09-28,1200.5
272,2013-09-29,876.5
273,2013-09-30,248.0
274,2013-10-01,215.98000000000002
275,2013-10-02,198.83
276,2013-10-03,325.51
277,2013-10-04,661.0
278,2013-10-05,1356.35
279,2013-10-06,905.34
280,2013-10-07,273.0
281,2013-10-08,216.0
282,2013-10-09,244.04000000000002
283,2013-10-10,275.7
284,2013-10-11,667.5
285,2013-10-12,1327.48
286,2013-10-13,1069.75
287,2013-10-14,226.5
288,2013-10-15,221.5
289,2013-10-16,260.5
290,2013-10-17,309.5
291,2013-10-18,797.8799999999999
292,2013-10-19,1285.5
293,2013-10-20,976.01
294,2013-10-21,234.0
295,2013-10-22,213.0
296,2013-10-23,4629.75
297,2013-10-24,304.0
298,2013-10-25,656.01
299,2013-10-26,1533.12
300,2013-10-27,1402.5500000000002
301,2013-10-28,307.90999999999997
302,2013-10-29,188.0
303,2013-10-30,208.5
304,2013-10-31,388.72
305,2013-11-01,920.0
306,2013-11-02,1478.6299999999999
307,2013-11-03,1212.44
308,2013-11-04,200.5
309,2013-11-05,175.0
310,2013-11-06,312.56
311,2013-11-07,373.04
312,2013-11-08,704.5
313,2013-11-09,1525.0
314,2013-11-10,1159.5
315,2013-11-11,406.0
316,2013-11-12,236.05
317,2013-11-13,254.0
318,2013-11-14,256.5
319,2013-11-15,873.01
320,2013-11-16,12637.18
321,2013-11-17,1092.5
322,2013-11-18,305.75
323,2013-11-19,1318.1699999999998
324,2013-11-20,293.0
325,2013-11-21,234.0
326,2013-11-22,655.0
327,2013-11-23,4568.66
328,2013-11-24,1008.5
329,2013-11-25,263.0
330,2013-11-26,315.5
331,2013-11-27,556.3399999999999
