Day,Date,Revenue
1,2013-01-01,43.0
2,2013-01-02,5.5
3,2013-01-03,11.5
4,2013-01-04,26.5
5,2013-01-05,4.0
6,2013-01-06,12.5
7,2013-01-07,4.0
8,2013-01-08,13.5
9,2013-01-09,4.0
10,2013-01-10,13.1
11,2013-01-11,6.5
12,2013-01-12,12.0
13,2013-01-13,14.0
14,2013-01-14,13.0
15,2013-01-15,12.5
16,2013-01-16,6.5
17,2013-01-17,3.0
18,2013-01-18,13.0
19,2013-01-19,10.5
20,2013-01-20,9.5
21,2013-01-21,9.0
22,2013-01-22,17.63
23,2013-01-23,14.5
24,2013-01-24,48.5
25,2013-01-25,40.0
26,2013-01-26,51.5
27,2013-01-27,12.5
28,2013-01-28,8.5
29,2013-01-29,36.5
30,2013-01-30,14.0
31,2013-01-31,4.5
32,2013-02-01,10.0
33,2013-02-02,12.0
34,2013-02-03,24.0
35,2013-02-04,8.04
36,2013-02-05,14.67
37,2013-02-06,39.5
38,2013-02-07,32.0
39,2013-02-08,15.0
40,2013-02-09,6.0
41,2013-02-10,25.5
42,2013-02-11,28.6
43,2013-02-12,16.25
44,2013-02-13,5.0
45,2013-02-14,3.0
46,2013-02-15,12.0
47,2013-02-16,12.75
48,2013-02-17,4.0
49,2013-02-18,14.0
50,2013-02-19,16.009999999999998
51,2013-02-20,16.0
52,2013-02-21,10.5
53,2013-02-22,8.5
54,2013-02-23,9.5
55,2013-02-24,13.0
56,2013-02-25,6.5
57,2013-02-26,10.0
58,2013-02-27,16.0
59,2013-02-28,24.0
60,2013-03-01,20.5
61,2013-03-02,33.0
62,2013-03-03,41.5
63,2013-03-04,19.5
64,2013-03-05,5.0
65,2013-03-06,2.5
66,2013-03-07,37.5
67,2013-03-08,23.5
68,2013-03-09,17.5
69,2013-03-10,19.0
70,2013-03-11,23.34
71,2013-03-12,6.0
72,2013-03-13,5.5
73,2013-03-14,17.5
74,2013-03-15,51.0
75,2013-03-16,29.5
76,2013-03-17,18.0
77,2013-03-18,13.5
78,2013-03-19,24.5
79,2013-03-20,42.0
80,2013-03-21,35.5
81,2013-03-22,62.0
82,2013-03-23,26.5
83,2013-03-24,13.0
84,2013-03-25,6.0
85,2013-03-26,9.0
86,2013-03-27,6.5
87,2013-03-28,8.0
88,2013-03-29,6.5
89,2013-03-30,6.0
90,2013-03-31,45.5
91,2013-04-01,11.0
92,2013-04-02,3.0
93,2013-04-03,21.0
94,2013-04-04,24.0
