Day,Date,Revenue
1,2013-01-01,17.5
2,2013-01-02,3.0
3,2013-01-03,11.5
4,2013-01-04,4.5
5,2013-01-05,3.5
6,2013-01-06,1.0
7,2013-01-08,25.0
8,2013-01-10,1.0
9,2013-01-11,1.0
10,2013-01-13,4.0
11,2013-01-14,2.0
12,2013-01-15,2.0
13,2013-01-17,6.0
14,2013-01-18,2.0
15,2013-01-19,7.0
16,2013-01-20,10.0
17,2013-01-21,1.0
18,2013-01-22,23.0
19,2013-01-24,1.0
20,2013-01-25,3.0
21,2013-01-26,7.0
22,2013-01-27,3.0
23,2013-01-28,1.0
24,2013-01-30,4.0
25,2013-01-31,12.0
26,2013-02-01,4.0
27,2013-02-03,4.0
28,2013-02-04,2.0
29,2013-02-05,4.0
30,2013-02-06,3.0
31,2013-02-07,2.0
32,2013-02-08,21.5
33,2013-02-09,3.5
34,2013-02-10,7.0
35,2013-02-11,2.0
36,2013-02-12,0.75
37,2013-02-13,3.0
38,2013-02-15,12.0
39,2013-02-16,1.01
40,2013-02-17,1.0
41,2013-02-20,1.0
42,2013-02-21,1.0
43,2013-02-22,26.5
44,2013-02-23,2.25
45,2013-02-24,2.0
46,2013-02-25,3.0
47,2013-02-26,3.5
48,2013-02-27,3.0
49,2013-02-28,1.0
50,2013-03-01,4.0
51,2013-03-02,7.0
52,2013-03-03,1.0
53,2013-03-04,5.0
54,2013-03-05,10.0
55,2013-03-06,17.5
56,2013-03-07,4.0
57,2013-03-08,4.0
58,2013-03-09,28.75
59,2013-03-10,3.0
60,2013-03-11,1.0
61,2013-03-13,1.5
62,2013-03-14,4.0
63,2013-03-15,5.0
64,2013-03-16,51.0
65,2013-03-17,22.5
66,2013-03-18,5.0
67,2013-03-19,5.0
68,2013-03-22,6.5
69,2013-03-24,12.0
70,2013-03-25,3.5
71,2013-03-27,3.5
72,2013-03-29,1.5
73,2013-03-30,1.0
74,2013-03-31,24.25
75,2013-04-02,2.0
76,2013-04-03,1.0
77,2013-04-04,1.0
78,2013-04-05,4.0
79,2013-04-06,8.0
80,2013-04-07,8.0
81,2013-04-08,11.0
82,2013-04-09,3.0
83,2013-04-10,100.5
84,2013-04-11,1.0
85,2013-04-12,4.0
86,2013-04-13,7.0
87,2013-04-14,11.5
88,2013-04-15,2.0
89,2013-04-17,1.0
90,2013-04-19,8.0
91,2013-04-20,5.5
92,2013-04-21,10.5
93,2013-04-23,1.0
94,2013-04-24,3.0
95,2013-04-25,4.0
96,2013-04-27,2.0
97,2013-04-28,9.5
98,2013-04-29,11.5
99,2013-04-30,3.5
100,2013-05-01,20.0
101,2013-05-02,8.0
102,2013-05-03,9.0
103,2013-05-04,7.5
104,2013-05-05,9.5
105,2013-05-07,2.0
106,2013-05-08,1.0
107,2013-05-09,4.25
108,2013-05-10,1.5
109,2013-05-11,3.5
110,2013-05-12,33.5
111,2013-05-13,4.0
112,2013-05-15,2.0
113,2013-05-17,2.0
114,2013-05-18,4.75
115,2013-05-21,2.0
116,2013-05-23,8.0
117,2013-05-24,8.5
