Day,Date,Revenue
1,2013-01-03,1.0
2,2013-01-05,0.5
3,2013-01-13,3.0
4,2013-01-18,1.0
5,2013-01-30,1.5
6,2013-01-31,1.5
7,2013-02-10,1.0
8,2013-02-15,1.0
9,2013-03-18,1.0
10,2013-04-04,1.0
11,2013-04-11,24.0
12,2013-04-12,1.0
13,2013-04-15,1.0
14,2013-04-24,1.0
15,2013-05-23,2.0
16,2013-06-05,1.5
17,2013-06-06,1.0
18,2013-06-28,1.0
19,2013-07-22,3.0
20,2013-07-23,1.5
21,2013-07-24,1.5
22,2013-08-20,1.0
23,2013-09-04,1.0
24,2013-10-21,7.45
25,2013-12-03,6.0
26,2013-12-19,10.0
27,2014-01-01,6.85
28,2014-01-16,11.6
29,2014-01-27,8.25
30,2014-01-31,5.25
31,2014-02-01,6.25
32,2014-02-04,39.05
33,2014-02-05,7.1
34,2014-02-12,3.25
35,2014-02-15,10.05
36,2014-02-21,3.25
37,2014-02-27,11.6
38,2014-02-28,49.95
39,2014-03-03,67.1
40,2014-03-05,13.25
41,2014-03-07,37.65
42,2014-03-11,34.45
43,2014-03-12,48.85
44,2014-03-15,24.45
45,2014-03-17,27.9
46,2014-03-24,20.1
47,2014-03-26,14.85
48,2014-03-27,11.6
49,2014-03-28,28.25
50,2014-03-30,56.900000000000006
51,2014-04-03,3.25
52,2014-04-04,6.45
53,2014-04-05,14.45
54,2014-04-06,12.45
55,2014-04-08,40.25
56,2014-04-09,20.1
57,2014-04-11,27.9
58,2014-04-13,26.85
59,2014-04-14,23.45
60,2014-04-16,20.1
61,2014-04-17,45.65
62,2014-04-29,9.05
63,2014-05-07,73.05
64,2014-05-10,84.4
65,2014-05-14,20.1
66,2014-05-22,31.45
67,2014-05-29,46.95
68,2014-05-30,62.45
69,2014-06-03,27.9
70,2014-06-04,48.0
71,2014-06-11,11.6
72,2014-06-24,24.950000000000003
73,2014-06-30,20.1
74,2014-07-03,27.9
75,2014-07-04,3.25
76,2014-07-10,9.5
77,2014-07-12,12.05
78,2014-07-20,65.05
79,2014-07-21,27.9
80,2014-07-25,23.65
81,2014-08-05,40.2
82,2014-08-17,15.75
83,2014-08-23,62.65
84,2014-08-27,17.25
85,2014-08-30,3.25
86,2014-09-03,31.05
87,2014-09-09,48.0
88,2014-09-11,20.1
89,2014-09-12,27.9
90,2014-09-19,20.1
91,2014-09-30,20.1
92,2014-10-01,52.45
93,2014-10-08,51.800000000000004
94,2014-10-10,28.85
95,2014-10-15,20.0
96,2014-10-17,48.25
97,2014-10-20,28.5
98,2014-10-27,11.6
99,2014-10-28,11.6
100,2014-11-03,39.5
101,2014-11-05,31.700000000000003
102,2014-11-11,81.9
103,2014-11-19,31.700000000000003
104,2014-11-24,45.65
105,2014-12-03,20.1
106,2014-12-05,80.25
107,2014-12-07,3.25
108,2014-12-11,48.0
109,2014-12-12,10.85
110,2014-12-17,20.1
111,2015-01-05,39.04
112,2015-01-06,20.1
113,2015-01-16,33.05
114,2015-01-20,20.1
115,2015-01-22,43.85
116,2015-01-25,3.45
117,2015-01-29,26.25
118,2015-02-03,70.3
119,2015-02-09,31.700000000000003
120,2015-02-11,6.7
121,2015-02-13,20.1
122,2015-02-15,3.25
123,2015-02-18,20.1
124,2015-02-24,4.45
125,2015-02-25,41.5
126,2015-02-28,53.45
127,2015-03-04,29.950000000000003
128,2015-03-07,30.05
129,2015-03-11,20.1
130,2015-03-16,36.45
131,2015-03-19,20.1
132,2015-03-20,56.7
133,2015-03-24,20.1
134,2015-03-25,40.2
135,2015-03-26,40.25
136,2015-03-31,9.05
137,2015-04-01,37.85
138,2015-04-02,6.9
139,2015-04-08,20.1
140,2015-04-09,20.1
141,2015-04-15,3.45
142,2015-04-17,3.25
143,2015-04-19,3.25
144,2015-04-20,3.45
145,2015-04-23,3.25
146,2015-05-11,78.1
147,2015-05-12,20.1
148,2015-05-18,33.45
149,2015-05-19,20.1
150,2015-05-20,80.55
151,2015-05-22,3.45
152,2015-05-23,46.85
153,2015-06-03,3.65
154,2015-06-08,34.65
155,2015-06-09,4.25
156,2015-06-14,3.25
157,2015-06-15,20.1
158,2015-06-16,20.1
159,2015-06-17,20.1
160,2015-06-20,21.65
161,2015-06-30,38.25
162,2015-07-01,42.85
163,2015-07-02,27.9
164,2015-07-04,3.25
165,2015-07-13,36.85
166,2015-07-14,23.35
167,2015-07-18,11.25
168,2015-07-21,3.25
169,2015-07-22,80.15
170,2015-07-26,26.35
171,2015-08-01,10.85
172,2015-08-06,19.65
173,2015-08-12,40.81
174,2015-08-13,26.55
175,2015-08-17,20.1
176,2015-08-24,70.05
177,2015-08-25,27.9
178,2015-08-28,10.65
179,2015-09-02,45.120000000000005
180,2015-09-08,40.05
181,2015-09-15,54.62
182,2015-09-21,3.25
183,2015-09-28,20.1
184,2015-10-08,7.65
185,2015-10-15,3.25
186,2015-10-19,43.42
187,2015-10-25,15.65
188,2015-10-29,43.05
189,2015-11-03,16.65
190,2015-11-04,31.700000000000003
191,2015-11-19,71.57
192,2015-11-24,20.1
193,2015-11-30,27.45
194,2015-12-03,27.9
195,2015-12-10,17.85
