Day,Date,Revenue
1,2013-01-12,2.0
2,2013-01-13,1.0
3,2013-01-14,8.0
4,2013-01-22,2.0
5,2013-01-26,2.5
6,2013-02-18,28.0
7,2013-02-20,1.0
8,2013-03-09,1.0
9,2013-03-10,1.0
10,2013-03-11,14.0
11,2013-03-24,3.0
12,2013-04-02,2.0
13,2013-04-03,2.0
14,2013-04-05,3.0
15,2013-04-13,1.0
16,2013-05-06,20.0
17,2013-05-19,1.0
18,2013-05-29,2.0
19,2013-06-07,0.5
20,2013-06-12,2.0
21,2013-07-27,5.5
22,2013-08-02,2.0
23,2013-08-07,2.0
24,2013-08-13,7.5
25,2013-08-15,3.0
26,2013-08-24,2.0
27,2013-08-29,21.0
28,2013-09-15,3.0
29,2013-09-18,1.0
30,2013-10-15,2.0
31,2013-10-16,3.0
32,2013-10-19,3.0
33,2013-10-23,2.0
34,2013-11-09,27.0
35,2013-11-18,0.5
36,2013-11-24,45.0
37,2013-11-28,1.0
38,2013-12-18,2.0
39,2013-12-28,2.0
40,2014-01-01,9.45
41,2014-01-02,13.85
42,2014-01-03,18.05
43,2014-01-05,15.35
44,2014-01-07,15.65
45,2014-01-12,7.85
46,2014-01-16,47.65
47,2014-01-19,65.25
48,2014-01-22,2.25
49,2014-01-23,26.65
50,2014-02-04,22.85
51,2014-02-06,7.25
52,2014-02-15,16.05
53,2014-02-16,8.25
54,2014-02-18,24.05
55,2014-03-02,37.85
56,2014-03-07,80.9
57,2014-03-08,21.25
58,2014-03-12,28.6
59,2014-03-14,88.25
60,2014-03-16,45.8
61,2014-03-17,8.65
62,2014-03-18,70.65
63,2014-03-19,3.25
64,2014-03-20,32.05
65,2014-03-29,21.35
66,2014-03-30,91.85
67,2014-04-01,73.86
68,2014-04-03,82.5
69,2014-04-13,50.949999999999996
70,2014-04-14,3.25
71,2014-04-17,20.85
72,2014-04-18,28.05
73,2014-04-19,5.85
74,2014-04-20,32.65
75,2014-04-22,21.65
76,2014-04-28,12.05
77,2014-04-30,44.5
78,2014-05-02,4.85
79,2014-05-03,31.05
80,2014-05-09,5.05
81,2014-05-11,50.0
82,2014-05-18,20.05
83,2014-05-29,82.1
84,2014-06-01,17.45
85,2014-06-16,19.05
86,2014-06-20,37.45
87,2014-06-22,9.35
88,2014-06-26,23.45
89,2014-06-27,3.45
90,2014-07-01,57.25
91,2014-07-02,76.65
92,2014-07-11,87.95000000000002
93,2014-07-17,6.5
94,2014-07-20,32.3
95,2014-07-26,13.6
96,2014-07-31,25.45
97,2014-08-02,7.65
98,2014-08-23,3.25
99,2014-08-24,13.45
100,2014-08-26,6.45
101,2014-08-29,37.25
102,2014-08-31,64.44999999999999
103,2014-09-01,6.65
104,2014-09-05,61.3
105,2014-09-09,8.45
106,2014-09-14,4.75
107,2014-09-20,53.25
108,2014-09-21,12.65
109,2014-09-22,7.0
110,2014-09-24,13.25
111,2014-09-26,40.45
112,2014-09-29,66.25
113,2014-09-30,2.45
114,2014-10-06,25.0
115,2014-10-07,46.05
116,2014-10-08,22.05
117,2014-10-11,48.8
118,2014-10-12,20.45
119,2014-10-13,5.65
120,2014-10-15,49.300000000000004
121,2014-10-19,23.6
122,2014-10-22,45.05
123,2014-11-02,65.45
124,2014-11-06,8.65
125,2014-11-10,14.25
126,2014-11-12,3.25
127,2014-11-15,37.25
128,2014-11-18,52.65
129,2014-11-19,70.75
130,2014-11-21,3.25
131,2014-11-22,25.25
132,2014-11-25,3.95
133,2014-11-30,11.25
134,2014-12-04,20.65
135,2014-12-08,32.65
136,2014-12-11,42.349999999999994
137,2014-12-13,22.85
138,2014-12-16,45.05
139,2014-12-21,10.85
140,2014-12-23,82.0
141,2015-01-01,93.05
142,2015-01-02,3.25
143,2015-01-03,9.05
144,2015-01-06,4.65
145,2015-01-07,3.25
146,2015-01-12,3.25
147,2015-01-14,3.25
148,2015-01-24,26.45
149,2015-01-30,3.25
150,2015-02-09,40.0
151,2015-02-16,3.25
152,2015-02-20,70.45
153,2015-02-21,5.05
154,2015-02-26,15.45
155,2015-02-28,24.25
156,2015-03-01,11.85
157,2015-03-13,38.85
158,2015-03-14,50.05
159,2015-03-15,19.65
160,2015-03-16,3.25
161,2015-03-23,3.25
162,2015-03-26,42.0
163,2015-03-27,22.05
164,2015-03-29,59.1
165,2015-04-01,51.07
166,2015-04-02,5.45
167,2015-04-04,16.05
168,2015-04-07,15.75
169,2015-04-09,16.45
170,2015-04-10,9.35
171,2015-04-11,29.25
172,2015-04-15,44.65
173,2015-04-16,22.65
174,2015-04-25,54.3
175,2015-04-30,9.85
176,2015-05-09,33.25
177,2015-05-10,87.05
178,2015-05-13,22.05
179,2015-05-16,3.25
180,2015-05-17,27.7
181,2015-05-29,13.45
182,2015-06-06,19.65
183,2015-06-08,66.95
184,2015-06-15,3.25
185,2015-06-17,13.3
186,2015-06-20,15.65
187,2015-06-21,60.0
188,2015-06-23,24.05
189,2015-06-25,75.3
190,2015-07-15,3.25
191,2015-07-22,30.65
192,2015-07-25,60.5
193,2015-07-28,17.94
194,2015-08-05,22.45
195,2015-08-08,21.2
196,2015-08-09,28.65
197,2015-08-11,54.12
198,2015-08-16,3.25
199,2015-08-19,13.55
200,2015-08-27,8.45
201,2015-09-03,3.25
202,2015-09-09,42.05
203,2015-09-13,35.25
204,2015-09-15,10.25
205,2015-09-23,29.45
206,2015-09-25,22.74
207,2015-09-27,27.05
208,2015-09-29,30.08
209,2015-10-03,73.30000000000001
210,2015-10-04,3.25
211,2015-10-05,6.45
212,2015-10-08,30.05
213,2015-10-10,3.25
214,2015-10-20,47.35
215,2015-11-01,14.85
216,2015-11-09,26.9
217,2015-11-14,5.05
218,2015-11-21,18.05
219,2015-11-22,6.45
220,2015-12-10,3.25
221,2015-12-12,64.75
222,2015-12-18,70.53
223,2015-12-19,16.64
224,2015-12-20,31.85
225,2015-12-25,3.25
226,2016-01-05,27.25
227,2016-01-27,60.0
228,2016-01-31,8.0
229,2016-02-04,10.0
230,2016-02-07,23.0
231,2016-02-12,88.25
232,2016-02-15,9.0
233,2016-02-19,25.0
234,2016-02-27,11.75
235,2016-02-28,8.75
236,2016-03-01,29.75
237,2016-03-22,3.25
238,2016-03-25,3.25
239,2016-03-30,31.5
240,2016-04-03,37.8
241,2016-04-04,3.25
242,2016-04-21,81.5
243,2016-05-05,5.05
244,2016-05-06,3.25
245,2016-05-08,3.25
246,2016-05-15,40.5
247,2016-05-23,3.25
248,2016-05-25,35.25
249,2016-06-02,3.25
250,2016-06-18,26.25
251,2016-06-21,25.25
252,2016-06-28,3.25
253,2016-06-29,6.0
