Day,Date,Revenue
1,2013-01-03,2.5
2,2013-01-04,5.0
3,2013-01-07,2.0
4,2013-01-08,1.0
5,2013-01-10,3.0
6,2013-01-12,3.0
7,2013-01-14,3.0
8,2013-01-15,2.0
9,2013-01-23,1.5
10,2013-01-27,87.5
11,2013-02-01,12.0
12,2013-02-02,2.0
13,2013-02-05,1.0
14,2013-02-06,4.0
15,2013-02-08,1.0
16,2013-02-10,1.0
17,2013-02-11,3.5
18,2013-02-13,1.0
19,2013-02-14,1.0
20,2013-02-15,4.0
21,2013-02-16,1.0
22,2013-02-17,2.0
23,2013-02-26,1.0
24,2013-02-28,2.5
25,2013-03-01,2.5
26,2013-03-05,2.5
27,2013-03-06,2.0
28,2013-03-09,5.0
29,2013-03-10,22.0
30,2013-03-14,1.0
31,2013-03-15,3.0
32,2013-03-16,2.0
33,2013-03-17,1.0
34,2013-03-18,1.0
35,2013-03-19,4.0
36,2013-03-21,2.0
37,2013-03-26,1.0
38,2013-03-28,2.0
39,2013-03-29,3.5
40,2013-03-31,7.0
41,2013-04-01,2.0
42,2013-04-03,1.0
43,2013-04-05,6.0
44,2013-04-06,2.0
45,2013-04-08,1.0
46,2013-04-10,1.0
47,2013-04-11,1.0
48,2013-04-16,3.0
49,2013-04-18,10.5
50,2013-04-19,9.5
51,2013-04-20,1.75
52,2013-04-22,2.0
53,2013-04-23,1.5
54,2013-04-25,1.0
55,2013-04-26,2.5
56,2013-04-27,1.0
57,2013-04-30,3.0
58,2013-05-01,1.0
59,2013-05-04,4.5
60,2013-05-06,4.0
61,2013-05-09,1.0
62,2013-05-15,3.0
63,2013-05-16,2.0
64,2013-05-19,1.0
65,2013-05-23,3.0
66,2013-05-28,2.0
67,2013-05-29,0.5
68,2013-05-31,11.0
69,2013-06-03,2.0
70,2013-06-04,2.0
71,2013-06-05,1.0
72,2013-06-07,1.0
73,2013-06-13,0.5
74,2013-06-18,2.0
75,2013-06-23,50.0
76,2013-06-27,4.5
77,2013-06-30,2.0
78,2013-07-02,0.5
79,2013-07-03,2.0
80,2013-07-07,0.5
81,2013-07-08,1.0
82,2013-07-10,2.0
83,2013-07-11,2.0
84,2013-07-13,1.0
85,2013-07-14,4.5
86,2013-07-17,2.0
87,2013-07-19,21.0
88,2013-07-20,1.0
89,2013-07-22,3.5
90,2013-07-24,25.0
91,2013-07-25,1.0
92,2013-07-26,2.0
93,2013-07-27,3.0
94,2013-07-29,6.0
95,2013-08-07,2.0
96,2013-08-09,0.5
97,2013-08-10,11.52
98,2013-08-12,1.0
99,2013-08-14,1.0
100,2013-08-15,2.0
101,2013-08-17,4.0
102,2013-08-20,1.0
103,2013-08-21,4.0
104,2013-08-22,5.0
105,2013-08-24,1.5
106,2013-08-26,0.5
107,2013-08-27,3.0
108,2013-09-06,2.0
109,2013-09-08,49.0
110,2013-09-11,2.0
111,2013-09-12,1.0
112,2013-09-13,1.0
113,2013-09-16,29.0
114,2013-09-21,1.0
115,2013-09-23,3.5
116,2013-09-28,1.0
117,2013-09-29,1.5
118,2013-09-30,2.0
119,2013-10-01,27.0
120,2013-10-03,2.0
121,2013-10-06,15.5
122,2013-10-08,1.0
123,2013-10-09,3.0
124,2013-10-10,3.5
125,2013-10-12,1.0
126,2013-10-13,2.0
127,2013-10-14,62.0
128,2013-10-17,2.0
129,2013-10-22,3.5
130,2013-10-23,4.0
131,2013-10-30,2.0
132,2013-11-01,1.5
133,2013-11-02,2.0
134,2013-11-03,2.0
135,2013-11-04,2.0
136,2013-11-05,2.5
137,2013-11-07,21.5
138,2013-11-09,3.0
139,2013-11-12,2.0
140,2013-11-15,20.0
141,2013-11-16,1.0
142,2013-11-17,1.0
143,2013-11-18,7.5
144,2013-11-19,1.0
145,2013-11-21,1.0
146,2013-11-26,5.0
147,2013-11-28,1.0
148,2013-11-29,1.0
149,2013-12-01,2.5
150,2013-12-03,2.0
151,2013-12-05,1.0
152,2013-12-06,1.0
153,2013-12-09,0.5
154,2013-12-12,2.0
155,2013-12-13,2.0
156,2013-12-14,2.0
157,2013-12-16,2.0
158,2013-12-19,2.0
159,2013-12-22,1.0
160,2013-12-23,7.5
161,2013-12-24,2.0
162,2013-12-28,1.0
163,2013-12-29,0.5
164,2013-12-31,4.0
165,2014-01-01,29.7
166,2014-01-02,36.55
167,2014-01-03,35.400000000000006
168,2014-01-04,13.5
169,2014-01-05,27.5
170,2014-01-06,127.75
171,2014-01-07,121.60000000000001
172,2014-01-08,149.54999999999998
173,2014-01-09,136.7
174,2014-01-10,75.25
175,2014-01-11,51.1
176,2014-01-12,22.45
177,2014-01-13,69.35
178,2014-01-14,209.04999999999998
179,2014-01-15,24.299999999999997
180,2014-01-16,83.0
181,2014-01-17,44.849999999999994
182,2014-01-18,90.10000000000001
183,2014-01-19,43.25
184,2014-01-20,26.6
185,2014-01-21,55.1
186,2014-01-22,23.9
187,2014-01-23,80.5
188,2014-01-24,64.89999999999999
189,2014-01-25,114.05000000000001
190,2014-01-26,16.5
191,2014-01-27,26.999999999999996
192,2014-01-28,38.2
193,2014-01-29,101.0
194,2014-01-30,97.0
195,2014-01-31,157.25000000000003
196,2014-02-01,31.65
197,2014-02-02,95.75
198,2014-02-03,94.24999999999999
199,2014-02-04,131.4
200,2014-02-05,65.55
201,2014-02-06,88.25
202,2014-02-07,82.80000000000001
203,2014-02-08,105.65
204,2014-02-09,53.75
205,2014-02-10,98.24000000000001
206,2014-02-12,76.8
207,2014-02-13,242.04999999999998
208,2014-02-14,71.7
209,2014-02-15,91.44999999999999
210,2014-02-16,123.24999999999999
211,2014-02-17,51.75
212,2014-02-18,113.99999999999999
213,2014-02-19,8.65
214,2014-02-20,101.5
215,2014-02-21,90.1
216,2014-02-22,148.8
217,2014-02-23,9.3
218,2014-02-24,133.85
219,2014-02-25,155.65
220,2014-02-26,75.0
221,2014-02-27,123.0
222,2014-02-28,154.82000000000002
223,2014-03-01,67.9
224,2014-03-02,229.95
225,2014-03-03,91.69999999999999
226,2014-03-04,124.3
227,2014-03-05,154.04999999999998
228,2014-03-06,135.79999999999998
229,2014-03-07,131.8
230,2014-03-08,120.09
231,2014-03-09,35.7
232,2014-03-10,190.79999999999998
233,2014-03-11,12.05
234,2014-03-12,4.25
235,2014-03-13,207.89999999999998
236,2014-03-14,63.1
237,2014-03-15,161.25
238,2014-03-16,85.65
239,2014-03-17,182.04999999999998
240,2014-03-18,45.95
241,2014-03-19,60.9
