Day,Date,Revenue
1,2013-02-06,6.0
2,2013-02-27,2.0
3,2013-04-03,1.0
4,2013-04-05,1.0
5,2013-06-08,0.5
6,2013-06-17,1.0
7,2013-06-19,2.0
8,2013-06-20,2.0
9,2013-07-03,3.0
10,2013-07-08,3.0
11,2013-07-15,2.0
12,2013-07-18,1.0
13,2013-07-31,3.0
14,2013-08-04,40.5
15,2013-08-05,1.5
16,2013-08-10,2.0
17,2013-08-12,8.0
18,2013-08-29,2.0
19,2013-10-03,4.0
20,2013-10-05,2.0
21,2013-10-07,2.0
22,2013-10-11,2.0
23,2013-10-18,1.0
24,2013-10-20,3.0
25,2013-10-21,2.0
26,2013-10-27,2.5
27,2013-10-28,2.0
28,2013-10-30,6.0
29,2013-11-05,1.0
30,2013-11-06,1.0
31,2013-11-21,10.0
32,2013-11-27,2.0
33,2013-12-07,4.0
34,2013-12-29,1.0
35,2014-01-03,37.45
36,2014-01-04,70.05
37,2014-01-08,15.25
38,2014-01-12,7.05
39,2014-01-14,69.25
40,2014-01-20,81.35
41,2014-01-21,30.85
42,2014-01-23,46.85
43,2014-01-27,7.25
44,2014-01-29,21.85
45,2014-02-04,14.85
46,2014-02-06,15.05
47,2014-02-10,35.65
48,2014-02-11,33.45
49,2014-02-14,20.65
50,2014-02-16,18.45
51,2014-02-19,44.85
52,2014-02-25,35.45
53,2014-02-27,20.85
54,2014-03-04,17.3
55,2014-03-06,3.25
56,2014-03-08,38.5
57,2014-03-09,38.699999999999996
58,2014-03-10,8.25
59,2014-03-13,23.45
60,2014-03-14,43.0
61,2014-03-15,50.55
62,2014-03-20,8.65
63,2014-03-21,3.25
64,2014-03-22,36.25
65,2014-03-26,3.25
66,2014-03-28,3.25
67,2014-04-01,3.25
68,2014-04-03,49.45
69,2014-04-05,30.65
70,2014-04-06,54.4
71,2014-04-07,35.85
72,2014-04-09,43.65
73,2014-04-10,17.35
74,2014-04-17,20.7
75,2014-04-19,68.35
76,2014-04-20,10.1
77,2014-04-21,57.45
78,2014-04-23,8.25
79,2014-04-24,38.25
80,2014-04-26,68.0
81,2014-04-29,88.05
82,2014-05-06,8.05
83,2014-05-08,102.05
84,2014-05-18,3.25
85,2014-05-24,37.25
86,2014-05-26,3.25
87,2014-05-27,9.25
88,2014-05-29,40.63
89,2014-06-01,93.95
90,2014-06-02,21.95
91,2014-06-03,51.1
92,2014-06-06,5.25
93,2014-06-10,3.25
94,2014-06-13,4.85
95,2014-06-15,3.25
96,2014-06-23,9.65
97,2014-06-28,4.65
98,2014-06-29,47.85
99,2014-06-30,14.65
100,2014-07-01,31.98
101,2014-07-02,34.9
102,2014-07-04,47.65
103,2014-07-05,36.25
104,2014-07-08,33.05
105,2014-07-09,43.45
106,2014-07-10,27.05
107,2014-07-11,46.3
108,2014-07-12,3.25
109,2014-07-13,53.9
110,2014-07-14,16.3
111,2014-07-18,28.05
112,2014-07-20,64.7
113,2014-07-24,16.65
114,2014-07-25,70.64999999999999
115,2014-07-26,51.25
116,2014-07-27,9.25
117,2014-07-28,47.55
118,2014-08-02,47.85
119,2014-08-03,3.25
120,2014-08-04,3.25
121,2014-08-09,66.89
122,2014-08-10,45.9
123,2014-08-14,40.5
124,2014-08-18,43.3
125,2014-08-19,78.55
126,2014-08-20,46.65
127,2014-08-21,6.65
128,2014-08-22,3.25
129,2014-08-30,44.65
130,2014-08-31,10.65
131,2014-09-01,11.85
132,2014-09-03,29.25
133,2014-09-06,3.25
134,2014-09-08,17.85
135,2014-09-12,8.05
136,2014-09-18,3.25
137,2014-09-21,3.25
138,2014-09-22,23.85
139,2014-09-24,37.45
140,2014-09-25,21.4
141,2014-09-28,41.25
142,2014-10-05,58.5
143,2014-10-07,21.85
144,2014-10-09,65.75
145,2014-10-11,3.25
146,2014-10-12,35.2
147,2014-10-17,10.45
148,2014-10-18,8.85
149,2014-10-26,97.55000000000001
150,2014-10-27,25.5
151,2014-10-31,89.30000000000001
152,2014-11-03,55.65
153,2014-11-05,11.05
154,2014-11-06,8.25
155,2014-11-07,24.7
156,2014-11-08,54.5
157,2014-11-10,3.25
158,2014-11-15,31.7
159,2014-11-17,8.05
160,2014-11-19,8.25
161,2014-11-20,8.25
162,2014-11-21,3.25
163,2014-11-24,35.5
164,2014-11-25,22.25
165,2014-11-27,3.75
166,2014-11-29,79.56
167,2014-11-30,51.45
168,2014-12-05,3.25
169,2014-12-08,92.35
170,2014-12-09,36.05
171,2014-12-11,3.45
172,2014-12-18,3.25
173,2014-12-22,30.65
174,2014-12-25,47.2
175,2014-12-26,76.5
176,2014-12-27,59.7
177,2014-12-31,20.85
178,2015-01-05,15.85
179,2015-01-12,8.05
180,2015-01-14,18.85
181,2015-01-19,3.25
182,2015-01-25,27.5
183,2015-01-26,98.9
184,2015-01-30,49.65
185,2015-02-05,33.65
186,2015-02-10,101.6
187,2015-02-13,3.25
188,2015-02-15,39.95
189,2015-02-16,57.9
190,2015-02-24,17.85
191,2015-02-27,41.55
192,2015-03-01,4.25
193,2015-03-04,44.45
194,2015-03-06,3.25
195,2015-03-12,40.35
196,2015-03-24,5.65
197,2015-03-26,50.25
198,2015-04-07,15.25
199,2015-04-12,49.45
200,2015-04-14,27.1
201,2015-04-15,3.25
202,2015-04-17,3.25
203,2015-04-18,24.85
204,2015-04-20,3.25
205,2015-04-21,45.9
206,2015-04-28,10.65
207,2015-04-30,34.45
208,2015-05-04,3.25
209,2015-05-10,17.45
210,2015-05-13,35.04
211,2015-05-16,49.8
212,2015-05-20,30.05
213,2015-05-26,28.25
214,2015-05-30,7.05
215,2015-06-06,37.45
216,2015-06-09,15.25
217,2015-06-11,24.45
218,2015-06-13,31.25
219,2015-06-17,83.5
220,2015-06-21,3.75
221,2015-07-04,12.65
222,2015-07-07,74.95
223,2015-07-08,37.9
224,2015-07-09,35.65
225,2015-07-11,23.25
226,2015-07-12,50.45
227,2015-07-15,15.4
228,2015-07-20,73.05
229,2015-07-25,70.75
230,2015-07-28,64.45
231,2015-07-29,63.099999999999994
232,2015-07-31,76.2
233,2015-08-01,32.25
234,2015-08-03,31.05
235,2015-08-04,47.78
236,2015-08-07,4.75
237,2015-08-08,14.25
238,2015-08-10,25.85
239,2015-08-11,24.85
240,2015-08-12,66.09
241,2015-08-13,65.25
242,2015-08-14,25.7
243,2015-08-15,51.3
244,2015-08-18,21.05
245,2015-08-19,59.099999999999994
246,2015-08-21,8.44
247,2015-08-22,98.5
248,2015-08-26,43.85
249,2015-08-29,64.7
250,2015-08-31,13.05
251,2015-09-01,45.85
252,2015-09-02,42.35
253,2015-09-03,85.4
254,2015-09-04,81.65
255,2015-09-05,3.25
256,2015-09-09,44.05
257,2015-09-11,42.35
258,2015-09-13,3.25
259,2015-09-15,42.25
260,2015-09-17,43.45
261,2015-09-18,7.85
262,2015-09-19,93.1
263,2015-09-23,44.25
264,2015-09-24,41.65
265,2015-09-26,78.1
266,2015-09-29,63.2
267,2015-09-30,20.25
268,2015-10-02,44.45
269,2015-10-06,55.25
270,2015-10-07,66.19
271,2015-10-08,21.65
272,2015-10-10,6.5
273,2015-10-13,15.65
274,2015-10-16,21.95
275,2015-10-19,9.75
276,2015-10-20,3.65
277,2015-10-21,27.85
278,2015-10-23,24.74
279,2015-10-28,96.75
280,2015-10-30,38.95
281,2015-11-02,56.65
282,2015-11-04,29.3
283,2015-11-05,11.05
284,2015-11-09,42.05
285,2015-11-11,6.5
286,2015-11-12,42.25
287,2015-11-13,46.35
288,2015-11-16,22.55
289,2015-11-19,52.25
290,2015-11-24,37.95
291,2015-11-26,31.25
292,2015-11-27,51.25
293,2015-11-28,8.85
294,2015-12-02,22.45
295,2015-12-03,41.85
296,2015-12-05,21.15
297,2015-12-08,94.69999999999999
298,2015-12-10,11.05
299,2015-12-11,21.1
300,2015-12-13,14.15
301,2015-12-16,7.25
302,2015-12-17,46.85
303,2015-12-18,38.43
304,2015-12-20,24.1
305,2015-12-23,27.25
306,2015-12-24,20.1
307,2015-12-25,8.05
308,2015-12-27,18.89
309,2015-12-29,43.05
310,2016-01-03,64.1
311,2016-01-07,53.75
312,2016-01-08,105.15
313,2016-01-09,4.5
314,2016-01-17,32.75
315,2016-01-22,92.5
316,2016-01-25,60.6
317,2016-01-26,98.0
318,2016-01-27,68.0
319,2016-01-28,35.1
