Day,Date,Revenue
1,2013-01-01,228.1
2,2013-01-02,183.0
3,2013-01-03,65.25
4,2013-01-04,75.0
5,2013-01-05,142.0
6,2013-01-06,129.0
7,2013-01-07,49.0
8,2013-01-08,74.0
9,2013-01-09,50.0
10,2013-01-10,85.5
11,2013-01-11,76.0
12,2013-01-12,99.5
13,2013-01-13,72.5
14,2013-01-14,66.0
15,2013-01-15,82.63
16,2013-01-16,279.0
17,2013-01-17,188.04
18,2013-01-18,80.0
19,2013-01-19,120.2
20,2013-01-20,124.5
21,2013-01-21,48.0
22,2013-01-22,269.5
23,2013-01-23,56.51
24,2013-01-24,74.5
25,2013-01-25,163.5
26,2013-01-26,80.5
27,2013-01-27,127.0
28,2013-01-28,121.5
29,2013-01-29,50.5
30,2013-01-30,78.7
31,2013-01-31,63.0
32,2013-02-01,121.5
33,2013-02-02,116.5
34,2013-02-03,218.0
35,2013-02-04,73.75
36,2013-02-05,59.5
37,2013-02-06,103.0
38,2013-02-07,118.0
39,2013-02-08,92.0
40,2013-02-09,110.0
41,2013-02-10,236.5
42,2013-02-11,61.5
43,2013-02-12,62.5
44,2013-02-13,40.5
45,2013-02-14,82.5
46,2013-02-15,164.5
47,2013-02-16,181.72
48,2013-02-17,133.5
49,2013-02-18,88.0
50,2013-02-19,43.0
51,2013-02-20,165.23000000000002
52,2013-02-21,358.52
53,2013-02-22,106.5
54,2013-02-23,153.0
55,2013-02-24,111.5
56,2013-02-25,160.3
57,2013-02-26,84.5
58,2013-02-27,90.0
59,2013-02-28,120.5
60,2013-03-01,118.45
61,2013-03-02,123.0
62,2013-03-03,92.5
63,2013-03-04,66.05
64,2013-03-05,63.0
65,2013-03-06,77.0
66,2013-03-07,131.6
67,2013-03-08,182.01
68,2013-03-09,128.0
69,2013-03-10,93.0
70,2013-03-11,91.5
71,2013-03-12,42.0
72,2013-03-13,89.5
73,2013-03-14,100.0
74,2013-03-15,101.5
75,2013-03-16,426.5
76,2013-03-17,184.5
77,2013-03-18,119.0
78,2013-03-19,89.00999999999999
79,2013-03-20,73.0
80,2013-03-21,112.0
81,2013-03-22,117.5
82,2013-03-23,159.82000000000002
83,2013-03-24,88.6
84,2013-03-25,4535.45
85,2013-03-26,71.5
86,2013-03-27,109.5
87,2013-03-28,73.02
88,2013-03-29,94.0
89,2013-03-30,80.0
90,2013-03-31,158.45
91,2013-04-01,106.27
92,2013-04-02,72.5
93,2013-04-03,59.1
94,2013-04-04,101.0
95,2013-04-05,85.0
96,2013-04-06,217.5
97,2013-04-07,114.5
98,2013-04-08,209.66
99,2013-04-09,90.0
100,2013-04-10,66.5
101,2013-04-11,401.5
102,2013-04-12,151.51
103,2013-04-13,204.0
104,2013-04-14,144.51999999999998
105,2013-04-15,152.0
106,2013-04-16,95.0
107,2013-04-17,111.5
108,2013-04-18,60.5
109,2013-04-19,1557.5700000000002
110,2013-04-20,147.0
111,2013-04-21,112.0
112,2013-04-22,96.0
113,2013-04-23,106.66
114,2013-04-24,103.5
115,2013-04-25,63.04
116,2013-04-26,119.5
117,2013-04-27,207.5
118,2013-04-28,128.4
119,2013-04-29,132.0
120,2013-04-30,90.25
121,2013-05-01,101.0
122,2013-05-02,107.0
123,2013-05-03,127.0
124,2013-05-04,222.0
125,2013-05-05,193.0
126,2013-05-06,123.5
127,2013-05-07,103.0
128,2013-05-08,105.5
129,2013-05-09,74.5
130,2013-05-10,126.0
131,2013-05-11,192.63
132,2013-05-12,167.13
133,2013-05-13,158.0
134,2013-05-14,71.5
135,2013-05-15,79.0
136,2013-05-16,114.0
137,2013-05-17,239.75
138,2013-05-18,230.26
139,2013-05-19,256.5
140,2013-05-20,103.50999999999999
141,2013-05-21,75.5
142,2013-05-22,235.5
143,2013-05-23,172.0
144,2013-05-24,157.5
145,2013-05-25,146.0
146,2013-05-26,151.03
147,2013-05-27,116.0
148,2013-05-28,79.5
149,2013-05-29,178.0
150,2013-05-30,1407.79
151,2013-05-31,140.0
152,2013-06-01,245.5
153,2013-06-02,144.5
154,2013-06-03,87.5
155,2013-06-04,84.0
156,2013-06-05,47.61
157,2013-06-06,76.5
158,2013-06-07,185.0
159,2013-06-08,195.5
160,2013-06-09,154.0
161,2013-06-10,103.75
162,2013-06-11,86.5
163,2013-06-12,85.25
164,2013-06-13,189.0
165,2013-06-14,96.0
166,2013-06-15,198.5
167,2013-06-16,148.58
168,2013-06-17,168.0
169,2013-06-18,82.5
170,2013-06-19,124.69999999999999
171,2013-06-20,153.0
172,2013-06-21,146.06
173,2013-06-22,224.75
174,2013-06-23,193.0
175,2013-06-24,149.5
176,2013-06-25,4524.32
177,2013-06-26,2240.12
178,2013-06-27,104.95
179,2013-06-28,179.0
180,2013-06-29,150.5
181,2013-06-30,203.51
182,2013-07-01,91.0
183,2013-07-02,47.0
184,2013-07-03,211.0
185,2013-07-04,122.75
186,2013-07-05,165.6
187,2013-07-06,191.05
188,2013-07-07,147.5
189,2013-07-08,207.89
190,2013-07-09,138.5
191,2013-07-10,70.61
192,2013-07-11,82.0
193,2013-07-12,344.0
194,2013-07-13,241.0
195,2013-07-14,160.5
196,2013-07-15,167.5
197,2013-07-16,91.0
198,2013-07-17,110.27
199,2013-07-18,126.0
200,2013-07-19,193.0
201,2013-07-20,314.5
202,2013-07-21,227.73
203,2013-07-22,94.64
204,2013-07-23,98.92
205,2013-07-24,99.0
206,2013-07-25,177.39
207,2013-07-26,97.0
208,2013-07-27,159.0
209,2013-07-28,169.5
210,2013-07-29,123.0
211,2013-07-30,84.5
212,2013-07-31,98.0
213,2013-08-01,129.5
214,2013-08-02,210.0
215,2013-08-03,263.0
216,2013-08-04,173.0
217,2013-08-05,180.39999999999998
218,2013-08-06,81.0
219,2013-08-07,69.0
220,2013-08-08,134.0
221,2013-08-09,132.0
222,2013-08-10,176.5
223,2013-08-11,146.5
224,2013-08-12,157.5
225,2013-08-13,95.5
226,2013-08-14,108.5
227,2013-08-15,83.0
228,2013-08-16,132.62
229,2013-08-17,299.0
230,2013-08-18,174.09
231,2013-08-19,90.0
232,2013-08-20,113.0
233,2013-08-21,67.0
234,2013-08-22,138.51
235,2013-08-23,136.0
236,2013-08-24,319.45
237,2013-08-25,151.79000000000002
238,2013-08-26,145.55
239,2013-08-27,38.5
240,2013-08-28,53.5
241,2013-08-29,174.0
242,2013-08-30,127.57
243,2013-08-31,189.05
244,2013-09-01,174.5
245,2013-09-02,100.0
246,2013-09-03,66.0
247,2013-09-04,104.0
248,2013-09-05,55.0
249,2013-09-06,125.5
250,2013-09-07,239.0
251,2013-09-08,159.0
252,2013-09-09,95.5
253,2013-09-10,84.55
254,2013-09-11,74.55
255,2013-09-12,74.5
256,2013-09-13,136.16
257,2013-09-14,191.95
258,2013-09-15,142.5
259,2013-09-16,94.0
260,2013-09-17,84.5
261,2013-09-18,97.5
262,2013-09-19,124.0
263,2013-09-20,152.1
264,2013-09-21,208.0
265,2013-09-22,371.51
266,2013-09-23,83.5
267,2013-09-24,106.5
268,2013-09-25,118.0
269,2013-09-26,69.5
270,2013-09-27,112.0
271,2013-09-28,168.88
272,2013-09-29,142.55
273,2013-09-30,79.5
274,2013-10-01,59.04
275,2013-10-02,53.5
276,2013-10-03,78.5
277,2013-10-04,226.53
278,2013-10-05,187.0
279,2013-10-06,131.8
280,2013-10-07,106.0
281,2013-10-08,100.5
282,2013-10-09,92.5
283,2013-10-10,171.0
284,2013-10-11,130.9
285,2013-10-12,184.5
286,2013-10-13,184.1
287,2013-10-14,54.0
288,2013-10-15,178.0
289,2013-10-16,47.0
290,2013-10-17,53.0
291,2013-10-18,213.6
292,2013-10-19,166.0
293,2013-10-20,142.0
294,2013-10-21,114.5
295,2013-10-22,81.56
296,2013-10-23,95.5
297,2013-10-24,89.5
298,2013-10-25,194.15
299,2013-10-26,167.56
300,2013-10-27,174.0
301,2013-10-28,117.5
302,2013-10-29,121.5
303,2013-10-30,74.07
304,2013-10-31,86.5
305,2013-11-01,153.5
306,2013-11-03,153.5
307,2013-11-04,90.5
308,2013-11-05,104.0
309,2013-11-06,3504.7200000000003
310,2013-11-07,65.5
311,2013-11-08,259.5
312,2013-11-09,187.5
313,2013-11-10,95.11
314,2013-11-11,108.5
315,2013-11-12,83.5
316,2013-11-13,127.5
317,2013-11-14,100.0
318,2013-11-15,172.5
319,2013-11-16,624.59
320,2013-11-17,178.5
321,2013-11-18,129.5
322,2013-11-19,68.0
323,2013-11-20,104.5
324,2013-11-21,116.0
325,2013-11-22,75.0
326,2013-11-23,193.0
327,2013-11-24,161.5
328,2013-11-25,76.5
329,2013-11-26,105.5
330,2013-11-27,138.59
331,2013-11-28,115.5
332,2013-11-29,247.32
333,2013-11-30,120.5
334,2013-12-01,97.0
335,2013-12-02,124.05
336,2013-12-04,87.0
337,2013-12-05,76.4
338,2013-12-06,101.5
339,2013-12-07,131.2
340,2013-12-08,204.0
341,2013-12-09,125.5
342,2013-12-10,88.5
343,2013-12-11,90.0
344,2013-12-12,2204.67
345,2013-12-13,114.5
346,2013-12-14,203.0
347,2013-12-15,131.57999999999998
348,2013-12-16,149.07
349,2013-12-17,69.0
350,2013-12-18,109.5
351,2013-12-19,115.53
352,2013-12-20,1254.55
353,2013-12-21,2349.44
354,2013-12-22,209.5
355,2013-12-23,100.5
356,2013-12-24,77.5
357,2013-12-25,69.0
358,2013-12-26,64.5
359,2013-12-27,114.0
360,2013-12-28,598.61
361,2013-12-29,133.5
362,2013-12-30,125.0
363,2013-12-31,201.5
364,2014-01-01,5830.700000000002
365,2014-01-02,3092.4700000000007
366,2014-01-03,3684.6000000000017
367,2014-01-04,3317.729999999999
368,2014-01-05,3197.6900000000014
369,2014-01-06,3577.5200000000013
370,2014-01-07,3524.3700000000003
371,2014-01-09,4908.180000000002
372,2014-01-10,4904.489999999999
373,2014-01-11,4165.1900000000005
374,2014-01-12,3257.79
375,2014-01-13,3197.46
376,2014-01-14,2879.579999999999
377,2014-01-15,3189.9500000000007
378,2014-01-16,3509.78
379,2014-01-17,4171.110000000001
380,2014-01-18,4748.379999999999
381,2014-01-19,3415.2099999999978
382,2014-01-20,2918.55
383,2014-01-21,3598.91
384,2014-01-22,3088.169999999999
385,2014-01-23,3645.47
386,2014-01-24,4266.459999999999
387,2014-01-25,4352.79
388,2014-01-26,3665.990000000001
389,2014-01-27,3280.5900000000015
390,2014-01-28,2636.75
391,2014-01-29,3012.7400000000002
392,2014-01-30,3631.2200000000003
393,2014-01-31,3972.410000000001
394,2014-02-01,4834.950000000002
395,2014-02-02,4338.199999999999
396,2014-02-03,4710.780000000002
397,2014-02-04,3161.25
398,2014-02-05,3791.350000000001
399,2014-02-06,5713.76
400,2014-02-07,4693.9800000000005
401,2014-02-08,5094.259999999999
402,2014-02-09,3420.8799999999997
403,2014-02-10,3868.8200000000015
404,2014-02-11,2923.8399999999997
405,2014-02-12,3234.1500000000015
406,2014-02-14,4983.180000000001
407,2014-02-15,4958.01
408,2014-02-16,3962.689999999999
409,2014-02-17,3349.749999999998
410,2014-02-18,3599.3900000000012
411,2014-02-19,3211.2999999999997
412,2014-02-20,3312.4800000000014
413,2014-02-21,5918.800000000001
414,2014-02-22,5031.479999999997
415,2014-02-23,4054.8900000000003
416,2014-02-24,3153.3400000000024
417,2014-02-25,3085.3999999999996
418,2014-02-26,4152.450000000001
419,2014-02-27,3497.520000000001
420,2014-02-28,4604.009999999999
421,2014-03-01,5566.04
422,2014-03-02,4255.499999999999
423,2014-03-03,3704.9399999999996
424,2014-03-04,4098.769999999999
425,2014-03-05,3748.2200000000007
426,2014-03-06,4050.919999999999
427,2014-03-07,4839.73
428,2014-03-08,4971.87
429,2014-03-09,3987.239999999999
430,2014-03-10,4674.500000000001
431,2014-03-11,3394.2099999999996
432,2014-03-13,3930.4099999999985
433,2014-03-14,4551.080000000001
434,2014-03-16,4581.480000000001
435,2014-03-17,3828.430000000002
436,2014-03-18,3470.5600000000004
437,2014-03-19,3167.13
438,2014-03-20,4136.339999999997
439,2014-03-21,4252.669999999998
440,2014-03-22,5444.3700000000035
441,2014-03-23,4074.5200000000013
442,2014-03-24,3357.270000000003
443,2014-03-25,3098.0299999999997
444,2014-03-26,3114.159999999999
445,2014-03-27,3963.540000000001
446,2014-03-28,3670.75
447,2014-03-29,4738.789999999997
448,2014-03-30,4388.67
449,2014-03-31,2809.4499999999994
450,2014-04-01,3902.58
451,2014-04-02,3253.799999999999
452,2014-04-03,3678.9600000000028
453,2014-04-04,5810.85
454,2014-04-06,4647.519999999998
455,2014-04-08,3349.989999999999
456,2014-04-09,3291.1500000000005
457,2014-04-10,3776.120000000001
458,2014-04-11,3788.500000000001
459,2014-04-12,5369.53
460,2014-04-13,4197.580000000002
461,2014-04-14,3765.3699999999976
462,2014-04-15,3565.26
463,2014-04-16,3344.0699999999993
464,2014-04-17,3726.5699999999997
465,2014-04-18,3951.4099999999985
466,2014-04-19,6302.359999999999
467,2014-04-20,3843.149999999999
468,2014-04-21,3718.520000000001
469,2014-04-22,3365.5099999999993
470,2014-04-23,4051.31
471,2014-04-24,4071.670000000001
472,2014-04-25,4121.390000000002
473,2014-04-26,6118.32
474,2014-04-27,4727.5599999999995
475,2014-04-28,3461.849999999998
476,2014-04-29,2692.86
477,2014-04-30,3900.7799999999997
478,2014-05-01,4023.1499999999983
479,2014-05-02,5283.87
480,2014-05-03,5838.300000000007
481,2014-05-05,4040.2300000000014
482,2014-05-06,3656.38
483,2014-05-07,3023.800000000002
484,2014-05-08,3678.86
485,2014-05-09,5073.0300000000025
486,2014-05-10,5068.929999999996
487,2014-05-11,4268.890000000001
488,2014-05-12,3348.0
489,2014-05-13,3180.78
490,2014-05-14,3182.33
491,2014-05-15,4249.240000000001
492,2014-05-16,5603.180000000003
493,2014-05-17,5880.22
494,2014-05-18,5284.87
495,2014-05-19,5173.35
496,2014-05-20,3810.629999999999
497,2014-05-21,4048.5200000000004
498,2014-05-22,3428.2900000000004
499,2014-05-23,4135.799999999997
500,2014-05-24,4034.2300000000005
501,2014-05-25,4275.0700000000015
502,2014-05-26,3624.2800000000016
503,2014-05-27,3550.7000000000007
504,2014-05-28,3175.0899999999992
505,2014-05-29,3637.56
506,2014-05-30,4412.820000000002
507,2014-05-31,6595.7
508,2014-06-01,4303.309999999999
509,2014-06-02,3816.9800000000005
510,2014-06-03,3589.040000000002
511,2014-06-04,3673.130000000001
512,2014-06-05,3946.9899999999993
513,2014-06-06,5217.209999999998
514,2014-06-07,5908.300000000004
515,2014-06-08,4890.26
516,2014-06-09,3418.669999999999
517,2014-06-10,3010.649999999999
518,2014-06-11,2887.0299999999993
519,2014-06-12,3450.5499999999997
520,2014-06-13,4543.86
521,2014-06-15,3875.759999999999
522,2014-06-16,3729.3000000000006
