Day,Date,Revenue
1,2013-01-07,2.0
2,2013-01-09,1.0
3,2013-01-11,3.5
4,2013-01-24,1.0
5,2013-01-28,1.0
6,2013-01-29,3.0
7,2013-01-31,0.66
8,2013-02-13,0.5
9,2013-02-16,2.0
10,2013-02-23,8.5
11,2013-02-25,2.0
12,2013-02-26,3.0
13,2013-03-01,0.5
14,2013-03-03,2.0
15,2013-03-04,3.0
16,2013-03-05,1.0
17,2013-03-17,3.0
18,2013-03-19,6.5
19,2013-03-21,3.0
20,2013-03-22,1.0
21,2013-03-23,2.0
22,2013-03-28,3.0
23,2013-03-30,5.0
24,2013-04-01,3.0
25,2013-04-03,2.0
26,2013-04-05,14.5
27,2013-04-07,1.0
28,2013-04-08,5.5
29,2013-04-15,2.0
30,2013-04-16,1.0
31,2013-04-17,1.0
32,2013-04-18,2.0
33,2013-04-20,3.0
34,2013-04-24,2.0
35,2013-04-26,22.0
36,2013-04-30,68.5
37,2013-05-01,2.0
38,2013-05-02,5.0
39,2013-05-03,8.5
40,2013-05-04,2.0
41,2013-05-09,1.0
42,2013-05-10,2.0
43,2013-05-13,14.0
44,2013-05-16,31.5
45,2013-05-18,1.0
46,2013-05-19,1.0
47,2013-05-20,2.0
48,2013-05-21,4.0
49,2013-05-22,3.0
50,2013-05-24,5.0
51,2013-05-25,2.0
52,2013-06-04,5.0
53,2013-06-06,3.0
54,2013-06-12,5.0
55,2013-06-13,16.0
56,2013-06-28,1.0
57,2013-06-29,2.0
58,2013-06-30,1.0
59,2013-07-01,3.0
60,2013-07-02,4.0
61,2013-07-06,2.5
62,2013-07-08,1.0
63,2013-07-13,3.0
64,2013-07-14,1.0
65,2013-07-17,3.0
66,2013-07-29,8.0
67,2013-07-30,1.5
68,2013-07-31,7.0
69,2013-08-02,3.0
70,2013-08-04,2.0
71,2013-08-06,6.0
72,2013-08-14,24.0
73,2013-08-17,1.0
74,2013-08-23,3.0
75,2013-08-29,2.0
76,2013-08-31,2.0
77,2013-09-07,58.5
78,2013-09-09,2.0
79,2013-09-11,1.0
80,2013-09-12,1.0
81,2013-09-14,3.0
82,2013-09-15,2.0
83,2013-09-17,6.5
84,2013-09-19,17.0
85,2013-09-22,1.0
86,2013-09-23,4.0
87,2013-09-26,2.0
88,2013-09-27,8.0
89,2013-09-29,1.0
90,2013-09-30,1.0
91,2013-10-03,1.0
92,2013-10-08,2.0
93,2013-10-10,8.0
94,2013-10-13,2.0
95,2013-10-14,5.0
96,2013-10-15,1.0
97,2013-10-16,2.0
98,2013-10-17,1.0
99,2013-10-21,4.0
100,2013-10-23,1.0
101,2013-10-25,3.0
102,2013-10-29,0.5
103,2013-10-30,2.0
104,2013-10-31,3.0
105,2013-11-01,3.0
106,2013-11-05,1.0
107,2013-11-06,2.0
108,2013-11-07,3.5
109,2013-11-13,5.0
110,2013-11-14,1.0
111,2013-11-15,0.5
112,2013-11-18,2.5
113,2013-11-19,5.0
114,2013-11-22,2.0
115,2013-11-23,6.44
116,2013-11-24,3.0
117,2013-11-25,2.0
118,2013-11-26,1.0
119,2013-11-27,2.0
120,2013-12-01,1.0
121,2013-12-04,5.0
122,2013-12-05,2.0
123,2013-12-08,2.0
124,2013-12-09,2.0
125,2013-12-12,1.0
126,2013-12-13,6.5
127,2013-12-15,1.0
128,2013-12-16,5.0
129,2013-12-17,5.0
130,2013-12-18,3.5
131,2013-12-20,3.0
132,2013-12-21,52.5
133,2013-12-22,5.0
134,2013-12-26,2.0
135,2013-12-27,5.0
136,2013-12-28,1.0
