Day,Date,Revenue
1,2013-01-01,186.0
2,2013-01-02,42.5
3,2013-01-03,14.0
4,2013-01-04,34.0
5,2013-01-05,62.0
6,2013-01-06,41.51
7,2013-01-07,25.5
8,2013-01-08,25.5
9,2013-01-09,16.5
10,2013-01-10,18.0
11,2013-01-11,47.53
12,2013-01-12,107.0
13,2013-01-13,46.5
14,2013-01-14,77.0
15,2013-01-15,25.0
16,2013-01-16,21.5
17,2013-01-17,31.0
18,2013-01-18,59.5
19,2013-01-19,138.5
20,2013-01-20,99.5
21,2013-01-21,61.0
22,2013-01-22,35.5
23,2013-01-23,16.5
24,2013-01-24,28.0
25,2013-01-25,79.5
26,2013-01-26,81.5
27,2013-01-27,76.0
28,2013-01-28,26.5
29,2013-01-29,19.0
30,2013-01-30,21.5
31,2013-01-31,31.060000000000002
32,2013-02-01,55.5
33,2013-02-02,141.25
34,2013-02-03,76.03
35,2013-02-04,41.5
36,2013-02-05,24.5
37,2013-02-06,45.019999999999996
38,2013-02-07,21.5
39,2013-02-08,66.0
40,2013-02-09,100.5
41,2013-02-10,76.5
42,2013-02-11,60.0
43,2013-02-12,22.5
44,2013-02-13,31.0
45,2013-02-14,54.5
46,2013-02-15,70.78999999999999
47,2013-02-16,109.0
48,2013-02-17,108.5
49,2013-02-18,40.0
50,2013-02-19,28.6
51,2013-02-20,29.0
52,2013-02-21,31.0
53,2013-02-22,81.5
54,2013-02-23,107.0
55,2013-02-24,87.5
56,2013-02-25,22.5
57,2013-02-26,29.55
58,2013-02-27,33.5
59,2013-02-28,31.0
60,2013-03-01,64.0
61,2013-03-02,125.0
62,2013-03-03,117.5
63,2013-03-04,49.0
64,2013-03-05,43.04
65,2013-03-06,49.0
66,2013-03-07,92.0
67,2013-03-08,86.0
68,2013-03-09,149.5
69,2013-03-10,90.5
70,2013-03-11,100.22
71,2013-03-12,47.5
72,2013-03-13,48.5
73,2013-03-14,55.5
74,2013-03-15,202.11
75,2013-03-16,337.0
76,2013-03-17,130.0
77,2013-03-18,50.0
78,2013-03-19,52.5
79,2013-03-20,32.5
80,2013-03-21,66.0
81,2013-03-22,107.74000000000001
82,2013-03-23,132.11
83,2013-03-24,95.53999999999999
84,2013-03-25,48.5
85,2013-03-26,62.0
86,2013-03-27,75.16
87,2013-03-28,59.0
88,2013-03-29,93.0
89,2013-03-30,141.11
90,2013-03-31,69.0
91,2013-04-01,61.5
92,2013-04-02,104.09
93,2013-04-03,47.5
94,2013-04-04,151.0
95,2013-04-05,96.03999999999999
96,2013-04-06,156.01999999999998
97,2013-04-07,101.26
98,2013-04-08,137.5
99,2013-04-09,47.5
100,2013-04-10,47.5
101,2013-04-11,58.5
102,2013-04-12,100.5
103,2013-04-13,183.5
104,2013-04-14,112.0
105,2013-04-15,48.0
106,2013-04-16,44.5
107,2013-04-17,41.010000000000005
108,2013-04-18,78.75
109,2013-04-19,72.0
110,2013-04-20,163.5
111,2013-04-21,103.5
112,2013-04-22,42.5
113,2013-04-23,64.5
114,2013-04-24,56.45
115,2013-04-25,50.5
116,2013-04-26,88.5
117,2013-04-27,130.0
118,2013-04-28,106.5
119,2013-04-29,128.34
120,2013-04-30,31.54
121,2013-05-01,387.98
122,2013-05-02,49.0
123,2013-05-03,89.0
124,2013-05-04,138.5
125,2013-05-05,104.02000000000001
126,2013-05-06,77.0
127,2013-05-07,50.0
128,2013-05-08,79.5
129,2013-05-09,63.5
130,2013-05-10,62.0
131,2013-05-11,108.00999999999999
132,2013-05-12,75.0
133,2013-05-13,162.5
134,2013-05-14,60.22
135,2013-05-15,173.11
136,2013-05-16,78.45
137,2013-05-17,147.5
138,2013-05-18,184.5
139,2013-05-19,127.5
140,2013-05-20,60.5
141,2013-05-21,162.0
142,2013-05-22,47.18
143,2013-05-23,49.5
144,2013-05-24,69.05
145,2013-05-25,142.5
146,2013-05-26,210.5
147,2013-05-27,69.0
148,2013-05-28,59.0
149,2013-05-29,58.5
150,2013-05-30,56.0
151,2013-05-31,141.0
152,2013-06-01,247.11
153,2013-06-02,97.0
154,2013-06-03,61.0
155,2013-06-04,91.0
156,2013-06-05,75.5
157,2013-06-06,162.57999999999998
158,2013-06-07,77.0
159,2013-06-08,190.25
160,2013-06-09,102.75
161,2013-06-10,61.0
162,2013-06-11,48.5
163,2013-06-12,2061.81
164,2013-06-13,96.5
165,2013-06-14,80.5
166,2013-06-15,125.0
167,2013-06-16,89.5
168,2013-06-17,51.5
169,2013-06-18,75.55
170,2013-06-19,100.53999999999999
171,2013-06-20,48.0
172,2013-06-21,121.61
173,2013-06-22,135.05
174,2013-06-23,144.0
175,2013-06-24,110.25
176,2013-06-25,134.15
177,2013-06-26,213.57999999999998
178,2013-06-27,50.01
179,2013-06-28,105.00999999999999
180,2013-06-29,132.75
181,2013-06-30,233.98
182,2013-07-01,41.04
183,2013-07-02,55.5
184,2013-07-03,43.5
185,2013-07-04,97.0
186,2013-07-05,166.3
187,2013-07-06,153.5
188,2013-07-07,82.0
189,2013-07-08,73.0
190,2013-07-09,41.0
191,2013-07-10,63.519999999999996
192,2013-07-11,45.0
193,2013-07-12,115.75
194,2013-07-13,164.5
195,2013-07-14,150.5
196,2013-07-15,70.0
197,2013-07-16,192.76
198,2013-07-17,80.38
199,2013-07-18,46.01
200,2013-07-19,118.0
201,2013-07-20,260.08
202,2013-07-21,151.5
203,2013-07-22,215.05
204,2013-07-23,97.0
205,2013-07-24,45.5
206,2013-07-25,74.0
207,2013-07-26,102.5
208,2013-07-27,131.0
209,2013-07-28,104.5
210,2013-07-29,72.5
211,2013-07-30,61.5
212,2013-07-31,53.0
213,2013-08-01,91.0
214,2013-08-02,94.0
215,2013-08-03,160.65
216,2013-08-04,167.0
217,2013-08-05,1273.12
218,2013-08-06,68.5
219,2013-08-07,82.11
220,2013-08-08,53.0
221,2013-08-09,117.05
222,2013-08-10,157.5
223,2013-08-11,130.0
224,2013-08-12,51.05
225,2013-08-13,50.0
226,2013-08-14,79.08
227,2013-08-15,72.0
228,2013-08-16,106.0
229,2013-08-17,143.0
230,2013-08-18,112.75
231,2013-08-19,52.0
232,2013-08-20,42.5
233,2013-08-21,41.5
234,2013-08-22,67.5
235,2013-08-23,95.5
236,2013-08-24,161.0
237,2013-08-25,147.5
238,2013-08-26,49.5
239,2013-08-27,121.0
240,2013-08-28,44.5
241,2013-08-29,45.71
242,2013-08-30,99.5
243,2013-08-31,175.5
244,2013-09-01,137.35
245,2013-09-02,60.5
246,2013-09-03,107.0
247,2013-09-04,112.5
248,2013-09-05,65.0
249,2013-09-06,68.0
250,2013-09-07,162.0
251,2013-09-08,125.5
252,2013-09-09,67.71000000000001
253,2013-09-10,43.0
254,2013-09-11,74.5
255,2013-09-12,45.0
256,2013-09-13,210.0
257,2013-09-14,142.5
258,2013-09-15,168.0
259,2013-09-16,1159.61
260,2013-09-17,151.5
261,2013-09-18,35.0
262,2013-09-19,37.5
263,2013-09-20,96.0
264,2013-09-21,193.5
265,2013-09-22,178.5
266,2013-09-23,62.53
267,2013-09-24,51.0
268,2013-09-25,39.25
