Day,Date,Revenue
1,2013-01-01,6.0
2,2013-01-02,5.0
3,2013-01-05,0.5
4,2013-01-07,2.0
5,2013-01-09,0.75
6,2013-01-10,1.0
7,2013-01-12,42.0
8,2013-01-23,3.0
9,2013-01-24,1.0
10,2013-01-25,1.0
11,2013-01-28,4.0
12,2013-01-29,4.5
13,2013-02-01,40.0
14,2013-02-03,1.75
15,2013-02-04,3.0
16,2013-02-05,2.0
17,2013-02-06,4.0
18,2013-02-11,2.0
19,2013-02-15,2.0
20,2013-02-16,4.0
21,2013-02-22,2.0
22,2013-02-24,2.0
23,2013-02-26,6.0
24,2013-02-27,1.0
25,2013-02-28,2.0
26,2013-03-01,2.0
27,2013-03-08,1.0
28,2013-03-13,17.0
29,2013-03-14,2.0
30,2013-03-15,2.0
31,2013-03-17,23.65
32,2013-03-21,8.0
33,2013-03-22,3.0
34,2013-03-24,3.0
35,2013-03-25,5.0
36,2013-03-28,1.0
37,2013-03-29,1.0
38,2013-04-03,2.0
39,2013-04-04,1.0
40,2013-04-05,2.0
41,2013-04-08,1.0
42,2013-04-09,2.0
43,2013-04-11,1.0
44,2013-04-12,2.0
45,2013-04-15,3.0
46,2013-04-16,1.0
47,2013-04-17,5.0
48,2013-04-18,1.75
49,2013-04-19,5.0
50,2013-04-20,4.0
51,2013-04-21,3.0
52,2013-04-22,3.0
53,2013-04-23,7.0
54,2013-04-24,1.0
55,2013-04-25,1.0
56,2013-04-27,3.0
57,2013-04-29,3.0
58,2013-05-01,1.0
59,2013-05-02,1.0
60,2013-05-03,2.5
61,2013-05-04,5.0
62,2013-05-05,2.0
63,2013-05-06,1.0
64,2013-05-07,4.0
65,2013-05-08,5.0
66,2013-05-10,5.0
67,2013-05-11,19.0
68,2013-05-12,2.0
69,2013-05-17,6.0
70,2013-05-21,2.0
71,2013-05-22,4.5
72,2013-05-24,3.5
73,2013-05-27,3.0
74,2013-05-28,0.75
75,2013-05-29,1.0
76,2013-05-31,2.0
77,2013-06-01,3.0
78,2013-06-03,5.0
79,2013-06-04,1.0
80,2013-06-07,12.5
81,2013-06-09,9.0
82,2013-06-10,3.0
83,2013-06-11,2.0
84,2013-06-12,42.0
85,2013-06-13,1.0
86,2013-06-15,2.0
87,2013-06-16,2.0
88,2013-06-18,3.0
89,2013-06-19,4.0
90,2013-06-20,1.0
91,2013-06-21,5.0
92,2013-06-23,4.5
93,2013-06-25,3.0
94,2013-07-01,2.0
95,2013-07-04,2.0
96,2013-07-05,4.0
97,2013-07-06,0.5
98,2013-07-07,2.0
99,2013-07-08,3.0
100,2013-07-10,4.5
101,2013-07-11,6.75
102,2013-07-12,5.0
103,2013-07-13,2.0
104,2013-07-14,3.5
105,2013-07-15,2.0
106,2013-07-17,16.5
107,2013-07-18,7.5
108,2013-07-21,5.0
109,2013-07-22,8.0
110,2013-07-24,2.0
111,2013-07-26,6.0
112,2013-07-28,1.0
113,2013-07-29,1.0
114,2013-07-30,1.5
115,2013-07-31,5.0
116,2013-08-01,7.5
117,2013-08-02,7.0
118,2013-08-04,61.5
119,2013-08-05,10.0
120,2013-08-06,0.5
121,2013-08-07,5.0
122,2013-08-08,5.0
123,2013-08-11,1.0
124,2013-08-13,19.5
125,2013-08-14,3.0
126,2013-08-15,2.0
127,2013-08-16,1.0
128,2013-08-21,1.0
129,2013-08-23,14.5
130,2013-08-24,0.5
131,2013-08-25,2.0
132,2013-08-26,1.0
133,2013-08-27,2.0
134,2013-08-28,2.0
135,2013-08-29,2.0
136,2013-08-30,3.0
137,2013-08-31,2.0
138,2013-09-01,2.0
139,2013-09-02,4.0
140,2013-09-03,2.0
141,2013-09-05,15.0
142,2013-09-07,8.0
143,2013-09-08,3.5
144,2013-09-09,2.0
145,2013-09-10,4.0
146,2013-09-12,28.0
147,2013-09-14,3.0
148,2013-09-15,5.0
149,2013-09-17,3.0
150,2013-09-18,4.0
151,2013-09-19,2.0
152,2013-09-20,2.0
153,2013-09-21,5.5
154,2013-09-23,29.5
155,2013-09-24,3.0
156,2013-09-26,2.0
157,2013-09-27,5.0
158,2013-09-29,3.0
159,2013-09-30,15.5
160,2013-10-01,1.5
161,2013-10-04,2.0
162,2013-10-06,3.5
163,2013-10-07,2.0
