Day,Date,Revenue
1,2013-01-01,434.65999999999997
2,2013-01-02,128.0
3,2013-01-03,68.5
4,2013-01-04,76.0
5,2013-01-05,143.5
6,2013-01-06,164.0
7,2013-01-07,88.66
8,2013-01-08,29.0
9,2013-01-09,84.0
10,2013-01-10,74.0
11,2013-01-11,86.0
12,2013-01-12,205.5
13,2013-01-13,149.0
14,2013-01-14,84.44
15,2013-01-15,35.5
16,2013-01-16,37.5
17,2013-01-17,53.5
18,2013-01-18,141.0
19,2013-01-19,254.34
20,2013-01-20,191.25
21,2013-01-21,81.15
22,2013-01-22,55.5
23,2013-01-23,6727.16
24,2013-01-24,49.0
25,2013-01-25,131.94
26,2013-01-26,287.5
27,2013-01-27,244.0
28,2013-01-28,71.5
29,2013-01-29,57.5
30,2013-01-30,80.0
31,2013-01-31,140.67000000000002
32,2013-02-01,121.0
33,2013-02-02,284.34000000000003
34,2013-02-03,202.5
35,2013-02-04,122.61
36,2013-02-05,31.02
37,2013-02-06,73.0
38,2013-02-07,76.0
39,2013-02-08,109.5
40,2013-02-09,292.5
41,2013-02-10,1247.84
42,2013-02-11,107.0
43,2013-02-12,68.0
44,2013-02-13,61.5
45,2013-02-14,116.5
46,2013-02-15,155.11
47,2013-02-16,280.0
48,2013-02-17,218.0
49,2013-02-18,132.0
50,2013-02-19,67.5
51,2013-02-20,40.47
52,2013-02-21,93.0
53,2013-02-22,172.0
54,2013-02-23,268.5
55,2013-02-24,251.0
56,2013-02-25,119.03999999999999
57,2013-02-26,47.0
58,2013-02-27,75.0
59,2013-02-28,62.0
60,2013-03-01,155.0
61,2013-03-02,285.0
62,2013-03-03,248.6
63,2013-03-04,88.0
64,2013-03-05,41.0
65,2013-03-06,111.0
66,2013-03-07,82.5
67,2013-03-08,141.0
68,2013-03-09,266.81
69,2013-03-10,229.5
70,2013-03-11,109.0
71,2013-03-12,83.5
72,2013-03-13,91.0
73,2013-03-14,45.5
74,2013-03-15,183.0
75,2013-03-16,568.51
76,2013-03-17,262.81
77,2013-03-18,130.0
78,2013-03-19,77.25
79,2013-03-20,65.0
80,2013-03-21,93.5
81,2013-03-22,213.0
82,2013-03-23,294.5
83,2013-03-24,285.99
84,2013-03-25,101.5
85,2013-03-26,98.52
86,2013-03-27,60.5
87,2013-03-28,75.0
88,2013-03-29,159.02
89,2013-03-30,228.5
90,2013-03-31,191.05
91,2013-04-01,84.53999999999999
92,2013-04-02,101.5
93,2013-04-03,141.0
94,2013-04-04,82.0
95,2013-04-05,160.75
96,2013-04-06,390.77
97,2013-04-07,205.5
98,2013-04-08,90.5
99,2013-04-09,98.5
100,2013-04-10,63.5
101,2013-04-11,80.5
102,2013-04-12,176.5
103,2013-04-13,292.0
104,2013-04-14,217.0
105,2013-04-15,94.06
106,2013-04-16,65.5
107,2013-04-17,61.5
108,2013-04-18,94.00999999999999
109,2013-04-19,176.75
110,2013-04-20,308.0
111,2013-04-21,225.57
112,2013-04-22,89.0
113,2013-04-23,81.5
114,2013-04-24,77.0
115,2013-04-25,111.0
116,2013-04-26,192.5
117,2013-04-27,295.0
118,2013-04-28,258.0
119,2013-04-29,162.03
120,2013-04-30,71.5
121,2013-05-01,70.25999999999999
122,2013-05-02,125.5
123,2013-05-03,155.04000000000002
124,2013-05-04,290.84000000000003
125,2013-05-05,238.5
126,2013-05-06,79.5
127,2013-05-07,112.75
128,2013-05-08,85.0
129,2013-05-09,96.0
130,2013-05-10,152.5
131,2013-05-11,246.5
132,2013-05-12,177.0
133,2013-05-13,97.5
134,2013-05-14,80.0
135,2013-05-15,137.0
136,2013-05-16,83.0
137,2013-05-17,174.5
138,2013-05-18,332.6
139,2013-05-19,242.0
140,2013-05-20,107.53999999999999
141,2013-05-21,107.0
142,2013-05-22,89.0
143,2013-05-23,109.0
144,2013-05-24,201.5
145,2013-05-25,349.5
146,2013-05-26,212.5
147,2013-05-27,147.0
148,2013-05-28,99.0
149,2013-05-29,93.11
150,2013-05-30,79.5
151,2013-05-31,202.5
152,2013-06-01,657.54
153,2013-06-02,430.0
154,2013-06-03,105.03999999999999
155,2013-06-04,109.0
156,2013-06-05,49.0
157,2013-06-06,86.03999999999999
158,2013-06-07,177.35
159,2013-06-08,349.0
160,2013-06-09,258.0
161,2013-06-10,105.5
162,2013-06-11,72.5
163,2013-06-12,87.0
164,2013-06-13,134.0
165,2013-06-14,159.51
166,2013-06-15,315.0
167,2013-06-16,184.84
168,2013-06-17,598.52
169,2013-06-18,895.0
170,2013-06-19,96.0
171,2013-06-20,215.5
172,2013-06-21,179.5
173,2013-06-22,317.62
174,2013-06-23,248.5
175,2013-06-24,178.0
176,2013-06-25,107.05
177,2013-06-26,109.51
178,2013-06-27,138.0
179,2013-06-28,200.5
180,2013-06-29,305.0
181,2013-06-30,293.01
182,2013-07-01,102.0
183,2013-07-02,187.5
184,2013-07-03,160.0
185,2013-07-04,248.5
186,2013-07-05,4589.12
187,2013-07-06,256.0
188,2013-07-07,142.5
189,2013-07-08,190.5
190,2013-07-09,129.5
191,2013-07-10,90.0
192,2013-07-11,113.0
193,2013-07-12,225.5
194,2013-07-13,346.25
195,2013-07-14,289.0
196,2013-07-15,147.1
197,2013-07-16,87.5
198,2013-07-17,85.33
199,2013-07-18,163.5
200,2013-07-19,267.5
201,2013-07-20,382.75
202,2013-07-21,333.5
203,2013-07-22,126.5
204,2013-07-23,84.34
205,2013-07-24,1083.3400000000001
206,2013-07-25,122.0
207,2013-07-26,147.5
208,2013-07-27,278.45
209,2013-07-28,205.0
210,2013-07-29,147.57
211,2013-07-30,80.0
212,2013-07-31,173.61
213,2013-08-01,110.6
214,2013-08-02,212.76999999999998
215,2013-08-03,331.75
216,2013-08-04,209.5
217,2013-08-05,143.5
218,2013-08-06,94.5
219,2013-08-07,99.5
220,2013-08-08,118.0
221,2013-08-09,226.93
222,2013-08-10,354.3
223,2013-08-11,285.05
224,2013-08-12,158.94
225,2013-08-13,2239.62
226,2013-08-14,76.56
227,2013-08-15,124.06
228,2013-08-16,207.5
229,2013-08-17,386.0
230,2013-08-18,325.4
231,2013-08-19,114.0
232,2013-08-20,100.55
233,2013-08-21,101.0
234,2013-08-22,121.5
235,2013-08-23,238.5
236,2013-08-24,354.5
237,2013-08-25,3716.43
238,2013-08-26,114.5
239,2013-08-27,82.5
240,2013-08-28,45.5
241,2013-08-29,626.0
242,2013-08-30,208.0
243,2013-08-31,250.5
244,2013-09-01,235.20999999999998
245,2013-09-02,128.0
246,2013-09-03,95.0
247,2013-09-04,450.66
248,2013-09-05,84.53999999999999
249,2013-09-06,273.84000000000003
250,2013-09-07,581.5
251,2013-09-08,363.5
252,2013-09-09,670.03
253,2013-09-10,217.67
254,2013-09-11,101.0
255,2013-09-12,99.45
256,2013-09-13,233.0
257,2013-09-14,358.0
258,2013-09-15,2481.62
259,2013-09-16,147.5
260,2013-09-17,68.5
261,2013-09-18,3089.5
262,2013-09-19,105.5
263,2013-09-20,193.0
264,2013-09-21,350.5
265,2013-09-22,275.9
266,2013-09-23,131.5
267,2013-09-24,67.11
268,2013-09-25,86.0
269,2013-09-26,116.01
270,2013-09-27,179.0
271,2013-09-28,342.5
272,2013-09-29,321.75
273,2013-09-30,107.25
274,2013-10-01,100.5
275,2013-10-02,74.50999999999999
276,2013-10-03,110.5
277,2013-10-04,226.0
278,2013-10-05,447.0
279,2013-10-06,243.0
280,2013-10-07,126.0
281,2013-10-08,103.0
282,2013-10-09,88.5
283,2013-10-10,132.0
284,2013-10-11,182.5
285,2013-10-12,338.5
286,2013-10-13,276.03999999999996
287,2013-10-14,106.0
288,2013-10-15,134.8
289,2013-10-16,127.5
290,2013-10-17,163.94
291,2013-10-18,189.0
292,2013-10-19,377.15
293,2013-10-20,243.5
294,2013-10-21,192.24
295,2013-10-22,72.5
296,2013-10-23,118.0
297,2013-10-24,127.5
298,2013-10-25,185.01
299,2013-10-26,466.0
300,2013-10-27,333.5
301,2013-10-28,149.5
302,2013-10-29,50.01
303,2013-10-30,135.0
304,2013-10-31,123.82
305,2013-11-01,250.0
306,2013-11-02,410.0
307,2013-11-03,268.5
308,2013-11-04,73.0
309,2013-11-05,81.0
310,2013-11-06,83.25
311,2013-11-07,179.35
