Day,Date,Revenue
1,2013-01-01,1186.85
2,2013-01-02,1503.08
3,2013-01-03,1508.19
4,2013-01-04,1152.33
5,2013-01-05,950.0
6,2013-01-06,1451.5
7,2013-01-07,1412.5
8,2013-01-08,5396.11
9,2013-01-09,1208.73
10,2013-01-10,1356.34
11,2013-01-11,1220.55
12,2013-01-12,532.06
13,2013-01-13,1035.4
14,2013-01-14,1483.75
15,2013-01-15,1352.2499999999998
16,2013-01-16,1282.0
17,2013-01-17,1545.5099999999998
18,2013-01-18,1564.83
19,2013-01-19,649.3100000000001
20,2013-01-20,1010.0
21,2013-01-21,1808.26
22,2013-01-22,8663.9
23,2013-01-23,1502.5
24,2013-01-24,1757.0
25,2013-01-25,1382.05
26,2013-01-26,654.1
27,2013-01-27,1354.0
28,2013-01-28,1641.02
29,2013-01-29,1366.32
30,2013-01-30,1630.07
31,2013-01-31,1672.5
32,2013-02-01,1154.5
33,2013-02-02,504.0
34,2013-02-03,1021.0
35,2013-02-04,1775.6000000000001
36,2013-02-05,1275.1100000000001
37,2013-02-06,1417.35
38,2013-02-07,1471.73
39,2013-02-08,1527.34
40,2013-02-09,561.5
41,2013-02-10,1037.5
42,2013-02-11,1616.98
43,2013-02-12,1556.45
44,2013-02-13,1302.25
45,2013-02-14,1323.6100000000001
46,2013-02-15,1501.0
47,2013-02-16,813.85
48,2013-02-17,1539.55
49,2013-02-18,2034.96
50,2013-02-19,1843.84
51,2013-02-20,2506.9500000000003
52,2013-02-21,1846.34
53,2013-02-22,1811.01
54,2013-02-23,812.5
55,2013-02-24,1408.65
56,2013-02-25,2020.73
57,2013-02-26,1165.83
58,2013-02-27,1805.54
59,2013-02-28,1780.38
60,2013-03-01,2008.7199999999998
61,2013-03-02,925.55
62,2013-03-03,1459.0
63,2013-03-04,1880.95
64,2013-03-05,629.75
65,2013-03-06,2020.3
66,2013-03-07,1912.95
67,2013-03-08,1927.45
68,2013-03-09,1136.05
69,2013-03-10,1822.43
70,2013-03-11,2482.54
71,2013-03-12,1842.15
72,2013-03-13,2109.95
73,2013-03-14,2632.36
74,2013-03-15,2312.4
75,2013-03-16,1009.13
76,2013-03-17,1484.6
77,2013-03-18,2329.4
78,2013-03-19,2262.2
79,2013-03-20,1854.1
80,2013-03-21,2211.59
