Date,Actual,Prediction
2017-01-01,5,18.615111521886494
2017-01-02,13,18.579161418483103
2017-01-03,15,18.5432609911742
2017-01-04,13,18.507410520246978
2017-01-05,23,18.471610286269634
2017-01-06,30,18.435860570091343
2017-01-07,11,18.400161652842492
2017-01-08,8,18.364513815934338
2017-01-09,24,18.328917341059245
2017-01-11,13,18.293372510190622
2017-01-12,18,18.257879605582918
2017-01-13,31,18.22243890977161
2017-01-14,17,18.187050705573245
2017-01-15,10,18.15171527608528
2017-01-16,9,18.11643290468639
2017-01-17,29,18.081203875036238
2017-01-18,29,18.046028471075413
2017-01-19,25,18.010906977025712
2017-01-20,17,17.97583967738983
2017-01-21,9,17.94082685695156
2017-01-22,12,17.90586880077578
2017-01-24,21,17.870965794208345
2017-01-25,26,17.836118122876098
2017-01-26,15,17.801326072687104
2017-01-27,35,17.766589929830282
2017-01-28,12,17.731909980775676
2017-01-29,13,17.69728651227436
2017-01-30,19,17.6627198113584
2017-01-31,18,17.62821016534101
2017-02-01,19,17.59375786181633
2017-02-02,24,17.55936318865959
2017-02-03,20,17.52502643402706
2017-02-04,21,17.49074788635602
2017-02-05,18,17.456527834364874
2017-02-06,17,17.42236656705294
2017-02-07,18,17.388264373700668
2017-02-08,12,17.354221543869507
2017-02-09,24,17.320238367401963
2017-02-10,22,17.286315134421596
2017-02-11,14,17.25245213533298
2017-02-12,28,17.218649660821672
2017-02-13,18,17.184908001854396
2017-02-14,22,17.151227449678856
2017-02-15,18,17.117608295823725
2017-02-16,27,17.08405083209881
2017-02-17,19,17.050555350594934
2017-02-18,12,17.017122143683935
2017-02-19,20,16.983751504018727
2017-02-20,13,16.950443724533244
2017-02-21,16,16.917199098442403
2017-02-22,20,16.88401791924226
2017-02-23,24,16.850900480709885
2017-02-24,24,16.817847076903316
2017-02-25,18,16.784858002161684
2017-02-26,14,16.751933551105246
2017-02-27,25,16.719074018635077
2017-02-28,15,16.686279699933504
2017-03-01,14,16.653550890463816
2017-03-02,20,16.620887885970284
2017-03-03,24,16.588290982478334
2017-03-04,30,16.555760476294353
2017-03-05,7,16.52329666400572
2017-03-06,15,16.49089984248098
2017-03-07,29,16.458570308869696
2017-03-08,13,16.426308360602324
2017-03-09,28,16.3941142953905
2017-03-10,21,16.361988411226942
2017-03-11,21,16.32993100638519
2017-03-12,12,16.2979423794201
2017-03-13,31,16.266022829167323
2017-03-14,27,16.234172654743695
2017-03-15,28,16.202392155547066
2017-03-16,23,16.170681631256286
2017-03-17,20,16.139041381831284
2017-03-18,15,16.107471707513042
2017-03-19,21,16.075972908823474
2017-03-20,32,16.04454528656565
2017-03-21,33,16.013189141823695
2017-03-23,20,15.98190477596264
2017-03-24,24,15.950692490628668
2017-03-25,16,15.919552587749006
2017-03-26,24,15.888485369531804
2017-03-27,24,15.85749113846638
