Date,Actual,Prediction
01/01/2017,11227,13191.983428278665
01/02/2017,6138,13171.916541316408
01/03/2017,8120,13151.840998866324
01/04/2017,10088,13131.756829506247
01/05/2017,11785,13111.664061793317
01/06/2017,12556,13091.562724263986
01/07/2017,9879,13071.45284543404
01/08/2017,8705,13051.334453798592
01/09/2017,9760,13031.207577832078
01/10/2017,11464,13011.072245988238
01/11/2017,12057,12990.92848670017
01/12/2017,12623,12970.776328380267
01/13/2017,12887,12950.615799420244
01/14/2017,10658,12930.446928191166
01/15/2017,8679,12910.269743043411
01/16/2017,8349,12890.084272306662
01/17/2017,9971,12869.890544289945
01/18/2017,11246,12849.688587281611
01/19/2017,12686,12829.478429549321
01/20/2017,12193,12809.260099340068
01/21/2017,10560,12789.033624880163
01/22/2017,8772,12768.799034375252
01/23/2017,9167,12748.556356010313
01/24/2017,10157,12728.305617949589
01/25/2017,11139,12708.046848336719
01/26/2017,12034,12687.780075294639
01/27/2017,13069,12667.505326925593
01/28/2017,10933,12647.222631311157
01/29/2017,8857,12626.932016512255
01/30/2017,9242,12606.633510569101
01/31/2017,10276,12586.32714150125
02/01/2017,11043,12566.012937307569
02/02/2017,12386,12545.690925966264
02/03/2017,12303,12525.361135434854
02/04/2017,10287,12505.023593650201
02/05/2017,8532,12484.678328528444
02/06/2017,9317,12464.325367965086
02/07/2017,11030,12443.964739834953
02/08/2017,11997,12423.596471992185
02/09/2017,12795,12403.220592270232
02/10/2017,12919,12382.83712848189
02/11/2017,11199,12362.44610841926
02/12/2017,9235,12342.047559853789
02/13/2017,9768,12321.641510536228
02/14/2017,11090,12301.227988196664
02/15/2017,11581,12280.807020544495
02/16/2017,12128,12260.378635268471
02/17/2017,12535,12239.9428600366
02/18/2017,12339,12219.49972249629
02/19/2017,9643,12199.049250274235
02/20/2017,7984,12178.59147097646
02/21/2017,9983,12158.1264121883
02/22/2017,12783,12137.65410147444
02/23/2017,15541,12117.174566378866
02/24/2017,15488,12096.68783442489
02/25/2017,13074,12076.193933115159
02/26/2017,9701,12055.692889931637
02/27/2017,9796,12035.18473233561
02/28/2017,11674,12014.669487767711
03/01/2017,12563,11994.147183647836
