Date,Actual,Prediction
2017-01-02,1,2.1281034522648734
2017-01-03,5,2.125696303781671
2017-01-04,3,2.123302050268361
2017-01-05,1,2.120920756532736
2017-01-06,4,2.1185524874692985
2017-01-08,2,2.1161973080592835
2017-01-09,2,2.113855283370634
2017-01-10,2,2.111526478558025
2017-01-11,1,2.1092109588628385
2017-01-12,1,2.1069087896132106
2017-01-13,4,2.1046200362239413
2017-01-14,1,2.1023447641966038
2017-01-15,3,2.10008303911947
2017-01-16,4,2.0978349266675247
2017-01-17,3,2.095600492602497
2017-01-18,3,2.0933798027728128
2017-01-20,3,2.0911729231136325
2017-01-23,2,2.0889799196468277
2017-01-25,1,2.086800858480999
2017-01-26,2,2.084635805811477
2017-01-27,1,2.0824848279202706
2017-01-30,2,2.0803479911761724
2017-01-31,2,2.0782253620346416
2017-02-01,2,2.07611700703789
2017-02-03,1,2.074022992814828
2017-02-06,2,2.071943386081115
2017-02-07,1,2.0698782536390943
2017-02-08,5,2.0678276623778626
2017-02-09,3,2.0657916792732247
2017-02-10,2,2.0637703713877014
2017-02-11,8,2.0617638058705334
2017-02-12,9,2.059772049957695
2017-02-14,1,2.057795170971868
2017-02-15,7,2.0558332363224694
2017-02-16,3,2.053886313505614
2017-02-17,3,2.0519544701041537
2017-02-18,8,2.050037773787666
2017-02-20,1,2.048136292312441
2017-02-21,1,2.046250093521475
2017-02-22,2,2.0443792453445178
2017-02-23,3,2.042523815798011
2017-02-24,1,2.040683872985129
2017-02-25,14,2.0388594850957644
2017-02-26,3,2.037050720406539
2017-02-28,2,2.0352576472807815
2017-03-01,2,2.033480334168549
2017-03-02,12,2.0317188496066074
2017-03-03,10,2.029973262218474
2017-03-05,2,2.0282436407143485
2017-03-06,2,2.0265300538911792
2017-03-07,6,2.0248325706326233
2017-03-08,2,2.023151259909052
2017-03-09,1,2.0214861907775794
2017-03-10,1,2.019837432382018
2017-03-11,2,2.0182050539529084
2017-03-12,1,2.01658912480752
2017-03-13,9,2.014989714349825
2017-03-14,2,2.0134068920705377
2017-03-15,7,2.0118407275470678
2017-03-16,5,2.0102912904435764
2017-03-17,6,2.008758650510924
2017-03-18,13,2.007242877586688
2017-03-19,1,2.005744041595181
2017-03-20,6,2.0042622125474456
2017-03-21,9,2.002797460541197
2017-03-22,1,2.001349855760935
2017-03-23,2,1.999919468477834
2017-03-24,9,1.9985063690498097
2017-03-25,10,1.9971106279214816
2017-03-26,2,1.9957323156242168
2017-03-27,2,1.9943715027760813
2017-03-28,1,1.993028260081863
2017-03-29,14,1.9917026583330815
2017-03-30,12,1.9903947684079673
2017-03-31,3,1.9891046612714747
2017-04-01,5,1.9878324079752852
2017-04-02,1,1.986578079657788
2017-04-05,12,1.985341747544107
2017-04-06,4,1.9841234829460763
