Date,Actual,Prediction
2017-01-01,5,8.303391104505675
2017-01-02,7,8.26448799083757
2017-01-03,6,8.225583348368747
2017-01-04,4,8.18667725817479
2017-01-05,13,8.147769801330666
2017-01-06,16,8.108861058910804
2017-01-07,4,8.069951111989056
2017-01-08,10,8.031040041638668
2017-01-09,10,7.992127928932403
2017-01-10,9,7.953214854942354
2017-01-11,6,7.914300900740134
2017-01-12,10,7.87538614739673
2017-01-13,10,7.836470675982596
2017-01-14,8,7.797554567567577
2017-01-15,9,7.758637903221015
2017-01-16,4,7.7197207640116225
2017-01-17,10,7.680803231007577
2017-01-18,7,7.641885385276463
2017-01-19,14,7.602967307885363
2017-01-20,9,7.564049079900684
2017-01-21,11,7.525130782388347
2017-01-22,8,7.486212496413666
2017-01-23,8,7.4472943030414385
2017-01-24,4,7.4083762833358335
2017-01-25,4,7.369458518360476
2017-01-26,7,7.330541089178428
2017-01-27,6,7.291624076852166
2017-01-28,9,7.2527075624436455
2017-01-29,6,7.213791627014192
2017-01-30,5,7.1748763516245795
2017-01-31,8,7.135961817335092
2017-02-01,8,7.097048105205301
2017-02-03,7,7.058135296294335
2017-02-04,11,7.019223471660691
2017-02-05,10,6.980312712362311
2017-02-06,7,6.94140309945662
2017-02-07,7,6.902494714000371
2017-02-08,6,6.863587637049841
2017-02-09,6,6.824681949660671
2017-02-10,7,6.785777732888043
2017-02-11,9,6.746875067786403
2017-02-12,13,6.707974035409776
2017-02-13,5,6.669074716811575
2017-02-14,6,6.630177193044597
2017-02-15,8,6.591281545161137
2017-02-16,12,6.552387854212899
2017-02-17,7,6.513496201250989
2017-02-18,12,6.474606667326017
2017-02-19,5,6.4357193334879295
2017-02-20,10,6.396834280786164
2017-02-21,11,6.357951590269633
2017-02-22,9,6.319071342986551
2017-02-23,8,6.280193619984724
2017-02-24,10,6.2413185023112625
2017-02-25,9,6.202446071012729
2017-02-26,4,6.163576407135215
2017-02-27,6,6.124709591724133
2017-02-28,10,6.085845705824354
2017-03-01,5,6.046984830480245
2017-03-02,11,6.0081270467355035
2017-03-03,13,5.9692724356333615
2017-03-04,5,5.930421078216382
2017-03-05,5,5.891573055526641
2017-03-06,8,5.852728448605634
2017-03-07,16,5.813887338494246
2017-03-08,3,5.7750498062328015
2017-03-09,13,5.736215932861123
2017-03-10,5,5.697385799418377
2017-03-11,11,5.658559486943246
2017-03-12,2,5.619737076473756
2017-03-13,9,5.580918649047426
2017-03-14,12,5.5421042857012095
2017-03-15,4,5.503294067471469
2017-03-16,12,5.464488075393992
2017-03-17,8,5.425686390503998
2017-03-18,9,5.386889093836162
2017-03-19,3,5.348096266424614
2017-03-20,4,5.309307989302847
2017-03-21,12,5.270524343503817
2017-03-22,7,5.231745410059931
2017-03-23,9,5.192971270003033
2017-03-24,12,5.154202004364345
2017-03-25,2,5.115437694174558
2017-03-26,6,5.076678420463836
2017-03-27,7,5.037924264261672
2017-03-28,2,4.999175306597108
2017-03-29,8,4.960431628498498
2017-03-30,5,4.921693310993783
2017-03-31,9,4.882960435110132
2017-04-01,5,4.8442330818743615
2017-04-02,8,4.80551133231255
2017-04-03,13,4.766795267450302
2017-04-04,5,4.728084968312622
2017-04-05,8,4.689380515923978
2017-04-06,7,4.6506819913081845
2017-04-07,5,4.611989475488631
2017-04-08,9,4.573303049487977
2017-04-09,11,4.534622794328427
2017-04-10,14,4.495948791031617
2017-04-11,8,4.457281120618543
2017-04-12,9,4.418619864109656
2017-04-13,7,4.379965102524909
2017-04-14,5,4.341316916883578
2017-04-15,4,4.302675388204479
2017-04-16,8,4.264040597505761
2017-04-17,8,4.225412625805059
2017-04-18,8,4.18679155411948
2017-04-19,7,4.148177463465471
2017-04-20,12,4.1095704348589726
2017-04-21,8,4.070970549315344
2017-04-22,13,4.032377887849357
2017-04-23,11,3.9937925314752505
2017-04-24,10,3.955214561206657
2017-04-25,2,3.9166440580566544
2017-04-26,13,3.878081103037829
2017-04-27,11,3.8395257771620486
2017-04-28,13,3.800978161440727
2017-04-29,7,3.762438336884715
2017-04-30,6,3.723906384504197
2017-05-01,5,3.6853823853088645
2017-05-02,12,3.646866420307849
2017-05-03,3,3.608358570509676
2017-05-04,9,3.569858916922313
2017-05-05,16,3.5313675405532
2017-05-06,8,3.4928845224091223
2017-05-07,7,3.454409943496435
2017-05-08,8,3.4159438848207744
2017-05-09,8,3.3774864273872485
2017-05-10,10,3.3390376522004965
2017-05-11,5,3.300597640264504
2017-05-12,12,3.262166472582631
2017-05-13,9,3.2237442301578336
2017-05-14,5,3.185330993992336
2017-05-15,7,3.14692684508793
2017-05-16,5,3.108531864445726
2017-05-17,5,3.070146133066346
2017-05-18,15,3.0317697319497934
2017-05-19,16,2.9934027420955163
2017-05-20,9,2.955045244502429
2017-05-21,13,2.9166973201688524
2017-05-22,6,2.8783590500925094
2017-05-23,10,2.840030515270611
2017-05-24,9,2.801711796699769
2017-05-25,7,2.7634029753760183
2017-05-26,13,2.725104132294864
2017-05-27,14,2.6868153484512165
2017-05-28,2,2.6485367048393758
2017-05-29,4,2.6102682824531755
2017-05-30,9,2.5720101622857814
2017-05-31,5,2.533762425329896
2017-06-01,9,2.4955251525775535
2017-06-02,10,2.4572984250202117
2017-06-03,7,2.4190823236489067
2017-06-04,4,2.3808769294539283
2017-06-05,8,2.342682323425132
2017-06-06,5,2.3044985865517034
2017-06-07,9,2.2663257998223596
2017-06-08,12,2.228164044225157
2017-06-09,14,2.190013400747663
2017-06-10,9,2.1518739503768107
2017-06-11,10,2.113745774099028
2017-06-12,6,2.0756289529000767
2017-06-13,8,2.0375235677652968
2017-06-14,12,1.9994296996793368
2017-06-15,8,1.9613474296263238
2017-06-16,16,1.9232768385898078
2017-06-17,8,1.885218007552799
2017-06-18,8,1.8471710174976943
2017-06-19,8,1.8091359494063624
2017-06-20,5,1.771112884260063
2017-06-21,16,1.733101903039549
2017-06-22,9,1.6951030867249441
2017-06-23,11,1.6571165162958228
2017-06-24,9,1.619142272731243
2017-06-25,5,1.5811804370095937
2017-06-26,10,1.543231090108761
2017-06-27,12,1.50529431300607
2017-06-28,7,1.4673701866782847
2017-06-29,6,1.4294587921014958
2017-06-30,15,1.3915602102514288
2017-07-01,6,1.353674522103038
2017-07-02,11,1.315801808630801
2017-07-03,7,1.2779421508086473
2017-07-04,3,1.2400956296098733
2017-07-05,9,1.2022623260072793
2017-07-06,12,1.1644423209730383
2017-07-07,7,1.1266356954788088
2017-07-08,8,1.088842530495643
2017-07-09,7,1.051062906994035
2017-07-10,10,1.013296905943873
2017-07-11,6,0.9755446083145929
2017-07-12,4,0.9378060950749072
2017-07-13,9,0.9000814471930794
