Date,Actual,Prediction
2017-01-03,2,2.112571462929983
2017-01-04,2,2.1119658240551185
2017-01-05,1,2.1113697054623284
2017-01-06,1,2.110783164413376
2017-01-08,1,2.11020625827691
2017-01-11,1,2.1096390445283864
2017-01-12,2,2.109081580750078
2017-01-13,1,2.1085339246311303
2017-01-14,1,2.107996133967488
2017-01-15,1,2.107468266661951
2017-01-18,1,2.106950380724139
2017-01-19,1,2.1064425342705126
2017-01-24,1,2.1059447855243647
2017-01-25,1,2.105457192815816
2017-01-27,1,2.104979814581827
2017-01-29,1,2.1045127093661886
2017-01-31,2,2.1040559358195177
2017-02-05,1,2.1036095526992917
2017-02-07,1,2.103173618869785
2017-02-08,2,2.1027481933021295
2017-02-09,2,2.1023333350742788
2017-02-10,2,2.1019291033710212
2017-02-12,2,2.1015355574839907
2017-02-15,1,2.1011527568116453
2017-02-16,1,2.1007807608592635
2017-02-17,2,2.1004196292389903
2017-02-19,1,2.1000694216697586
2017-02-20,3,2.0997301979773866
2017-02-21,1,2.0994020180944752
2017-02-22,1,2.0990849420604984
2017-02-23,1,2.0987790300217357
2017-02-24,3,2.09848434223132
2017-02-26,2,2.098200939049205
2017-02-27,1,2.097928880942191
2017-02-28,1,2.09766822848389
2017-03-03,2,2.0974190423547636
2017-03-05,1,2.097181383342102
2017-03-06,2,2.0969553123400453
2017-03-07,1,2.0967408903495297
2017-03-08,1,2.096538178478353
2017-03-09,1,2.0963472379411403
2017-03-10,3,2.0961681300593655
2017-03-11,2,2.0960009162612874
2017-03-13,1,2.095845658082061
2017-03-14,2,2.0957024171636203
2017-03-16,3,2.095571255254777
2017-03-18,2,2.095452234211149
2017-03-19,1,2.0953454159951868
2017-03-20,1,2.095250862676184
2017-03-21,3,2.0951686364302704
2017-03-22,3,2.0950987995404016
2017-03-23,3,2.0950414143963707
2017-03-24,2,2.094996543494797
2017-03-25,1,2.0949642494391325
2017-03-27,2,2.094944594939694
2017-03-28,3,2.0949376428135746
2017-03-30,1,2.0949434559847555
2017-03-31,1,2.0949620974840126
2017-04-02,1,2.0949936304489767
2017-04-03,2,2.0950381181241093
2017-04-04,1,2.0950956238606917
2017-04-05,2,2.095166211116855
2017-04-07,2,2.09524994345756
2017-04-10,2,2.0953468845545924
2017-04-11,2,2.095457098186573
2017-04-12,1,2.0955806482389727
2017-04-13,1,2.095717598704071
2017-04-14,1,2.0958680136809944
2017-04-15,1,2.096031957375703
2017-04-16,1,2.096209494100986
2017-04-18,1,2.096400688276475
2017-04-19,1,2.096605604428613
2017-04-20,2,2.0968243071907002
2017-04-21,3,2.0970568613028657
2017-04-24,2,2.0973033316120606
2017-04-25,3,2.0975637830720677
2017-04-26,2,2.0978382807435336
2017-04-27,2,2.0981268897938943
2017-04-28,3,2.0984296754974547
2017-04-29,1,2.098746703235336
2017-05-01,1,2.099078038495487
2017-05-02,2,2.0994237468727084
2017-05-03,1,2.099783894068622
2017-05-04,2,2.1001585458916816
2017-05-05,2,2.10054776825719
2017-05-06,2,2.100951627187256
2017-05-07,2,2.101370188810851
2017-05-08,1,2.101803519363755
2017-05-09,2,2.102251685188593
2017-05-10,2,2.102714752734829
2017-05-11,1,2.1031927885587542
2017-05-12,1,2.1036858593234866
2017-05-14,1,2.104194031798992
2017-05-16,1,2.1047173728620563
2017-05-18,3,2.1052559494963026
2017-05-19,1,2.1058098287921823
2017-05-20,2,2.1063790779470053
2017-05-22,3,2.106963764264874
2017-05-23,2,2.107563955156764
2017-05-25,2,2.1081797181404576
2017-05-26,1,2.1088111208405795
2017-05-28,1,2.1094582309885883
2017-05-29,1,2.1101211164227713
2017-05-30,3,2.110799845088264
2017-05-31,2,2.11149448503701
2017-06-01,2,2.1122051044278023
2017-06-02,2,2.112931771526275
2017-06-03,1,2.1136745547048763
2017-06-05,1,2.1144335224428996
2017-06-06,2,2.115208743326473
2017-06-07,3,2.1160002860485467
2017-06-08,2,2.116808219408912
2017-06-09,2,2.1176326123142033
2017-06-10,1,2.118473533777874
2017-06-12,3,2.119331052920204
2017-06-14,1,2.1202052389683326
2017-06-15,2,2.121096161256207
2017-06-17,2,2.122003889224616
2017-06-18,1,2.122928492421197
2017-06-19,2,2.123870040500398
2017-06-20,2,2.1248286032235084
2017-06-22,3,2.1258042504586627
2017-06-29,1,2.1267970521808017
2017-06-30,2,2.1278070784717253
2017-07-01,1,2.128834399520068
2017-07-03,3,2.129879085621271
2017-07-05,2,2.1309412071776244
2017-07-06,2,2.1320208346982685
2017-07-07,2,2.1331180387991435
2017-07-09,2,2.1342328902030543
2017-07-10,2,2.1353654597396154
2017-07-12,1,2.136515818345287
2017-07-13,1,2.1376840370633525
2017-07-14,3,2.138870187043956
2017-07-16,1,2.14007433954404
2017-07-17,1,2.1412965659273935
2017-07-19,3,2.142536937664641
2017-07-20,2,2.1437955263332515
2017-07-22,1,2.1450724036175064
2017-07-23,1,2.1463676413085255
2017-07-24,2,2.147681311304277
2017-07-25,2,2.1490134856095455
2017-07-27,3,2.1503642363359594
2017-07-28,2,2.151733635701961
2017-07-30,1,2.1531217560328573
2017-07-31,1,2.1545286697607673
