Date,Actual,Prediction
2017-01-01,151,114.56190937905322
2017-01-02,69,114.18285713409132
2017-01-03,64,113.80529446728696
2017-01-04,82,113.42922719500308
2017-01-05,81,113.05466113977032
2017-01-06,99,112.68160213028689
2017-01-07,121,112.310056001417
2017-01-08,81,111.9400285941904
2017-01-09,75,111.57152575580494
2017-01-10,82,111.20455333962506
2017-01-11,97,110.83911720518057
2017-01-12,109,110.47522321816908
2017-01-13,129,110.1128772504541
2017-01-14,146,109.75208518006691
2017-01-15,86,109.39285289120369
2017-01-16,72,109.03518627422912
2017-01-17,84,108.6790912256729
2017-01-18,96,108.32457364823306
2017-01-19,90,107.97163945077222
2017-01-20,139,107.62029454832116
2017-01-22,119,107.27054486207676
2017-01-23,82,106.92239631940285
2017-01-24,96,106.57585485382957
2017-01-25,80,106.23092640505358
2017-01-26,93,105.88761691893885
2017-01-27,144,105.54593234751495
2017-01-28,138,105.20587864897841
2017-01-29,114,104.86746178769428
2017-01-30,105,104.5306877341907
2017-01-31,90,104.19556246516504
2017-02-01,97,103.86209196348138
2017-02-02,110,103.53028221816885
2017-02-03,117,103.20013922442408
2017-02-04,151,102.87166898361012
2017-02-05,108,102.54487750325819
2017-02-06,81,102.21977079706296
2017-02-07,85,101.89635488488817
2017-02-08,82,101.57463579276457
2017-02-09,99,101.25461955288792
2017-02-10,108,100.93631220362067
2017-02-11,151,100.61971978949295
2017-02-12,89,100.30484836120182
2017-02-13,86,99.99170397560923
2017-02-14,79,99.68029269574521
2017-02-15,75,99.37062059080556
2017-02-16,104,99.06269373615378
2017-02-17,114,98.75651821331915
2017-02-18,143,98.4521001099975
2017-02-19,91,98.14944552005197
2017-02-20,65,97.84856054351201
2017-02-21,89,97.54945128657354
2017-02-22,71,97.25212386159882
2017-02-23,96,96.95658438711789
2017-02-24,119,96.66283898782628
2017-02-25,135,96.37089379458644
2017-02-26,92,96.08075494442848
2017-02-27,87,95.79242858054731
2017-02-28,92,95.5059208523056
2017-03-01,93,95.22123791523217
2017-03-02,94,94.93838593102413
2017-03-03,129,94.6573710675428
2017-03-04,158,94.37819949881691
2017-03-05,97,94.10087740504308
2017-03-06,71,93.82541097258331
2017-03-07,106,93.55180639396615
2017-03-08,96,93.28006986788789
2017-03-09,91,93.01020759921035
2017-03-10,123,92.74222579896217
2017-03-12,129,92.47613068433861
2017-03-13,94,92.21192847870289
2017-03-14,87,91.94962541158301
2017-03-15,94,91.68922771867467
2017-03-16,97,91.43074164183942
2017-03-19,108,91.17417342910628
2017-03-20,92,90.91952933467104
2017-03-21,82,90.66681561889477
2017-03-22,76,90.41603854830615
2017-03-23,114,90.16720439560137
2017-03-24,124,89.92031943964115
2017-03-25,129,89.67538996545453
2017-03-26,105,89.43242226423706
2017-03-27,90,89.19142263334942
2017-03-28,61,88.95239737632093
2017-03-29,90,88.71535280284574
2017-03-30,97,88.48029522878697
2017-03-31,127,88.2472309761717
2017-04-02,121,88.01616637319519
2017-04-03,74,87.78710775421898
