Date,Actual,Prediction
2017-01-01,5,4.665351881509065
2017-01-02,2,4.648035501533799
2017-01-03,5,4.630683592464429
2017-01-04,8,4.613296117043353
2017-01-05,3,4.595873037985494
2017-01-06,5,4.578414317978308
2017-01-07,2,4.560919919681789
2017-01-08,1,4.543389805728453
2017-01-09,4,4.525823938723361
2017-01-10,8,4.508222281244118
2017-01-11,4,4.490584795840833
2017-01-12,5,4.472911445036177
2017-01-13,5,4.455202191325342
2017-01-14,2,4.437456997176063
2017-01-15,1,4.419675825028596
2017-01-16,2,4.401858637295739
2017-01-17,7,4.384005396362825
2017-01-18,8,4.36611606458772
2017-01-20,8,4.348190604300825
2017-01-21,2,4.3302289778050715
2017-01-22,1,4.312231147375924
2017-01-23,6,4.294197075261387
2017-01-24,5,4.276126723681995
2017-01-25,6,4.258020054830816
2017-01-26,7,4.239877030873461
2017-01-27,4,4.221697613948063
2017-01-28,1,4.203481766165286
2017-01-29,3,4.1852294496083555
2017-01-30,6,4.166940626332991
2017-01-31,9,4.148615258367477
2017-02-01,5,4.130253307712621
2017-02-02,7,4.111854736341763
2017-02-03,3,4.093419506200782
2017-02-04,2,4.074947579208084
2017-02-05,3,4.056438917254615
2017-02-06,6,4.037893482203861
2017-02-07,8,4.019311235891823
2017-02-08,5,4.0006921401270565
2017-02-09,5,3.9820361566906293
2017-02-10,5,3.963343247336172
2017-02-11,2,3.9446133737898244
2017-02-13,5,3.9258464977502694
2017-02-14,4,3.907042580888727
2017-02-15,3,3.888201584848945
2017-02-16,9,3.8693234712472115
2017-02-17,6,3.850408201672341
2017-02-18,3,3.8314557376856984
2017-02-20,2,3.8124660408211533
2017-02-21,6,3.793439072585139
2017-02-22,3,3.7743747944566053
2017-02-23,6,3.7552731678870455
2017-02-24,2,3.736134154300479
2017-02-26,2,3.716957715093465
2017-02-27,4,3.6977438116350996
2017-02-28,5,3.6784924052670043
2017-03-01,5,3.659203457303337
2017-03-02,3,3.639876929030793
2017-03-03,2,3.6205127817086
2017-03-04,4,3.601110976568517
2017-03-05,3,3.5816714748148524
2017-03-06,5,3.5621942376244187
2017-03-07,9,3.5426792261465905
2017-03-08,7,3.52312640150326
2017-03-09,3,3.5035357247888648
2017-03-10,4,3.483907157070373
2017-03-11,2,3.4642406593872783
2017-03-12,3,3.4445361927516167
2017-03-13,3,3.424793718147958
2017-03-14,4,3.4050131965334036
2017-03-15,5,3.3851945888375914
2017-03-16,4,3.3653378559626903
2017-03-17,5,3.3454429587834063
2017-03-20,9,3.3255098581469795
2017-03-21,4,3.305538514873179
2017-03-22,3,3.285528889754312
2017-03-23,4,3.2654809435552252
2017-03-24,3,3.2453946370132876
2017-03-25,2,3.225269930838407
2017-03-26,3,3.2051067857130326
2017-03-27,5,3.1849051622921345
2017-03-28,3,3.1646650212032323
2017-03-29,5,3.144386323046362
2017-03-30,7,3.12406902839411
2017-03-31,10,3.1037130977915894
2017-04-01,1,3.083318491756444
2017-04-02,3,3.0628851707788534
2017-04-03,4,3.0424130953215407
2017-04-04,6,3.021902225819749
2017-04-05,5,3.0013525226812625
2017-04-06,5,2.980763946286407
2017-04-07,6,2.9601364569880237
2017-04-08,1,2.9394700151115023
