Date,Actual,Prediction
2017-01-01,1,1.8465225834276797
2017-01-04,2,1.8419840000815502
2017-01-05,1,1.8374261553239224
2017-01-06,2,1.8328489986102934
2017-01-07,1,1.8282524793351231
2017-01-08,1,1.8236365468318372
2017-01-09,1,1.819001150372825
2017-01-10,1,1.814346239169443
2017-01-12,2,1.8096717623720115
2017-01-13,1,1.8049776690698192
2017-01-14,2,1.800263908291118
2017-01-15,2,1.795530429003123
2017-01-16,1,1.79077718011202
2017-01-17,2,1.7860041104629496
2017-01-18,1,1.7812111688400365
2017-01-19,2,1.7763983039663511
2017-01-22,3,1.77156546450394
2017-01-23,2,1.766712599053812
2017-01-24,1,1.7618396561559415
2017-01-25,1,1.756946584289271
2017-01-26,2,1.752033331871703
2017-01-27,1,1.747099847260107
2017-01-28,1,1.7421460787503231
2017-01-29,2,1.737171974577149
2017-01-30,1,1.7321774829143517
2017-01-31,1,1.7271625518746676
2017-02-01,1,1.7221271295097882
2017-02-02,1,1.7170711638103797
2017-02-03,1,1.7119946027060688
2017-02-06,1,1.7068973940654457
2017-02-07,1,1.7017794856960793
2017-02-08,2,1.6966408253444805
2017-02-09,1,1.6914813606961472
2017-02-11,2,1.6863010393755307
2017-02-12,1,1.6810998089460514
2017-02-13,2,1.6758776169100973
2017-02-14,1,1.670634410709014
2017-02-15,1,1.665370137723123
2017-02-16,2,1.6600847452717025
2017-02-17,1,1.6547781806129982
2017-02-20,2,1.649450390944223
2017-02-21,2,1.644101323401556
2017-02-22,3,1.6387309250601403
2017-02-23,2,1.6333391429340811
2017-02-24,1,1.6279259239764503
2017-02-26,2,1.6224912150792914
2017-02-27,2,1.6170349630736056
2017-02-28,2,1.611557114729365
2017-03-01,3,1.6060576167554983
2017-03-02,1,1.600536415799911
2017-03-03,1,1.594993458449467
2017-03-04,3,1.5894286912299935
2017-03-05,1,1.5838420606062944
2017-03-06,2,1.5782335129821217
2017-03-07,3,1.5726029947002105
2017-03-08,1,1.5669504520422461
2017-03-09,1,1.5612758312288921
2017-03-10,1,1.5555790784197643
2017-03-11,1,1.549860139713454
2017-03-12,1,1.5441189611475163
2017-03-13,1,1.5383554886984672
2017-03-14,1,1.5325696682817933
2017-03-15,2,1.5267614457519403
2017-03-16,2,1.5209307669023246
2017-03-17,2,1.515077577465328
2017-03-18,1,1.5092018231122943
2017-03-19,3,1.503303449453534
2017-03-20,3,1.4973824020383246
2017-03-21,3,1.4914386263549049
2017-03-22,2,1.4854720678304818
2017-03-23,3,1.4794826718312293
2017-03-24,2,1.4734703836622864
2017-03-25,3,1.4674351485677504
2017-03-26,1,1.4613769117306918
2017-03-27,1,1.4552956182731442
2017-03-28,3,1.449191213256107
2017-03-29,2,1.4430636416795457
2017-03-30,3,1.4369128484823832
2017-03-31,1,1.430738778542523
2017-04-01,2,1.4245413766768196
2017-04-02,2,1.4183205876410971
2017-04-03,1,1.412076356130152
2017-04-04,2,1.4058086267777345
2017-04-05,1,1.399517344156568
2017-04-06,3,1.3932024527783389
2017-04-07,3,1.3868638970937028
2017-04-08,1,1.3805016214922712
2017-04-09,3,1.37411557030263
2017-04-10,1,1.367705687792331
2017-04-11,3,1.361271918167877
2017-04-12,1,1.354814205574755
2017-04-13,2,1.3483324940974084
2017-04-14,1,1.3418267277592466
2017-04-15,2,1.3352968505226417
2017-04-16,1,1.3287428062889342
2017-04-17,2,1.3221645388984304
2017-04-18,2,1.315561992130399
2017-04-20,3,1.3089351097030817
2017-04-22,3,1.3022838352736748
2017-04-23,2,1.2956081124383452
2017-04-24,1,1.2889078847322284
2017-04-25,2,1.2821830956294162
2017-04-26,1,1.2754336885429782
2017-04-28,1,1.2686596068249376
2017-04-29,1,1.2618607937662847
2017-04-30,1,1.2550371925969852
2017-05-01,2,1.2481887464859631
2017-05-03,1,1.2413153985410994
2017-05-04,1,1.234417091809262
2017-05-05,2,1.2274937692762573
2017-05-06,1,1.2205453738668777
2017-05-08,2,1.213571848444874
2017-05-09,3,1.2065731358129594
2017-05-10,2,1.1995491787128207
2017-05-15,1,1.1924999198250947
2017-05-16,2,1.1854253017694065
2017-05-18,1,1.178325267104322
2017-05-19,2,1.171199758327393
2017-05-20,2,1.1640487178751218
2017-05-21,2,1.1568720881229795
2017-05-24,2,1.1496698113854098
2017-05-27,1,1.1424418299158177
2017-05-28,3,1.135188085906568
2017-06-02,2,1.127908521488999
2017-06-03,3,1.1206030787334078
2017-06-05,2,1.113271699649062
2017-06-06,2,1.1059143261841964
2017-06-07,1,1.098530900225996
2017-06-09,2,1.09112136360063
2017-06-11,1,1.0836856580732233
2017-06-12,2,1.0762237253478688
2017-06-13,2,1.068735507067626
2017-06-14,2,1.0612209448145153
2017-06-17,2,1.053679980109521
2017-06-19,3,1.0461125544126024
2017-06-20,2,1.0385186091226735
2017-06-21,1,1.0308980855776213
2017-06-22,1,1.0232509250542958
2017-06-24,2,1.015577068768512
2017-06-27,1,1.0078764578750439
2017-06-28,1,1.0001490334676455
2017-06-29,1,0.9923947365790227
2017-07-01,1,0.9846135081808491
2017-07-02,1,0.9768052891837715
2017-07-03,1,0.9689700204373985
2017-07-04,1,0.961107642730292
2017-07-05,3,0.9532180967899984
2017-07-08,1,0.9453013232830183
2017-07-09,1,0.9373572628148192
2017-07-10,1,0.9293858559298325
2017-07-11,2,0.9213870431114592
2017-07-12,2,0.9133607647820616
2017-07-13,2,0.9053069613029697
2017-07-14,2,0.8972255729744842
2017-07-15,1,0.889116540035856
2017-07-16,2,0.8809798026653155
2017-07-17,1,0.8728153009800526
2017-07-18,3,0.8646229750362202
2017-07-19,2,0.8564027648289505
2017-07-20,1,0.8481546102923153
2017-07-21,2,0.8398784512993734
2017-07-22,1,0.8315742276621462
2017-07-23,1,0.8232418791316107
2017-07-24,2,0.8148813453977191
2017-07-26,1,0.8064925660893822
2017-07-27,1,0.7980754807744791
2017-07-28,1,0.7896300289598528
2017-07-30,1,0.7811561500913163
2017-07-31,1,0.7726537835536403
