Date,Actual,Prediction
2017-01-01,9,10.472106893399891
2017-01-02,4,10.42806520325478
2017-01-03,8,10.383901843694012
2017-01-04,8,10.339616589883235
2017-01-05,8,10.295209216733266
2017-01-06,11,10.250679498900157
2017-01-07,8,10.206027210785122
2017-01-08,4,10.16125212653458
2017-01-09,6,10.116354020040099
2017-01-10,10,10.071332664938522
2017-01-11,7,10.026187834611823
2017-01-12,7,9.98091930218717
2017-01-13,14,9.93552684053694
2017-01-14,7,9.890010222278699
2017-01-15,3,9.844369219775203
2017-01-16,3,9.798603605134387
2017-01-17,7,9.752713150209402
2017-01-18,5,9.706697626598562
2017-01-19,13,9.660556805645403
2017-01-20,9,9.61429045843865
2017-01-21,10,9.567898355812186
2017-01-22,9,9.52138026834512
2017-01-23,11,9.47473596636174
2017-01-24,6,9.42796521993151
2017-01-25,12,9.381067798869122
2017-01-26,9,9.33404347273445
2017-01-27,13,9.286892010832517
2017-01-28,10,9.239613182213619
2017-01-29,4,9.192206755673135
2017-01-30,10,9.144672499751747
2017-01-31,13,9.097010182735257
2017-02-01,9,9.049219572654664
2017-02-02,12,9.00130043728622
2017-02-03,8,8.953252544151278
2017-02-04,10,8.905075660516456
2017-02-05,8,8.856769553393512
2017-02-06,4,8.808333989539445
2017-02-07,11,8.759768735456403
2017-02-08,2,8.711073557391769
2017-02-09,6,8.66224822133806
2017-02-10,8,8.613292493033041
2017-02-11,9,8.56420613795963
2017-02-12,8,8.514988921345946
2017-02-13,5,8.465640608165335
2017-02-14,8,8.416160963136267
2017-02-15,12,8.366549750722475
2017-02-16,15,8.316806735132818
2017-02-17,7,8.26693168032141
2017-02-18,7,8.216924349987508
2017-02-19,8,8.166784507575592
2017-02-20,5,8.11651191627532
2017-02-21,12,8.066106339021522
2017-02-22,14,8.015567538494247
2017-02-23,12,7.9648952771187425
2017-02-24,8,7.914089317065439
2017-02-25,6,7.863149420249933
2017-02-26,5,7.812075348333041
2017-02-27,11,7.760866862720766
2017-02-28,6,7.709523724564303
2017-03-04,7,7.658045694760052
2017-03-05,9,7.606432533949549
2017-03-06,14,7.554684002519594
2017-03-07,4,7.502799860602137
2017-03-08,11,7.45077986807435
2017-03-09,12,7.398623784558543
2017-03-10,16,7.346331369422256
2017-03-11,10,7.293902381778231
2017-03-12,10,7.241336580484412
2017-03-13,12,7.188633724143846
2017-03-14,9,7.135793571104882
2017-03-15,3,7.082815879460999
2017-03-16,9,7.029700407050882
2017-03-17,15,6.976446911458418
2017-03-18,12,6.92305515001267
2017-03-19,7,6.869524879787906
2017-03-20,10,6.815855857603557
2017-03-21,10,6.762047840024296
2017-03-22,11,6.7081005833599505
2017-03-23,15,6.654013843665534
2017-03-24,14,6.599787376741298
2017-03-25,12,6.545420938132618
2017-03-26,8,6.490914283130113
2017-03-27,12,6.436267166769587
2017-03-28,17,6.3814793438320105
2017-03-29,7,6.32655056884358
2017-03-30,12,6.271480596075677
2017-03-31,12,6.216269179544817
2017-04-01,9,6.160916073012804
2017-04-02,9,6.105421029986538
2017-04-03,6,6.049783803718193
2017-04-04,12,5.994004147205097
