Date,Actual,Prediction
2017-01-02,10,14.60771378969011
2017-01-03,17,14.570506451046679
2017-01-04,19,14.533282864659402
2017-01-05,14,14.496043164422485
2017-01-06,8,14.458787484429287
2017-01-07,23,14.421515958972389
2017-01-08,19,14.38422872254355
2017-01-09,13,14.346925909833718
2017-01-10,9,14.309607655733043
2017-01-11,10,14.272274095330832
2017-01-12,20,14.23492536391564
2017-01-13,13,14.19756159697517
2017-01-14,14,14.160182930196333
2017-01-15,15,14.12278949946522
2017-01-16,20,14.085381440867138
2017-01-17,14,14.04795889068653
2017-01-18,17,14.0105219854071
2017-01-19,11,13.973070861711662
2017-01-20,20,13.935605656482334
2017-01-21,22,13.89812650680034
2017-01-22,25,13.860633549946078
2017-01-23,9,13.823126923399212
2017-01-24,10,13.785606764838528
2017-01-25,20,13.748073212142081
2017-01-26,14,13.710526403386993
2017-01-27,23,13.672966476849732
2017-01-28,16,13.635393571005842
2017-01-29,15,13.59780782453009
2017-01-30,5,13.560209376296438
2017-01-31,12,13.52259836537805
2017-02-01,13,13.48497493104728
2017-02-02,13,13.447339212775635
2017-02-03,15,13.409691350233881
2017-02-04,24,13.372031483291885
2017-02-05,18,13.334359752018806
2017-02-06,7,13.296676296682923
2017-02-07,18,13.2589812577517
2017-02-08,12,13.221274775891882
2017-02-09,12,13.183556991969274
2017-02-10,20,13.145828047048983
2017-02-11,21,13.108088082395229
2017-02-12,19,13.0703372394715
2017-02-13,14,13.032575659940415
2017-02-14,14,12.99480348566379
2017-02-15,13,12.957020858702645
2017-02-16,14,12.919227921317205
2017-02-17,16,12.881424815966863
2017-02-18,16,12.843611685310211
2017-02-19,24,12.805788672205036
2017-02-20,12,12.767955919708285
2017-02-21,11,12.73011357107616
2017-02-22,6,12.692261769764
2017-02-23,10,12.654400659426333
2017-02-24,12,12.616530383916949
2017-02-25,18,12.578651087288723
2017-02-26,25,12.540762913793824
2017-02-27,20,12.502866007883519
2017-02-28,9,12.464960514208348
2017-03-01,13,12.427046577617972
2017-03-02,10,12.389124343161257
2017-03-03,12,12.351193956086338
2017-03-04,21,12.313255561840466
2017-03-06,14,12.275309306070064
2017-03-07,7,12.237355334620784
2017-03-08,11,12.199393793537487
2017-03-09,15,12.161424829064206
2017-03-10,14,12.123448587644175
2017-03-11,21,12.08546521591974
2017-03-12,19,12.047474860732569
2017-03-13,18,12.00947766912341
2017-03-14,15,11.971473788332318
2017-03-15,17,11.933463365798387
2017-03-16,25,11.895446549160049
2017-03-17,11,11.857423486254822
2017-03-18,26,11.81939432511947
2017-03-19,21,11.78135921398992
2017-03-20,13,11.743318301301343
2017-03-21,10,11.705271735688001
2017-03-22,13,11.667219665983463
2017-03-23,12,11.629162241220406
2017-03-24,16,11.591099610630708
2017-03-25,19,11.553031923645502
2017-03-26,20,11.514959329895035
2017-03-27,16,11.476881979208748
2017-03-28,6,11.438800021615375
2017-03-29,13,11.400713607342713
2017-03-30,11,11.36262288681781
2017-03-31,18,11.324528010666917
2017-04-01,25,11.286429129715435
2017-04-02,22,11.248326394987977
2017-04-03,13,11.210219957708365
2017-04-04,6,11.172109969299598
2017-04-05,8,11.133996581383848
2017-04-06,14,11.095879945782496
2017-04-07,17,11.057760214516119
2017-04-08,22,11.01963753980447
2017-04-09,15,10.98151207406653
2017-04-10,10,10.9433839699204
2017-04-11,7,10.905253380183439
2017-04-12,7,10.86712045787215
2017-04-13,7,10.828985356202253
2017-04-14,13,10.790848228588692
2017-04-15,24,10.752709228645518
2017-04-16,25,10.714568510186039
2017-04-17,10,10.676426227222752
2017-04-18,18,10.638282533967306
2017-04-19,11,10.600137584830534
2017-04-20,11,10.561991534422557
2017-04-21,11,10.523844537552575
2017-04-22,19,10.485696749229028
2017-04-23,23,10.447548324659547
2017-04-24,14,10.409399419250946
2017-04-25,8,10.371250188609231
2017-04-26,8,10.333100788539618
2017-04-27,4,10.294951375046455
2017-04-28,16,10.256802104333374
2017-04-29,12,10.218653132803123
2017-04-30,20,10.180504617057652
2017-05-01,13,10.14235671389811
2017-05-02,16,10.104209580324895
2017-05-03,10,10.066063373537514
2017-05-04,19,10.027918250934679
2017-05-05,11,9.989774370114306
2017-05-06,17,9.95163188887351
2017-05-07,9,9.913490965208629
2017-05-08,8,9.875351757315105
2017-05-09,11,9.837214423587618
2017-05-10,8,9.799079122620078
2017-05-11,8,9.760946013205537
2017-05-12,15,9.722815254336243
2017-05-13,11,9.68468700520365
2017-05-14,16,9.646561425198366
2017-05-15,8,9.608438673910264
2017-05-16,5,9.570318911128311
2017-05-17,10,9.532202296840762
2017-05-18,14,9.494088991235017
2017-05-19,10,9.45597915469764
2017-05-20,11,9.417872947814438
2017-05-21,16,9.37977053137038
2017-05-22,11,9.341672066349625
2017-05-23,11,9.303577713935534
2017-05-24,4,9.265487635510663
2017-05-25,7,9.227401992656734
2017-05-26,11,9.18932094715466
2017-05-27,7,9.151244660984627
2017-05-28,10,9.11317329632588
2017-05-29,6,9.075107015556938
2017-05-30,8,9.037045981255487
2017-05-31,11,8.998990356198455
2017-06-01,6,8.960940303361875
2017-06-02,10,8.922895985921024
2017-06-03,12,8.88485756725035
