Date,Actual,Prediction
2017-01-01,3,3.3735503760973184
2017-01-02,3,3.353266696076491
2017-01-03,4,3.3329366882658307
2017-01-04,3,3.3125602946460515
2017-01-05,6,3.2921374571568593
2017-01-06,7,3.27166811769694
2017-01-07,5,3.251152218123937
2017-01-08,1,3.2305897002544897
2017-01-09,4,3.2099805058642055
2017-01-10,4,3.1893245766876688
2017-01-11,4,3.1686218544184475
2017-01-12,2,3.1478722807090715
2017-01-13,7,3.1270757971710674
2017-01-14,4,3.1062323453749245
2017-01-15,2,3.0853418668501136
2017-01-16,4,3.0644043030850825
2017-01-17,3,3.0434195955272587
2017-01-20,6,3.022387685583038
2017-01-21,1,3.0013085146178016
2017-01-22,1,2.980182023955903
2017-01-23,6,2.959008154880678
2017-01-24,2,2.93778684863443
2017-01-25,1,2.916518046418451
2017-01-26,2,2.895201689393
2017-01-27,7,2.873837718677312
2017-01-28,3,2.8524260753496136
2017-01-29,1,2.830966700447092
2017-01-30,2,2.8094595349659217
2017-01-31,4,2.787904519861245
2017-02-01,5,2.76630159604719
2017-02-02,3,2.744650704396859
2017-02-03,5,2.7229517857423255
2017-02-04,3,2.701204780874646
2017-02-05,2,2.6794096305438537
2017-02-06,4,2.6575662754589517
2017-02-07,3,2.635674656287939
2017-02-08,1,2.6137347136577667
2017-02-09,7,2.591746388154381
2017-02-10,4,2.5697096203226915
2017-02-12,2,2.547624350666597
2017-02-13,2,2.5254905196489648
2017-02-14,6,2.5033080676916444
2017-02-15,2,2.4810769351754605
2017-02-16,4,2.4587970624402096
2017-02-17,4,2.4364683897846775
2017-02-18,3,2.414090857466611
2017-02-19,3,2.3916644057027447
2017-02-21,6,2.3691889746687913
2017-02-22,5,2.3466645044994303
2017-02-23,5,2.3240909352883294
2017-02-24,5,2.3014682070881243
2017-02-25,2,2.2787962599104343
2017-02-26,6,2.256075033725848
2017-02-27,6,2.23330446846394
2017-02-28,2,2.210484504013254
2017-03-02,7,2.187615080221323
2017-03-03,7,2.164696136894637
2017-03-04,4,2.141727613798679
2017-03-05,3,2.118709450657903
2017-03-06,4,2.095641587155741
2017-03-07,4,2.0725239629346
2017-03-08,5,2.049356517595868
2017-03-09,4,2.0261391906999067
2017-03-10,7,2.0028719217660518
2017-03-11,4,1.9795546502726244
2017-03-12,3,1.9561873156569152
2017-03-13,3,1.9327698573151948
2017-03-14,1,1.9093022146027128
2017-03-15,4,1.8857843268336891
2017-03-16,2,1.8622161332813274
2017-03-17,5,1.838597573177804
2017-03-18,2,1.8149285857142732
2017-03-19,4,1.7912091100408678
2017-03-20,5,1.7674390852666946
2017-03-21,5,1.7436184504598402
2017-03-22,4,1.7197471446473651
2017-03-23,1,1.6958251068153098
2017-03-24,3,1.6718522759086987
2017-03-25,3,1.647828590831512
2017-03-26,4,1.6237539904467215
2017-03-27,3,1.5996284135762808
2017-03-28,7,1.575451799001112
2017-03-29,4,1.5512240854611097
2017-03-30,2,1.5269452116551574
2017-03-31,7,1.5026151162411145
2017-04-01,4,1.4782337378357973
2017-04-02,4,1.4538010150150285
2017-04-03,3,1.4293168863135846
2017-04-05,4,1.4047812902252317
2017-04-06,5,1.3801941652027057
2017-04-07,3,1.3555554496577298
2017-04-09,4,1.330865081960994
2017-04-10,4,1.306123000442161
2017-04-11,1,1.2813291433898861
2017-04-12,4,1.2564834490517907
2017-04-13,4,1.2315858556344743
2017-04-14,5,1.2066363013035137
2017-04-15,5,1.1816347241834673
2017-04-16,1,1.156581062357863
2017-04-18,4,1.1314752538692052
2017-04-20,1,1.1063172367189877
2017-04-21,6,1.0811069488676694
2017-04-22,5,1.055844328234683
2017-04-23,3,1.0305293126984543
2017-04-24,6,1.005161840096372
2017-04-25,2,0.9797418482248013
2017-04-26,2,0.9542692748390955
2017-04-27,1,0.9287440576535797
2017-04-28,3,0.9031661343415474
2017-05-01,1,0.8775354425352773
2017-05-02,3,0.8518519198260266
2017-05-04,2,0.8261155037640249
2017-05-05,2,0.8003261318584851
2017-05-06,1,0.7744837415775847
2017-05-07,1,0.7485882703484894
2017-05-08,1,0.7226396555573357
2017-05-10,5,0.6966378345492418
2017-05-12,5,0.6705827446283017
2017-05-13,1,0.6444743230575818
2017-05-15,2,0.6183125070591333
2017-05-16,4,0.5920972338139742
2017-05-17,2,0.5658284404621072
2017-05-19,7,0.539506064102512
2017-05-20,2,0.5131300417931351
2017-05-21,2,0.48670031055092067
2017-05-22,2,0.4602168073517632
2017-05-23,3,0.43367946913055366
2017-05-24,1,0.40708823278115536
2017-05-25,2,0.38044303515640343
2017-05-26,4,0.3537438130681224
2017-05-27,1,0.3269905032870888
2017-05-28,1,0.3001830425430845
2017-05-29,2,0.2733213675248572
2017-05-30,4,0.24640541488012113
2017-05-31,2,0.21943512121558484
2017-06-01,1,0.19241042309691692
2017-06-02,5,0.16533125704877966
2017-06-03,1,0.1381975595548039
2017-06-04,2,0.11100926705759007
2017-06-05,1,0.08376631595873063
2017-06-06,2,0.05646864261878348
2017-06-07,3,0.029116183357284775
2017-06-08,3,0.0017088744527581912
2017-06-09,3,-0.0257533478573142
2017-06-10,3,-0.05327054737645351
2017-06-13,1,-0.08084278794921651
2017-06-14,1,-0.10847013346118087
2017-06-15,2,-0.1361526478389521
2017-06-16,2,-0.16389039505014094
2017-06-17,2,-0.19168343910339994
2017-06-19,2,-0.21953184404840148
2017-06-20,3,-0.24743567397583477
2017-06-22,4,-0.2753949930174126
2017-06-23,2,-0.3034098653458766
2017-06-24,1,-0.3314803551749872
2017-06-26,6,-0.3596065267595257
2017-06-27,3,-0.3877884443953079
2017-06-28,2,-0.4160261724191565
2017-06-29,1,-0.4443197752089259
2017-06-30,6,-0.4726693171835008
2017-07-01,2,-0.5010748628027745
2017-07-02,3,-0.5295364765676689
2017-07-03,6,-0.5580542230201309
2017-07-04,2,-0.5866281667431341
2017-07-05,1,-0.6152583723606657
2017-07-06,1,-0.6439449045377451
2017-07-07,2,-0.6726878279804134
2017-07-09,2,-0.7014872074357251
2017-07-10,4,-0.7303431076917641
2017-07-11,4,-0.7592555935776425
2017-07-12,1,-0.7882247299634948
2017-07-13,3,-0.817250581760465
2017-07-14,3,-0.8463332139207373
2017-07-15,2,-0.8754726914375105
2017-07-16,2,-0.9046690793450103
2017-07-17,2,-0.933922442718474
2017-07-18,4,-0.96323284667418
2017-07-19,3,-0.9926003563694176
2017-07-20,1,-1.0220250370025021
2017-07-21,2,-1.0515069538127706
2017-07-22,2,-1.0810461720805893
2017-07-23,2,-1.1106427571273387
2017-07-24,1,-1.1402967743154262
2017-07-25,3,-1.1700082890482888
2017-07-27,1,-1.199777366770371
