Date,Actual,Prediction
2017-01-01,8,4.036308832418698
2017-01-02,1,4.025392108661518
2017-01-03,3,4.014547873663121
2017-01-04,2,4.003776535831764
2017-01-05,2,3.9930785042411845
2017-01-06,6,3.982454188630866
2017-01-07,3,3.971903999405641
2017-01-08,3,3.9614283476360743
2017-01-09,2,3.9510276450582706
2017-01-10,7,3.9407023040739704
2017-01-11,4,3.9304527377503495
2017-01-12,5,3.9202793598202605
2017-01-13,7,3.910182584682178
2017-01-14,3,3.9001628274000355
2017-01-15,3,3.8902205037034205
2017-01-16,3,3.8803560299874738
2017-01-17,1,3.870569823312965
2017-01-18,3,3.860862301406093
2017-01-19,1,3.851233882658854
2017-01-20,7,3.8416849861286053
2017-01-21,2,3.8322160315384792
2017-01-22,3,3.8228274392769697
2017-01-23,5,3.8135196303983507
2017-01-24,4,3.8042930266224175
2017-01-25,5,3.795148050334407
2017-01-26,3,3.7860851245853304
2017-01-28,4,3.7771046730916584
2017-01-29,3,3.7682071202354797
2017-01-30,4,3.759392891064401
2017-01-31,5,3.750662411291678
2017-02-01,8,3.7420161072961253
2017-02-02,2,3.7334544061221377
2017-02-03,3,3.7249777354796922
2017-02-04,5,3.7165865237442657
2017-02-05,8,3.708281199957056
2017-02-06,4,3.7000621938246403
2017-02-07,3,3.691929935719441
2017-02-08,6,3.6838848566792186
2017-02-09,8,3.67592738840743
2017-02-10,5,3.668057963273023
2017-02-11,8,3.6602770143106724
2017-02-12,5,3.652584975220471
2017-02-13,3,3.6449822803681755
2017-02-14,3,3.6374693647851166
2017-02-15,6,3.630046664168171
2017-02-16,3,3.6227146148798197
2017-02-17,8,3.615473653948069
2017-02-18,4,3.6083242190665494
2017-02-19,3,3.6012667485945467
2017-02-20,3,3.594301681556768
2017-02-21,5,3.5874294576435517
2017-02-22,4,3.580650517210874
2017-02-23,5,3.573965301280277
2017-02-24,6,3.567374251538749
2017-02-25,7,3.560877810339049
2017-02-26,4,3.5544764206993458
2017-02-27,6,3.548170526303536
2017-02-28,5,3.5419605715009688
2017-03-01,2,3.5358470013066094
2017-03-02,1,3.529830261401103
2017-03-03,6,3.5239107981304856
2017-03-04,5,3.518089058506471
2017-03-05,6,3.5123654902063866
2017-03-06,4,3.5067405415730666
2017-03-07,2,3.50121466161494
2017-03-08,5,3.4957883000060934
2017-03-09,1,3.4904619070860514
2017-03-10,8,3.4852359338600047
2017-03-11,2,3.48011083199869
2017-03-12,1,3.475087053838472
2017-03-13,4,3.4701650523812977
2017-03-14,2,3.4653452812944985
2017-03-15,3,3.4606281949112714
2017-03-16,4,3.4560142482302165
2017-03-17,3,3.4515038969154963
2017-03-18,1,3.447097597296933
2017-03-19,1,3.4427958063699626
2017-03-20,1,3.438598981795492
2017-03-21,4,3.4345075819000312
2017-03-22,3,3.4305220656756266
2017-03-23,1,3.4266428927800217
2017-03-24,6,3.4228705235365067
2017-03-25,3,3.4192054189338394
2017-03-26,6,3.4156480406264875
2017-03-27,1,3.412198850934347
2017-03-28,3,3.4088583128431473
2017-03-29,5,3.4056268900039
2017-03-31,5,3.402505046733361
2017-04-01,6,3.399493248013862
2017-04-02,4,3.3965919594932306
2017-04-03,5,3.393801647484968
2017-04-04,3,3.3911227789680733
2017-04-05,8,3.3885558215871
2017-04-06,4,3.3861012436523414
2017-04-07,6,3.383759514139502
2017-04-08,6,3.3815311026899755
2017-04-09,5,3.3794164796105686
2017-04-10,5,3.3774161158738982
2017-04-11,4,3.3755304831179584
2017-04-12,1,3.373760053646443
2017-04-13,4,3.372105300428484
2017-04-14,5,3.3705666970990174
2017-04-15,3,3.369144717958418
2017-04-17,8,3.3678398379725554
2017-04-18,5,3.366652532773051
2017-04-19,7,3.3655832786569113
2017-04-21,6,3.364632552586923
2017-04-22,3,3.36380083219138
2017-04-23,6,3.3630885957639824
2017-04-24,6,3.3624963222642785
2017-04-25,7,3.3620244913172908
2017-04-26,5,3.361673583213593
