Date,Actual,Prediction
2017-01-02,85,107.98694943203397
2017-01-03,107,107.62931777370903
2017-01-04,102,107.27148872647021
2017-01-05,109,106.91346281321458
2017-01-06,134,106.555240557088
2017-01-07,103,106.1968224814846
2017-01-08,115,105.83820911004759
2017-01-09,100,105.47940096666863
2017-01-10,88,105.12039857548821
2017-01-11,91,104.76120246089567
2017-01-12,97,104.40181314752826
2017-01-13,101,104.0422311602727
2017-01-14,157,103.68245702426407
2017-01-15,154,103.3224912648861
2017-01-16,67,102.9623344077715
2017-01-17,96,102.60198697880107
2017-01-18,103,102.24144950410466
2017-01-19,99,101.88072251006093
2017-01-20,122,101.519806523297
2017-01-21,116,101.15870207068853
2017-01-22,117,100.79740967936004
2017-01-23,80,100.43592987668487
2017-01-24,91,100.07426319028478
2017-01-25,76,99.71241014803027
2017-01-26,92,99.3503712780404
2017-01-27,135,98.98814710868335
2017-01-28,146,98.62573816857535
2017-01-29,146,98.26314498658184
2017-01-30,85,97.90036809181672
2017-01-31,87,97.53740801364228
2017-02-01,112,97.17426528166999
2017-02-02,105,96.81094042575948
2017-02-03,117,96.44743397601978
2017-02-04,111,96.08374646280791
2017-02-05,124,95.71987841672974
2017-02-06,111,95.35583036863993
2017-02-07,78,94.99160284964177
2017-02-08,96,94.62719639108715
2017-02-09,76,94.26261152457687
2017-02-10,107,93.89784878195984
2017-02-11,144,93.53290869533437
2017-02-12,110,93.16779179704716
2017-02-13,113,92.8024986196932
2017-02-14,89,92.43702969611681
2017-02-15,86,92.07138555941056
2017-02-16,95,91.70556674291556
2017-02-17,104,91.33957378022212
2017-02-18,143,90.97340720516874
2017-02-19,135,90.6070675518429
2017-02-20,113,90.24055535458056
2017-02-21,120,89.87387114796643
2017-02-22,99,89.50701546683395
2017-02-23,99,89.13998884626506
2017-02-24,110,88.77279182159059
2017-02-25,156,88.40542492838989
2017-02-26,129,88.037888702491
2017-02-27,137,87.67018367997082
2017-02-28,90,87.30231039715474
2017-03-01,102,86.93426939061679
2017-03-02,128,86.56606119717956
2017-03-03,117,86.19768635391468
2017-03-04,130,85.8291453981425
2017-03-05,176,85.46043886743136
2017-03-06,121,85.09156729959909
2017-03-07,75,84.72253123271145
2017-03-08,105,84.35333120508358
2017-03-09,111,83.98396775527888
2017-03-10,133,83.61444142210962
2017-03-11,169,83.24475274463623
2017-03-12,165,82.87490226216866
2017-03-13,129,82.50489051426479
2017-03-14,130,82.13471804073158
2017-03-15,106,81.76438538162466
2017-03-16,122,81.39389307724814
2017-03-17,146,81.02324166815491
2017-03-18,145,80.65243169514642
2017-03-19,144,80.28146369927296
