Date,Actual,Prediction
2017-01-01,34,31.0204259232317
2017-01-02,20,30.997863727515004
2017-01-03,37,30.975409375406258
2017-01-04,22,30.953063291631437
2017-01-05,27,30.930825901361516
2017-01-06,16,30.908697630212508
2017-01-07,35,30.886678904245464
2017-01-08,16,30.864770149966397
2017-01-09,32,30.84297179432643
2017-01-10,34,30.82128426472164
2017-01-11,20,30.799707988993156
2017-01-12,18,30.77824339542716
2017-01-13,30,30.7568909127548
2017-01-14,29,30.735650970152303
2017-01-15,24,30.714523997240892
2017-01-16,46,30.69351042408681
2017-01-17,59,30.67261068120138
2017-01-18,60,30.651825199540838
2017-01-19,44,30.631154410506547
2017-01-21,42,30.61059874594487
2017-01-22,26,30.590158638147145
2017-01-23,28,30.56983451984977
2017-01-24,36,30.549626824234252
2017-01-25,29,30.52953598492698
2017-01-26,35,30.50956243599942
2017-01-27,28,30.48970661196806
2017-01-28,34,30.469968947794477
2017-01-29,24,30.450349878885206
2017-01-30,34,30.430849841091778
2017-01-31,35,30.411469270710825
2017-02-02,42,30.392208604483955
2017-02-03,33,30.37306827959788
2017-02-04,32,30.354048733684195
2017-02-05,23,30.335150404819544
2017-02-06,53,30.3163737315258
2017-02-07,48,30.297719152769602
2017-02-08,39,30.279187107962763
2017-02-09,35,30.26077803696205
2017-02-10,59,30.242492380069308
2017-02-11,40,30.22433057803132
2017-02-12,13,30.20629307204004
2017-02-13,44,30.188380303732323
2017-02-14,52,30.170592715190104
2017-02-16,43,30.152930748940264
2017-02-17,59,30.135394847954863
2017-02-18,29,30.11798545565081
2017-02-19,26,30.100703015890154
2017-02-20,41,30.08354797297997
2017-02-21,39,30.06652077167224
2017-02-22,34,30.04962185716417
2017-02-23,58,30.032851675097767
2017-02-26,21,30.016210671560188
2017-02-27,59,29.99969929308369
2017-02-28,43,29.98331798664531
2017-03-01,55,29.967067199667397
2017-03-03,52,29.950947380017134
2017-03-04,53,29.934958976006776
2017-03-05,20,29.919102436393608
2017-03-06,29,29.90337821037996
2017-03-07,31,29.887786747613166
2017-03-08,52,29.872328498185556
2017-03-09,46,29.857003912634553
2017-03-10,39,29.84181344194255
2017-03-11,44,29.826757537536984
2017-03-12,16,29.811836651290328
2017-03-13,50,29.79705123552006
2017-03-14,38,29.782401742988668
2017-03-15,33,29.767888626903694
2017-03-16,36,29.753512340917688
2017-03-18,39,29.73927333912824
2017-03-19,20,29.72517207607799
2017-03-20,36,29.711209006754498
2017-03-21,40,29.697384586590502
2017-03-22,52,29.683699271463603
2017-03-23,44,29.670153517696587
2017-03-24,29,29.65674778205709
2017-03-25,51,29.64348252175796
2017-03-26,15,29.63035819445692
2017-03-27,41,29.61737525825677
2017-03-28,38,29.604534171705367
2017-03-29,28,29.591835393795563
2017-03-30,32,29.579279383965208
2017-03-31,42,29.56686660209725
2017-04-01,43,29.55459750851955
2017-04-02,17,29.542472564005106
2017-04-03,29,29.530492229771866
2017-04-04,34,29.51865696748289
2017-04-05,30,29.5069672392461
2017-04-06,21,29.495423507614625
2017-04-07,27,29.484026235586576
2017-04-08,32,29.472775886604943
2017-04-09,18,29.461672924557888
2017-04-10,29,29.45071781377861
2017-04-11,18,29.439911019045233
2017-04-12,31,29.429253005580946
2017-04-13,33,29.418744239054018
2017-04-14,38,29.408385185577636
2017-04-15,31,29.39817631171011
2017-04-16,10,29.388118084454774
2017-04-17,39,29.378210971259826
2017-04-18,33,29.368455440018742
2017-04-19,26,29.35885195906984
2017-04-20,37,29.349400997196472
2017-04-21,45,29.340103023627123
2017-04-22,35,29.33095850803521
2017-04-23,16,29.321967920539173
2017-04-24,29,29.313131731702555
2017-04-25,46,29.304450412533843
2017-04-26,39,29.295924434486558
2017-04-27,23,29.287554269459328
2017-04-28,20,29.279340389795706
2017-04-29,36,29.271283268284296
2017-04-30,15,29.263383378158757
2017-05-01,36,29.25564119309776
2017-05-02,52,29.248057187224973
2017-05-04,35,29.240631835109113
2017-05-05,34,29.233365611763936
2017-05-06,23,29.226258992648162
2017-05-07,17,29.21931245366563
2017-05-08,32,29.212526471165177
2017-05-09,18,29.205901521940547
2017-05-10,43,29.199438083230646
2017-05-11,18,29.193136632719426
2017-05-12,26,29.186997648535673
2017-05-13,26,29.181021609253403
2017-05-14,28,29.17520899389158
2017-05-15,33,29.169560281914176
2017-05-16,16,29.164075953230157
2017-05-17,47,29.158756488193625
2017-05-18,18,29.15360236760356
2017-05-19,36,29.1486140727041
2017-05-20,25,29.143792085184344
2017-05-21,12,29.139136887178438
2017-05-22,22,29.134648961265555
2017-05-23,35,29.130328790469797
2017-05-24,33,29.126176858260422
2017-05-25,17,29.12219364855169
2017-05-26,20,29.118379645702785
2017-05-27,39,29.114735334518066
2017-05-28,7,29.111261200246723
2017-05-29,8,29.107957728583198
2017-05-30,27,29.104825405666837
2017-05-31,33,29.101864718081956
2017-06-01,16,29.099076152857993
2017-06-02,20,29.096460197469394
2017-06-03,24,29.094017339835545
2017-06-04,16,29.09174806832099
2017-06-05,23,29.08965287173518
2017-06-06,28,29.087732239332702
2017-06-07,33,29.08598666081304
2017-06-08,16,29.084416626320788
2017-06-09,15,29.083022626445565
2017-06-10,38,29.081805152222003
2017-06-11,15,29.08076469512975
2017-06-12,29,29.07990174709345
2017-06-13,22,29.079216800482804
