Date,Actual,Prediction
2017-01-01,7,4.223349875268514
2017-01-02,3,4.206299515627499
2017-01-03,5,4.189214506437554
2017-01-04,3,4.172094799277627
2017-01-05,4,4.15494034567713
2017-01-06,4,4.137751097115992
2017-01-07,6,4.120527005024629
2017-01-08,9,4.1032680207839585
2017-01-09,4,4.085974095725405
2017-01-10,4,4.068645181130854
2017-01-11,3,4.051281228232733
2017-01-12,5,4.033882188213934
2017-01-13,3,4.0164480122078565
2017-01-14,4,3.9989786512984002
2017-01-15,7,3.9814740565199473
2017-01-16,1,3.963934178857402
2017-01-17,2,3.946358969246136
2017-01-18,3,3.928748378572042
2017-01-19,5,3.911102357671494
2017-01-20,4,3.8934208573313605
2017-01-21,3,3.8757038282890246
2017-01-22,4,3.857951221232349
2017-01-23,4,3.840162986799699
2017-01-24,5,3.822339075579933
2017-01-25,6,3.8044794381124163
2017-01-26,1,3.7865840248869986
2017-01-27,4,3.7686527863440302
2017-01-28,3,3.7506856728743605
2017-01-29,7,3.7326826348193407
2017-01-30,5,3.7146436224707973
2017-01-31,5,3.696568586071084
2017-02-01,1,3.678457475813018
2017-02-02,4,3.6603102418399454
2017-02-03,7,3.6421268342456874
2017-02-04,4,3.6239072030745643
2017-02-05,6,3.6056512983214044
2017-02-06,6,3.587359069931513
2017-02-07,6,3.56903046780072
2017-02-08,4,3.5506654417753207
2017-02-09,6,3.5322639416521318
2017-02-10,5,3.513825917178454
2017-02-11,4,3.495351318052079
2017-02-12,7,3.4768400939213215
2017-02-13,10,3.458292194384962
2017-02-14,3,3.4397075689922856
2017-02-15,5,3.4210861672430934
2017-02-16,10,3.4024279385876586
2017-02-17,7,3.383732832426764
2017-02-18,4,3.3650007981116783
2017-02-19,2,3.3462317849441883
2017-02-20,4,3.327425742176552
2017-02-21,3,3.308582619011541
2017-02-22,4,3.289702364602416
2017-02-23,7,3.270784928052931
2017-02-24,6,3.2518302584173524
2017-02-25,7,3.2328383047004223
2017-02-26,5,3.2138090158573944
2017-02-27,3,3.194742340794016
2017-02-28,3,3.1756382283665214
2017-03-01,10,3.156496627381662
2017-03-02,3,3.137317486596661
2017-03-03,6,3.1181007547192543
2017-03-04,6,3.0988463804076702
2017-03-05,6,3.0795543122706324
2017-03-06,1,3.060224498867369
2017-03-07,3,3.0408568887075935
2017-03-08,6,3.021451430251515
2017-03-09,6,3.0020080719098585
2017-03-10,8,2.9825267620438125
2017-03-11,2,2.963007448965098
2017-03-12,8,2.9434500809359103
2017-03-13,5,2.9238546061689474
2017-03-14,6,2.9042209728274004
2017-03-15,7,2.8845491290249656
2017-03-16,6,2.8648390228258345
2017-03-17,5,2.8450906022446736
2017-03-18,5,2.8253038152466816
2017-03-19,4,2.8054786097475213
2017-03-20,1,2.7856149336133806
2017-03-21,8,2.7657127346609194
2017-03-22,7,2.745771960657306
2017-03-23,1,2.7257925593202117
2017-03-24,3,2.7057744783177853
2017-03-25,10,2.6857176652686934
