Date,Actual,Prediction
2017-01-01,2,2.1247757948325234
2017-01-02,3,2.119580456382318
2017-01-03,2,2.1143778172053764
2017-01-04,1,2.1091678843839095
2017-01-05,1,2.1039506650284494
2017-01-06,3,2.0987261662778556
2017-01-07,5,2.0934943952992966
2017-01-08,1,2.088255359288279
2017-01-09,3,2.0830090654686106
2017-01-10,1,2.077755521092432
2017-01-11,1,2.0724947334401946
2017-01-13,1,2.0672267098206825
2017-01-14,1,2.061951457570986
2017-01-16,1,2.0566689840565235
2017-01-17,1,2.0513792966710396
2017-01-18,1,2.0460824028365896
2017-01-19,1,2.0407783100035424
2017-01-20,1,2.0354670256506138
2017-01-21,2,2.030148557284809
2017-01-23,1,2.024822912441471
2017-01-26,1,2.0194900986842677
2017-01-27,1,2.0141501236051678
2017-01-28,1,2.008802994824476
2017-01-29,1,2.003448719990815
2017-01-31,1,1.998087306781125
2017-02-01,5,1.9927187629006633
2017-02-02,5,1.9873430960830205
2017-02-04,2,1.9819603140900883
2017-02-05,1,1.9765704247120934
2017-02-06,2,1.9711734357675812
2017-02-07,2,1.9657693551034137
2017-02-08,1,1.960358190594771
2017-02-09,2,1.9549399501451588
2017-02-10,1,1.9495146416864004
2017-02-14,2,1.9440822731786378
2017-02-15,3,1.9386428526103368
2017-02-16,2,1.9331963879982805
2017-02-17,1,1.9277428873875813
2017-02-19,2,1.9222823588516555
2017-02-20,2,1.9168148104922618
2017-02-21,5,1.9113402504394505
2017-02-22,2,1.9058586868516127
2017-02-23,2,1.9003701279154626
2017-02-24,4,1.8948745818460213
2017-02-25,2,1.8893720568866355
2017-02-26,1,1.8838625613089723
2017-02-27,2,1.8783461034130222
2017-02-28,4,1.8728226915270931
2017-03-01,4,1.867292334007815
2017-03-03,2,1.861755039240132
2017-03-04,2,1.8562108156373176
2017-03-06,4,1.85065967164095
2017-03-07,3,1.8451016157209577
2017-03-08,1,1.8395366563755646
2017-03-09,2,1.8339648021313117
2017-03-10,3,1.828386061543076
2017-03-11,4,1.8228004431940508
2017-03-12,1,1.8172079556957461
2017-03-14,2,1.8116086076879938
2017-03-15,1,1.8060024078389425
2017-03-16,3,1.8003893648450704
2017-03-18,1,1.79476948743116
2017-03-19,2,1.7891427843503362
2017-03-20,2,1.7835092643840238
2017-03-21,3,1.7778689363419824
