Date,Actual,Prediction
2017-01-01,5,4.947937773866842
2017-01-02,5,4.920611240413791
2017-01-03,4,4.893203940012545
2017-01-04,3,4.865715704276751
2017-01-05,10,4.838146364616116
2017-01-06,5,4.810495752236262
2017-01-07,5,4.78276369813885
2017-01-08,6,4.754950033121501
2017-01-09,4,4.727054587777831
2017-01-10,6,4.699077192497435
2017-01-11,3,4.6710176774658905
2017-01-12,2,4.642875872664798
2017-01-13,1,4.614651607871723
2017-01-14,1,4.586344712660177
2017-01-15,2,4.557955016399722
2017-01-16,3,4.529482348255867
2017-01-17,9,4.500926537190134
2017-01-18,6,4.472287411960003
2017-01-19,7,4.443564801118963
2017-01-20,3,4.414758533016485
2017-01-21,2,4.385868435798011
2017-01-22,1,4.356894337404993
2017-01-23,10,4.32783606557486
2017-01-24,3,4.298693447841026
2017-01-25,5,4.269466311532895
2017-01-26,4,4.240154483775843
2017-01-27,8,4.210757791491266
2017-01-28,3,4.181276061396485
2017-01-29,2,4.151709120004895
2017-01-30,2,4.122056793625825
2017-01-31,5,4.0923189083645575
2017-02-01,1,4.06249529012246
2017-02-02,7,4.032585764596774
2017-02-03,8,4.002590157280775
2017-02-04,4,3.9725082934638065
2017-02-05,1,3.9423399982310547
2017-02-06,9,3.9120850964637883
2017-02-07,9,3.881743412839236
2017-02-08,5,3.851314771830606
2017-02-09,3,3.820798997707093
2017-02-10,5,3.7901959145339053
2017-02-11,3,3.759505346172208
2017-02-12,1,3.728727116279163
2017-02-13,5,3.6978610483079257
2017-02-14,5,3.6669069655076223
2017-02-15,6,3.6358646909233867
2017-02-16,4,3.604734047396315
2017-02-17,1,3.5735148575635107
2017-02-18,5,3.5422069438580714
2017-02-19,4,3.5108101285090134
2017-02-20,7,3.4793242335414414
2017-02-21,5,3.4477490807763957
2017-02-22,4,3.4160844918308904
2017-02-25,5,3.384330288117952
2017-02-26,6,3.352486290846571
2017-02-27,2,3.320552321021746
2017-02-28,5,3.2885281994444404
2017-03-01,7,3.256413746711635
2017-03-02,7,3.2242087832162643
2017-03-03,2,3.1919131291472795
2017-03-04,3,3.1595266044895842
2017-03-05,10,3.1270490290241084
2017-03-06,2,3.094480222327742
2017-03-07,7,3.0618200037733603
2017-03-08,7,3.0290681925298304
2017-03-09,7,2.996224607562032
2017-03-10,5,2.9632890676307815
2017-03-11,6,2.93026139129291
2017-03-12,2,2.8971413969012643
2017-03-13,5,2.8639289026046106
2017-03-14,10,2.830623726347751
2017-03-15,8,2.79722568587148
2017-03-16,6,2.7637345987125395
2017-03-17,7,2.7301502822037045
2017-03-18,4,2.696472553473668
2017-03-19,5,2.6627012294471903
2017-03-20,2,2.628836126844982
2017-03-21,10,2.5948770621837114
2017-03-22,6,2.560823851776063
2017-03-23,4,2.526676311730758
2017-03-24,7,2.492434257952399
2017-03-25,2,2.4580975061416526
2017-03-26,8,2.423665871795137
2017-03-27,3,2.3891391702054943
2017-03-28,6,2.3545172164612973
2017-03-29,6,2.319799825447185
2017-03-30,4,2.284986811843671
2017-03-31,8,2.2500779901273362
2017-04-01,6,2.215073174570753
2017-04-02,2,2.179972179242454
2017-04-03,8,2.1447748180069786
2017-04-05,4,2.1094809045247844
2017-04-06,5,2.074090252252412
2017-04-07,3,2.0386026744423553
2017-04-08,4,2.003017984143038
2017-04-09,5,1.967335994198935
2017-04-10,3,1.931556517250518
2017-04-11,1,1.8956793657341993
2017-04-12,5,1.8597043518823875
2017-04-13,5,1.8236312877235084
2017-04-14,2,1.787459985081926
2017-04-15,3,1.7511902555780328
2017-04-16,5,1.7148219106282152
2017-04-17,5,1.6783547614447798
2017-04-18,5,1.6417886190360966
2017-04-19,1,1.6051232942064604
2017-04-20,4,1.5683585975562253
2017-04-21,4,1.5314943394816525
2017-04-22,3,1.4945303301750466
2017-04-23,3,1.4574663796246647
2017-04-24,6,1.4203022976147883
2017-04-25,5,1.3830378937256178
2017-04-26,6,1.3456729773334362
2017-04-27,8,1.3082073576104212
2017-04-28,4,1.2706408435247958
2017-04-30,4,1.232973243840759
2017-05-01,5,1.1952043671184713
2017-05-03,5,1.157334021714117
2017-05-04,4,1.1193620157798296
2017-05-05,4,1.0812881572637445
2017-05-06,3,1.04311225391
2017-05-07,4,1.0048341132587233
2017-05-08,6,0.9664535426459808
2017-05-09,3,0.9279703492038822
2017-05-10,7,0.889384339860467
2017-05-11,8,0.8506953213398081
2017-05-12,3,0.8119031001619796
2017-05-13,2,0.7730074826429971
2017-05-14,6,0.7340082748948462
2017-05-15,2,0.694905282825566
2017-05-16,2,0.6556983121391536
2017-05-17,7,0.61638716833557
2017-05-18,5,0.5769716567107899
2017-05-19,8,0.5374515823567458
2017-05-20,5,0.4978267501614104
2017-05-21,2,0.45809696480866524
2017-05-23,3,0.4182620307784737
2017-05-24,5,0.37832175234669496
2017-05-25,2,0.33827593358524166
2017-05-26,4,0.2981243783619709
2017-05-27,3,0.25786689034073673
2017-05-29,4,0.21750327298139904
2017-05-30,5,0.1770333295397778
2017-05-31,5,0.13645686306768584
2017-06-01,6,0.09577367641296053
2017-06-02,3,0.05498357221936878
2017-06-03,8,0.01408635292669258
2017-06-04,1,-0.026918179229285355
2017-06-05,5,-0.06803022221684435
2017-06-06,3,-0.10924997420821514
2017-06-07,3,-0.15057763357967327
2017-06-08,3,-0.1920133989115433
2017-06-09,5,-0.2335574689880865
2017-06-10,7,-0.2752100427976243
2017-06-11,2,-0.31697131953249147
2017-06-12,3,-0.35884149858903114
2017-06-13,3,-0.4008207795675771
2017-06-14,3,-0.4429093622725181
2017-06-15,3,-0.4851074467122189
2017-06-16,4,-0.5274152330991102
2017-06-17,3,-0.5698329218495307
2017-06-18,1,-0.6123607135839777
2017-06-19,3,-0.6549988091268255
2017-06-20,4,-0.6977474095065601
2017-06-21,3,-0.7406067159555927
2017-06-22,4,-0.7835769299104528
2017-06-23,3,-0.826658253011598
2017-06-24,3,-0.8698508871035373
2017-06-25,1,-0.9131550342347542
2017-06-26,5,-0.9565708966578419
2017-06-27,3,-1.0000986768292601
2017-06-28,3,-1.0437385774096204
2017-06-29,3,-1.0874908012634772
2017-06-30,3,-1.131355551459393
2017-07-01,4,-1.1753330312699761
2017-07-02,1,-1.2194234441718241
2017-07-03,7,-1.2636269938455558
