Date,Actual,Prediction
2017-01-01,120,119.83988798710146
2017-01-02,69,119.69682727709895
2017-01-03,85,119.55456258504123
2017-01-04,102,119.41309662920929
2017-01-05,113,119.27243213037153
2017-01-06,117,119.13257181178236
2017-01-07,102,118.99351839918349
2017-01-08,101,118.85527462080253
2017-01-09,124,118.71784320735426
2017-01-10,117,118.58122689203965
2017-01-11,122,118.44542841054658
2017-01-12,111,118.31045050104956
2017-01-13,132,118.1762959042097
2017-01-14,111,118.04296736317458
2017-01-15,80,117.91046762357846
2017-01-16,104,117.77879943354243
2017-01-17,86,117.64796554367373
2017-01-18,108,117.51796870706688
2017-01-19,121,117.38881167930265
2017-01-20,118,117.26049721844842
2017-01-21,118,117.13302808505824
2017-01-22,92,117.00640704217285
2017-01-23,107,116.88063685531931
2017-01-24,113,116.75572029251185
2017-01-25,125,116.631660124251
2017-01-26,114,116.50845912352395
2017-01-27,128,116.3861200658043
2017-01-28,104,116.26464572905286
2017-01-29,84,116.14403889371626
2017-01-30,116,116.0243023427285
2017-01-31,104,115.90543886150964
2017-02-01,109,115.78745123796693
2017-02-02,122,115.67034226249369
2017-02-03,141,115.55411472797024
2017-02-04,116,115.43877142976334
2017-02-05,112,115.32431516572643
2017-02-06,134,115.21074873619946
2017-02-07,90,115.09807494400916
2017-02-08,109,114.98629659446917
2017-02-09,147,114.87541649537894
2017-02-10,114,114.76543745702543
2017-02-11,101,114.65636229218165
2017-02-12,88,114.54819381610733
2017-02-13,104,114.440934846549
2017-02-14,127,114.33458820373977
2017-02-15,85,114.2291567103993
2017-02-16,127,114.12464319173381
2017-02-17,124,114.02105047543628
2017-02-18,112,113.91838139168642
2017-02-19,89,113.81663877315032
2017-02-20,112,113.71582545498063
2017-02-21,102,113.61594427481711
2017-02-22,110,113.51699807278553
2017-02-23,142,113.41898969149881
2017-02-24,124,113.32192197605599
2017-02-25,146,113.22579777404329
2017-02-26,88,113.13061993553328
2017-02-27,126,113.03639131308486
2017-02-28,138,112.94311476174414
2017-03-01,126,112.85079313904322
2017-03-02,114,112.75942930500149
2017-03-03,132,112.66902612212455
2017-03-04,117,112.57958645540477
2017-03-05,89,112.49111317232092
2017-03-06,117,112.40360914283877
2017-03-07,116,112.31707723941017
2017-03-08,118,112.23152033697436
2017-03-09,137,112.14694131295633
2017-03-10,137,112.06334304726859
2017-03-11,139,111.98072842230982
2017-03-12,112,111.89910032296501
2017-03-13,145,111.81846163660607
2017-03-14,92,111.73881525309199
2017-03-15,145,111.66016406476763
2017-03-16,137,111.58251096646487
2017-03-17,133,111.50585885550203
2017-03-18,132,111.43021063168462
2017-03-19,122,111.35556919730372
2017-03-20,103,111.28193745713801
2017-03-21,103,111.2093183184526
2017-03-22,114,111.13771469099856
2017-03-23,111,111.06712948701464
2017-03-24,142,110.99756562122523
2017-03-25,119,110.92902601084181
2017-03-26,88,110.86151357556268
2017-03-27,115,110.79503123757237
2017-03-28,117,110.72958192154218
2017-03-29,128,110.66516855463013
2017-03-30,90,110.60179406648075
2017-03-31,109,110.53946138922524
2017-04-01,119,110.47817345748138
2017-04-02,114,110.41793320835376
2017-04-03,95,110.35874358143319
2017-04-04,120,110.30060751879759
2017-04-05,150,110.24352796501128
2017-04-06,154,110.18750786712482
2017-04-07,106,110.13255017467637
2017-04-08,144,110.07865783968973
2017-04-09,103,110.02583381667591
2017-04-10,148,109.97408106263222
2017-04-11,133,109.92340253704273
2017-04-12,118,109.87380120187824
2017-04-13,138,109.82528002159587
2017-04-14,141,109.77784196313979
2017-04-15,95,109.73148999594044
2017-04-16,85,109.686227091915
2017-04-17,133,109.64205622546751
2017-04-18,117,109.59898037348802
2017-04-19,142,109.55700251535382
2017-04-20,118,109.51612563292863
2017-04-21,134,109.47635271056282
2017-04-22,111,109.43768673509332
2017-04-23,100,109.40013069584346
2017-04-24,119,109.36368758462386
2017-04-25,115,109.32836039573095
2017-04-26,96,109.29415212594816
2017-04-27,130,109.261065774546
2017-04-28,114,109.2291043432806
2017-04-29,106,109.19827083639575
2017-04-30,69,109.16856826062107
2017-05-01,126,109.13999962517346
2017-05-02,106,109.11256794175571
2017-05-03,135,109.08627622455802
2017-05-04,116,109.0611274902563
2017-05-05,118,109.0371247580143
2017-05-06,129,109.0142710494814
2017-05-07,95,108.99256938879381
2017-05-08,108,108.9720228025746
2017-05-09,102,108.95263431993328
2017-05-10,147,108.9344069724662
2017-05-11,95,108.91734379425608
2017-05-12,97,108.90144782187235
2017-05-13,112,108.88672209437102
2017-05-14,114,108.87316965329477
2017-05-15,129,108.86079354267312
2017-05-16,94,108.84959680902182
2017-05-17,107,108.83958250134383
2017-05-18,102,108.83075367112771
2017-05-19,135,108.82311337234971
2017-05-20,105,108.81666466147179
2017-05-21,101,108.81141059744394
2017-05-22,103,108.80735424170118
2017-05-23,115,108.8044986581662
2017-05-24,112,108.8028469132474
2017-05-25,109,108.80240207584077
2017-05-26,132,108.80316721732828
2017-05-27,104,108.80514541157915
2017-05-28,86,108.8083397349481
2017-05-29,79,108.81275326627842
2017-05-30,88,108.81838908689727
2017-05-31,92,108.82525028062116
2017-06-01,78,108.83333993375152
2017-06-02,139,108.84266113507711
2017-06-03,149,108.85321697587288
2017-06-04,85,108.86501054990107
2017-06-05,120,108.8780449534099
2017-06-06,114,108.89232328513424
2017-06-07,107,108.90784864629603
2017-06-08,96,108.92462414060348
2017-06-09,129,108.94265287425176
2017-06-10,137,108.96193795592217
2017-06-11,113,108.98248249678296
2017-06-12,142,109.00428961048904
2017-06-13,87,109.02736241318179
2017-06-14,105,109.05170402348958
2017-06-15,86,109.07731756252646
2017-06-16,110,109.10420615389447
2017-06-17,133,109.13237292368123
2017-06-18,115,109.16182100046086
2017-06-19,93,109.19255351529553
2017-06-20,110,109.2245736017322
2017-06-21,120,109.25788439580604
2017-06-22,117,109.29248903603772
2017-06-23,90,109.32839066343475
2017-06-24,121,109.36559242149183
2017-06-25,101,109.40409745618939
2017-06-26,89,109.44390891599568
2017-06-27,96,109.48502995186466
2017-06-28,92,109.52746371723713
2017-06-29,86,109.57121336804022
2017-06-30,125,109.61628206268838
2017-07-01,132,109.66267296208227
2017-07-02,76,109.71038922960912
2017-07-03,85,109.75943403114283
2017-07-04,79,109.80981053504439
2017-07-05,113,109.8615219121606
2017-07-06,105,109.9145713358252
2017-07-07,126,109.96896198185874
2017-07-08,107,110.02469702856848
2017-07-09,106,110.08177965674777
2017-07-10,117,110.14021304967754
2017-07-11,82,110.20000039312409
2017-07-12,131,110.26114487534149
2017-07-13,78,110.32364968706968
2017-07-14,97,110.38751802153533
2017-07-15,105,110.45275307445237
2017-07-16,88,110.51935804402035
2017-07-17,98,110.58733613092625
2017-07-18,78,110.65669053834333
2017-07-19,92,110.72742447193153
2017-07-20,116,110.79954113983784
2017-07-21,142,110.87304375269491
2017-07-22,100,110.9479355236226
2017-07-23,103,111.02421966822777
2017-07-24,101,111.10189940460293
2017-07-25,90,111.18097795332827
2017-07-26,124,111.26145853746999
2017-07-27,96,111.34334438258092
2017-07-28,108,111.42663871670071
2017-07-29,95,111.51134477035559
2017-07-30,70,111.5974657765583
2017-07-31,76,111.68500497080835
