Date,Actual,Prediction
2017-01-01,309,301.2907309387007
2017-01-02,237,300.2955623750556
2017-01-03,248,299.2996241458805
2017-01-04,293,298.30291614133887
2017-01-05,287,297.3054382491736
2017-01-06,331,296.3071903547102
2017-01-07,291,295.3081723408543
2017-01-08,229,294.30838408809257
2017-01-09,262,293.30782547449223
2017-01-10,272,292.3064963757029
2017-01-11,262,291.304396664954
2017-01-12,313,290.3015262130564
2017-01-13,350,289.29788488840205
2017-01-14,366,288.2934725569628
2017-01-15,316,287.2882890822931
2017-01-16,264,286.2823343255285
2017-01-17,281,285.2756081453838
2017-01-18,277,284.26811039815595
2017-01-19,328,283.2598409377225
2017-01-21,357,282.25079961554275
2017-01-22,240,281.2409862806572
2017-01-23,248,280.2304007796854
2017-01-24,272,279.21904295682975
2017-01-25,280,278.206912653873
2017-01-26,259,277.1940097101797
2017-01-27,316,276.18033396269357
2017-01-28,320,275.16588524594147
2017-01-29,258,274.1506633920295
2017-01-30,270,273.13466823064545
2017-01-31,277,272.11789958905854
2017-02-01,263,271.10035729211904
2017-02-02,289,270.0820411622575
2017-02-03,315,269.0629510194851
2017-02-04,333,268.0430866813954
2017-02-05,268,267.02244796316245
2017-02-06,275,266.0010346775415
2017-02-07,252,264.97884663486786
2017-02-08,289,263.95588364305854
2017-02-09,303,262.93214550761144
2017-02-10,319,261.907632031605
2017-02-11,317,260.8823430157001
2017-02-12,267,259.85627825813714
2017-02-13,267,258.82943755473775
2017-02-14,253,257.80182069890594
2017-02-15,296,256.7734274816255
2017-02-16,281,255.7442576914599
2017-02-17,300,254.71431111455627
2017-02-18,341,253.68358753464167
2017-02-19,252,252.65208673302357
2017-02-20,233,251.619808488591
2017-02-21,240,250.58675257781493
2017-02-22,257,249.5529187747452
2017-02-23,362,248.51830685101424
2017-02-24,331,247.4829165758348
2017-02-25,302,246.44674771600108
2017-02-26,283,245.4098000358876
2017-02-27,238,244.37207329745166
2017-02-28,306,243.33356726022896
2017-03-01,308,242.29428168133813
2017-03-02,326,241.25421631547817
2017-03-03,374,240.21337091492893
2017-03-04,379,239.1717452295519
2017-03-05,248,238.12933900678894
2017-03-06,224,237.0861519916624
2017-03-07,286,236.04218392677748
2017-03-08,326,234.9974345523186
2017-03-09,330,233.95190360605073
2017-03-10,398,232.90559082332314
2017-03-11,403,231.85849593706297
2017-03-12,268,230.81061867777916
2017-03-13,318,229.76195877356147
2017-03-14,303,228.71251595008167
2017-03-15,342,227.6622899305922
2017-03-16,345,226.61128043592373
2017-03-17,390,225.5594871844944
2017-03-18,380,224.50690989229582
2017-03-19,288,223.45354827290498
2017-03-20,262,222.3994020374802
2017-03-21,300,221.3444708947586
2017-03-22,337,220.28875455105947
2017-03-23,329,219.23225271028375
2017-03-24,363,218.17496507391115
2017-03-25,314,217.1168913410038
2017-03-26,260,216.0580312082073
2017-03-27,275,214.99838436974224
2017-03-28,301,213.93795051741728
2017-03-29,295,212.87672934061612
2017-03-30,363,211.81472052630684
2017-03-31,389,210.7519237590373
2017-04-01,323,209.68833872093765
2017-04-02,291,208.62396509171685
2017-04-03,332,207.55880254866688
2017-04-04,337,206.49285076665996
2017-04-05,393,205.42610941814846
2017-04-06,316,204.35857817316736
2017-04-07,334,203.29025669933213
2017-04-08,383,202.22114466183825
2017-04-09,303,201.15124172346304
2017-04-10,299,200.0805475445652
2017-04-11,250,199.00906178308415
2017-04-12,329,197.9367840945382
2017-04-13,287,196.86371413203204
2017-04-14,320,195.7898515462447
2017-04-15,329,194.71519598544148
2017-04-16,262,193.63974709546463
2017-04-17,284,192.56350451974203
2017-04-18,289,191.48646789927813
2017-04-19,263,190.4086368726612
2017-04-20,313,189.33001107605776
2017-04-21,400,188.25059014321934
2017-04-22,333,187.17037370547558
2017-04-23,285,186.08936139173665
2017-04-24,255,185.00755282849704
2017-04-25,286,183.9249476398278
2017-04-26,283,182.8415454473842
2017-04-27,306,181.75734587040114
2017-04-28,399,180.67234852569663
2017-04-29,371,179.5865530276647
2017-04-30,258,178.4999589882873
2017-05-01,312,177.41256601712163
2017-05-02,343,176.32437372130886
2017-05-03,302,175.2353817055698
2017-05-04,317,174.14558957220737
2017-05-05,391,173.05499692110465
2017-05-06,368,171.96360334972553
2017-05-07,261,170.87140845311643
2017-05-08,267,169.7784118239029
2017-05-09,257,168.68461305229303
2017-05-10,262,167.59001172607464
2017-05-11,279,166.49460743061633
2017-05-12,350,165.39839974887062
2017-05-13,281,164.3013882613677
2017-05-14,288,163.20357254621956
2017-05-15,219,162.10495217912074
2017-05-16,239,161.0055267333438
2017-05-17,223,159.90529577974593
2017-05-18,263,158.80425888676325
2017-05-19,380,157.70241562041292
2017-05-20,306,156.59976554429352
2017-05-21,220,155.49630821958502
2017-05-22,240,154.39204320504663
2017-05-23,256,153.28697005702014
2017-05-24,263,152.1810883294287
2017-05-25,289,151.07439757377588
2017-05-26,342,149.9668973391443
2017-05-27,265,148.85858717220214
2017-05-28,197,147.7494666171941
2017-05-30,260,146.63953521594829
2017-05-31,273,145.52879250787242
2017-06-01,293,144.41723802995767
2017-06-02,389,143.30487131677302
2017-06-03,349,142.1916919004707
2017-06-04,276,141.07769931078246
2017-06-05,352,139.96289307502286
2017-06-06,254,138.8472727180859
2017-06-07,254,137.73083776244692
2017-06-08,280,136.6135877281629
2017-06-09,400,135.49552213287143
2017-06-11,366,134.37664049179077
2017-06-12,318,133.25694231772022
2017-06-13,265,132.136427121041
2017-06-14,317,131.01509440971338
2017-06-15,377,129.8929436892818
2017-06-16,318,128.76997446286902
2017-06-17,270,127.64618623117906
2017-06-18,226,126.52157849249784
2017-06-19,242,125.39615074269275
2017-06-20,258,124.26990247520956
2017-06-21,251,123.14283318107846
2017-06-22,280,122.01494234890919
2017-06-23,329,120.88622946489136
2017-06-24,298,119.75669401279663
2017-06-25,297,118.62633547397863
2017-06-26,283,117.49515332737053
2017-06-27,260,116.36314704948586
2017-06-28,198,115.23031611442207
2017-06-29,243,114.09665999385498
2017-06-30,302,112.96217815704136
2017-07-01,319,111.82687007082154
2017-07-02,232,110.69073519961424
2017-07-03,211,109.55377300541957
2017-07-04,269,108.41598294782078
2017-07-05,207,107.27736448397854
2017-07-06,211,106.13791706863744
2017-07-07,265,104.99764015412393
2017-07-08,250,103.856533190341
2017-07-09,206,102.7145956247767
2017-07-10,257,101.57182690249874
2017-07-11,219,100.42822646615505
2017-07-12,225,99.28379375597598
2017-07-13,238,98.13852820977272
2017-07-14,279,96.99242926293519
2017-07-15,248,95.84549634843887
2017-07-16,228,94.69772889683519
2017-07-17,206,93.54912633625923
2017-07-18,214,92.39968809242797
2017-07-19,253,91.24941358863668
2017-07-20,247,90.09830224576409
2017-07-21,273,88.94635348226836
2017-07-22,232,87.79356671419022
2017-07-23,228,86.6399413551488
2017-07-24,190,85.48547681634707
2017-07-25,218,84.33017250656857
2017-07-26,207,83.17402783217506
2017-07-27,189,82.01704219711291
2017-07-28,256,80.8592150029074
2017-07-29,234,79.70054564866527
2017-07-30,188,78.54103353107325
2017-07-31,188,77.38067804440239
