Day,Date,Rides,20_ExpMA
1,2013-01-01,37,37.0
2,2013-01-02,29,32.800000000000004
3,2013-01-03,33,32.87343880099917
4,2013-01-04,46,36.66287406483791
5,2013-01-05,42,37.95387941059775
6,2013-01-06,44,39.22933468387593
7,2013-01-07,58,42.778402887207555
8,2013-01-08,37,41.779576912892615
9,2013-01-09,41,41.654528964119386
10,2013-01-10,48,42.61010191966875
11,2013-01-11,51,43.80728017811502
12,2013-01-12,45,43.96976219855029
13,2013-01-13,44,43.973719239116434
14,2013-01-14,41,43.59795336504492
15,2013-01-15,43,43.52467534531456
16,2013-01-16,46,43.8199574179286
17,2013-01-17,58,45.47176850381973
18,2013-01-18,61,47.242988966280656
19,2013-01-19,54,47.999482197158216
20,2013-01-20,26,45.57699176659247
21,2013-01-21,46,45.62288881134825
22,2013-01-22,47,45.77035163109928
23,2013-01-23,44,45.582998974896604
24,2013-01-24,79,49.08239314448391
25,2013-01-25,51,49.281316999535115
26,2013-01-26,63,50.69244022794444
27,2013-01-27,44,50.00925446345802
28,2013-01-28,55,50.51526209660089
29,2013-01-29,37,49.15333797912483
30,2013-01-30,61,50.3405515831428
31,2013-01-31,71,52.40068569523289
32,2013-02-01,84,55.537673700492256
33,2013-02-02,64,56.37438523289251
34,2013-02-03,43,55.05678627185149
35,2013-02-04,62,55.73857284128498
36,2013-02-05,49,55.078831489423926
37,2013-02-06,50,54.582910130418746
38,2013-02-07,63,55.40282171370696
39,2013-02-08,89,58.66844054042927
40,2013-02-09,56,58.40957791317329
41,2013-02-10,42,56.82051591960442
42,2013-02-11,65,57.61133164624681
43,2013-02-12,47,56.58687806855798
44,2013-02-13,59,56.81954526872484
45,2013-02-14,64,57.51105124128485
46,2013-02-15,76,59.28971382122509
47,2013-02-16,80,61.28015476741805
48,2013-02-17,57,60.869152054702475
49,2013-02-18,48,59.6343610778786
50,2013-02-19,62,59.86118196573583
51,2013-02-20,66,60.449402300696946
52,2013-02-21,79,62.225883525583335
53,2013-02-22,68,62.77854587081547
54,2013-02-23,72,63.66074620972145
55,2013-02-24,49,62.2587813956239
56,2013-02-25,66,62.61640420353811
57,2013-02-26,61,62.461946588912184
58,2013-02-27,60,62.22676690410549
59,2013-02-28,87,64.59257159413221
60,2013-03-01,83,66.34999447023458
61,2013-03-02,79,67.55745131546016
62,2013-03-03,60,66.83623794882703
63,2013-03-04,60,66.18397619773363
64,2013-03-05,67,66.26182140557079
65,2013-03-06,67,66.33222941032008
66,2013-03-07,80,67.63568528685259
67,2013-03-08,82,69.00539184637071
68,2013-03-09,65,68.62350302499713
69,2013-03-10,58,67.61072603097656
70,2013-03-11,56,66.50393921952293
71,2013-03-12,70,66.83717071562008
72,2013-03-13,64,66.56676330794272
73,2013-03-14,61,66.03623916106238
74,2013-03-15,84,67.74811347206774
75,2013-03-16,91,69.96379666874971
76,2013-03-17,60,69.01439152566189
77,2013-03-18,64,68.53661546386574
78,2013-03-19,93,70.86741042169724
79,2013-03-20,78,71.54695494838163
80,2013-03-21,69,71.30430695277364
81,2013-03-22,70,71.18004978018247
82,2013-03-23,70,71.06763342185623
