Day,Date,Rides,20_ExpMA
1,2013-01-07,1,1.0
2,2013-01-12,1,1.0
3,2013-01-13,1,1.0
4,2013-01-14,1,1.0
5,2013-01-22,1,1.0
6,2013-01-26,1,1.0
7,2013-01-30,1,1.0
8,2013-02-07,1,1.0
9,2013-02-16,1,1.0
10,2013-02-19,1,1.0
11,2013-02-20,1,1.0
12,2013-02-25,1,1.0
13,2013-03-01,1,1.0
14,2013-03-02,1,1.0
15,2013-03-05,1,1.0
16,2013-03-10,1,1.0
17,2013-03-24,1,1.0
18,2013-03-26,1,1.0
19,2013-03-27,1,1.0
20,2013-04-02,1,1.0
21,2013-04-03,1,1.0
22,2013-04-15,1,1.0
23,2013-04-28,1,1.0
24,2013-04-29,1,1.0
25,2013-04-30,1,1.0
26,2013-05-06,1,1.0
27,2013-05-15,1,1.0
28,2013-05-16,1,1.0
29,2013-05-17,1,1.0
30,2013-05-19,1,1.0
31,2013-05-23,1,1.0
32,2013-05-24,1,1.0
33,2013-05-29,1,1.0
34,2013-06-07,1,1.0
35,2013-06-18,1,1.0
36,2013-06-21,1,1.0
37,2013-06-25,1,1.0
38,2013-06-29,1,1.0
39,2013-07-12,1,1.0
40,2013-07-23,1,1.0
41,2013-07-27,1,1.0
42,2013-07-29,1,1.0
43,2013-08-02,1,1.0
44,2013-08-07,1,1.0
45,2013-08-09,1,1.0
46,2013-08-12,1,1.0
47,2013-08-13,1,1.0
48,2013-08-15,1,1.0
49,2013-08-23,1,1.0
50,2013-08-29,1,1.0
51,2013-08-31,1,1.0
52,2013-09-18,1,1.0
53,2013-09-27,1,1.0
54,2013-10-03,1,1.0
55,2013-10-06,1,1.0
56,2013-10-09,1,1.0
57,2013-10-15,1,1.0
58,2013-10-22,1,1.0
59,2013-10-28,1,1.0
60,2013-10-30,1,1.0
61,2013-11-09,1,1.0
62,2013-11-10,1,1.0
63,2013-11-23,1,1.0
64,2013-12-01,1,1.0
65,2013-12-02,1,1.0
66,2013-12-13,1,1.0
67,2013-12-15,1,1.0
68,2013-12-18,1,1.0
69,2013-12-22,1,1.0
70,2013-12-27,1,1.0
71,2013-12-28,1,1.0
72,2014-01-01,1,1.0
73,2014-01-02,1,1.0
74,2014-01-03,1,1.0
75,2014-01-05,1,1.0
76,2014-01-07,1,1.0
77,2014-01-12,1,1.0
78,2014-01-16,1,1.0
79,2014-01-19,1,1.0
80,2014-01-22,1,1.0
81,2014-01-23,1,1.0
82,2014-02-04,1,1.0
83,2014-02-06,1,1.0
84,2014-02-15,1,1.0
85,2014-02-16,1,1.0
86,2014-02-18,1,1.0
87,2014-03-02,1,1.0
88,2014-03-04,1,1.0
89,2014-03-08,1,1.0
90,2014-03-12,1,1.0
91,2014-03-17,1,1.0
92,2014-03-18,1,1.0
93,2014-03-19,1,1.0
94,2014-03-20,1,1.0
95,2014-03-29,1,1.0
96,2014-04-03,1,1.0
97,2014-04-14,1,1.0
98,2014-04-17,1,1.0
99,2014-04-18,1,1.0
100,2014-04-19,1,1.0
101,2014-04-20,1,1.0
102,2014-04-22,1,1.0
103,2014-04-28,1,1.0
104,2014-05-02,1,1.0
105,2014-05-03,1,1.0
106,2014-05-09,1,1.0
107,2014-05-11,1,1.0
108,2014-05-18,1,1.0
109,2014-05-29,1,1.0
110,2014-06-01,1,1.0
111,2014-06-16,1,1.0
112,2014-06-20,1,1.0
113,2014-06-22,1,1.0
114,2014-06-26,1,1.0
115,2014-06-27,1,1.0
116,2014-07-01,1,1.0
117,2014-07-02,1,1.0
118,2014-07-05,1,1.0
119,2014-07-31,1,1.0
120,2014-08-02,1,1.0
121,2014-08-23,1,1.0
122,2014-08-24,1,1.0
123,2014-08-26,1,1.0
124,2014-08-29,1,1.0
125,2014-09-01,1,1.0
126,2014-09-09,1,1.0
127,2014-09-14,1,1.0
128,2014-09-20,1,1.0
129,2014-09-21,1,1.0
130,2014-09-22,1,1.0
131,2014-09-24,1,1.0
132,2014-09-26,1,1.0
133,2014-09-29,1,1.0
134,2014-09-30,1,1.0
135,2014-10-06,1,1.0
136,2014-10-07,1,1.0
137,2014-10-08,1,1.0
138,2014-10-11,1,1.0
139,2014-10-12,1,1.0
140,2014-10-13,1,1.0
141,2014-10-22,1,1.0
142,2014-11-06,1,1.0
143,2014-11-10,1,1.0
144,2014-11-12,1,1.0
145,2014-11-15,1,1.0
146,2014-11-18,1,1.0
147,2014-11-21,1,1.0
148,2014-11-22,1,1.0
149,2014-11-25,1,1.0
150,2014-11-30,1,1.0
151,2014-12-04,1,1.0
152,2014-12-08,1,1.0
153,2014-12-13,1,1.0
154,2014-12-16,1,1.0
155,2014-12-21,1,1.0
156,2015-01-02,1,1.0
157,2015-01-03,1,1.0
158,2015-01-06,1,1.0
159,2015-01-07,1,1.0
160,2015-01-12,1,1.0
161,2015-01-14,1,1.0
162,2015-01-24,1,1.0
163,2015-01-30,1,1.0
164,2015-02-09,1,1.0
165,2015-02-16,1,1.0
166,2015-02-20,1,1.0
167,2015-02-21,1,1.0
168,2015-02-26,1,1.0
169,2015-02-28,1,1.0
170,2015-03-01,1,1.0
171,2015-03-13,1,1.0
172,2015-03-14,1,1.0
173,2015-03-15,1,1.0
174,2015-03-16,1,1.0
175,2015-03-23,1,1.0
176,2015-03-26,1,1.0
177,2015-03-27,1,1.0
178,2015-04-02,1,1.0
179,2015-04-04,1,1.0
180,2015-04-09,1,1.0
181,2015-04-10,1,1.0
182,2015-04-11,1,1.0
183,2015-04-15,1,1.0
184,2015-04-16,1,1.0
185,2015-04-30,1,1.0
186,2015-05-09,1,1.0
187,2015-05-10,1,1.0
188,2015-05-13,1,1.0
189,2015-05-16,1,1.0
190,2015-05-29,1,1.0
191,2015-06-06,1,1.0
192,2015-06-08,1,1.0
193,2015-06-15,1,1.0
194,2015-06-20,1,1.0
195,2015-06-21,1,1.0
196,2015-06-23,1,1.0
197,2015-07-15,1,1.0
198,2015-07-22,1,1.0
199,2015-07-25,1,1.0
200,2015-07-28,1,1.0
201,2015-08-05,1,1.0
202,2015-08-08,1,1.0
203,2015-08-09,1,1.0
204,2015-08-11,1,1.0
205,2015-08-16,1,1.0
206,2015-08-19,1,1.0
207,2015-08-27,1,1.0
208,2015-09-03,1,1.0
209,2015-09-09,1,1.0
210,2015-09-13,1,1.0
211,2015-09-15,1,1.0
212,2015-09-23,1,1.0
213,2015-09-25,1,1.0
214,2015-09-27,1,1.0
215,2015-09-29,1,1.0
216,2015-10-04,1,1.0
217,2015-10-05,1,1.0
218,2015-10-08,1,1.0
219,2015-10-10,1,1.0
220,2015-10-20,1,1.0
221,2015-11-01,1,1.0
222,2015-11-14,1,1.0
223,2015-11-21,1,1.0
224,2015-11-22,1,1.0
225,2015-12-10,1,1.0
226,2015-12-18,1,1.0
227,2015-12-19,1,1.0
228,2015-12-20,1,1.0
229,2015-12-25,1,1.0
230,2016-01-05,1,1.0
231,2016-01-27,1,1.0
232,2016-01-31,1,1.0
233,2016-02-04,1,1.0
234,2016-02-07,1,1.0
235,2016-02-12,1,1.0
236,2016-02-15,1,1.0
237,2016-02-19,1,1.0
238,2016-02-27,1,1.0
239,2016-02-28,1,1.0
240,2016-03-01,1,1.0
241,2016-03-22,1,1.0
242,2016-03-25,1,1.0
243,2016-03-30,1,1.0
244,2016-04-03,1,1.0
245,2016-04-04,1,1.0
246,2016-04-10,1,1.0
247,2016-04-21,1,1.0
248,2016-05-05,1,1.0
249,2016-05-06,1,1.0
250,2016-05-08,1,1.0
251,2016-05-15,1,1.0
252,2016-05-23,1,1.0
253,2016-05-25,1,1.0
254,2016-06-02,1,1.0
255,2016-06-18,1,1.0
256,2016-06-28,1,1.0
257,2016-06-29,1,1.0
258,2016-06-30,1,1.0
259,2016-07-13,1,1.0
260,2016-07-16,1,1.0
261,2016-07-17,1,1.0
262,2016-07-23,1,1.0
263,2016-08-02,1,1.0
264,2016-08-04,1,1.0
265,2016-08-10,1,1.0
266,2016-08-23,1,1.0
267,2016-09-27,1,1.0
268,2016-10-02,1,1.0
269,2016-10-03,1,1.0
270,2016-10-04,1,1.0
271,2016-10-08,1,1.0
272,2016-10-24,1,1.0
273,2016-10-27,1,1.0
274,2016-10-31,1,1.0
275,2016-11-05,1,1.0
276,2016-11-14,1,1.0
277,2016-11-17,1,1.0
278,2016-12-05,1,1.0
279,2016-12-06,1,1.0
280,2016-12-25,1,1.0
281,2016-12-29,1,1.0
