Day,Date,Rides,20_ExpMA
1,01/01/2013,3665,3665.0
2,01/02/2013,1239,2391.3500000000004
3,01/03/2013,1154,1937.0024979184016
4,01/04/2013,1861,1915.0617518703243
5,01/05/2013,2977,2171.9355771945557
6,01/06/2013,2392,2218.3591184352167
7,01/07/2013,1325,2049.4470213945624
8,01/08/2013,1128,1890.170273668723
9,01/09/2013,1188,1777.5387283270172
10,01/10/2013,1540,1741.7674540746582
11,01/11/2013,2314,1823.4209326029852
12,01/12/2013,3703,2079.472520607838
13,01/13/2013,3010,2201.2450968976013
14,01/14/2013,1350,2093.679845384531
15,01/15/2013,1241,1989.1855918417436
16,01/16/2013,1382,1916.7542767489783
17,01/17/2013,1629,1883.2342290061374
18,01/18/2013,2563,1960.7713937219667
19,01/19/2013,3906,2178.552934378816
20,01/20/2013,3608,2335.9576317455076
21,01/21/2013,1599,2255.996593789188
22,01/22/2013,1327,2156.518455503649
23,01/23/2013,1456,2082.3840343795746
24,01/24/2013,1605,2032.3928665513486
25,01/25/2013,2510,2081.937668663558
26,01/26/2013,4155,2295.1758059971567
27,01/27/2013,3469,2415.003544764843
28,01/28/2013,1442,2316.3515062825886
29,01/29/2013,1286,2212.523659226854
30,01/30/2013,1381,2129.192489775293
31,01/31/2013,1788,2095.1692054749483
32,02/01/2013,2903,2175.36574038273
33,02/02/2013,4044,2360.126736298349
34,02/03/2013,3366,2459.2219503297756
35,02/04/2013,1627,2377.5021919097967
36,02/05/2013,1369,2278.764578602566
37,02/06/2013,1443,2197.1565342143895
38,02/07/2013,1799,2158.371970971926
39,02/08/2013,2794,2220.1545064187594
40,02/09/2013,4001,2392.9124660663283
41,02/10/2013,3259,2476.7821908429146
42,02/11/2013,1579,2389.982061563404
43,02/12/2013,1390,2293.4404365586265
44,02/13/2013,1487,2215.6854603053907
45,02/14/2013,1937,2188.8469566898143
46,02/15/2013,2923,2259.473500314668
47,02/16/2013,4492,2474.038964069036
48,02/17/2013,3809,2602.2288630217317
49,02/18/2013,1633,2509.2316671342855
50,02/19/2013,1524,2414.766227208205
51,02/20/2013,1659,2342.3488561704276
52,02/21/2013,2099,2319.0447728685413
53,02/22/2013,3022,2386.3272542907584
54,02/23/2013,4518,2590.260646178448
55,02/24/2013,3414,2669.0324613047133
56,02/25/2013,1749,2581.0866268113327
57,02/26/2013,1521,2479.7886647572154
58,02/27/2013,1624,2398.03867499498
59,02/28/2013,2022,2362.1275745951702
60,03/01/2013,3226,2444.6045577438063
61,03/02/2013,4677,2657.6891411188944
62,03/03/2013,3457,2733.967988505019
63,03/04/2013,1606,2626.3458751633066
64,03/05/2013,1438,2512.9827215670603
65,03/06/2013,1690,2434.486038235995
66,03/07/2013,1868,2380.461897966193
67,03/08/2013,2956,2435.342226708001
68,03/09/2013,4452,2627.6178116433875
69,03/10/2013,3279,2689.716433268483
70,03/11/2013,1641,2589.748049362121
71,03/12/2013,1523,2488.069597307536
72,03/13/2013,1638,2407.0504626859465
73,03/14/2013,2040,2372.06978849406
74,03/15/2013,3229,2453.7317983902108
75,03/17/2013,3907,2592.214408423203
76,03/18/2013,1575,2495.2886457760214
77,03/19/2013,1463,2396.9311877890045
78,03/20/2013,1575,2318.6201484741723
79,03/21/2013,2031,2291.217660848313
80,03/22/2013,3069,2365.3168614385545
81,03/23/2013,4682,2586.0198914846205
82,03/24/2013,3516,2674.613592251185
83,03/25/2013,1291,2542.8083394739183
84,03/26/2013,1457,2439.3749251196655
85,03/27/2013,1592,2358.6562436973504
86,03/28/2013,1937,2318.4911644629983
87,03/29/2013,3014,2384.7410576298535
88,03/30/2013,3875,2526.6917208037253
89,03/31/2013,2485,2522.720543110699
90,04/01/2013,1369,2412.8289359300534
91,04/02/2013,1449,2321.025530196145
92,04/03/2013,1612,2253.4925179213687
93,04/04/2013,1953,2224.8715864654464
94,04/05/2013,3125,2310.6051388465826
95,04/06/2013,4761,2543.9934095824874
96,04/07/2013,3825,2666.0022348020234
97,04/08/2013,1601,2564.5672843675693
98,04/09/2013,1561,2468.984190699214
99,04/10/2013,1530,2379.5526746427204
100,04/11/2013,1999,2343.3079309391974
101,04/12/2013,3346,2438.806303808098
102,04/13/2013,4814,2665.0235645462035
103,04/14/2013,3810,2774.072575614202
104,04/15/2013,1496,2652.3477055604403
105,04/16/2013,1538,2546.2164556703565
106,04/17/2013,1705,2466.0986241145597
107,04/18/2013,1895,2411.70706360822
108,04/19/2013,3254,2491.927060266882
109,04/20/2013,5002,2730.9859986022047
110,04/21/2013,3716,2824.798408386647
111,04/22/2013,1431,2692.053715243542
112,04/23/2013,1591,2587.190036063386
113,04/24/2013,1583,2491.5517175532336
114,04/25/2013,2045,2449.022510921674
115,04/26/2013,3052,2506.4495146371796
116,04/27/2013,4839,2728.5991965351554
117,04/28/2013,3827,2833.209656054594
118,04/29/2013,1460,2702.426812200129
119,04/30/2013,1715,2608.3855311514926
120,05/01/2013,1724,2524.157825352622
121,05/02/2013,2137,2487.2854485767443
122,05/03/2013,3204,2555.5443171784614
123,05/04/2013,5054,2793.493549469858
124,05/05/2013,3847,2893.8279061208746
125,05/06/2013,1510,2762.034286152679
126,05/07/2013,1512,2642.983004513815
127,05/08/2013,1685,2551.746252453644
128,05/09/2013,2110,2509.6750658765945
129,05/10/2013,3091,2565.0394821390114
130,05/11/2013,4266,2727.036084149697
131,05/12/2013,3080,2760.651763187301
132,05/13/2013,1437,2634.5894597676997
133,05/14/2013,1608,2536.818873118935
134,05/15/2013,1961,2481.9788982745367
135,05/16/2013,2209,2455.9808727197706
136,05/17/2013,3180,2524.93515988995
137,05/18/2013,5033,2763.7987430591484
138,05/19/2013,4216,2902.1037635309776
139,05/20/2013,1623,2780.284246821741
140,05/21/2013,1653,2672.9237541262114
141,05/22/2013,1729,2583.026186885747
142,05/23/2013,2224,2548.8331937018743
143,05/24/2013,3072,2598.6586341544244
144,05/25/2013,4240,2754.976945562504
145,05/26/2013,3991,2872.693485593429
146,05/27/2013,1928,2782.722636880499
147,05/28/2013,1681,2677.7966286650435
148,05/29/2013,1908,2604.48263697424
149,05/30/2013,2098,2556.24617925167
150,05/31/2013,3317,2628.6989459725837
151,06/02/2013,4321,2789.870518979885
152,06/03/2013,1637,2680.073299543833
153,06/04/2013,1579,2575.2091523151676
154,06/05/2013,1745,2496.1415979934873
155,06/06/2013,2116,2459.937629648904
156,06/07/2013,3368,2546.419774489589
157,06/08/2013,5025,2782.4750694535787
158,06/09/2013,3899,2888.810791549127
159,06/10/2013,1705,2776.0668928025016
160,06/11/2013,1709,2674.4414631556233
161,06/12/2013,1885,2599.256554349107
162,06/13/2013,2258,2566.755927171118
163,06/14/2013,3243,2631.1601298801015
164,06/15/2013,4959,2852.859181626049
165,06/16/2013,3704,2933.920217404613
166,06/17/2013,1736,2819.8325707026147
167,06/18/2013,1649,2708.3247006809943
168,06/19/2013,1841,2625.722344116526
169,06/20/2013,2248,2589.7487859111393
170,06/21/2013,3198,2647.6774753316477
171,06/22/2013,5251,2895.612963027475
172,06/23/2013,4248,3024.411732756836
173,06/24/2013,2120,2938.2772794142643
174,06/25/2013,2192,2867.203250859454
175,06/26/2013,1740,2759.8505576448697
176,06/27/2013,2165,2703.198122315053
177,06/28/2013,3873,2814.6078272085256
178,06/29/2013,4918,3014.930894955353
179,06/30/2013,3779,3087.699382356739
180,07/01/2013,1486,2935.1565817484657
181,07/02/2013,1660,2813.7130961239413
182,07/03/2013,2526,2786.3118485375194
183,07/04/2013,3989,2900.853578520978
184,07/05/2013,3250,2934.1056189961328
185,07/06/2013,3629,3000.286036836568
186,07/07/2013,3216,3020.8302239735854
187,07/08/2013,1630,2888.370201656488
188,07/09/2013,1742,2779.192086477509
189,07/10/2013,1742,2680.4118871632854
190,07/11/2013,2097,2624.8488499841806
191,07/12/2013,3415,2700.101340837346
192,07/13/2013,5328,2950.3774047445536
193,07/14/2013,4270,3076.055747663146
194,07/15/2013,1716,2946.526628359429
195,07/16/2013,1742,2831.8098062273666
196,07/17/2013,1980,2750.6850625317397
197,07/18/2013,2393,2716.6198183878646
198,07/19/2013,3828,2822.465550232072
199,07/20/2013,5397,3067.659307902161
200,07/21/2013,4675,3220.7393741265396
201,07/22/2013,2022,3106.5737192384436
202,07/23/2013,1819,2983.9476505360685
203,07/24/2013,1871,2877.952636040171
204,07/25/2013,2224,2815.671432523177
205,07/26/2013,3346,2866.178915202088
206,07/27/2013,4937,3063.399971116418
207,07/28/2013,3113,3068.123783395797
208,07/29/2013,1757,2943.254851530161
209,07/30/2013,1902,2844.0877227313376
210,07/31/2013,2171,2779.9841300424955
211,08/01/2013,3079,2808.461831962408
212,08/02/2013,4573,2976.513086163724
213,08/03/2013,4954,3164.845173299678
214,08/04/2013,3284,3176.193252038708
215,08/05/2013,1751,3040.4605613070407
216,08/06/2013,1787,2921.0833649432943
217,08/07/2013,2038,2836.980187298547
218,08/08/2013,2728,2826.6011218380704
219,08/09/2013,4065,2944.543872174908
220,08/10/2013,4291,3072.777789145751
221,08/11/2013,2723,3039.465618742663
222,08/12/2013,1629,2905.135559784675
223,08/13/2013,1907,2810.075030262091
224,08/14/2013,2182,2750.2583607023425
225,08/15/2013,3050,2778.8051834973357
226,08/16/2013,4137,2908.157070802736
227,08/17/2013,3963,3008.618302168511
228,08/18/2013,2265,2937.7975114770866
229,08/19/2013,1829,2832.1977484675194
230,08/20/2013,2079,2760.46462955863
231,08/21/2013,2485,2734.229902931609
232,08/22/2013,3545,2811.4461026587715
233,08/23/2013,4484,2970.736950036479
234,08/24/2013,4001,3068.857240515814
235,08/25/2013,2387,3003.9184557008202
236,08/26/2013,1772,2886.5928884847394
237,08/27/2013,1969,2799.203089577065
238,08/28/2013,2520,2772.612319139952
239,08/29/2013,3669,2857.982574463448
240,08/30/2013,4529,3017.127091187104
241,08/31/2013,4404,3149.2102253641824
242,09/01/2013,2960,3131.190203900381
243,09/02/2013,1947,3018.4101844782062
244,09/03/2013,1751,2897.704452620146
245,09/04/2013,2395,2849.82783808382
246,09/05/2013,3357,2898.1299487434844
247,09/06/2013,3642,2968.97471553112
248,09/08/2013,2942,2966.405695004304
249,09/09/2013,1723,2847.986105002114
250,09/10/2013,1831,2751.1302854767855
251,09/11/2013,2672,2743.594067812237
252,09/12/2013,2690,2738.4898708776814
253,09/13/2013,3205,2782.9194069850164
254,09/16/2013,1970,2705.498511080976
255,09/17/2013,2029,2641.0700814536854
256,09/18/2013,2458,2623.6348356008234
257,09/19/2013,3101,2669.098184591528
258,09/20/2013,3495,2747.755500345196
259,09/22/2013,4006,2867.588309836792
260,09/23/2013,2426,2825.5322803283157
261,09/24/2013,1832,2730.9101583918577
262,09/25/2013,2117,2672.4425242590605
263,09/26/2013,2802,2684.781331472529
264,09/27/2013,3305,2743.8497760943906
265,09/28/2013,3637,2828.9117021808966
266,09/29/2013,3321,2875.7772543542733
267,09/30/2013,2374,2827.9889444156524
268,10/01/2013,2004,2749.513806852081
269,10/02/2013,2374,2713.75058715181
270,10/03/2013,2939,2735.2029121850105
271,10/04/2013,3223,2781.659777691277
272,10/05/2013,3696,2868.7397988636676
273,10/06/2013,2924,2874.002675162373
274,10/07/2013,1805,2772.192896575355
275,10/08/2013,2075,2705.793573091914
276,10/09/2013,2807,2715.432280416503
277,10/10/2013,3061,2748.3434918054377
278,10/11/2013,3435,2813.7393497287835
279,10/12/2013,4034,2929.9546497547003
280,10/13/2013,3102,2946.3399212066447
281,10/14/2013,1864,2843.259928710711
282,10/15/2013,2308,2792.282792642996
283,10/16/2013,2590,2773.017764772225
284,10/17/2013,2446,2741.8732157462846
285,10/18/2013,3582,2821.8852904371474
286,10/19/2013,3989,2933.0390723003175
287,10/20/2013,2546,2896.1782082717036
288,10/21/2013,2235,2833.208855102951
289,10/22/2013,2646,2815.3794403312363
290,10/23/2013,2085,2745.819493633006
291,10/24/2013,2846,2755.3604942393886
292,10/25/2013,3887,2863.1356852642307
293,10/27/2013,2706,2848.1703819057298
294,10/28/2013,2454,2810.6303455337493
295,10/29/2013,2524,2783.332217387674
296,10/30/2013,2309,2738.157720493604
297,10/31/2013,3400,2801.1903185418396
298,11/01/2013,3925,2908.219812014057
299,11/03/2013,2529,2872.1036394412863
300,11/04/2013,2260,2813.808054732587
301,11/05/2013,2707,2803.6358590437685
302,11/06/2013,2075,2734.2419677062617
303,11/07/2013,2978,2757.457018400905
304,11/08/2013,3913,2867.5087309341584
305,11/10/2013,2893,2869.9364708451913
306,11/11/2013,2448,2829.7520450504094
307,11/12/2013,2608,2808.632802664655
308,11/13/2013,2186,2749.3344405061143
309,11/14/2013,3019,2775.0168747436283
310,11/15/2013,3756,2868.443839053762
311,11/17/2013,2796,2861.5444258105463
312,11/18/2013,2326,2810.540194780969
313,11/19/2013,2479,2778.964938135162
314,11/20/2013,2358,2738.8730392651455
315,11/21/2013,2952,2759.1708450494175
316,11/22/2013,3874,2865.345050282808
317,11/24/2013,2827,2861.6931407320644
318,11/25/2013,2144,2793.3414130432952
319,11/26/2013,2910,2804.4517546582197
320,11/27/2013,2768,2800.9801589764843
321,11/28/2013,2149,2738.8868105025326
322,11/29/2013,2692,2734.421399978482
323,11/30/2013,2971,2756.9526952186266
324,12/01/2013,2439,2726.6714861501855
325,12/02/2013,2421,2697.559916040644
326,12/03/2013,2599,2688.1732573701065
327,12/04/2013,2168,2638.632947144382
328,12/05/2013,3087,2681.3345712258692
329,12/06/2013,4023,2809.1122311091203
330,12/08/2013,3015,2828.720590051109
331,12/09/2013,2642,2810.937676712908
332,12/10/2013,2833,2813.0388503592976
333,12/11/2013,2565,2789.416102706031
334,12/12/2013,3445,2851.852664353076
335,12/13/2013,4036,2964.6286010813546
336,12/15/2013,3031,2970.9496866926543
337,12/16/2013,2613,2936.859240340973
338,12/17/2013,3164,2958.491693641833
339,12/18/2013,3111,2973.0162942473726
340,12/19/2013,3318,3005.8718852714323
