Day,Date,Rides,20_ExpMA
1,2013-01-01,4,4.0
2,2013-01-02,4,4.0
3,2013-01-03,10,6.203164029975021
4,2013-01-04,7,6.43319825436409
5,2013-01-05,2,5.360845322331689
6,2013-01-06,3,4.862814796602501
7,2013-01-07,13,6.401355108500295
8,2013-01-08,2,5.640558762110831
9,2013-01-09,10,6.3398344532966275
10,2013-01-10,5,6.138066994073508
11,2013-01-11,17,7.687986899522678
12,2013-01-12,6,7.458035559006459
13,2013-01-13,7,7.398095179718602
14,2013-01-14,12,7.97960225827547
15,2013-01-15,6,7.737005858923699
16,2013-01-16,8,7.768378493182144
17,2013-01-17,5,7.445894392128557
18,2013-01-18,5,7.1669045923292565
19,2013-01-19,3,6.700391351181772
20,2013-01-20,3,6.292919822658977
21,2013-01-21,1,5.718629870824211
22,2013-01-22,15,6.7124908035360225
23,2013-01-23,17,7.801196651464213
24,2013-01-24,16,8.659766952668262
25,2013-01-25,14,9.21373855617568
26,2013-01-26,3,8.574584578232974
27,2013-01-28,15,9.230511594022103
28,2013-01-29,4,8.70019427520899
29,2013-01-30,9,8.730405501911946
30,2013-01-31,17,9.559143172535304
31,2013-02-01,12,9.802542333612857
32,2013-02-02,3,9.127227246076503
33,2013-02-03,3,8.521398362034592
34,2013-02-04,12,8.864098368371074
35,2013-02-05,13,9.270221857485465
36,2013-02-06,12,9.537481344685705
37,2013-02-07,8,9.387354324427324
38,2013-02-08,21,10.518546084234158
39,2013-02-09,6,10.07934702304075
40,2013-02-10,5,9.586604878253194
41,2013-02-11,8,9.432962077433855
42,2013-02-12,3,8.811005053038894
43,2013-02-13,12,9.11888133016962
44,2013-02-14,14,9.589506622573714
45,2013-02-15,20,10.592077994054003
46,2013-02-16,2,9.765508143523796
47,2013-02-17,2,9.019174401757079
48,2013-02-18,6,8.729257579419336
49,2013-02-19,11,8.947134580149903
50,2013-02-20,14,9.431610638620285
51,2013-02-21,15,9.965172610495427
52,2013-02-22,12,10.160036016620355
53,2013-02-23,12,10.336145870777736
54,2013-02-24,5,9.825646156773502
55,2013-02-25,12,10.033573334421524
56,2013-02-26,16,10.603903615272419
57,2013-02-27,8,10.355084204724955
58,2013-02-28,7,10.03458673767155
59,2013-03-01,13,10.317779027379054
60,2013-03-02,6,9.905545255808219
61,2013-03-03,4,9.341854510603675
62,2013-03-04,1,8.545784946351402
63,2013-03-05,7,8.398297921547947
64,2013-03-06,15,9.02807228468391
65,2013-03-07,15,9.597679041254173
66,2013-03-08,10,9.636047231185998
67,2013-03-09,2,8.907913366799654
68,2013-03-10,7,8.72600587438035
69,2013-03-11,8,8.65679310667406
70,2013-03-12,5,8.308211082442023
71,2013-03-13,12,8.660098655776729
72,2013-03-14,15,9.264347204509841
73,2013-03-15,6,8.953248111555267
74,2013-03-16,2,8.290631473149725
75,2013-03-17,4,7.881775183282992
76,2013-03-18,9,7.988325771117576
77,2013-03-19,12,8.370561961585677
78,2013-03-20,6,8.144702213555727
79,2013-03-21,14,8.702555083008537
80,2013-03-22,15,9.302511665487769
81,2013-03-23,8,9.178425524203034
82,2013-03-24,4,8.685107573493772
83,2013-03-25,8,8.619843125811494
84,2013-03-26,5,8.275019163498902
85,2013-03-27,16,9.010880290197886
86,2013-03-28,8,8.91458837573169
87,2013-03-29,8,8.827470313260076
88,2013-03-30,7,8.653399475285262
89,2013-03-31,6,8.400660547656285
90,2013-04-01,12,8.74349677395793
91,2013-04-02,13,9.148922963296146
92,2013-04-03,7,8.944243110911026
93,2013-04-04,11,9.140047244137572
94,2013-04-05,11,9.317200142127996
95,2013-04-06,6,9.001252856598786
96,2013-04-07,3,8.429666561605286
97,2013-04-08,13,8.864962874273282
98,2013-04-09,7,8.687337593062562
99,2013-04-10,12,9.002844951088646
100,2013-04-11,6,8.716846841271634
101,2013-04-12,11,8.934298857096673
102,2013-04-13,6,8.654831523252026
103,2013-04-14,5,8.306740723398299
104,2013-04-15,8,8.2775264397901
105,2013-04-16,15,8.917779493426796
106,2013-04-17,9,8.92561021125413
107,2013-04-18,10,9.02793533468192
108,2013-04-19,4,8.549074669559891
109,2013-04-20,4,8.115821538266932
110,2013-04-21,7,8.009551061658822
111,2013-04-22,9,8.103880944375652
112,2013-04-23,4,7.713029845299732
113,2013-04-24,16,8.502274771734477
114,2013-04-25,7,8.359199397319735
115,2013-04-26,14,8.896423892489018
116,2013-04-27,10,9.001527333024256
117,2013-04-28,5,8.620426361715054
118,2013-04-29,18,9.513725727291686
119,2013-04-30,5,9.083844196375077
120,2013-05-01,7,8.885381637094582
121,2013-05-02,10,8.991536351133819
122,2013-05-03,8,8.89710384746626
123,2013-05-04,9,8.906903525190978
124,2013-05-05,10,9.01100837571398
125,2013-05-06,7,8.819483062162053
126,2013-05-07,16,9.503344100014234
127,2013-05-08,10,9.550644804716422
128,2013-05-09,14,9.974394075997411
129,2013-05-10,14,10.357786063855302
130,2013-05-11,11,10.418949432626599
131,2013-05-12,3,9.712381390614164
132,2013-05-13,16,10.311203306594924
133,2013-05-14,9,10.186326594407955
134,2013-05-15,11,10.263819415809463
135,2013-05-16,17,10.905361293501336
136,2013-05-17,10,10.819136302651483
137,2013-05-18,4,10.169694029341267
138,2013-05-19,3,9.486865340985997
139,2013-05-20,9,9.44049717115303
140,2013-05-21,9,9.398545025135457
141,2013-05-22,15,9.932017324191497
142,2013-05-23,13,10.224206347037185
143,2013-05-24,14,10.583805961446993
144,2013-05-25,8,10.337729067691592
145,2013-05-26,8,10.11508809316413
146,2013-05-27,4,9.532698488401795
147,2013-05-28,2,8.815298339743212
148,2013-05-29,6,8.547174589389822
149,2013-05-30,22,9.828396484862253
150,2013-05-31,8,9.65426343369893
151,2013-06-01,8,9.49671449218926
152,2013-06-02,5,9.068455863217592
153,2013-06-03,7,8.8714600226443
154,2013-06-04,15,9.455130614832868
155,2013-06-05,5,9.030832383327153
156,2013-06-06,5,8.646943521300374
157,2013-06-07,9,8.680567952884477
158,2013-06-08,5,8.33003762410788
159,2013-06-09,7,8.20336735864646
160,2013-06-10,3,7.7078085075568294
161,2013-06-11,7,7.640398166731285
162,2013-06-12,11,7.960360275174346
163,2013-06-13,14,8.535564105796798
164,2013-06-14,15,9.151224712960254
165,2013-06-15,3,8.565393748476788
166,2013-06-16,5,8.225832418415068
167,2013-06-17,8,8.20432456785691
168,2013-06-18,9,8.280103184220385
169,2013-06-19,8,8.253426689281664
170,2013-06-20,12,8.61024320962824
171,2013-06-21,12,8.933077201585549
172,2013-06-22,2,8.272784112706258
173,2013-06-23,6,8.056328476381303
174,2013-06-24,16,8.812868642179788
175,2013-06-25,12,9.116404969483474
176,2013-06-26,14,9.581509268517392
177,2013-06-27,20,10.573746501139158
178,2013-06-28,11,10.614342073203261
179,2013-06-29,6,10.174880916087169
180,2013-06-30,3,9.491558913827058
181,2013-07-01,11,9.635219971603114
182,2013-07-02,12,9.860437119930678
183,2013-07-03,11,9.968966919238461
184,2013-07-04,2,9.21001768120479
185,2013-07-05,9,9.19001599709859
186,2013-07-06,4,8.695728755211869
187,2013-07-07,4,8.248516489480856
188,2013-07-08,8,8.224848252227995
189,2013-07-09,10,8.393910324474833
190,2013-07-10,10,8.546871246796947
191,2013-07-11,12,8.875740653504781
192,2013-07-12,10,8.982812972701964
193,2013-07-13,4,8.508259354315923
194,2013-07-14,2,7.888425127804855
195,2013-07-15,7,7.803813210588167
196,2013-07-16,5,7.536783380200578
197,2013-07-17,14,8.152327821866157
198,2013-07-18,16,8.899725174015353
199,2013-07-19,12,9.19498944381826
200,2013-07-20,1,8.41451425711066
201,2013-07-21,5,8.089322422503724
202,2013-07-22,12,8.461767906692803
203,2013-07-23,14,8.989218583037724
204,2013-07-24,12,9.275959670756947
205,2013-07-25,14,9.725868274094914
206,2013-07-26,16,10.32340462960742
207,2013-07-27,4,9.721175616658009
208,2013-07-28,5,9.271539843233704
209,2013-07-29,11,9.436155096394629
210,2013-07-30,10,9.489854611063722
211,2013-07-31,6,9.157487505024074
212,2013-08-01,11,9.332964885605
213,2013-08-02,13,9.682206325263913
214,2013-08-03,5,9.236281913111377
215,2013-08-04,2,8.547112206789453
216,2013-08-05,8,8.49500628231202
217,2013-08-06,19,9.495481874842737
218,2013-08-07,14,9.924483601191717
219,2013-08-08,11,10.02691373444256
220,2013-08-09,8,9.833874331109449
221,2013-08-10,2,9.087791061295107
222,2013-08-11,9,9.079430007836557
223,2013-08-12,13,9.452817626213575
224,2013-08-13,14,9.88588261427271
225,2013-08-14,15,10.372941412994276
226,2013-08-15,9,10.24218508792756
227,2013-08-16,12,10.409596031957214
228,2013-08-17,7,10.084872600302308
229,2013-08-18,4,9.505360924018563
230,2013-08-19,13,9.838183693193157
231,2013-08-20,7,9.567880484293
232,2013-08-21,11,9.704272819133477
233,2013-08-22,14,10.11338969353222
234,2013-08-23,16,10.674019246566969
235,2013-08-24,6,10.228874556390565
236,2013-08-25,3,9.540410312886781
237,2013-08-26,8,9.393704568794996
238,2013-08-27,11,9.546685086059531
239,2013-08-28,14,9.97081031597597
240,2013-08-29,14,10.3545426668496
241,2013-08-30,10,10.32077669857708
242,2013-08-31,8,10.099750346324948
243,2013-09-01,5,9.614059837137834
244,2013-09-02,8,9.460339852644704
245,2013-09-03,13,9.79745034287658
246,2013-09-04,12,10.007216976892591
247,2013-09-05,12,10.19700583623964
248,2013-09-06,14,10.559195756603787
249,2013-09-07,2,9.7440342559626
250,2013-09-08,5,9.292221469674303
251,2013-09-09,4,8.788200377318168
252,2013-09-10,14,9.284562246150536
253,2013-09-11,14,9.733651556045485
254,2013-09-12,18,10.52092283642928
255,2013-09-13,9,10.37607304248244
256,2013-09-14,8,10.149780371768138
257,2013-09-15,2,9.373610812546884
258,2013-09-16,12,9.623743116115374
259,2013-09-17,12,9.850053295534208
260,2013-09-18,18,10.626238695963401
261,2013-09-19,11,10.661835010633714
262,2013-09-20,11,10.6940412000973
263,2013-09-21,8,10.437465847706132
264,2013-09-22,4,9.824373862208256
265,2013-09-23,11,9.936338256284
266,2013-09-24,9,9.847163184256708
267,2013-09-25,7,9.576004785755396
268,2013-09-26,11,9.71162337758852
269,2013-09-27,13,10.024802103533107
270,2013-09-28,7,9.7367257127199
271,2013-09-29,3,9.09513278769789
272,2013-09-30,11,9.276548712679316
273,2013-10-01,12,9.53592502575783
274,2013-10-02,14,9.961075023305227
275,2013-10-03,11,10.06002025918103
276,2013-10-04,25,11.482875472593795
277,2013-10-05,12,11.532125427584907
278,2013-10-06,7,11.100494434481226
279,2013-10-07,12,11.186161631197363
