Day,Date,Rides,20_ExpMA
1,2013-01-01,4,4.0
2,2013-01-02,7,5.575
3,2013-01-03,12,7.934221482098251
4,2013-01-04,17,10.551371571072318
5,2013-01-05,6,9.450433519361294
6,2013-01-06,8,9.144458298812198
7,2013-01-07,17,10.629746795628682
8,2013-01-08,7,10.00232682328882
9,2013-01-09,14,10.643573148502092
10,2013-01-10,6,9.944291268128964
11,2013-01-11,9,9.809547679467869
12,2013-01-12,3,8.881895564605166
13,2013-01-13,7,8.63562312635332
14,2013-01-14,11,8.934391123975146
15,2013-01-15,9,8.942431363888295
16,2013-01-16,10,9.06858898051105
17,2013-01-17,6,8.711133827135122
18,2013-01-18,8,8.630018679767586
19,2013-01-19,8,8.559483813953069
20,2013-01-20,7,8.387760016907906
21,2013-01-21,7,8.237185917928285
22,2013-01-22,6,7.997625200911671
23,2013-01-23,11,8.315360324061132
24,2013-01-24,7,8.177617136230836
25,2013-01-25,13,8.677869305769338
26,2013-01-26,4,8.196697021475691
27,2013-01-27,3,7.666201521105475
28,2013-01-28,8,7.7000450775471725
29,2013-01-29,12,8.13334872131604
30,2013-01-30,6,7.919555112652455
31,2013-01-31,5,7.628420762966978
32,2013-02-01,6,7.4667610398579844
33,2013-02-02,5,7.2228603278463375
34,2013-02-03,8,7.299421486118879
35,2013-02-04,12,7.76099323442027
36,2013-02-05,9,7.882298445143894
37,2013-02-06,4,7.503212286253073
38,2013-02-07,9,7.649014885873607
39,2013-02-08,12,8.071927154945813
40,2013-02-09,10,8.258967486049219
41,2013-02-10,11,8.524402137330473
42,2013-02-11,11,8.763749962131993
43,2013-02-12,21,9.945078615941691
44,2013-02-13,18,10.72171405303836
45,2013-02-14,16,11.230033706013227
46,2013-02-15,13,11.400306924677745
47,2013-02-16,9,11.169616284043068
48,2013-02-17,7,10.769228051175846
49,2013-02-18,9,10.599471191963248
50,2013-02-19,21,11.596688965294481
51,2013-02-20,14,11.826973755291466
52,2013-02-21,13,11.93930755357668
