Day,Date,Rides,20_ExpMA
1,2013-01-01,9,9.0
2,2013-01-02,4,6.375
3,2013-01-03,6,6.237302248126562
4,2013-01-04,13,8.189588528678305
5,2013-01-05,1,6.450488245661386
6,2013-01-06,6,6.3554558029598995
7,2013-01-07,4,5.910097412415428
8,2013-01-08,12,6.962767675161116
9,2013-01-09,6,6.808335032360863
10,2013-01-10,2,6.084241439913004
11,2013-01-11,4,5.786835140894162
12,2013-01-12,6,5.815874196301642
13,2013-01-13,1,5.185649489392265
14,2013-01-14,8,5.541277171269975
15,2013-01-15,4,5.352396657222214
16,2013-01-16,7,5.5489396557256025
17,2013-01-17,6,5.601482973051063
18,2013-01-18,3,5.304746034543598
19,2013-01-19,5,5.270627648304687
20,2013-01-20,5,5.240827270169
21,2013-01-21,6,5.323198680478762
22,2013-01-22,4,5.181508880757302
23,2013-01-23,1,4.738988433416278
24,2013-01-24,9,5.185197206652566
25,2013-01-25,7,5.373456633641946
26,2013-01-26,5,5.335042353603706
27,2013-01-27,3,5.096673740493973
28,2013-01-28,2,4.7827045071259375
29,2013-01-29,5,4.804601231750942
30,2013-01-30,8,5.124828219002097
31,2013-01-31,8,5.411536718892129
32,2013-02-01,12,6.065599338308181
33,2013-02-02,10,6.454612747884723
34,2013-02-03,8,6.606859045739622
35,2013-02-04,8,6.74365805973105
36,2013-02-05,7,6.768755269807282
37,2013-02-06,12,7.279558985443086
38,2013-02-07,7,7.252327049711303
39,2013-02-08,8,7.3250002617854815
40,2013-02-09,9,7.487490235355416
41,2013-02-10,4,7.149770507567844
42,2013-02-11,7,7.135290269987122
43,2013-02-12,7,7.12222889317455
44,2013-02-13,11,7.496113915127784
45,2013-02-14,9,7.640944047571824
46,2013-02-15,6,7.483082948421127
47,2013-02-16,7,7.436654421425181
48,2013-02-17,13,7.970875786964208
49,2013-02-18,7,7.8777205692572165
50,2013-02-19,6,7.697682000106193
51,2013-02-20,4,7.343370839139706
52,2013-02-21,7,7.310488241026543
53,2013-02-22,11,7.6636252500408615
54,2013-02-23,12,8.078478614862142
55,2013-02-24,7,7.975346819988645
56,2013-02-25,10,8.168883266760606
57,2013-02-26,8,8.152745405650755
58,2013-02-27,8,8.13815426199297
59,2013-02-28,11,8.41145601646732
60,2013-03-01,6,8.18122570538794
61,2013-03-02,7,8.068476421573711
62,2013-03-03,9,8.157372430036327
63,2013-03-04,7,8.046944768867476
64,2013-03-05,10,8.233257949883402
65,2013-03-06,13,8.687913231729908
66,2013-03-07,9,8.717676047064023
67,2013-03-08,9,8.744596995119522
68,2013-03-09,5,8.38757331608023
69,2013-03-10,6,8.159957310288759
70,2013-03-11,11,8.43068299829066
71,2013-03-12,12,8.770897004627896
72,2013-03-13,8,8.697423716799285
73,2013-03-14,8,8.630957782844247
74,2013-03-15,9,8.666126025000757
75,2013-03-16,4,8.221488682788767
76,2013-03-17,5,7.914527588988904
77,2013-03-18,7,7.827390518093075
78,2013-03-19,8,7.843836211022781
79,2013-03-20,9,7.953987617622724
80,2013-03-21,8,7.958371210023558
81,2013-03-22,8,7.962337052366011
82,2013-03-23,4,7.584868652838646
83,2013-03-24,10,7.814937943488627
84,2013-03-25,7,7.737307471408536
85,2013-03-26,8,7.762330862942575
86,2013-03-27,14,8.356503198517924
87,2013-03-28,7,8.22729104851997
88,2013-03-29,4,7.8246316510785965
89,2013-03-30,7,7.746084669697246
90,2013-03-31,7,7.675020282454203
91,2013-04-01,9,7.801222812866595
92,2013-04-02,9,7.915403517292015
93,2013-04-03,12,8.30444799921578
94,2013-04-04,6,8.084958746038476
95,2013-04-05,13,8.553092677040013
96,2013-04-06,6,8.309924655476028
97,2013-04-07,4,7.899430686995567
98,2013-04-08,7,7.8137659100120604
99,2013-04-09,13,8.307717546137173
100,2013-04-10,14,8.84986409345028
101,2013-04-11,15,9.435615183062703
102,2013-04-12,11,9.584609704475936
103,2013-04-13,4,9.052724377742132
104,2013-04-14,2,8.38101607667551
105,2013-04-15,5,8.05900575590622
106,2013-04-16,10,8.243866916016497
107,2013-04-17,9,8.315881199805219
108,2013-04-18,10,8.476276709119542
109,2013-04-19,12,8.811875541954613
110,2013-04-20,8,8.734552782148427
111,2013-04-21,6,8.474115284325412
112,2013-04-22,10,8.619439606903999
113,2013-04-23,6,8.369966110407983
114,2013-04-24,5,8.049013397839344
115,2013-04-25,16,8.80625781477794
116,2013-04-26,6,8.538992739578651
117,2013-04-27,8,8.487659676103913
118,2013-04-28,4,8.060260340464124
119,2013-04-29,9,8.149759957390723
120,2013-04-30,8,8.135497017544642
121,2013-05-01,6,7.932115229864251
122,2013-05-02,6,7.748103339305053
123,2013-05-03,6,7.581616556924381
124,2013-05-04,9,7.716701244990441
125,2013-05-05,7,7.648443731830598
126,2013-05-06,4,7.3009717408034165
127,2013-05-07,9,7.462784444470548
128,2013-05-08,12,7.894901391964068
129,2013-05-09,13,8.381102460944854
130,2013-05-10,13,8.820998448244662
131,2013-05-11,5,8.457093097948595
132,2013-05-12,8,8.413560342274362
133,2013-05-13,3,7.897982313017737
134,2013-05-14,10,8.098174773629873
135,2013-05-15,4,7.707871885142225
136,2013-05-16,5,7.449979008348264
137,2013-05-17,4,7.1214092143725924
138,2013-05-18,4,6.824131847870257
139,2013-05-19,6,6.745643029156205
140,2013-05-20,4,6.484153001944932
141,2013-05-21,9,6.723757656119294
142,2013-05-22,7,6.750066468474577
143,2013-05-23,7,6.773869676442284
144,2013-05-24,6,6.700167761905417
145,2013-05-25,4,6.443008799300788
146,2013-05-26,3,6.115103051539027
147,2013-05-27,2,5.723188315343891
148,2013-05-28,10,6.130503864199642
149,2013-05-29,6,6.118074920602078
150,2013-05-30,10,6.487782182708259
151,2013-05-31,8,6.631802966576795
152,2013-06-01,9,6.8573455969639925
153,2013-06-02,3,6.489979267438558
154,2013-06-03,5,6.348076451337524
155,2013-06-04,10,6.695878757768823
156,2013-06-05,12,7.20103324550058
157,2013-06-06,7,7.181887219249025
158,2013-06-07,3,6.783612191961133
159,2013-06-08,5,6.61374434330724
160,2013-06-09,2,6.174340071342599
161,2013-06-10,3,5.872021938936984
162,2013-06-11,10,6.265162742393254
163,2013-06-12,7,6.335147248873349
164,2013-06-13,11,6.779418972514711
165,2013-06-14,9,6.990902894131898
166,2013-06-15,4,6.7060549821023345
167,2013-06-16,2,6.257859244821165
168,2013-06-17,9,6.519015520240736
169,2013-06-18,8,6.660061667533146
170,2013-06-19,10,6.978151045513173
171,2013-06-20,10,7.265946194663686
172,2013-06-21,8,7.335856083222011
173,2013-06-22,5,7.113393592380636
174,2013-06-23,1,6.531165615277155
175,2013-06-24,5,6.385340314975512
176,2013-06-25,3,6.062926944425945
177,2013-06-26,10,6.437886290647546
178,2013-06-27,8,6.586659027598243
179,2013-06-28,8,6.721262931963766
180,2013-06-29,8,6.843047416461003
181,2013-06-30,3,6.4770428956394115
182,2013-07-01,11,6.907800720392583
183,2013-07-02,7,6.916581604262287
184,2013-07-03,9,7.115002405851156
185,2013-07-04,3,6.723097411252976
186,2013-07-05,6,6.654230990566899
187,2013-07-06,3,6.306208988873963
188,2013-07-07,10,6.657998611351118
189,2013-07-08,5,6.50009398073618
190,2013-07-09,5,6.3572278865448775
191,2013-07-10,8,6.513682374321225
192,2013-07-12,13,7.131426912888816
193,2013-07-13,11,7.499862446499456
194,2013-07-14,2,6.976066021087707
195,2013-07-15,8,7.073583543214919
196,2013-07-16,10,7.35228987327563
197,2013-07-17,13,7.890167029673875
198,2013-07-18,9,7.995865408061906
