Day,Date,Rides,20_ExpMA
1,2013-01-01,880,880.0
2,2013-01-02,208,527.2
3,2013-01-03,178,398.9758534554538
4,2013-01-04,380,393.4978179551123
5,2013-01-05,606,444.90028743745347
6,2013-01-06,373,429.73261100654344
7,2013-01-07,247,395.1823972281325
8,2013-01-08,187,359.1970237944195
9,2013-01-09,206,334.6234720808701
10,2013-01-10,267,324.43996313166264
11,2013-01-11,443,341.3576297231212
12,2013-01-12,722,393.2118374347987
13,2013-01-13,500,407.18656678003964
14,2013-01-14,236,385.5550458720618
15,2013-01-15,242,367.9626547279544
16,2013-01-16,271,356.39595635566826
17,2013-01-17,258,344.9339645757105
18,2013-01-18,427,354.2947885209421
19,2013-01-19,721,395.3499250046744
20,2013-01-20,596,417.44466715416297
21,2013-01-21,249,399.1681613637937
22,2013-01-22,261,384.3729386959212
23,2013-01-23,286,373.96233379722105
24,2013-01-24,303,366.53123077981513
25,2013-01-25,605,391.2689014583173
26,2013-01-26,857,439.1746640830889
27,2013-01-27,542,449.6714041859952
28,2013-01-28,283,432.7727259970868
29,2013-01-29,255,414.85868472771415
30,2013-01-30,263,399.6401618999903
31,2013-01-31,357,395.3881387915932
32,2013-02-01,568,412.5239960115892
33,2013-02-02,811,451.9232647376449
34,2013-02-03,591,465.6246318431761
35,2013-02-04,312,450.5395120664052
36,2013-02-05,254,431.29727095113725
37,2013-02-06,244,413.00867103568993
38,2013-02-07,332,405.11758887331644
39,2013-02-08,540,418.22805122868334
40,2013-02-09,804,455.65138469540494
41,2013-02-10,547,464.4973534042738
42,2013-02-11,277,446.3695773344712
43,2013-02-12,258,428.1837460117562
44,2013-02-13,308,416.59592886676404
45,2013-02-14,422,417.1163621268604
46,2013-02-15,536,428.5531334009679
47,2013-02-16,875,471.46061019329596
48,2013-02-17,651,488.7009158036391
49,2013-02-18,296,470.2113252658473
50,2013-02-19,262,450.2477216841226
51,2013-02-20,340,439.68380670639067
52,2013-02-21,322,428.4139233055493
53,2013-02-22,564,441.39137526010984
54,2013-02-23,831,478.6645488801385
55,2013-02-24,575,487.8768298164734
56,2013-02-25,364,476.0354528751048
57,2013-02-26,308,459.97860572829313
58,2013-02-27,323,446.8935999586618
59,2013-02-28,352,437.8314108222376
60,2013-03-01,615,454.746328250276
61,2013-03-02,957,502.68698982286685
62,2013-03-03,643,516.0771678376776
63,2013-03-04,345,499.7542876364335
64,2013-03-05,256,476.50116299772066
65,2013-03-06,356,465.0076754858004
66,2013-03-07,402,458.99881512779643
67,2013-03-08,601,472.5393117169432
68,2013-03-09,939,517.0133929799129
69,2013-03-10,598,524.7341393496115
70,2013-03-11,327,505.88522869386
71,2013-03-12,302,486.4516478564889
72,2013-03-13,286,467.3468367983787
73,2013-03-14,329,454.162094874588
74,2013-03-15,637,471.58581341930324
75,2013-03-17,736,496.7819655451703
76,2013-03-18,350,482.79577557822773
77,2013-03-19,316,466.9033131783197
78,2013-03-20,284,449.47685611973026
79,2013-03-21,402,444.95358482167507
80,2013-03-22,645,464.0119751958059
81,2013-03-23,866,502.3080950404946
82,2013-03-24,612,512.7577936044894
83,2013-03-25,261,488.7749418816346
84,2013-03-26,266,467.55354208786275
85,2013-03-27,284,450.06871990524337
86,2013-03-28,361,441.58443384101474
87,2013-03-29,587,455.43582613194417
88,2013-03-30,621,471.2062024136839
89,2013-03-31,403,464.70949409055214
90,2013-04-01,258,445.0204639690443
91,2013-04-02,254,426.8260225038607
92,2013-04-03,296,414.36515190422335
93,2013-04-04,355,408.7108149667366
94,2013-04-05,606,427.5018034801014
95,2013-04-06,828,465.6473215761645
96,2013-04-07,611,479.4913639641315
97,2013-04-08,422,474.01566310309533
98,2013-04-09,322,459.53718458772914
99,2013-04-10,283,442.7232826984234
100,2013-04-11,372,435.9874286995447
101,2013-04-12,645,455.8941987680812
102,2013-04-14,633,472.76203960133466
103,2013-04-15,299,456.21272208444276
104,2013-04-16,283,439.7157746577642
105,2013-04-17,388,434.7903283396404
106,2013-04-18,363,427.9529853532063
107,2013-04-19,615,445.7673848021016
108,2013-04-20,966,495.31434981842835
109,2013-04-21,552,500.71308191770146
110,2013-04-22,283,479.97815954369037
111,2013-04-23,302,463.0276048345994
112,2013-04-24,280,445.59616823094336
113,2013-04-25,390,440.301230167169
114,2013-04-26,579,453.5107833048981
115,2013-04-27,885,494.605406734748
116,2013-04-28,558,500.643041854031
117,2013-04-29,278,479.43876847432637
118,2013-04-30,288,461.2063693248745
119,2013-05-01,344,450.04378291119224
120,2013-05-02,392,444.5157699594968
121,2013-05-03,659,464.94295191128714
122,2013-05-04,954,511.5200455644577
123,2013-05-05,646,524.3277179744729
124,2013-05-06,268,499.91545484893624
125,2013-05-07,342,484.8758322546745
126,2013-05-08,309,468.1256971014507
127,2013-05-09,383,460.0184633783057
128,2013-05-10,613,474.5881733289983
129,2013-05-11,867,511.96082060907634
130,2013-05-12,459,506.91692165417476
131,2013-05-13,276,484.92478938768426
132,2013-05-14,329,470.0747822656477
133,2013-05-15,381,461.59145562045296
134,2013-05-16,414,457.0589292464957
135,2013-05-17,627,473.24381506800194
136,2013-05-18,979,521.4111298527635
137,2013-05-19,756,543.7529518020414
138,2013-05-20,324,522.8240782368506
139,2013-05-21,311,502.6503381745435
140,2013-05-22,362,489.25505686303273
141,2013-05-23,456,486.0879062352817
142,2013-05-24,530,490.27001321697776
143,2013-05-25,812,520.9109829904355
144,2013-05-26,634,531.6813714943696
145,2013-05-27,330,512.473612257376
146,2013-05-28,336,495.6665939891608
147,2013-05-29,434,489.7935826422698
148,2013-05-30,436,484.6703824047043
149,2013-05-31,635,498.98749362278215
150,2013-06-02,707,518.7982145006032
151,2013-06-03,280,496.0555211891484
152,2013-06-04,327,479.9549913800372
153,2013-06-05,313,464.05451245289396
154,2013-06-06,385,456.525509742779
