Day,Date,Rides,20_ExpMA
1,2013-01-01,558,558.0
2,2013-01-02,194,366.90000000000003
3,2013-01-03,182,299.0058284762698
4,2013-01-04,247,283.99254987531174
5,2013-01-05,319,292.4605541535396
6,2013-01-06,258,285.19095129575646
7,2013-01-07,186,266.4363975613406
8,2013-01-08,126,242.16126057945513
9,2013-01-09,170,230.58624153114934
10,2013-01-10,183,223.42016588344987
11,2013-01-11,243,226.21406772634245
12,2013-01-12,401,250.0248327512784
13,2013-01-13,291,255.3870082810544
14,2013-01-14,221,251.0417883109021
15,2013-01-15,140,237.4338335264528
16,2013-01-16,211,234.28053517585022
17,2013-01-17,216,232.15106409106863
18,2013-01-18,309,240.916802020319
19,2013-01-19,441,263.31747357888656
20,2013-01-20,341,271.87154658800614
21,2013-01-21,212,265.3753915812549
22,2013-01-22,204,258.8032364927782
23,2013-01-23,198,252.36855557259958
24,2013-01-24,229,249.9214243335934
25,2013-01-25,339,259.16203255475193
26,2013-01-26,450,278.791897077118
27,2013-01-27,374,288.5110456037009
28,2013-01-28,211,280.6522636960316
29,2013-01-29,194,271.9203717861291
30,2013-01-30,194,264.1115792965974
31,2013-01-31,233,261.0091718897463
32,2013-02-01,332,268.0567101406538
33,2013-02-02,504,291.3855755885928
34,2013-02-03,401,302.18441599916946
35,2013-02-04,254,297.45296324969615
36,2013-02-05,180,285.9537068671437
37,2013-02-06,213,278.83015856093215
38,2013-02-07,249,275.92439268289127
39,2013-02-08,330,281.18049841345015
40,2013-02-09,518,304.1541106927347
41,2013-02-10,360,309.56208527104417
42,2013-02-11,244,303.2233568629679
43,2013-02-12,205,293.7405442711604
44,2013-02-13,238,288.36617996641183
45,2013-02-14,265,286.1159251277721
46,2013-02-15,350,292.26166196290563
47,2013-02-16,509,313.0921255747977
48,2013-02-17,365,318.07658953915274
49,2013-02-18,235,310.10541764591505
50,2013-02-19,212,300.69892803925273
51,2013-02-20,200,291.0499765878722
52,2013-02-21,255,287.5976831575449
53,2013-02-22,374,295.8675729789942
54,2013-02-23,514,316.73591959206067
55,2013-02-24,422,326.80201955785975
56,2013-02-25,269,321.27672881082486
57,2013-02-26,204,310.0701978307635
58,2013-02-27,218,301.2751085288887
59,2013-02-28,252,296.56941337767574
60,2013-03-01,408,307.20808911823457
61,2013-03-02,546,330.00103784068716
62,2013-03-03,409,337.5399692980275
63,2013-03-04,251,329.2829846324213
64,2013-03-05,199,316.85454077062644
65,2013-03-06,265,311.9086174122367
66,2013-03-07,253,306.29067240499734
67,2013-03-08,353,310.74463165576464
68,2013-03-09,513,330.02840392974235
69,2013-03-10,379,334.6970434306417
70,2013-03-11,258,327.3859350710053
71,2013-03-12,217,316.8643587594018
72,2013-03-13,217,307.3464040509245
73,2013-03-14,237,300.64224511139014
74,2013-03-15,375,307.7282407199451
75,2013-03-17,458,322.0477072962455
76,2013-03-18,233,313.5627538093492
77,2013-03-19,237,306.26778076863314
78,2013-03-20,240,299.953993358961
79,2013-03-21,274,297.48127374723174
80,2013-03-22,407,307.91510549743936
81,2013-03-23,510,327.1670902858942
82,2013-03-24,430,336.96337296844575
83,2013-03-25,217,325.53546940731263
84,2013-03-26,221,315.57748683447517
85,2013-03-27,194,303.996338824305
86,2013-03-28,244,298.2813571569663
87,2013-03-29,329,301.2074261047611
88,2013-03-30,428,313.2847164589638
89,2013-03-31,284,310.4953182161827
90,2013-04-01,208,300.7326635468818
91,2013-04-02,189,290.0902780955396
92,2013-04-03,218,283.22384885120573
93,2013-04-04,232,278.3449444544496
94,2013-04-05,363,286.40799249272135
95,2013-04-06,516,308.27552186783856
96,2013-04-07,405,317.4879958981489
97,2013-04-08,250,311.06017697425534
98,2013-04-09,229,303.2444921623347
99,2013-04-10,217,295.0303222519164
100,2013-04-11,272,292.8368594725155
101,2013-04-12,369,300.09078739055826
102,2013-04-13,555,324.3687500282447
103,2013-04-14,410,332.524379119629
104,2013-04-15,242,323.90274956957086
105,2013-04-16,220,314.00697949366895
106,2013-04-17,252,308.10140702790125
107,2013-04-18,307,307.99650877658246
108,2013-04-19,392,315.99700301570795
109,2013-04-20,554,338.6643697200951
110,2013-04-21,370,341.64876485001275
111,2013-04-22,226,330.63443185176794
112,2013-04-23,255,323.4310550438319
113,2013-04-24,247,316.15181772436546
114,2013-04-25,276,312.3277926775271
115,2013-04-26,398,320.4871323831328
116,2013-04-27,498,337.39327324539613
117,2013-04-28,403,343.64158425510766
118,2013-04-29,190,329.00894368591736
119,2013-04-30,216,318.24611478268224
120,2013-05-01,227,309.5559557507959
121,2013-05-02,256,304.4553604645273
122,2013-05-03,377,311.364408157193
123,2013-05-04,549,333.9964712483623
124,2013-05-05,405,340.758739646114
125,2013-05-06,201,327.44833440086455
126,2013-05-07,216,316.8341718983497
127,2013-05-08,230,308.56422579856405
128,2013-05-09,290,306.79619946468625
129,2013-05-10,352,311.101333964472
130,2013-05-11,456,324.9012377759696
131,2013-05-12,340,326.3392180396614
132,2013-05-13,229,317.06879935371114
133,2013-05-14,214,307.25270696924764
134,2013-05-15,245,301.32386885093877
135,2013-05-16,272,298.53111565070935
136,2013-05-17,359,304.2900640806277
137,2013-05-18,574,329.97675314852654
138,2013-05-19,422,338.74088069548105
139,2013-05-20,251,330.3845987528336
140,2013-05-21,263,323.96701264481203
141,2013-05-22,235,315.4939575209648
142,2013-05-23,335,317.35167710213346
143,2013-05-24,351,320.55628123353637
144,2013-05-25,525,340.0271223154571
145,2013-05-26,367,342.59596908923083
146,2013-05-27,249,333.68206325259064
147,2013-05-28,230,323.8075770103544
148,2013-05-29,249,316.6830432372497
149,2013-05-30,283,313.4751332864023
150,2013-05-31,443,325.81083860474894
151,2013-06-02,606,352.49552793599946
152,2013-06-03,258,343.4959516213105
153,2013-06-04,198,329.639191223694
154,2013-06-05,241,321.19736177919197
155,2013-06-06,291,318.3214220353849
156,2013-06-07,384,324.5765257352221
157,2013-06-08,601,350.90257485033834
158,2013-06-09,464,361.67375965903835
159,2013-06-10,243,350.37149544722854
160,2013-06-11,199,335.95516094666755
161,2013-06-12,261,328.81657347264985
162,2013-06-13,260,322.2626134985559
163,2013-06-14,362,326.0471268099381
164,2013-06-15,512,343.7569255743814
165,2013-06-16,398,348.9229330103243
166,2013-06-17,250,339.5017007211998
167,2013-06-18,241,330.12058584980815
168,2013-06-19,290,326.29957748311557
169,2013-06-20,271,321.032950818561
170,2013-06-21,400,328.5536224761391
171,2013-06-22,588,353.26280220041815
172,2013-06-23,456,363.04729755586794
173,2013-06-24,337,360.5666024755563
174,2013-06-25,297,354.5126401694467
175,2013-06-26,273,346.7495313897751
176,2013-06-27,303,342.5829092593665
177,2013-06-28,402,348.24167992072245
178,2013-06-29,534,365.9329488239404
179,2013-06-30,502,378.89171581749696
180,2013-07-01,245,366.1401236435674
181,2013-07-02,257,355.74582601261113
182,2013-07-03,324,352.7224139742787
183,2013-07-04,394,356.6536126870771
184,2013-07-05,354,356.4008876667195
185,2013-07-06,389,359.50556506003375
186,2013-07-07,347,358.31455885403847
187,2013-07-08,227,345.80841029863
188,2013-07-09,236,335.35046639021283
189,2013-07-10,184,320.93613616995424
190,2013-07-11,305,319.41840890730316
191,2013-07-12,379,325.09284618253895
192,2013-07-13,592,350.51257523228657
193,2013-07-14,438,358.84471095848096
194,2013-07-15,242,347.71664320702735
195,2013-07-16,238,337.26743905713636
196,2013-07-17,272,331.05149246146306
197,2013-07-18,308,328.8561122210295
198,2013-07-19,448,340.203149180458
199,2013-07-20,600,364.94570645680017
200,2013-07-21,448,372.8556391912339
201,2013-07-22,254,361.53605448559455
202,2013-07-23,243,350.2469064206151
203,2013-07-24,246,340.31862960374656
204,2013-07-25,306,337.0501886846645
205,2013-07-26,358,339.04540881238654
206,2013-07-27,467,351.23156036761384
207,2013-07-28,379,353.87617366859683
208,2013-07-29,278,346.6498714078674
209,2013-07-30,240,336.4927407892298
210,2013-07-31,288,331.8743845201478
211,2013-08-01,297,328.553014563609
212,2013-08-02,399,335.2622512759288
213,2013-08-03,576,358.1896559289686
214,2013-08-04,408,362.9334982238163
215,2013-08-05,253,352.46364124538997
216,2013-08-06,236,341.3718658841529
217,2013-08-07,227,330.47930722449144
218,2013-08-08,281,325.7669922491538
219,2013-08-09,411,333.8844215612154
220,2013-08-10,540,353.51447665599954
221,2013-08-11,427,360.5130979285909
222,2013-08-12,273,352.17851717161847
223,2013-08-13,273,344.63770601088714
224,2013-08-14,240,334.6722101984976
225,2013-08-15,291,330.51295208366435
226,2013-08-16,427,339.70219474374346
227,2013-08-17,617,366.1115095336432
228,2013-08-18,427,371.91041338829507
229,2013-08-19,237,359.06180258798025
230,2013-08-20,237,347.4368690070024
231,2013-08-21,252,338.34764338646005
232,2013-08-22,294,334.1240583016872
233,2013-08-23,403,340.68367179725374
234,2013-08-24,512,356.9995125795683
235,2013-08-25,441,364.99955900105005
236,2013-08-26,225,351.66626766688046
237,2013-08-27,246,341.60281360286524
238,2013-08-28,244,332.3073075450293
239,2013-08-29,303,329.5161353977695
240,2013-08-30,445,340.514598693627
241,2013-08-31,465,352.3703511993928
242,2013-09-01,480,364.5255558474379
243,2013-09-02,261,354.66597909979265
244,2013-09-03,254,345.0787429948128
245,2013-09-04,241,335.1664817569892
246,2013-09-05,251,327.15062635139896
247,2013-09-06,514,344.94580479444966
248,2013-09-09,280,338.7604900520184
249,2013-09-10,252,330.4975862374162
250,2013-09-11,241,321.9740065956416
251,2013-09-12,265,316.54791072932323
252,2013-09-13,465,330.6862049457356
253,2013-09-14,594,355.76370923687057
254,2013-09-15,491,368.6433559763336
255,2013-09-16,249,357.24875064516027
256,2013-09-17,226,344.7488696312422
257,2013-09-18,263,336.9632629996428
258,2013-09-19,301,333.5381903329892
259,2013-09-20,397,339.5821722060712
