Day,Date,Rides,20_ExpMA
1,2013-01-01,1,1.0
2,2013-01-04,2,1.5250000000000001
3,2013-01-06,2,1.6994171523730226
4,2013-01-08,4,2.363559850374065
5,2013-01-09,2,2.275617816395751
6,2013-01-10,1,2.006520724045099
7,2013-01-11,2,2.0052878165278956
8,2013-01-13,3,2.177228815660893
9,2013-01-14,2,2.148800447022228
10,2013-01-15,3,2.2769837241977084
11,2013-01-16,2,2.237460134116161
12,2013-01-17,2,2.2051113782255714
13,2013-01-18,2,2.178269676603619
14,2013-01-19,1,2.029380861177832
15,2013-01-20,1,1.9032322424644377
16,2013-01-22,1,1.7954854513104435
17,2013-01-23,1,1.7028205894431696
18,2013-01-24,1,1.6226536876445452
19,2013-01-25,1,1.5529433826689476
20,2013-01-26,2,1.6021713766598908
21,2013-01-27,1,1.5368348549506776
22,2013-01-28,2,1.5864311684961647
23,2013-01-29,3,1.7360262380039728
24,2013-01-31,2,1.7636693003768946
25,2013-02-01,4,1.9956561242968882
26,2013-02-03,1,1.893241520471162
27,2013-02-04,1,1.8020565609871777
28,2013-02-05,1,1.720736698233158
29,2013-02-06,1,1.648108532781548
30,2013-02-07,1,1.583158315948947
31,2013-02-08,3,1.7244439798180304
32,2013-02-11,2,1.751799507908
33,2013-02-14,2,1.7763403028065465
34,2013-02-15,3,1.89689109580484
35,2013-02-16,2,1.9070158404579198
36,2013-02-18,3,2.0140246780802054
37,2013-02-19,2,2.0126552415419723
38,2013-02-21,1,1.9140121504876173
39,2013-02-22,1,1.8251709013490536
40,2013-02-23,3,1.9391398440501857
41,2013-02-24,1,1.8481959184524215
42,2013-02-25,3,1.9595556048025495
43,2013-02-26,2,1.963460242480342
44,2013-02-27,3,2.063400821570608
45,2013-02-28,4,2.249902923241947
46,2013-03-01,3,2.322063305055068
47,2013-03-03,1,2.19500137490474
48,2013-03-04,1,2.080251130235207
49,2013-03-05,2,2.0725510602482227
50,2013-03-06,1,1.9697133103774367
51,2013-03-07,3,2.0684351780550805
52,2013-03-08,4,2.253409737713882
53,2013-03-09,2,2.2291549412320077
54,2013-03-11,4,2.3985685813271043
55,2013-03-12,3,2.4560817307268983
56,2013-03-13,3,2.5080748376000863
57,2013-03-14,1,2.36396877701003
58,2013-03-16,1,2.2336744202973104
59,2013-03-17,1,2.1158604588249563
60,2013-03-18,2,2.104798847377385
61,2013-03-19,2,2.0947956829250196
62,2013-03-20,1,1.990318492494097
63,2013-03-21,2,1.9912422281929267
64,2013-03-22,4,2.182869195208506
65,2013-03-29,3,2.2608077185126674
66,2013-03-30,2,2.2359352383148314
67,2013-03-31,1,2.1180828633936692
68,2013-04-02,2,2.1068244079777063
69,2013-04-03,1,2.0013068311311026
70,2013-04-04,5,2.287155798891223
71,2013-04-06,3,2.3551014538827357
72,2013-04-07,1,2.2259483263437945
73,2013-04-08,1,2.109112895416648
74,2013-04-09,5,2.384602834006009
75,2013-04-11,1,2.2526633791278003
76,2013-04-13,2,2.2285882278989284
77,2013-04-14,1,2.1115271563630014
78,2013-04-15,2,2.1009011968467206
79,2013-04-18,5,2.3771075735591816
80,2013-04-19,4,2.531720278669434
81,2013-04-20,1,2.3857981622356497
82,2013-04-22,1,2.253781373291685
83,2013-04-23,1,2.134344146193284
84,2013-04-24,1,2.0262872416475175
85,2013-04-25,1,1.928525848844168
86,2013-04-26,1,1.8400786484352527
87,2013-04-28,1,1.7600579242303325
88,2013-04-30,1,1.6876606224409807
89,2013-05-01,2,1.7174112574568718
90,2013-05-02,1,1.649078005906319
91,2013-05-03,2,1.6825028523741699
92,2013-05-04,1,1.6174960627114559
93,2013-05-05,2,1.653928314158131
94,2013-05-07,3,1.782136140565622
95,2013-05-09,1,1.7076414522929158
96,2013-05-10,2,1.7354869943966493
97,2013-05-11,1,1.6654363556431278
