Day,Date,Rides,20_ExpMA
1,2013-01-01,4,4.0
2,2013-01-02,3,3.475
3,2013-01-05,2,2.9333888426311407
4,2013-01-06,1,2.3752493765586036
5,2013-01-07,3,2.526371235856672
6,2013-01-09,1,2.204376625764717
7,2013-01-10,2,2.165734064524083
8,2013-01-11,1,1.9642310739022115
9,2013-01-12,3,2.130373474311421
10,2013-01-13,3,2.261331693910486
11,2013-01-14,3,2.3667343612357117
12,2013-01-16,1,2.1805466612099575
13,2013-01-17,3,2.2877836277946466
14,2013-01-18,1,2.125056382347958
15,2013-01-20,1,1.9871829149459206
16,2013-01-23,1,1.869421627907214
17,2013-01-24,1,1.7681440559268293
18,2013-01-25,4,2.022719660262703
19,2013-01-27,1,1.9082192552443809
20,2013-01-28,3,2.0284415578760346
21,2013-01-29,4,2.242358685038939
22,2013-01-30,1,2.109325334974161
23,2013-01-31,2,2.0977556606010888
24,2013-02-01,6,2.5063946967413875
25,2013-02-03,2,2.4538636031214853
26,2013-02-04,3,2.5100399689934085
27,2013-02-05,3,2.5600566605065187
28,2013-02-06,4,2.7060513452168493
29,2013-02-09,2,2.63490301317902
30,2013-02-10,1,2.471061156707056
31,2013-02-11,4,2.6235250077650183
32,2013-02-12,2,2.5616252319827626
33,2013-02-13,2,2.506094602241591
34,2013-02-14,1,2.3577192826596063
35,2013-02-15,4,2.5189824930635925
36,2013-02-16,4,2.663981814903644
37,2013-02-17,1,2.50150268466959
38,2013-02-18,2,2.4526511378069697
39,2013-02-20,5,2.7002514074403594
40,2013-02-22,1,2.5353117958367637
41,2013-02-23,4,2.6771484945001696
42,2013-02-24,2,2.6116798569357997
43,2013-02-25,3,2.6491695870764524
44,2013-02-26,4,2.77941328756255
45,2013-02-27,4,2.896960578544216
46,2013-02-28,3,2.9068731141671895
47,2013-03-01,2,2.81971461892197
48,2013-03-02,1,2.644976160761897
49,2013-03-03,1,2.4871412302423717
50,2013-03-04,3,2.5363148722610256
51,2013-03-06,1,2.3891054837886663
52,2013-03-07,2,2.351843148760137
53,2013-03-08,2,2.318166921304528
54,2013-03-09,4,2.4790649414240127
