Day,Date,Rides,20_ExpMA
1,2013-01-01,3,3.0
2,2013-01-02,3,3.0
3,2013-01-04,3,3.0
4,2013-01-05,2,2.7113154613466337
5,2013-01-06,4,3.023037284779497
6,2013-01-07,4,3.229131792571534
7,2013-01-08,2,2.996733393833242
8,2013-01-09,4,3.1701530679131875
9,2013-01-10,5,3.4636694633351794
10,2013-01-11,3,3.393844859775911
11,2013-01-12,2,3.1949531991390834
12,2013-01-13,5,3.440851394006504
13,2013-01-14,3,3.383159803808466
14,2013-01-15,5,3.587467379844591
15,2013-01-16,6,3.8831185514482502
16,2013-01-18,7,4.254932088100299
17,2013-01-19,5,4.341723889288099
18,2013-01-21,3,4.1886807814323
19,2013-01-22,4,4.167556687770482
20,2013-01-23,8,4.58956922271828
21,2013-01-24,5,4.634101594115173
22,2013-01-25,6,4.780363734808707
23,2013-01-26,5,4.8036073870635265
24,2013-01-27,3,4.614735466157955
25,2013-01-28,3,4.447230118076794
26,2013-01-29,5,4.50408881364695
27,2013-01-30,4,4.452629810683809
28,2013-01-31,2,4.203959667837844
29,2013-02-01,4,4.183406785575159
30,2013-02-02,1,3.8643815752417985
31,2013-02-03,3,3.7781865359025684
32,2013-02-04,5,3.8994807559154316
33,2013-02-05,6,4.107169352803555
34,2013-02-06,4,4.096611392534688
35,2013-02-07,2,3.890735332151256
36,2013-02-08,3,3.803527707328459
37,2013-02-09,2,3.6274226498001023
38,2013-02-10,4,3.6637155360390516
39,2013-02-11,3,3.5992029174016262
40,2013-02-12,1,3.347056959574977
41,2013-02-13,1,3.1197739038537295
42,2013-02-14,6,3.398242334225457
43,2013-02-15,4,3.456338039284535
44,2013-02-16,4,3.5087565700635843
45,2013-02-17,3,3.4597613155923352
46,2013-02-18,5,3.6079344187732802
47,2013-02-19,4,3.645615374976888
48,2013-02-20,4,3.679645229069537
49,2013-02-21,2,3.5184838126604054
50,2013-02-22,7,3.8522966297041563
51,2013-02-23,7,4.153908946684258
52,2013-02-24,5,4.23493409181024
53,2013-02-25,3,4.116733917911616
54,2013-02-26,8,4.488239171387668
55,2013-02-27,8,4.824058716096511
56,2013-02-28,4,4.745287004763764
57,2013-03-01,3,4.5785138257511315
58,2013-03-02,7,4.809828492685169
59,2013-03-03,4,4.732491148839268
60,2013-03-04,5,4.75803117345454
61,2013-03-05,3,4.5902251776774765
62,2013-03-06,3,4.438468771155698
63,2013-03-07,3,4.301221038325074
64,2013-03-08,6,4.463277342287893
65,2013-03-09,3,4.323708897953626
66,2013-03-10,1,4.00673636271132
67,2013-03-11,4,4.006094018097097
68,2013-03-12,1,3.7194819348000587
69,2013-03-13,6,3.936891976049935
70,2013-03-14,4,3.942907717737275
71,2013-03-15,1,3.6624007119284077
72,2013-03-16,3,3.5992680782909425
73,2013-03-17,3,3.5421565812861573
74,2013-03-18,2,3.395195248482767
75,2013-03-19,9,3.9292797277658478
76,2013-03-20,3,3.840732863328594
77,2013-03-21,6,4.046469919090016
78,2013-03-22,3,3.9467655299718785
79,2013-03-23,3,3.8565641624485103
80,2013-03-24,5,3.9654991140716205
81,2013-03-25,4,3.968785903679109
82,2013-03-26,3,3.876495404482917
83,2013-03-27,2,3.697737438741317
84,2013-03-28,7,4.012308877721694
85,2013-03-29,4,4.011136366770484
86,2013-03-30,4,4.010075566508647
87,2013-03-31,3,3.9138619816445788
88,2013-04-01,6,4.1125715258441975
89,2013-04-02,8,4.482852937649655
90,2013-04-03,6,4.6273608343033406
91,2013-04-04,7,4.8533515136332035
92,2013-04-05,5,4.867319436660103
93,2013-04-06,4,4.784710091446611
94,2013-04-07,2,4.5194778369132385
95,2013-04-08,6,4.660490419377746
96,2013-04-09,6,4.788071332328996
97,2013-04-10,7,4.99874401210179
98,2013-04-11,3,4.808376969349711
99,2013-04-12,6,4.921870524677338
100,2013-04-13,2,4.643584612217955
101,2013-04-14,2,4.391804392948295
102,2013-04-15,7,4.640213129735683
103,2013-04-16,9,5.055444772892721
104,2013-04-17,3,4.859682221800649
105,2013-04-18,5,4.8730461845097635
106,2013-04-19,6,4.980377770039268
107,2013-04-20,5,4.982246595603036
108,2013-04-21,3,4.793457388896503
109,2013-04-22,3,4.622648799013524
110,2013-04-23,2,4.372868589285955
111,2013-04-24,4,4.337356763350696
112,2013-04-25,5,4.400466497977515
113,2013-04-26,5,4.45756562659336
114,2013-04-27,5,4.509226616001427
115,2013-04-28,1,4.17501120404019
116,2013-04-29,5,4.253582278810886
117,2013-04-30,2,4.038953632320811
118,2013-05-01,4,4.035243735007669
119,2013-05-02,2,3.8414096951360226
120,2013-05-03,4,3.856513625571479
121,2013-05-04,2,3.6797018309776988
122,2013-05-05,1,3.4244908619674326
123,2013-05-06,2,3.2888244543774157
124,2013-05-07,8,3.7375096685991007
125,2013-05-08,6,3.952985732927233
126,2013-05-09,2,3.7669864710645826
127,2013-05-10,1,3.50346315444532
128,2013-05-12,2,3.3602757962480347
129,2013-05-13,3,3.3259637308575702
130,2013-05-14,3,3.294919496601001
131,2013-05-15,8,3.74302330819694
132,2013-05-16,5,3.8627355931954392
133,2013-05-17,3,3.780570162538694
134,2013-05-18,3,3.706230035675454
135,2013-05-19,3,3.638969941100054
136,2013-05-20,4,3.6733537984049978
137,2013-05-21,5,3.799701195905648
138,2013-05-22,5,3.9140154824958455
139,2013-05-23,2,3.7317281281001486
140,2013-05-24,5,3.8525160246958334
