Day,Date,Rides,20_ExpMA
1,2013-01-01,76,76.0
2,2013-01-02,20,46.6
3,2013-01-03,25,38.66860949208993
4,2013-01-04,26,35.01137780548628
5,2013-01-05,26,32.83160219949975
6,2013-01-06,23,30.757583217459395
7,2013-01-07,20,28.723590500697096
8,2013-01-08,25,28.079949172391245
9,2013-01-09,26,27.74631515468409
10,2013-01-10,23,27.0315612184224
11,2013-01-11,26,26.884364834017347
12,2013-01-12,53,30.442049622061848
13,2013-01-13,28,30.1224731662433
14,2013-01-14,31,30.233359437337867
15,2013-01-15,33,30.57240584729048
16,2013-01-16,29,30.38483317608571
17,2013-01-17,26,29.874050785403806
18,2013-01-18,30,29.88841712365543
19,2013-01-19,54,32.58787242137126
20,2013-01-20,43,33.73441210785152
21,2013-01-21,31,33.43772418316545
22,2013-01-22,30,33.06960829989228
23,2013-01-23,33,33.06224179730066
24,2013-01-24,25,32.21797208207148
25,2013-01-25,29,31.88415422458342
26,2013-01-26,50,33.74757586462751
27,2013-01-27,26,32.95667846999844
28,2013-01-28,18,31.440232997699983
29,2013-01-29,31,31.395871006597556
30,2013-01-30,19,30.15361840694102
31,2013-01-31,22,29.340549873930293
32,2013-02-01,37,30.1009335626592
33,2013-02-02,35,30.585328189034755
34,2013-02-03,37,31.217279846353584
35,2013-02-04,34,31.490528128997752
36,2013-02-05,28,31.14878725882043
37,2013-02-06,24,30.450745534062342
38,2013-02-07,26,30.017196899773186
39,2013-02-08,60,32.93150135259549
40,2013-02-09,68,36.33345974599092
41,2013-02-10,49,37.560055446023995
42,2013-02-11,37,37.5059076965872
43,2013-02-12,27,36.49163210089001
44,2013-02-13,18,34.70871503757413
45,2013-02-14,26,33.870031599382436
46,2013-02-15,48,35.22935420760103
47,2013-02-16,61,37.70614029120407
48,2013-02-17,71,40.90318979073455
49,2013-02-18,31,39.95298193372931
50,2013-02-19,27,38.71103125599339
51,2013-02-20,23,37.205603335438866
52,2013-02-21,36,37.0901498214991
53,2013-02-22,50,38.32580000414744
54,2013-02-23,99,44.13039427413205
55,2013-02-24,41,43.831043711493194
56,2013-02-25,22,41.744215868108164
57,2013-02-26,23,39.95308784166271
58,2013-02-27,34,39.384413716669854
59,2013-02-28,36,39.06120754439131
60,2013-03-01,80,42.96978014862097
61,2013-03-02,142,52.42232280264456
62,2013-03-03,94,56.390112378337506
63,2013-03-04,65,57.21160227071121
64,2013-03-05,40,55.56968845367204
65,2013-03-06,34,53.51235607022459
66,2013-03-07,41,52.31908874531674
67,2013-03-08,57,52.765436167946895
68,2013-03-09,77,55.07604880543741
69,2013-03-10,65,56.022134991508665
70,2013-03-11,56,56.02002498420955
71,2013-03-12,49,55.35090234160827
72,2013-03-13,59,55.698693552315
73,2013-03-14,54,55.53680451593956
74,2013-03-15,57,55.67624117308502
75,2013-03-16,98,59.709292045777154
76,2013-03-17,72,60.88041804642382
77,2013-03-18,53,60.12956421296081
78,2013-03-19,39,58.116405254681666
79,2013-03-20,48,57.15258310494627
80,2013-03-21,48,56.28061795830644
81,2013-03-22,61,56.730218466554426
82,2013-03-23,88,59.7091054802051
83,2013-03-24,66,60.30838619486446
84,2013-03-25,36,57.99278472988142
85,2013-03-26,44,56.65986927611952
86,2013-03-27,41,55.16818049010834
87,2013-03-28,40,53.72335292551043
88,2013-03-29,60,54.321218296017854
89,2013-03-30,75,56.290892731103156
90,2013-03-31,56,56.26318526768927
91,2013-04-01,166,66.71546881227475
92,2013-04-02,33,63.5041497945811
93,2013-04-03,68,63.93236485116717
94,2013-04-04,60,63.557823171469
95,2013-04-05,104,67.40974510635408
96,2013-04-06,125,72.8948998247051
97,2013-04-07,77,73.28588551393882
98,2013-04-08,36,69.73465348086961
99,2013-04-09,36,66.52166945587972
100,2013-04-10,23,62.37656193178002
101,2013-04-11,36,59.86440608245712
102,2013-04-12,58,59.686837054064576
103,2013-04-13,76,61.24052342835255
104,2013-04-14,49,60.074724120758304
105,2013-04-15,28,57.019905105266496
106,2013-04-16,43,55.68464307124352
107,2013-04-17,38,54.00035371555841
108,2013-04-18,31,51.80979955263957
109,2013-04-19,57,52.304113398684784
110,2013-04-20,120,58.75144739145208
111,2013-04-21,72,60.01323319923449
112,2013-04-22,91,62.964393826222654
113,2013-04-23,46,61.34871746834498
114,2013-04-24,65,61.69646251814528
115,2013-04-25,77,63.15395690184804
116,2013-04-26,117,68.28219803565507
117,2013-04-28,92,70.54105487047764
118,2013-04-29,41,67.7276001664654
119,2013-04-30,34,64.51542617325225
120,2013-05-01,35,61.70441610503898
121,2013-05-02,44,60.018271957939945
122,2013-05-03,52,59.25462320697907
123,2013-05-04,70,60.27799703592513
124,2013-05-05,55,59.77532860258139
125,2013-05-06,50,58.84434149268543
126,2013-05-07,43,57.33535155351056
127,2013-05-08,41,55.77959908976017
128,2013-05-09,48,55.03868286696937
129,2013-05-10,134,62.55882689274373
130,2013-05-11,163,72.12467429160286
131,2013-05-12,83,73.16042169247295
132,2013-05-13,55,71.43085455608974
133,2013-05-14,56,69.96124692658802
134,2013-05-15,52,68.25064941822075
135,2013-05-16,58,67.27439576926713
136,2013-05-17,60,66.58159532247805
137,2013-05-18,78,67.66906364137094
138,2013-05-19,82,69.03391609345871
139,2013-05-20,156,77.31640779870122
140,2013-05-21,158,85.00056575229532
141,2013-05-22,162,92.33385065746064
142,2013-05-23,69,90.11157767117857
143,2013-05-24,133,94.19619180786137
144,2013-05-26,137,98.27274721410582
145,2013-05-27,140,102.24677326913489
146,2013-05-28,106,102.60422359512701
147,2013-05-29,45,97.118104824525
148,2013-05-30,40,91.67828330989772
149,2013-05-31,62,88.8517791937672
150,2013-06-01,105,90.38970544943939
151,2013-06-02,97,91.0192574834702
152,2013-06-03,82,90.1602803678622
153,2013-06-04,44,85.76406220634888
154,2013-06-05,46,81.97700789625905
155,2013-06-06,126,86.16967457880659
156,2013-06-07,134,90.72494442139838
157,2013-06-08,92,90.84637830423358
158,2013-06-09,85,90.2895802949673
159,2013-06-10,93,90.54771553665164
160,2013-06-11,136,94.87650501384036
161,2013-06-12,56,91.17398035482651
162,2013-06-13,52,87.4431247438084
163,2013-06-14,73,86.06758894079552
164,2013-06-15,103,87.68019963785557
165,2013-06-16,74,86.37732339415638
166,2013-06-17,58,83.67472100152361
167,2013-06-18,50,80.46760453892055
168,2013-06-19,41,76.7087848716038
169,2013-06-20,49,74.06985286002106
170,2013-06-21,55,72.25367632303258
171,2013-06-22,116,76.41999301755362
172,2013-06-23,89,77.61808896067437
173,2013-06-24,66,76.51160426430422
174,2013-06-25,100,78.74859439555385
175,2013-06-26,111,81.82015691008117
176,2013-06-27,49,78.69442761056716
177,2013-06-28,134,83.96162508768623
178,2013-06-29,168,91.96527998792801
179,2013-06-30,74,90.25430091308696
180,2013-07-01,69,88.2300817481381
181,2013-07-02,116,90.87483590326308
182,2013-07-03,110,92.69628012532198
183,2013-07-04,88,92.24901534651194
184,2013-07-05,76,90.70149005985769
185,2013-07-06,90,90.6346814821207
186,2013-07-07,65,88.19328322563642
187,2013-07-08,124,91.60344675334838
188,2013-07-09,68,89.35549942836185
189,2013-07-10,37,84.36926135717366
190,2013-07-11,38,79.95314120356565
191,2013-07-12,73,79.2909372761125
192,2013-07-13,114,82.59656231235758
193,2013-07-14,96,83.87308019258487
194,2013-07-15,63,81.88516778594504
195,2013-07-16,52,79.03896132062472
196,2013-07-17,48,76.08286975733736
197,2013-07-18,49,73.5035488210078
198,2013-07-19,96,75.6460679862172
199,2013-07-20,124,80.25120437879961
200,2013-07-21,150,86.893946832379
201,2013-07-22,134,91.38023761847545
202,2013-07-23,164,98.29640547581106
203,2013-07-24,139,102.17293829345836
204,2013-07-25,77,99.77551559558684
205,2013-07-26,119,101.6064188744477
206,2013-07-27,156,106.78675993978413
207,2013-07-28,104,106.52135423096627
208,2013-07-29,45,100.6621776322079
209,2013-07-30,39,94.78958928144719
210,2013-07-31,40,89.57153315551672
211,2013-08-01,43,85.13614904247751
212,2013-08-02,68,83.50413484696044
213,2013-08-03,96,84.69421724314475
214,2013-08-04,54,81.77095845662383
215,2013-08-08,112,84.64991479538872
216,2013-08-09,159,91.73087529396001
217,2013-08-10,157,97.94698241111955
218,2013-08-11,100,98.14250789584025
219,2013-08-12,118,100.0336976206184
220,2013-08-14,129,102.79239308607693
221,2013-08-15,60,98.71692707686927
222,2013-08-16,115,100.26769592703891
223,2013-08-17,100,100.24220107683956
224,2013-08-18,83,98.60008668826778
225,2013-08-19,46,93.59055462188668
226,2013-08-20,52,89.62954941920718
227,2013-08-21,60,86.80768756937533
228,2013-08-22,62,84.4450506577157
229,2013-08-25,111,86.97409345250036
230,2013-08-26,112,89.35751312393073
231,2013-08-27,135,93.70441663633325
232,2013-08-28,126,96.78018648074544
233,2013-08-29,56,92.89635919657535
234,2013-08-30,83,91.95384879683793
235,2013-08-31,129,95.4820536735449
236,2013-09-01,118,97.62661999046855
237,2013-09-02,52,93.28122761020683
238,2013-09-03,32,87.44492021849474
239,2013-09-04,41,83.0215944832191
240,2013-09-05,49,79.78144262755454
241,2013-09-06,69,78.75463856775308
242,2013-09-07,85,79.34943489465175
243,2013-09-08,76,79.03044109515237
244,2013-09-09,135,84.36087527669861
245,2013-09-10,147,90.32650620286114
246,2013-09-11,157,96.67636275509848
247,2013-09-12,135,100.32623296896566
248,2013-09-13,126,102.77135363862861
249,2013-09-15,84,100.98360567301805
250,2013-09-16,123,103.08040513275915
251,2013-09-17,113,104.02512845346038
252,2013-09-18,67,100.49892574356775
253,2013-09-19,57,96.35617091080528
254,2013-09-20,68,93.65558320498968
255,2013-09-21,91,93.4026705187981
256,2013-09-22,69,91.07860665984761
257,2013-09-23,90,90.97588221605191
258,2013-09-24,52,87.2638934335481
259,2013-09-25,53,84.00066548747787
260,2013-09-26,98,85.33393544105807
261,2013-09-27,138,90.34975111336094
262,2013-09-29,114,92.60215576924054
263,2013-09-30,50,88.54480760072641
264,2013-10-01,58,85.63577830540939
265,2013-10-02,46,81.86094227631133
266,2013-10-03,45,78.35037634522443
267,2013-10-04,83,78.79319764568035
268,2013-10-05,137,84.33670263181847
269,2013-10-06,89,84.7808261906938
270,2013-10-07,68,83.18265226776765
271,2013-10-08,58,80.78430443273818
272,2013-10-09,46,77.47151353437718
273,2013-10-10,46,74.47422653109908
274,2013-10-11,77,74.71477638528042
275,2013-10-12,133,80.26575006287895
276,2013-10-14,59,78.24044053307891
277,2013-10-15,38,74.40801762516314
278,2013-10-16,64,73.41677785133726
279,2013-10-17,55,71.66279900835144
280,2013-10-18,114,75.69491338851117
281,2013-10-19,142,82.00968354199016
282,2013-10-20,67,80.58018987132364
283,2013-10-21,37,76.42969559786216
284,2013-10-22,46,73.53162935044541
285,2013-10-23,49,71.19528369802109
286,2013-10-24,56,69.74811382201854
287,2013-10-25,74,70.15305536277882
288,2013-10-26,93,72.32895485203863
289,2013-10-27,65,71.6309591518443
290,2013-10-28,32,67.85658208976295
291,2013-10-29,31,64.34643141454664
292,2013-10-30,30,61.075342708398686
293,2013-10-31,46,59.63959578378902
294,2013-11-01,62,59.86439618533296
295,2013-11-02,121,65.68683464387355
296,2013-11-03,66,65.7166599158856
297,2013-11-04,23,61.648406590562665
298,2013-11-05,39,59.49141548669932
299,2013-11-06,35,57.15889972606106
300,2013-11-07,55,56.95329022834094
301,2013-11-08,59,57.148214968498955
302,2013-11-09,82,59.51505163816589
303,2013-11-10,73,60.79933243453113
304,2013-11-11,23,57.19939601219461
305,2013-11-12,34,54.98992972531881
306,2013-11-13,37,53.27660308481217
307,2013-11-14,39,51.916926600544286
308,2013-11-15,54,52.1153145433496
309,2013-11-16,87,55.437665539221186
310,2013-11-17,64,56.25312596405729
311,2013-11-18,47,55.371875872242285
312,2013-11-19,43,54.19360197964775
313,2013-11-20,58,54.55611607682416
314,2013-11-21,40,53.16981930760278
315,2013-11-22,75,55.248884135450176
316,2013-11-23,68,56.463276122550184
317,2013-11-24,67,57.46677363468828
318,2013-11-25,53,57.041366621860824
319,2013-11-26,81,59.323141229302685
320,2013-11-27,124,65.48284206460727
321,2013-12-01,130,71.6273332965495
322,2013-12-02,63,70.80568250640191
323,2013-12-03,72,70.91942702960174
324,2013-12-04,78,71.59376731249682
325,2013-12-05,69,71.3467418541638
326,2013-12-06,60,70.26609977281485
327,2013-12-07,62,69.4788521754039
328,2013-12-08,39,66.57610434917494
329,2013-12-09,38,63.85457060163446
330,2013-12-10,48,62.34461149671688
331,2013-12-11,32,59.45464849702955
332,2013-12-12,55,59.03039625921721
333,2013-12-13,73,60.36083471072034
334,2013-12-14,70,61.2788504525565
335,2013-12-15,58,60.96657898088445
336,2013-12-16,42,59.160238125562124
337,2013-12-17,42,57.52592973265145
338,2013-12-18,55,57.28536499620846
339,2013-12-19,60,57.54390166323623
340,2013-12-20,48,56.63495864768991
341,2013-12-21,86,59.43162925267183
342,2013-12-22,76,61.009569323845945
343,2013-12-23,75,62.34199129300348
344,2013-12-24,66,62.690373074622194
345,2013-12-25,78,64.14843278180103
346,2013-12-26,73,64.99143918353427
347,2013-12-27,63,64.80177830891196
348,2013-12-28,73,65.58256132711082
349,2013-12-29,76,66.57469834357647
350,2013-12-30,55,65.47234612037872
351,2013-12-31,82,67.04640839462836
352,2014-01-01,86,68.8515123570447
353,2014-01-02,32,65.34184451351663
354,2014-01-03,70,65.7854783693722
355,2014-01-04,57,64.9487661437177
356,2014-01-05,39,62.47745508241126
357,2014-01-06,57,61.95579269361019
358,2014-01-07,40,59.86476481802826
359,2014-01-08,69,60.73478721631128
360,2014-01-09,49,59.617188433805445
361,2014-01-10,55,59.17745620201445
362,2014-01-11,56,58.87484132563212
363,2014-01-12,48,57.83914215176239
364,2014-01-13,36,55.75922385159454
365,2014-01-14,45,54.73453586572839
366,2014-01-15,32,52.569341973754256
367,2014-01-16,34,50.80083321434908
368,2014-01-17,49,50.629325289172975
369,2014-01-18,89,54.28367526163269
370,2014-01-19,73,56.06618237957244
371,2014-01-20,33,53.86940310532744
372,2014-01-21,28,51.405650428629585
373,2014-01-22,27,49.0813027687601
374,2014-01-23,45,48.69260726697342
375,2014-01-24,74,51.10283514630929
376,2014-01-25,55,51.47399370380364
377,2014-01-26,47,51.04789906534616
378,2014-01-27,34,49.42428963055128
