Day,Date,Rides,20_ExpMA
1,2013-01-01,9,9.0
2,2013-01-02,6,7.425
3,2013-01-03,5,6.534554537885095
4,2013-01-04,5,6.091552369077306
5,2013-01-05,9,6.795081100645397
6,2013-01-06,1,5.572583692663062
7,2013-01-07,8,6.031548033432476
8,2013-01-08,2,5.334674698171383
9,2013-01-09,7,5.601801019628409
10,2013-01-10,4,5.360583665412579
11,2013-01-11,2,4.8810524885853654
12,2013-01-12,5,4.897256488574109
13,2013-01-13,7,5.1724299792378945
14,2013-01-14,5,5.15064133792564
15,2013-01-15,5,5.132180535498525
16,2013-01-16,6,5.235702927863401
17,2013-01-17,8,5.55771159053306
18,2013-01-18,8,5.83629007560672
19,2013-01-20,5,5.742661727496959
20,2013-01-21,4,5.550767149218208
21,2013-01-22,3,5.274004985356386
22,2013-01-23,9,5.67298927636021
23,2013-01-25,4,5.4959402770435855
24,2013-01-26,6,5.5487248956965995
25,2013-01-27,5,5.491802658846773
26,2013-01-28,6,5.544076559533368
27,2013-01-29,8,5.794785101716441
28,2013-01-30,3,5.511424112039063
29,2013-01-31,6,5.560657584558892
30,2013-02-01,5,5.504471267230747
31,2013-02-02,7,5.653603504249953
32,2013-02-03,2,5.290895938564688
33,2013-02-04,8,5.558758288756403
34,2013-02-05,1,5.109644921651491
35,2013-02-07,8,5.393462380031438
36,2013-02-08,3,5.159129956323542
37,2013-02-09,4,5.0459469723240495
38,2013-02-10,6,5.138881601819888
39,2013-02-11,3,4.930984022817468
40,2013-02-12,4,4.840670236008823
41,2013-02-13,8,5.146611734301661
42,2013-02-14,6,5.229119732949625
43,2013-02-15,4,5.11045638797034
44,2013-02-16,8,5.389058978751665
45,2013-02-17,2,5.062679297676967
46,2013-02-18,5,5.056649462083291
47,2013-02-19,2,4.7628785216447875
48,2013-02-20,8,5.073723755354976
49,2013-02-22,5,5.066649984876319
50,2013-02-24,3,4.868496589581565
51,2013-02-25,5,4.881097220467366
52,2013-02-26,3,4.700955645057546
53,2013-02-27,8,5.016719554273028
54,2013-02-28,3,4.823783532542221
55,2013-03-01,9,5.2231430507874945
56,2013-03-02,3,5.010632972042663
57,2013-03-03,2,4.722948006637351
58,2013-03-04,7,4.940465467210732
59,2013-03-05,5,4.946150921198356
60,2013-03-06,4,4.855818516448692
61,2013-03-07,5,4.869580796540916
62,2013-03-08,7,5.0728883326309475
63,2013-03-09,4,4.970521500491992
64,2013-03-10,4,4.877937867874414
65,2013-03-11,7,5.08034167882822
66,2013-03-12,5,5.072679724545917
67,2013-03-13,8,5.351813805298823
68,2013-03-14,6,5.413614266132474
69,2013-03-15,8,5.660183779292165
70,2013-03-16,3,5.406603054442711
71,2013-03-17,9,5.749112271366444
72,2013-03-18,8,5.963641736344203
73,2013-03-19,9,6.253013008004101
74,2013-03-20,9,6.514789843402103
75,2013-03-21,6,6.465735277249874
76,2013-03-22,4,6.230786509070341
77,2013-03-23,2,5.827673089174979
78,2013-03-24,6,5.844091859613565
79,2013-03-25,4,5.668399354647953
80,2013-03-26,7,5.795260737787167
81,2013-03-27,8,6.005299230981386
82,2013-03-28,5,5.909530323200549
83,2013-03-29,6,5.918148609899965
84,2013-03-30,2,5.544908256205797
85,2013-03-31,4,5.39774440504302
86,2013-04-01,2,5.074090539396522
87,2013-04-02,3,4.876525433631458
88,2013-04-05,6,4.983539023834348
89,2013-04-06,7,5.175608928674816
90,2013-04-07,8,5.444631506098757
91,2013-04-08,4,5.307032304262804
92,2013-04-09,5,5.277788200222155
93,2013-04-10,7,5.441823252459031
94,2013-04-11,9,5.780725044669743
95,2013-04-12,2,5.420629251827581
96,2013-04-13,7,5.571055620444319
97,2013-04-14,5,5.516666064570895
98,2013-04-16,6,5.562700399829571
99,2013-04-17,9,5.89007855744766
100,2013-04-18,9,6.186274887506896
101,2013-04-20,5,6.0732917244524
102,2013-04-21,4,5.875828092173244
103,2013-04-22,4,5.697171840349172
104,2013-04-23,3,5.440290581770102
105,2013-04-24,7,5.5888383906775765
106,2013-04-25,7,5.723238053631871
107,2013-04-26,3,5.463876253212663
108,2013-04-27,6,5.514936689929783
109,2013-04-28,4,5.370654366094864
110,2013-04-29,4,5.240113694711048
111,2013-04-30,5,5.2172453813795885
112,2013-05-01,6,5.291794450210113
113,2013-05-02,5,5.264004161951439
114,2013-05-03,6,5.334099780993826
115,2013-05-04,6,5.397519485781605
116,2013-05-05,2,5.073943264068591
117,2013-05-07,8,5.3526176229730735
118,2013-05-08,9,5.699989954495096
119,2013-05-09,8,5.919040002996488
120,2013-05-10,8,6.11722787495163
121,2013-05-11,5,6.010824634587808
122,2013-05-12,5,5.914555142396402
123,2013-05-13,3,5.636977211607984
124,2013-05-14,4,5.481073984535752
125,2013-05-15,5,5.435257245608858
126,2013-05-16,4,5.298565623255764
127,2013-05-17,4,5.174892333390903
128,2013-05-18,8,5.443950941317944
129,2013-05-19,3,5.2111931335970585
130,2013-05-20,6,5.286317765038043
131,2013-05-21,3,5.06857277549048
132,2013-05-22,5,5.062042023014173
133,2013-05-23,7,5.246609755039625
134,2013-05-24,7,5.413599552378515
135,2013-05-25,5,5.374209065420939
136,2013-05-26,5,5.338570063098377
137,2013-05-27,2,5.020610656634984
138,2013-05-28,7,5.209124116699404
139,2013-05-29,4,5.093969334313966
140,2013-05-30,4,4.989781693036371
141,2013-05-31,4,4.895516699794957
142,2013-06-01,7,5.095943815609727
143,2013-06-02,6,5.182044457009038
144,2013-06-03,5,5.164706880126491
145,2013-06-04,4,5.053782360080949
146,2013-06-05,7,5.23913650458804
147,2013-06-06,6,5.311599724184294
148,2013-06-07,7,5.472399809794649
149,2013-06-08,3,5.236933082621306
150,2013-06-09,7,5.404844268335162
151,2013-06-10,5,5.366287660812355
152,2013-06-11,7,5.521879350640536
153,2013-06-12,7,5.662652777314653
154,2013-06-13,6,5.694781090740926
155,2013-06-14,4,5.533373338250671
156,2013-06-15,7,5.6730520910874125
157,2013-06-16,5,5.608951882325741
158,2013-06-17,9,5.931908889722942
159,2013-06-18,5,5.843155651237497
160,2013-06-19,8,6.0485694215483345
161,2013-06-20,9,6.329658076307665
162,2013-06-21,9,6.583976377871755
163,2013-06-22,4,6.337883369263917
164,2013-06-23,2,5.924751589069435
165,2013-06-24,6,5.931918104878623
166,2013-06-26,9,6.22411639840252
167,2013-06-27,7,6.298010078817406
168,2013-06-28,9,6.555342465094291
169,2013-06-29,7,6.597690803662419
170,2013-06-30,1,6.064577372030169
171,2013-07-01,6,6.058427145895413
172,2013-07-02,7,6.1481007540443935
173,2013-07-03,3,5.848281625548128
174,2013-07-05,1,5.386540505724101
175,2013-07-06,6,5.444965220910436
176,2013-07-07,4,5.307349482504531
177,2013-07-08,9,5.65903049129472
178,2013-07-09,2,5.3105513904989
179,2013-07-10,7,5.471451260738499
180,2013-07-11,8,5.7122654299953615
181,2013-07-12,7,5.834906819279591
182,2013-07-13,5,5.75539188313356
183,2013-07-14,9,6.064402183411594
184,2013-07-15,6,6.058268642072636
185,2013-07-16,1,5.576528767017185
186,2013-07-17,6,5.616859360966502
187,2013-07-19,6,5.653348945908055
188,2013-07-20,3,5.400649044595392
189,2013-07-21,7,5.5529681841337615
190,2013-07-22,6,5.595542643022473
191,2013-07-23,6,5.634062391498238
192,2013-07-24,7,5.764151688133283
193,2013-07-25,6,5.786613432212331
194,2013-07-26,5,5.711697866962889
