Day,Date,Rides,20_ExpMA
1,2013-01-01,45,45.0
2,2013-01-02,11,27.150000000000002
3,2013-01-03,20,24.524562864279766
4,2013-01-04,14,21.486284289276806
5,2013-01-05,21,21.368656257890226
6,2013-01-06,21,21.290886626735787
7,2013-01-07,24,21.803112910159708
8,2013-01-08,12,20.10859558505477
9,2013-01-09,15,19.289151873397447
10,2013-01-10,22,19.697382112214314
11,2013-01-11,18,19.455177863537862
12,2013-01-12,16,18.984485358953158
13,2013-01-13,24,19.64083581907956
14,2013-01-14,21,19.812582872309108
15,2013-01-15,24,20.32574268181887
16,2013-01-16,25,20.88333596003039
17,2013-01-17,18,20.54746064262136
18,2013-01-18,24,20.94127292953536
19,2013-01-19,13,20.05219354432116
20,2013-01-20,22,20.266677797049876
21,2013-01-21,22,20.454745925379523
22,2013-01-22,32,21.691026433892773
23,2013-01-23,16,21.088756862029584
24,2013-01-24,25,21.49833824315263
25,2013-01-25,23,21.654113836463516
26,2013-01-26,22,21.689692178767597
27,2013-01-27,24,21.925535811476795
28,2013-01-28,20,21.730307300753662
29,2013-01-29,21,21.656714711948787
30,2013-01-30,21,21.590902026602443
31,2013-01-31,34,22.828321609131322
32,2013-02-01,30,23.540282282478554
33,2013-02-02,32,24.376735891637153
34,2013-02-03,27,24.63517095265323
35,2013-02-04,23,24.474605883234865
36,2013-02-05,28,24.819760315073598
37,2013-02-06,22,24.544425453022722
38,2013-02-07,24,24.491392784714943
39,2013-02-08,26,24.638028198033982
40,2013-02-09,18,23.99408002189589
41,2013-02-10,20,23.607303421324563
42,2013-02-11,31,24.322050300131274
43,2013-02-12,21,24.001328412559747
44,2013-02-13,27,24.290452850649253
45,2013-02-14,22,24.06987325153384
46,2013-02-15,19,23.582144394949033
47,2013-02-16,18,23.045651143462475
48,2013-02-17,19,22.657166687871868
49,2013-02-18,28,23.169809815907573
50,2013-02-19,26,23.44117255193535
51,2013-02-20,23,23.39889948490085
52,2013-02-21,21,23.16917104356464
53,2013-02-22,24,23.248692799245315
54,2013-02-23,22,23.12923254978235
55,2013-02-24,30,23.78626419559753
56,2013-02-25,27,24.093464961925513
57,2013-02-26,30,24.657871631178466
58,2013-02-27,26,24.786079663054995
59,2013-02-28,26,24.90200714072198
60,2013-03-01,33,25.675151416370618
61,2013-03-02,31,26.183414029929516
62,2013-03-03,35,27.024787580914495
63,2013-03-04,35,27.785721599998347
64,2013-03-05,25,27.51997558091649
65,2013-03-06,29,27.66114137346901
66,2013-03-07,31,27.979558694648603
67,2013-03-08,30,28.172217499772675
68,2013-03-09,27,28.060453962882445
69,2013-03-10,35,28.722026003555083
70,2013-03-11,22,28.081252144355048
71,2013-03-12,22,27.501609833350695
72,2013-03-13,15,26.310096087555138
73,2013-03-14,35,27.13826204407138
74,2013-03-15,32,27.601566158850837
75,2013-03-16,29,27.73482357690091
76,2013-03-17,42,29.094087752335433
77,2013-03-18,38,29.94265166255574
78,2013-03-19,28,29.757561872824486
79,2013-03-20,25,29.30429380019139
80,2013-03-21,31,29.46584346198852
81,2013-03-22,35,29.993064943579142
82,2013-03-23,25,29.517405198312495
83,2013-03-24,27,29.277593136357737
84,2013-03-25,26,28.965371691160698
85,2013-03-26,20,28.11135423098007
86,2013-03-27,21,27.433958578905077
87,2013-03-28,24,27.106860809088516
88,2013-03-29,13,25.763149196147733
89,2013-03-30,24,25.595207489203528
90,2013-03-31,33,26.300512213739893
91,2013-04-01,28,26.46238613240504
92,2013-04-02,18,25.65636377888624
93,2013-04-03,24,25.498600535696337
94,2013-04-04,26,25.5463567853496
95,2013-04-05,36,26.542015791755198
96,2013-04-06,25,26.395147277081353
97,2013-04-07,23,26.07178026007933
98,2013-04-08,39,27.303107005793887
99,2013-04-09,26,27.178995400650457
100,2013-04-10,35,27.923886518479634
101,2013-04-11,31,28.216861641460756
102,2013-04-12,32,28.57717381214145
103,2013-04-13,18,27.56979033385073
104,2013-04-14,28,27.61076391915963
105,2013-04-15,30,27.838316423891126
106,2013-04-16,23,27.377513003261353
107,2013-04-17,26,27.246318357185423
108,2013-04-18,33,27.794299115683565
109,2013-04-19,43,29.242487593599133
110,2013-04-20,40,30.267029539904875
111,2013-04-21,31,30.33683729561964
112,2013-04-22,26,29.923799576816066
113,2013-04-23,31,30.026296111492623
114,2013-04-24,21,29.166639329638343
115,2013-04-25,21,28.388856351631652
116,2013-04-26,46,30.06612335352295
117,2013-04-27,37,30.72649798175608
118,2013-04-28,32,30.84778478953958
119,2013-04-29,38,31.528952722612598
120,2013-04-30,24,30.81190524438424
121,2013-05-01,36,31.30601222621726
122,2013-05-02,24,30.61019807320253
123,2013-05-03,31,30.64732223348478
124,2013-05-04,28,30.39519527876992
125,2013-05-05,39,31.21470351264367
126,2013-05-06,23,30.432348186636187
127,2013-05-07,16,29.05783468593118
128,2013-05-08,30,29.147564960935092
129,2013-05-09,20,28.276366144995098
130,2013-05-10,26,28.059568884535988
131,2013-05-11,21,27.387227630629834
132,2013-05-12,20,26.683680854278546
133,2013-05-13,46,28.52333334320953
134,2013-05-14,20,27.711586094286897
135,2013-05-15,38,28.6914363659725
136,2013-05-16,29,28.72082341478008
137,2013-05-17,26,28.461697087728464
138,2013-05-18,36,29.179631419227967
139,2013-05-19,33,29.543476376478402
140,2013-05-20,29,29.49171667903598
141,2013-05-21,29,29.444886484305037
142,2013-05-22,35,29.97394527031009
143,2013-05-23,26,29.595474061808574
144,2013-05-24,21,28.7768570336551
145,2013-05-25,30,28.893346898018358
146,2013-05-26,27,28.713028064533763
147,2013-05-27,20,27.8832155294393
148,2013-05-28,26,27.703861603303338
149,2013-05-29,26,27.541589015473185
150,2013-05-30,24,27.20429472162788
151,2013-05-31,21,26.613409348540195
152,2013-06-01,25,26.45975127734709
153,2013-06-02,33,27.082632247440998
154,2013-06-03,18,26.21761947733874
155,2013-06-04,26,26.196893809034293
156,2013-06-05,17,25.32099901540929
157,2013-06-06,23,25.09995145699074
158,2013-06-07,22,24.80471794484791
159,2013-06-08,38,26.061411628145432
160,2013-06-09,35,26.91270585332804
161,2013-06-10,32,27.39721010644966
162,2013-06-11,30,27.645094880748758
163,2013-06-12,47,29.48841932941838
164,2013-06-13,34,29.91809371096928
165,2013-06-14,32,30.116370513749278
166,2013-06-15,40,31.057668617394157
167,2013-06-16,42,32.09979547316901
168,2013-06-17,30,31.899814941943532
169,2013-06-18,21,30.86173728159473
170,2013-06-19,37,31.44633375482764
171,2013-06-20,23,30.64192098656655
172,2013-06-21,34,30.961738046150657
173,2013-06-22,28,30.679667747514145
174,2013-06-23,39,31.472080364662073
175,2013-06-24,25,30.85569174325068
176,2013-06-25,35,31.25038777653991
177,2013-06-26,29,31.03606512681365
178,2013-06-27,28,30.746916061817696
179,2013-06-28,31,30.77101929442522
180,2013-06-29,23,30.030922207662073
181,2013-06-30,24,29.456548656278635
182,2013-07-01,16,28.17497257803651
183,2013-07-02,23,27.682118041318517
184,2013-07-03,10,25.998106782358168
185,2013-07-04,26,25.998287088801884
186,2013-07-05,21,25.522259743093695
187,2013-07-06,20,24.99633023983544
188,2013-07-07,24,24.901441644926162
189,2013-07-08,31,25.482256729901913
190,2013-07-09,17,24.674422751170614
191,2013-07-10,28,24.991144395496534
192,2013-07-11,37,26.134844934421732
193,2013-07-12,26,26.12200255966245
194,2013-07-13,26,26.11038326822309
195,2013-07-14,33,26.766537244871824
196,2013-07-15,24,26.503057506467965
197,2013-07-16,27,26.55038536312436
198,2013-07-17,27,26.5932058048376
199,2013-07-18,36,27.48909096828878
200,2013-07-19,39,28.58536802115014
201,2013-07-20,41,29.767713926066147
202,2013-07-21,37,30.45650307710753
203,2013-07-22,42,31.555883738081107
204,2013-07-23,33,31.693418620355438
205,2013-07-24,37,32.19880732379983
206,2013-07-25,33,32.275111388284685
207,2013-07-26,25,31.582243636322445
208,2013-07-27,33,31.717268052033685
209,2013-07-28,34,31.93467109487618
210,2013-07-29,28,31.559940514132578
211,2013-07-30,20,30.458993797758733
212,2013-07-31,24,29.843851530930333
213,2013-08-01,21,29.00157995609122
214,2013-08-02,27,28.81095329351117
215,2013-08-03,33,29.2099101228808
216,2013-08-04,28,29.094680587321246
217,2013-08-05,30,29.180901483798728
218,2013-08-06,17,28.020815627810727
