Day,Date,Rides,20_ExpMA
1,2013-01-01,452,452.0
2,2013-01-02,631,545.975
3,2013-01-03,517,535.3355537052456
4,2013-01-04,466,515.3194513715711
5,2013-01-05,415,491.0530297847888
6,2013-01-06,593,512.559183827373
7,2013-01-07,590,527.201325365224
8,2013-01-08,518,525.6108300411172
9,2013-01-09,446,512.8408636245422
10,2013-01-10,536,516.32842889261
11,2013-01-11,490,512.5715509964202
12,2013-01-12,225,473.3962092537476
13,2013-01-13,392,462.7443732568954
14,2013-01-14,601,480.21466626406703
15,2013-01-15,522,485.33537749162446
16,2013-01-16,520,489.47052863686156
17,2013-01-17,597,501.99646936162475
18,2013-01-18,581,511.0079701309024
19,2013-01-19,250,481.78635696144215
20,2013-01-20,408,473.661313742539
21,2013-01-21,746,503.21048060200786
22,2013-01-22,671,521.1775960092417
23,2013-01-23,605,530.0483478763219
24,2013-01-24,666,544.2850658400306
25,2013-01-25,562,546.1227329222809
26,2013-01-26,273,518.0289404918991
27,2013-01-27,458,511.9009937035175
28,2013-01-28,606,521.4416154620395
29,2013-01-29,494,518.6763418289329
30,2013-01-30,578,524.6214640833449
31,2013-01-31,656,537.7223658101069
32,2013-02-01,448,528.8152742626382
33,2013-02-02,201,496.4025770013122
34,2013-02-03,389,485.82164027743016
35,2013-02-04,642,501.15752251641646
36,2013-02-05,528,503.7855407629243
37,2013-02-06,561,509.3722337726614
38,2013-02-07,585,516.7391601698835
39,2013-02-08,595,524.346051134551
40,2013-02-09,220,494.82175887544764
41,2013-02-10,425,488.0603964601454
42,2013-02-11,606,499.46313193301336
43,2013-02-12,577,506.94880145518937
44,2013-02-13,486,504.928970249015
45,2013-02-14,539,508.21014413643695
46,2013-02-15,571,514.2506155813977
47,2013-02-16,291,492.79426472848627
48,2013-02-17,425,486.28430697600675
49,2013-02-18,743,510.91609468103155
50,2013-02-19,689,527.9910375811546
51,2013-02-20,815,555.4921798317557
52,2013-02-21,798,578.7157220809197
53,2013-02-22,699,590.2285814809421
54,2013-02-23,321,564.4719554110939
55,2013-02-24,592,567.1043828034298
56,2013-02-25,836,592.8080948359694
57,2013-02-26,464,580.4996691158897
58,2013-02-27,762,597.8376531330392
59,2013-02-28,782,615.4248668107076
60,2013-03-01,826,635.5292262054832
61,2013-03-02,393,612.3795466531689
62,2013-03-03,603,611.4844493330729
63,2013-03-04,819,631.284002460147
64,2013-03-05,257,595.5788969464205
65,2013-03-06,866,621.3718560647058
