Day,Date,Rides,20_ExpMA
1,01/01/2013,5472,5472.0
2,01/02/2013,1846,3568.3500000000004
3,01/03/2013,1708,2885.240632805995
4,01/04/2013,3068,2938.0004364089773
5,01/05/2013,5049,3448.63326662529
6,01/06/2013,3810,3524.8651410735056
7,01/07/2013,2120,3259.2399158519997
8,01/08/2013,1705,2990.5817366677766
9,01/09/2013,1723,2787.2554279337614
10,01/10/2013,2303,2714.3307564799156
11,01/11/2013,3506,2827.296277294137
12,01/12/2013,6221,3289.6142731102013
13,01/13/2013,4722,3477.0620423238465
14,01/14/2013,1918,3280.0554442027656
15,01/15/2013,1677,3083.6041231865784
16,01/16/2013,1841,2935.3735788663585
17,01/17/2013,2345,2866.601879716339
18,01/18/2013,3964,2991.776083011203
19,01/19/2013,6541,3389.135781651928
20,01/20/2013,5724,3646.241206903674
21,01/21/2013,2635,3536.5199786470375
22,01/22/2013,1860,3356.9960843837994
23,01/23/2013,2050,3218.6793885623288
24,01/24/2013,2237,3115.8789270200614
25,01/25/2013,3824,3189.336201786767
26,01/26/2013,6496,3529.464339016906
27,01/27/2013,4777,3656.8167807636414
28,01/28/2013,1933,3482.040398593985
29,01/29/2013,1963,3328.9676916439726
30,01/30/2013,2073,3203.1008502417885
31,01/31/2013,2529,3135.880364556464
32,02/01/2013,4205,3242.016068648868
33,02/02/2013,6506,3564.742101688918
34,02/03/2013,5175,3723.3792350507415
35,02/04/2013,2267,3580.370559049034
36,02/05/2013,1928,3418.594881605361
37,02/06/2013,2010,3281.0529510593037
38,02/07/2013,2666,3221.1404341772413
39,02/08/2013,4204,3316.673596957294
40,02/09/2013,6205,3596.8671218780996
41,02/10/2013,4603,3694.2984833404857
42,02/11/2013,2205,3550.308880730567
43,02/12/2013,2030,3403.5331579486474
44,02/13/2013,2279,3295.108474576614
45,02/14/2013,3074,3273.814860665589
46,02/15/2013,4543,3395.9122359036623
47,02/16/2013,8109,3848.881489330622
48,02/17/2013,6463,4099.902739175108
49,02/18/2013,2529,3949.1751294960736
50,02/19/2013,2215,3782.899905118428
51,02/20/2013,2295,3640.3296292620144
52,02/21/2013,2762,3556.2171860438634
53,02/22/2013,4408,3637.7445140212544
54,02/23/2013,7184,3977.008555001124
55,02/24/2013,5241,4097.880405987378
56,02/25/2013,2279,3924.0137633676463
57,02/26/2013,1995,3739.684333997095
58,02/27/2013,2296,3601.7750762744017
59,02/28/2013,2625,3508.4945969923438
60,03/01/2013,4570,3609.8403057583355
61,03/02/2013,7210,3953.479480973617
62,03/03/2013,5344,4086.1779189837844
63,03/04/2013,2282,3914.037005000192
64,03/05/2013,1935,3725.2452730141986
65,03/06/2013,2288,3588.159786152403
66,03/07/2013,2795,3512.5184240512385
67,03/08/2013,4612,3617.3592853606856
68,03/09/2013,7359,3974.101101722982
69,03/10/2013,5066,4078.1957757085124
70,03/11/2013,2346,3913.0750559279395
71,03/12/2013,2165,3746.455050512163
72,03/13/2013,2345,3612.884016136641
73,03/14/2013,2877,3542.7527354862254
74,03/15/2013,5107,3691.8192217409987
75,03/17/2013,6025,3914.1491148014884
76,03/18/2013,2253,3755.8657248990526
77,03/19/2013,2039,3592.2811024224948
78,03/20/2013,2260,3465.3455154290505
79,03/21/2013,2939,3415.198901744348
80,03/22/2013,4845,3551.4158265196625
81,03/23/2013,7206,3899.5764304537656
82,03/24/2013,4930,3997.738785268997
83,03/25/2013,1868,3794.8564483838823
84,03/26/2013,1926,3616.8303673832856
85,03/27/2013,2226,3484.3435660757777
86,03/28/2013,2989,3437.1593635955687
87,03/29/2013,4637,3551.448801655218
88,03/30/2013,5634,3749.8166928274877
89,03/31/2013,3169,3694.4933276645975
90,04/01/2013,1932,3526.6162576247316
