Day,Date,Rides,20_ExpMA
1,2013-01-01,1648,1648.0
2,2013-01-02,690,1145.0500000000002
3,2013-01-03,645,961.434637801832
4,2013-01-04,895,942.2559850374065
5,2013-01-05,1029,963.2386240813133
6,2013-01-06,761,920.5755121352553
7,2013-01-07,694,877.7356909445775
8,2013-01-08,599,829.5548261764915
9,2013-01-09,611,794.4975633767851
10,2013-01-10,679,777.104631099475
11,2013-01-11,977,805.6282659899667
12,2013-01-12,1318,875.4277218456632
13,2013-01-13,979,888.9816075958101
14,2013-01-14,719,867.502348049674
15,2013-01-15,611,836.0684851097851
16,2013-01-16,642,812.9180089070721
17,2013-01-17,747,805.2393226660138
18,2013-01-18,1102,839.0891905197367
19,2013-01-19,1259,886.1010546944328
20,2013-01-20,1072,906.571464498586
21,2013-01-21,704,884.5921486412095
22,2013-01-22,723,867.2886555865995
23,2013-01-23,699,849.4790147903532
24,2013-01-24,738,837.8050463784168
25,2013-01-25,1122,867.2861444449381
26,2013-01-26,1496,931.9565450633115
27,2013-01-27,1027,941.658885795355
28,2013-01-28,729,920.0975742277316
29,2013-01-29,930,921.0954351929406
30,2013-01-30,828,911.7658732506587
31,2013-01-31,872,907.8004705773769
32,2013-02-01,1237,940.4814004600865
33,2013-02-02,1447,990.5633683032464
34,2013-02-03,1232,1014.3488843880173
35,2013-02-04,857,998.8980628676925
36,2013-02-05,697,969.3406712935764
37,2013-02-06,727,945.6773709260798
38,2013-02-07,901,941.3253330482925
39,2013-02-08,1233,969.6758771195501
40,2013-02-09,1480,1019.1818867905345
41,2013-02-10,1178,1034.56143091573
42,2013-02-11,780,1009.9497095667945
43,2013-02-12,682,978.2883437299678
44,2013-02-13,715,952.9027380653525
45,2013-02-14,956,953.2010165458313
46,2013-02-15,1350,991.3736305131655
47,2013-02-16,1584,1048.3302452812018
48,2013-02-17,1222,1065.006918014962
49,2013-02-18,758,1035.5497035399135
50,2013-02-19,776,1010.6637018557634
51,2013-02-20,722,983.004002798229
52,2013-02-21,850,970.2669946631936
53,2013-02-22,1226,994.7441598033338
54,2013-02-23,1623,1054.8482938560153
55,2013-02-24,1335,1081.6383923274577
56,2013-02-25,929,1067.0476997665348
57,2013-02-26,834,1044.778522464715
58,2013-02-27,836,1024.8347644121272
59,2013-02-28,882,1011.1942696798886
60,2013-03-01,1377,1046.1190481171072
61,2013-03-02,1726,1111.0144275979972
62,2013-03-03,1316,1130.576357753053
63,2013-03-04,852,1103.9967237085118
64,2013-03-05,713,1066.697295510214
65,2013-03-06,834,1044.502460261571
66,2013-03-07,873,1028.1467650733214
67,2013-03-08,1183,1042.9127665065494
68,2013-03-09,1461,1082.774744299016
69,2013-03-10,1200,1093.9502522094274
70,2013-03-11,923,1077.6545025676496
71,2013-03-12,804,1051.570774328836
72,2013-03-13,816,1029.1188005860847
73,2013-03-14,828,1009.9517596683776
74,2013-03-15,1341,1041.4993283210865
75,2013-03-17,1521,1087.1911727123108
76,2013-03-18,874,1066.8771495981289
77,2013-03-19,788,1040.30546576011
78,2013-03-20,773,1014.8374349210332
79,2013-03-21,885,1002.4674089591127
80,2013-03-22,1275,1028.4315458575445
81,2013-03-23,1584,1081.3587844540957
82,2013-03-24,1175,1090.279428835119
83,2013-03-25,719,1054.910754197433
84,2013-03-26,660,1017.2918060029072
85,2013-03-27,789,995.5453357996835
86,2013-03-28,905,986.9203939399215
87,2013-03-29,1223,1009.407884941064
88,2013-03-30,1312,1038.2304943430827
89,2013-03-31,1050,1039.3515514120086
90,2013-04-01,805,1017.0296219086069
91,2013-04-02,761,992.6431458610765
92,2013-04-03,856,979.6282079587031
93,2013-04-04,866,968.8054920590135
94,2013-04-05,1265,997.0168083331538
95,2013-04-06,1552,1049.876275778188
96,2013-04-07,1257,1069.6036702010083
97,2013-04-08,1008,1063.7362973174374
98,2013-04-09,841,1042.5221498442545
99,2013-04-10,815,1020.8522953370635
100,2013-04-11,949,1014.0089114837068
101,2013-04-12,1292,1040.4853317572083
102,2013-04-13,1587,1092.5362661299687
103,2013-04-14,1209,1103.6284201783442
104,2013-04-15,844,1078.9011579622022
105,2013-04-16,789,1051.2907702119646
106,2013-04-17,939,1040.5961470237582
107,2013-04-18,1020,1038.6345653813983
108,2013-04-19,1415,1074.4796171479215
109,2013-04-20,1753,1139.1017880003515
110,2013-04-21,1437,1167.4735158118403
111,2013-04-22,861,1138.2851248880606
112,2013-04-23,870,1112.73381447007
113,2013-04-24,806,1083.5207121760827
