Date,Predicted_Poly
2017-01-01,9491.664916603815
2017-01-02,9477.800902163171
2017-01-03,9463.918357435377
2017-01-04,9450.017269228236
2017-01-05,9436.097624313054
2017-01-06,9422.159409424612
2017-01-07,9408.20261126118
2017-01-08,9394.227216484527
2017-01-09,9380.233211719893
2017-01-10,9366.220583556013
2017-01-11,9352.1893185451
2017-01-12,9338.139403202875
2017-01-13,9324.070824008524
2017-01-14,9309.983567404737
2017-01-15,9295.877619797679
2017-01-16,9281.752967557011
2017-01-17,9267.609597015868
2017-01-18,9253.44749447089
2017-01-19,9239.26664618219
2017-01-20,9225.067038373378
2017-01-21,9210.848657231549
2017-01-22,9196.61148890727
2017-01-23,9182.355519514625
2017-01-24,9168.080735131156
2017-01-25,9153.787121797912
2017-01-26,9139.474665519414
2017-01-27,9125.143352263682
2017-01-28,9110.793167962222
2017-01-29,9096.424098510022
2017-01-30,9082.036129765556
2017-01-31,9067.629247550798
2017-02-01,9053.203437651184
2017-02-02,9038.758685815663
2017-02-03,9024.294977756663
2017-02-04,9009.812299150097
2017-02-05,8995.310635635356
2017-02-06,8980.789972815335
2017-02-07,8966.250296256414
2017-02-08,8951.691591488445
2017-02-09,8937.11384400478
2017-02-10,8922.517039262253
2017-02-11,8907.901162681197
2017-02-12,8893.266199645417
2017-02-13,8878.612135502206
2017-02-14,8863.938955562357
2017-02-15,8849.246645100135
2017-02-16,8834.535189353304
2017-02-17,8819.804573523114
2017-02-18,8805.054782774285
2017-02-19,8790.285802235052
2017-02-20,8775.497616997125
2017-02-21,8760.690212115685
2017-02-22,8745.863572609425
2017-02-23,8731.01768346051
2017-02-24,8716.152529614596
2017-02-25,8701.268095980833
2017-02-26,8686.364367431848
2017-02-27,8671.441328803758
2017-02-28,8656.498964896171
2017-03-01,8641.537260472183
2017-03-02,8626.556200258368
2017-03-03,8611.555768944789
2017-03-04,8596.53595118502
2017-03-05,8581.496731596077
2017-03-06,8566.438094758496
2017-03-07,8551.360025216312
2017-03-08,8536.262507477004
2017-03-09,8521.145526011565
2017-03-10,8506.009065254488
2017-03-11,8490.853109603722
2017-03-12,8475.67764342073
2017-03-13,8460.482651030443
2017-03-14,8445.26811672129
2017-03-15,8430.03402474518
2017-03-16,8414.780359317525
2017-03-17,8399.507104617192
2017-03-18,8384.214244786577
2017-03-19,8368.901763931528
2017-03-20,8353.569646121407
2017-03-21,8338.21787538903
2017-03-22,8322.846435730744
2017-03-23,8307.45531110634
2017-03-24,8292.044485439126
2017-03-25,8276.613942615892
2017-03-26,8261.163666486895
2017-03-27,8245.693640865906
2017-03-28,8230.203849530166
2017-03-29,8214.694276220409
2017-03-30,8199.164904640866
2017-03-31,8183.615718459225
2017-04-01,8168.046701306703
2017-04-02,8152.457836777961
2017-04-03,8136.849108431186
2017-04-04,8121.220499788031
2017-04-05,8105.571994333637
2017-04-06,8089.90357551663
2017-04-07,8074.2152267491365
2017-04-08,8058.506931406762
2017-04-09,8042.778672828594
2017-04-10,8027.030434317208
2017-04-11,8011.262199138682
