Date,Predicted_Poly
2017-01-01,2.9477930338412097
2017-01-02,2.9372167985909163
2017-01-03,2.926621261631275
2017-01-04,2.9160064049427374
2017-01-05,2.9053722104962807
2017-01-06,2.894718660253392
2017-01-07,2.8840457361660823
2017-01-08,2.8733534201768762
2017-01-09,2.862641694218819
2017-01-10,2.8519105402154703
2017-01-11,2.8411599400809116
2017-01-12,2.8303898757197405
2017-01-13,2.8196003290270726
2017-01-14,2.8087912818885394
2017-01-15,2.7979627161802916
2017-01-17,2.787114613768998
2017-01-19,2.7762469565118484
2017-01-20,2.765359726256543
2017-01-22,2.7544529048413047
2017-01-23,2.7435264740948746
2017-01-24,2.732580415836507
2017-01-25,2.721614711875983
2017-01-26,2.7106293440135896
2017-01-27,2.6996242940401416
2017-01-30,2.688599543736968
2017-02-02,2.6775550748759134
2017-02-03,2.6664908692193414
2017-02-04,2.655406908520139
2017-02-05,2.644303174521699
2017-02-06,2.6331796489579453
2017-02-07,2.62203631355331
2017-02-08,2.6108731500227473
2017-02-09,2.59969014007173
2017-02-10,2.588487265396245
2017-02-11,2.5772645076828002
2017-02-12,2.5660218486084183
2017-02-13,2.554759269840644
2017-02-14,2.543476753037536
2017-02-15,2.5321742798476725
2017-02-17,2.5208518319101483
2017-02-18,2.5095093908545776
2017-02-19,2.498146938301094
2017-02-20,2.4867644558603414
2017-02-21,2.475361925133492
2017-02-22,2.463939327712228
2017-02-24,2.45249664517875
2017-02-27,2.441033859105782
2017-03-02,2.4295509510565596
2017-03-04,2.418047902584839
2017-03-06,2.4065246952348964
2017-03-07,2.3949813105415174
2017-03-08,2.3834177300300174
2017-03-09,2.3718339352162214
2017-03-10,2.3602299076064703
2017-03-12,2.348605628697633
2017-03-13,2.3369610799770855
2017-03-14,2.325296242922729
2017-03-15,2.3136110990029777
2017-03-16,2.3019056296767655
2017-03-17,2.290179816393542
2017-03-18,2.2784336405932817
2017-03-19,2.2666670837064675
2017-03-20,2.254880127154107
2017-03-21,2.2430727523477203
2017-03-22,2.2312449406893484
2017-03-23,2.2193966735715525
2017-03-24,2.2075279323774053
2017-03-26,2.195638698480503
2017-03-27,2.1837289532449584
2017-03-28,2.171798678025396
2017-03-29,2.1598478541669675
2017-03-30,2.1478764630053377
2017-03-31,2.135884485866688
2017-04-01,2.1238719040677205
2017-04-02,2.111838698915653
2017-04-03,2.09978485170822
2017-04-04,2.0877103437336793
2017-04-06,2.0756151562708003
2017-04-08,2.063499270588873
2017-04-09,2.0513626679477053
2017-04-10,2.0392053295976225
2017-04-11,2.027027236779467
2017-04-12,2.014828370724602
2017-04-13,2.0026087126549026
2017-04-14,1.990368243782767
2017-04-15,1.9781069453111102
2017-04-16,1.9658247984333617
2017-04-18,1.9535217843334753
2017-04-19,1.9411978841859163
2017-04-20,1.928853079155667
2017-04-21,1.9164873503982371
2017-04-22,1.9041006790596442
2017-04-25,1.8916930462764259
2017-04-26,1.8792644331756412
2017-04-29,1.8668148208748643
2017-04-30,1.854344190482185
2017-05-01,1.841852523096215
2017-05-02,1.829339799806084
2017-05-03,1.816806001691433
2017-05-04,1.8042511098224292
2017-05-07,1.7916751052597504
2017-05-08,1.7790779690545997
2017-05-10,1.7664596822486915
2017-05-11,1.7538202258742603
2017-05-12,1.7411595809540596
2017-05-13,1.7284777285013577
2017-05-14,1.7157746495199433
2017-05-15,1.7030503250041247
2017-05-16,1.6903047359387204
2017-05-17,1.6775378632990758
2017-05-19,1.664749688051049
2017-05-20,1.6519401911510143
2017-05-21,1.6391093535458707
2017-05-22,1.6262571561730286
2017-05-23,1.6133835799604177
2017-05-25,1.6004886058264876
2017-05-28,1.5875722146802023
2017-05-30,1.574634387421046
2017-05-31,1.5616751049390225
2017-06-01,1.548694348114649
2017-06-02,1.5356920978189614
2017-06-03,1.5226683349135168
2017-06-04,1.509623040250386
2017-06-05,1.4965561946721606
2017-06-06,1.4834677790119484
2017-06-07,1.4703577740933769
2017-06-08,1.4572261607305887
2017-06-09,1.444072919728245
2017-06-10,1.4308980318815259
2017-06-11,1.417701477976128
2017-06-14,1.404483238788266
2017-06-17,1.3912432950846747
2017-06-18,1.3779816276226033
2017-06-19,1.3646982171498188
2017-06-20,1.3513930444046105
2017-06-21,1.3380660901157801
2017-06-22,1.3247173350026498
2017-06-24,1.31134675977506
2017-06-25,1.297954345133367
2017-06-26,1.2845400717684452
2017-06-27,1.271103920361691
2017-06-28,1.2576458715850096
2017-06-30,1.2441659061008368
2017-07-01,1.2306640045621133
2017-07-02,1.2171401476123034
2017-07-03,1.2035943158853923
2017-07-04,1.1900264900058786
2017-07-05,1.1764366505887764
2017-07-06,1.1628247782396262
2017-07-07,1.149190853554479
2017-07-08,1.1355348571199029
2017-07-10,1.1218567695129908
2017-07-11,1.108156571301346
2017-07-12,1.0944342430430951
2017-07-13,1.0806897652868805
2017-07-14,1.066923118571859
2017-07-15,1.053134283427712
2017-07-16,1.039323240374633
2017-07-17,1.025489969923333
2017-07-18,1.0116344525750471
2017-07-19,0.9977566688215234
2017-07-20,0.9838565991450254
2017-07-21,0.9699342240183411
2017-07-22,0.9559895239047722
2017-07-23,0.942022479258136
2017-07-24,0.9280330705227735
2017-07-25,0.9140212781335375
2017-07-26,0.8999870825158038
2017-07-27,0.8859304640854635
2017-07-30,0.8718514032489231
2017-07-31,0.8577498804031136
