Date,Predicted_Poly
2017-01-02,2.0419186606381907
2017-01-03,2.0390003980782083
2017-01-04,2.0360919081902233
2017-01-05,2.0331932447268892
2017-01-06,2.030304461511539
2017-01-08,2.0274256124381584
2017-01-09,2.024556751471397
2017-01-10,2.021697932646568
2017-01-11,2.0188492100696513
2017-01-12,2.0160106379172826
2017-01-13,2.013182270436774
2017-01-14,2.0103641619460864
2017-01-15,2.007556366833849
2017-01-16,2.004758939559359
2017-01-17,2.001971934652573
2017-01-18,1.9991954067141076
2017-01-20,1.9964294104152454
2017-01-23,1.9936740004979385
2017-01-25,1.9909292317747909
2017-01-26,1.988195159129075
2017-01-27,1.9854718375147327
2017-01-30,1.9827593219563555
2017-01-31,1.9800576675492083
2017-02-01,1.9773669294592193
2017-02-03,1.9746871629229772
2017-02-06,1.9720184232477256
2017-02-07,1.9693607658113876
2017-02-08,1.9667142460625424
2017-02-09,1.9640789195204276
2017-02-10,1.9614548417749513
2017-02-11,1.9588420684866747
2017-02-12,1.956240655386833
2017-02-14,1.953650658277326
2017-02-15,1.951072133030702
2017-02-16,1.948505135590188
2017-02-17,1.9459497219696629
2017-02-18,1.9434059482536785
2017-02-20,1.9408738705974438
2017-02-21,1.9383535452268297
2017-02-22,1.9358450284383748
2017-02-23,1.933348376599283
2017-02-24,1.9308636461474107
2017-02-25,1.928390893591292
2017-02-26,1.9259301755101053
2017-02-28,1.9234815485537178
2017-03-01,1.9210450694426324
2017-03-02,1.9186207949680352
2017-03-03,1.9162087819917648
2017-03-05,1.9138090874463352
2017-03-06,1.9114217683349066
2017-03-07,1.9090468817313102
2017-03-08,1.9066844847800484
2017-03-09,1.9043346346962737
2017-03-10,1.9019973887658104
2017-03-11,1.8996728043451476
2017-03-12,1.8973609388614223
2017-03-13,1.895061849812457
2017-03-14,1.892775594766717
2017-03-15,1.890502231363353
2017-03-16,1.8882418173121494
2017-03-17,1.8859944103935788
2017-03-18,1.8837600684587725
2017-03-19,1.881538849429516
2017-03-20,1.8793308112982618
2017-03-21,1.877136012128128
2017-03-22,1.8749545100528984
2017-03-23,1.8727863632770116
2017-03-24,1.870631630075576
2017-03-25,1.8684903687943635
2017-03-26,1.8663626378498055
2017-03-27,1.864248495728991
2017-03-28,1.862148000989694
2017-03-29,1.860061212260324
2017-03-30,1.8579881882399754
2017-03-31,1.8559289876983902
2017-04-01,1.8538836694759908
2017-04-02,1.8518522924838425
2017-04-05,1.8498349157036857
2017-04-06,1.8478315981879234
2017-04-07,1.8458423990596229
2017-04-08,1.843867377512515
2017-04-09,1.8419065928109832
2017-04-10,1.8399601042900873
2017-04-11,1.8380279713555439
2017-04-12,1.8361102534837315
2017-04-13,1.8342070102217027
2017-04-14,1.8323183011871516
2017-04-15,1.8304441860684602
2017-04-16,1.8285847246246618
2017-04-17,1.8267399766854524
2017-04-18,1.8249100021511868
2017-04-19,1.8230948609928923
2017-04-20,1.8212946132522552
2017-04-21,1.8195093190416278
2017-04-22,1.8177390385440209
2017-04-23,1.815983832013111
2017-04-24,1.8142437597732401
2017-04-25,1.8125188822194067
2017-04-26,1.810809259817277
2017-04-27,1.8091149531031858
2017-04-28,1.807436022684124
2017-04-30,1.805772529237741
2017-05-01,1.8041245335123586
2017-05-02,1.802492096326966
2017-05-03,1.8008752785712003
2017-05-04,1.7992741412053723
2017-05-05,1.797688745260448
2017-05-06,1.7961191518380755
2017-05-07,1.7945654221105398
2017-05-08,1.79302761732081
2017-05-11,1.7915057987825076
2017-05-12,1.7900000278799224
2017-05-14,1.7885103660680013
2017-05-15,1.7870368748723644
2017-05-16,1.7855796158892865
2017-05-17,1.784138650785697
2017-05-18,1.7827140412992186
2017-05-19,1.7813058492381053
2017-05-20,1.7799141364812945
2017-05-22,1.778538964978373
2017-05-23,1.777180396749606
2017-05-24,1.7758384938859013
2017-05-26,1.7745133185488537
2017-05-27,1.7732049329707005
2017-05-29,1.7719133994543554
2017-05-30,1.7706387803733925
2017-05-31,1.769381138172041
2017-06-01,1.7681405353652098
2017-06-02,1.7669170345384524
2017-06-03,1.7657106983479967
2017-06-04,1.7645215895207365
2017-06-05,1.763349770854215
2017-06-06,1.7621953052166548
2017-06-07,1.7610582555469243
2017-06-08,1.759938684854581
2017-06-10,1.758836656219814
2017-06-13,1.7577522327934982
2017-06-14,1.7566854777971637
2017-06-15,1.7556364545230068
2017-06-16,1.7546052263338803
2017-06-17,1.7535918566633075
2017-06-19,1.7525964090154726
2017-06-24,1.7516189469652241
2017-06-25,1.7506595341580695
2017-06-26,1.7497182343101834
2017-06-27,1.7487951112084028
2017-06-28,1.7478902287102267
2017-06-29,1.7470036507438182
2017-07-02,1.7461354413080068
2017-07-03,1.7452856644722798
2017-07-05,1.7444543843767928
2017-07-06,1.7436416652323539
2017-07-07,1.7428475713204472
2017-07-08,1.7420721669932169
2017-07-10,1.7413155166734695
2017-07-11,1.7405776848546664
2017-07-12,1.739858736100949
2017-07-13,1.7391587350471047
2017-07-14,1.738477746398595
2017-07-15,1.7378158349315465
2017-07-16,1.7371730654927298
2017-07-17,1.7365495029996119
2017-07-18,1.7359452124402894
2017-07-19,1.7353602588735448
2017-07-20,1.7347947074288115
2017-07-21,1.7342486233061924
2017-07-22,1.733722071776449
2017-07-23,1.7332151181810085
2017-07-24,1.732727827931969
2017-07-25,1.7322602665120792
2017-07-26,1.731812499474752
2017-07-27,1.7313845924440736
2017-07-28,1.730976611114781
2017-07-29,1.7305886212522834
2017-07-30,1.7302206886926577
2017-07-31,1.7298728793426275
