Date,Predicted_Poly
2017-01-01,3.124444624601548
2017-01-02,3.0945263498283992
2017-01-03,3.0645179294776916
2017-01-04,3.034419164057855
2017-01-05,3.004229853830237
2017-01-07,2.973949798809219
2017-01-08,2.943578798762049
2017-01-09,2.913116653209025
2017-01-10,2.8825631614233753
2017-01-11,2.8519181224312664
2017-01-12,2.821181335011895
2017-01-13,2.7903525976973746
2017-01-14,2.7594317087727944
2017-01-16,2.7284184662762083
2017-01-17,2.697312667998622
2017-01-18,2.666114111484049
2017-01-19,2.634822594029421
2017-01-20,2.603437912684674
2017-01-21,2.571959864252676
2017-01-22,2.540388245289259
2017-01-23,2.5087228521032543
2017-01-25,2.4769634807564174
2017-01-26,2.4451099270635073
2017-01-27,2.413161986592236
2017-01-28,2.3811194546632546
2017-01-29,2.348982126350201
2017-01-31,2.3167497964796784
2017-02-01,2.2844222596312562
2017-02-02,2.251999310137469
2017-02-03,2.219480742083798
2017-02-04,2.186866349308721
2017-02-05,2.1541559254036535
2017-02-06,2.1213492637129825
2017-02-07,2.088446157334081
2017-02-08,2.0554463991172547
2017-02-09,2.0223497816657847
2017-02-10,1.9891560973359415
2017-02-11,1.955865138236911
2017-02-12,1.9224766962309001
2017-02-13,1.888990562933051
2017-02-15,1.8554065297114661
2017-02-17,1.821724387687226
2017-02-19,1.787943927734359
2017-02-20,1.7540649404798767
2017-02-21,1.720087216303769
2017-02-22,1.6860105453389593
2017-02-23,1.6518347174713437
2017-02-24,1.6175595223397838
2017-02-25,1.583184749336132
2017-02-26,1.548710187605156
2017-02-27,1.5141356260446255
2017-03-01,1.4794608533052696
2017-03-02,1.4446856577907816
2017-03-03,1.4098098276578224
2017-03-04,1.374833150816002
2017-03-05,1.339755414927918
2017-03-06,1.3045764074090886
2017-03-07,1.2692959154280832
2017-03-09,1.23391372590633
2017-03-11,1.1984296255182958
2017-03-12,1.1628434006914148
2017-03-15,1.1271548376060156
2017-03-16,1.0913637221954868
2017-03-17,1.0554698401460971
2017-03-18,1.019472976897136
2017-03-19,0.9833729176408337
2017-03-20,0.9471694473223966
2017-03-21,0.9108623506399756
2017-03-23,0.8744514120447153
2017-03-24,0.8379364157407245
2017-03-25,0.8013171456850277
2017-03-26,0.7645933855876699
2017-03-27,0.7277649189116495
2017-03-28,0.6908315288729128
2017-03-29,0.6537929984403998
2017-03-30,0.6166491103359562
2017-03-31,0.5793996470344656
2017-04-01,0.542044390763742
2017-04-02,0.5045831235045455
2017-04-03,0.46701562699063714
2017-04-04,0.42934168270872064
2017-04-05,0.3915610718984883
2017-04-08,0.3536735755525573
2017-04-09,0.3156789744165547
2017-04-10,0.27757704898903235
2017-04-12,0.23936757952153442
2017-04-14,0.20105034601857064
2017-04-15,0.162625128237611
2017-04-16,0.12409170568904848
2017-04-18,0.08544985763630919
2017-04-19,0.04669936309575995
2017-04-20,0.00784000083671721
2017-04-21,-0.031128450618545855
2017-04-22,-0.07020621299474783
2017-04-23,-0.10939350826367722
2017-04-24,-0.14869055864414804
2017-04-25,-0.18809758660201048
2017-04-26,-0.22761481485014734
2017-04-27,-0.26724246634846516
2017-04-28,-0.3069807643039546
2017-04-29,-0.346829932170575
2017-04-30,-0.38679019364935563
2017-05-01,-0.42686177268834946
2017-05-02,-0.46704489348266875
2017-05-03,-0.5073397804744282
2017-05-04,-0.5477466583527928
2017-05-05,-0.5882657520539727
2017-05-06,-0.6288972867611893
2017-05-07,-0.6696414879047179
2017-05-08,-0.7104985811618665
2017-05-10,-0.751468792456965
2017-05-11,-0.7925523479614007
2017-05-12,-0.8337494740935512
2017-05-14,-0.8750603975188973
2017-05-15,-0.9164853451499102
2017-05-16,-0.9580245441460775
2017-05-17,-0.9996782219139853
2017-05-18,-1.0414466061072059
2017-05-19,-1.0833299246263461
2017-05-20,-1.1253284056190687
2017-05-21,-1.1674422774800526
2017-05-23,-1.2096717688510576
2017-05-24,-1.2520171086207945
2017-05-25,-1.2944785259250864
2017-05-26,-1.3370562501467411
2017-05-27,-1.3797505109156667
2017-05-28,-1.4225615381087025
2017-05-30,-1.4654895618498376
2017-06-01,-1.5085348125099962
2017-06-02,-1.5516975207072115
2017-06-03,-1.5949779173065153
2017-06-04,-1.6383762334199705
2017-06-05,-1.6818927004067081
2017-06-06,-1.7255275498728437
2017-06-07,-1.7692810136715984
2017-06-08,-1.8131533239031352
2017-06-09,-1.8571447129147494
2017-06-10,-1.9012554133006834
2017-06-11,-1.9454856579022834
2017-06-12,-1.9898356798079
2017-06-13,-2.034305712352934
2017-06-14,-2.0788959891197702
2017-06-15,-2.1236067439379056
2017-06-16,-2.1684382108838136
2017-06-18,-2.213390624281022
2017-06-19,-2.2584642187001336
2017-06-21,-2.3036592289586864
2017-06-22,-2.348975890121359
2017-06-23,-2.394414437499808
2017-06-24,-2.4399751066527315
2017-06-25,-2.485658133385881
2017-06-26,-2.531463753752025
2017-06-27,-2.577392204050959
2017-06-28,-2.623443720829549
2017-06-29,-2.6696185408816504
2017-06-30,-2.715916901248198
2017-07-01,-2.7623390392171157
2017-07-02,-2.8088851923234213
2017-07-03,-2.8555555983491168
2017-07-04,-2.9023504953232635
2017-07-05,-2.9492701215219306
2017-07-06,-2.9963147154682606
2017-07-07,-3.043484515932411
2017-07-09,-3.0907797619315804
2017-07-10,-3.138200692729976
2017-07-11,-3.185747547838881
2017-07-13,-3.2334205670165854
2017-07-14,-3.28121999026844
2017-07-15,-3.329146057846776
2017-07-17,-3.3771990102510294
2017-07-18,-3.425379088227629
2017-07-19,-3.4736865327700457
2017-07-20,-3.5221215851188106
2017-07-21,-3.5706844867614755
2017-07-22,-3.619375479432554
2017-07-24,-3.6681948051137123
2017-07-25,-3.717142706033602
2017-07-26,-3.7662194246678737
2017-07-28,-3.8154252037392755
2017-07-29,-3.8647602862175408
2017-07-30,-3.9142249153194975
2017-07-31,-3.9638193345089263
