Date,Revenue_Predicted_Poly
2017-01-01,1855.1668731380096
2017-01-02,1855.2279797226474
2017-01-03,1855.317894938381
2017-01-04,1855.4367424310249
2017-01-05,1855.5846460101166
2017-01-06,1855.7617296488943
2017-01-07,1855.968117484289
2017-01-08,1856.2039338169425
2017-01-09,1856.469303111211
2017-01-10,1856.7643499951337
2017-01-11,1857.0891992604757
2017-01-12,1857.4439758626731
2017-01-13,1857.8288049209023
2017-01-14,1858.2438117180282
2017-01-15,1858.6891217006023
2017-01-16,1859.1648604789134
2017-01-17,1859.67115382692
2017-01-18,1860.2081276823174
2017-01-19,1860.77590814648
2017-01-20,1861.3746214844841
2017-01-21,1862.0043941251333
2017-01-22,1862.6653526609134
2017-01-23,1863.3576238480227
2017-01-24,1864.081334606356
2017-01-25,1864.8366120195178
2017-01-26,1865.62358333482
2017-01-27,1866.4423759632791
2017-01-28,1867.2931174795985
2017-01-29,1868.1759356221928
2017-01-30,1869.0909582931972
2017-01-31,1870.0383135584261
2017-02-01,1871.0181296474202
2017-02-02,1872.0305349533937
2017-02-03,1873.0756580332973
2017-02-04,1874.1536276077686
2017-02-05,1875.2645725611392
2017-02-06,1876.4086219414721
2017-02-07,1877.5859049605187
2017-02-08,1878.7965509937176
2017-02-09,1880.040689580238
2017-02-10,1881.3184504229348
2017-02-11,1882.6299633883837
2017-02-12,1883.975358506841
2017-02-13,1885.3547659722835
2017-02-14,1886.768316142393
2017-02-15,1888.216139538532
2017-02-16,1889.6983668457988
2017-02-17,1891.215128912978
2017-02-18,1892.7665567525664
2017-02-19,1894.3527815407397
2017-02-20,1895.973934617412
2017-02-21,1897.6301474861766
2017-02-22,1899.3215518143388
2017-02-23,1901.0482794329
2017-02-24,1902.8104623365944
2017-02-25,1904.6082326838232
2017-02-26,1906.441722796696
2017-02-27,1908.3110651610486
2017-02-28,1910.216392426405
2017-03-01,1912.1578374059964
2017-03-02,1914.1355330767592
2017-03-03,1916.1496125793237
2017-03-04,1918.2002092180264
2017-03-05,1920.2874564609256
2017-03-06,1922.4114879397666
2017-03-07,1924.5724374500032
2017-03-08,1926.7704389507662
2017-03-09,1929.005626564951
2017-03-10,1931.2781345790918
2017-03-11,1933.5880974434795
2017-03-12,1935.93564977205
2017-03-13,1938.3209263425142
2017-03-14,1940.7440620962216
2017-03-15,1943.2051921382754
2017-03-16,1945.7044517374425
2017-03-17,1948.2419763262178
2017-03-18,1950.8179015007936
2017-03-19,1953.4323630210665
2017-03-20,1956.0854968106178
2017-03-21,1958.7774389567785
2017-03-22,1961.5083257105343
2017-03-23,1964.2782934866018
2017-03-24,1967.0874788633864
2017-03-25,1969.936018583022
2017-03-26,1972.8240495513273
2017-03-27,1975.7517088378017
2017-03-28,1978.719133675695
2017-03-29,1981.7264614619344
2017-03-30,1984.773829757144
2017-03-31,1987.8613762856903
2017-04-01,1990.9892389355919
2017-04-02,1994.1575557585993
2017-04-03,1997.3664649701486
2017-04-04,2000.616104949424
2017-04-05,2003.9066142392567
2017-04-06,2007.2381315462098
2017-04-07,2010.6107957405748
2017-04-08,2014.0247458562717
2017-04-09,2017.480121091009
2017-04-10,2020.9770608061408
2017-04-11,2024.5157045267706
2017-04-12,2028.0961919416523
2017-04-13,2031.7186629032885
2017-04-14,2035.383257427875
2017-04-15,2039.0901156952596
2017-04-16,2042.839378049106
2017-04-17,2046.6311849966687
2017-04-18,2050.4656772089475
2017-04-19,2054.3429955206857
2017-04-20,2058.2632809302604
2017-04-21,2062.226674599812
2017-04-22,2066.23331785514
2017-04-23,2070.2833521857665
2017-04-24,2074.3769192449254
2017-04-25,2078.5141608495505
2017-04-26,2082.695218980256
2017-04-27,2086.9202357813847
2017-04-28,2091.1893535609925
2017-04-29,2095.502714790814
2017-04-30,2099.8604621062905
2017-05-01,2104.2627383065656
2017-05-02,2108.7096863545103
2017-05-03,2113.2014493766865
2017-05-04,2117.7381706633287
2017-05-05,2122.3199936684186
2017-05-06,2126.947062009638
2017-05-07,2131.619519468336
2017-05-08,2136.3375099896057
2017-05-09,2141.101177682198
2017-05-10,2145.9106668186314
2017-05-11,2150.7661218350986
2017-05-12,2155.667687331449
2017-05-13,2160.615508071307
2017-05-14,2165.6097289819527
2017-05-15,2170.6504951544166
2017-05-16,2175.7379518433463
2017-05-17,2180.8722444672185
2017-05-18,2186.0535186081115
2017-05-19,2191.2819200118274
2017-05-20,2196.557594587931
2017-05-21,2201.8806884095875
2017-05-22,2207.2513477137645
2017-05-23,2212.669718901084
2017-05-24,2218.135948535868
2017-05-25,2223.650183346167
2017-05-26,2229.2125702237163
2017-05-27,2234.8232562239546
2017-05-28,2240.4823885660417
2017-05-29,2246.1901146328237
2017-05-30,2251.946581970874
2017-05-31,2257.7519382904065
2017-06-01,2263.6063314654375
2017-06-02,2269.509909533589
2017-06-03,2275.462820696268
2017-06-04,2281.465213318519
2017-06-05,2287.5172359291337
2017-06-06,2293.6190372205974
2017-06-07,2299.7707660490787
2017-06-08,2305.9725714344777
2017-06-09,2312.224602560387
2017-06-10,2318.52700877409
2017-06-11,2324.879939586589
2017-06-12,2331.283544672604
2017-06-13,2337.737973870524
2017-06-14,2344.243377182458
2017-06-15,2350.7999047742314
2017-06-16,2357.4077069753657
2017-06-17,2364.066934279046
2017-06-18,2370.777737342234
2017-06-19,2377.540266985534
2017-06-20,2384.3546741933087
2017-06-21,2391.2211101135517
2017-06-22,2398.139726058025
2017-06-23,2405.110673502182
2017-06-24,2412.134104085143
2017-06-25,2419.2101696097816
2017-06-26,2426.3390220426145
2017-06-27,2433.520813513939
2017-06-28,2440.7556963176985
2017-06-29,2448.0438229115716
2017-06-30,2455.3853459168977
2017-07-01,2462.7804181187603
2017-07-02,2470.229192465945
2017-07-03,2477.7318220709294
2017-07-04,2485.2884602098757
2017-07-05,2492.899260322675
2017-07-06,2500.5643760129324
2017-07-07,2508.283961047937
2017-07-08,2516.0581693586746
2017-07-09,2523.8871550398608
2017-07-10,2531.7710723498785
2017-07-11,2539.710075710859
2017-07-12,2547.7043197085823
2017-07-13,2555.7539590926062
2017-07-14,2563.8591487761078
2017-07-15,2572.020043836038
2017-07-16,2580.2367995129925
2017-07-17,2588.5095712113425
2017-07-18,2596.8385144990725
2017-07-19,2605.2237851079635
2017-07-20,2613.665538933431
2017-07-21,2622.163932034604
2017-07-22,2630.719120634367
2017-07-23,2639.331261119243
2017-07-24,2648.000510039493
2017-07-25,2656.7270241090864
2017-07-26,2665.5109602056664
2017-07-27,2674.3524753706197
2017-07-28,2683.251726809008
2017-07-29,2692.2088718895848
2017-07-30,2701.2240681448448
2017-07-31,2710.297473270968
