Date,Revenue_Predicted_Poly
2017-01-11,36.55360424138161
2017-01-12,36.483193338203286
2017-01-16,36.412701187227334
2017-01-17,36.342127935677944
2017-01-19,36.271473728527155
2017-01-20,36.20073870849478
2017-01-21,36.129923016048714
2017-01-22,36.05902678940458
2017-01-27,35.98805016452589
2017-02-03,35.91699327512415
2017-02-05,35.84585625265858
2017-02-12,35.7746392263365
2017-02-13,35.703342323112835
2017-02-17,35.63196566769066
2017-02-20,35.56050938252076
2017-02-21,35.4889735878018
2017-02-22,35.41735840148044
2017-02-26,35.34566393925108
2017-02-27,35.273890314556176
2017-03-02,35.20203763858584
2017-03-03,35.13010602027835
2017-03-07,35.0580955663195
2017-03-14,34.986006381143284
2017-03-16,34.91383856693151
2017-03-19,34.84159222361371
2017-03-20,34.769267448867424
2017-03-21,34.6968643381181
2017-03-25,34.62438298453896
2017-03-26,34.5518234790512
2017-04-07,34.47918591032376
2017-04-09,34.40647036477371
2017-04-10,34.33367692656573
2017-04-13,34.260805677612595
2017-04-16,34.187856697574794
2017-04-18,34.11483006386083
2017-04-21,34.04172585162685
2017-04-23,33.968544133777314
2017-04-25,33.89528498096422
2017-04-28,33.82194846158738
2017-04-29,33.74853464179476
2017-05-03,33.6750435854821
2017-05-04,33.601475354293
2017-05-10,33.52783000761892
2017-05-12,33.45410760259914
2017-05-15,33.38030819412103
2017-05-16,33.30643183481975
2017-05-18,33.23247857507816
2017-05-20,33.158448463027156
2017-05-23,33.08434154454565
2017-05-24,33.01015786326016
2017-05-27,32.93589746054528
2017-05-30,32.86156037552334
2017-06-02,32.78714664506474
2017-06-04,32.712656303787625
2017-06-10,32.63808938405796
2017-06-11,32.5634459159898
2017-06-15,32.48872592744479
2017-06-19,32.41392944403269
2017-06-20,32.339056489111215
2017-06-22,32.26410708378559
2017-06-23,32.189081246909325
2017-06-24,32.11397899508347
2017-06-26,32.03880034265728
2017-06-27,31.96354530172762
2017-06-28,31.888213882139326
2017-06-29,31.812806091485285
2017-07-01,31.737321935105925
2017-07-02,31.661761416089888
2017-07-06,31.586124535273484
2017-07-08,31.510411291240956
2017-07-09,31.43462168032447
2017-07-13,31.35875569660405
2017-07-14,31.282813331907562
2017-07-16,31.206794575810775
2017-07-21,31.130699415637366
2017-07-23,31.054527836458902
2017-07-26,30.97827982109476
2017-07-27,30.90195535011223
2017-07-29,30.825554401826594
