Date,Revenue_Predicted_Poly
2017-01-02,20.07709860974117
2017-01-06,19.908218764144905
2017-01-09,19.738763051723097
2017-01-10,19.56872935974002
2017-01-13,19.398115570042407
2017-01-14,19.226919559057833
2017-01-15,19.05513919779652
2017-01-16,18.88277235184904
2017-01-18,18.70981688138862
2017-01-19,18.536270641169892
2017-01-20,18.36213148052883
2017-01-21,18.18739724338303
2017-01-22,18.012065768232233
2017-01-24,17.836134888156963
2017-01-25,17.65960243082023
2017-01-29,17.48246621846596
2017-01-30,17.304724067920134
2017-01-31,17.12637379059018
2017-02-01,16.94741319246522
2017-02-02,16.76784007411605
2017-02-05,16.587652230694815
2017-02-08,16.40684745193562
2017-02-09,16.225423522154045
2017-02-10,16.04337822024719
2017-02-13,15.860709319694152
2017-02-14,15.677414588554996
2017-02-16,15.493491789471875
2017-02-17,15.30893867966887
2017-02-19,15.12375301095085
2017-02-20,14.937932529704767
2017-02-21,14.751474976899573
2017-02-22,14.564378088085022
2017-02-24,14.376639593393165
2017-02-26,14.188257217537355
2017-02-27,13.999228679812433
2017-03-01,13.80955169409549
2017-03-02,13.619223968844466
2017-03-03,13.428243207099285
2017-03-04,13.23660710648167
2017-03-05,13.044313359194646
2017-03-06,12.851359652023163
2017-03-08,12.657743666333573
2017-03-09,12.463463078073445
2017-03-10,12.26851555777317
2017-03-13,12.072898770543219
2017-03-14,11.87661037607731
2017-03-15,11.679648028649297
2017-03-17,11.482009377115617
2017-03-18,11.283692064913808
2017-03-20,11.084693730063705
2017-03-21,10.885012005165748
2017-03-24,10.68464451740293
2017-03-26,10.483588888539188
2017-03-27,10.281842734920758
2017-03-28,10.07940366747485
2017-03-29,9.876269291710628
2017-03-31,9.672437207718787
2017-04-02,9.467905010171819
2017-04-03,9.26267028832379
2017-04-04,9.056730626009653
2017-04-05,8.85008360164727
2017-04-07,8.64272678823545
2017-04-11,8.434657753354458
2017-04-12,8.225874059166102
2017-04-13,8.016373262414902
2017-04-14,7.806152914425496
2017-04-17,7.595210561104722
2017-04-18,7.383543742941498
2017-04-19,7.171149995006431
2017-04-20,6.958026846950702
2017-04-21,6.744171823007719
2017-04-24,6.529582441992801
2017-04-26,6.3142562173025
2017-04-27,6.098190656915477
2017-04-28,5.881383263391285
2017-04-29,5.6638315338712175
2017-05-01,5.445532960078765
2017-05-03,5.226485028318933
2017-05-04,5.006685219477987
2017-05-05,4.786131009024103
2017-05-06,4.564819867006548
2017-05-08,4.342749258056557
2017-05-09,4.11991664138759
2017-05-10,3.896319470793742
2017-05-12,3.671955194651048
2017-05-13,3.4468212559176834
2017-05-15,3.2209150921328558
2017-05-16,2.994234135417628
2017-05-17,2.7667758124745205
2017-05-18,2.53853754458774
2017-05-19,2.3095167476232064
2017-05-22,2.079710832028553
2017-05-24,1.8491172028326446
2017-05-25,1.6177332596464566
2017-05-27,1.3855563966625937
2017-05-30,1.1525840026543506
2017-05-31,0.9188134609780434
2017-06-02,0.6842421495704514
2017-06-05,0.4488674409505222
2017-06-06,0.21268670221874686
2017-06-07,-0.02430270494284059
2017-06-08,-0.26210342427006594
2017-06-10,-0.5007181049183203
2017-06-11,-0.7401494014602576
2017-06-12,-0.9803999738871312
2017-06-13,-1.2214724876092475
2017-06-14,-1.4633696134540912
2017-06-15,-1.7060940276685415
2017-06-16,-1.9496484119182753
2017-06-17,-2.194035453285153
2017-06-19,-2.439257844272049
2017-06-20,-2.685318282798079
2017-06-22,-2.9322194722026893
2017-06-23,-3.1799641212417953
2017-06-24,-3.4285549440911325
2017-06-26,-3.677994660344183
2017-06-27,-3.9282859950127147
2017-07-02,-4.179431678527266
2017-07-03,-4.4314344467363185
2017-07-04,-4.684297040907296
2017-07-05,-4.938022207725254
2017-07-06,-5.192612699294273
2017-07-08,-5.44807127313652
2017-07-12,-5.704400692192934
2017-07-13,-5.961603724821799
2017-07-14,-6.219683144801252
2017-07-17,-6.478641731326178
2017-07-18,-6.738482269011627
2017-07-19,-6.999207547889114
2017-07-20,-7.2608203634100335
2017-07-21,-7.523323516443838
2017-07-24,-7.786719813277671
2017-07-27,-8.051012065617925
2017-07-29,-8.316203090588687
2017-07-31,-8.582295710732751
