Date,Revenue_Predicted_Poly
2017-01-01,91.43042846995013
2017-01-02,90.30661300980705
2017-01-03,89.18282264915138
2017-01-04,88.05906611230807
2017-01-05,86.93535213756127
2017-01-06,85.81168947715014
2017-01-07,84.68808689727393
2017-01-08,83.56455317808786
2017-01-09,82.44109711370356
2017-01-10,81.31772751219182
2017-01-11,80.19445319558076
2017-01-12,79.07128299985334
2017-01-13,77.94822577495302
2017-01-14,76.8252903847806
2017-01-15,75.70248570719104
2017-01-16,74.57982063399936
2017-01-17,73.45730407097722
2017-01-18,72.33494493785497
2017-01-19,71.21275216831782
2017-01-20,70.09073471001057
2017-01-21,68.96890152453398
2017-01-22,67.84726158744752
2017-01-23,66.7258238882664
2017-01-24,65.60459743046408
2017-01-25,64.48359123147202
2017-01-26,63.36281432268015
2017-01-27,62.242275749430746
2017-01-28,61.121984571028634
2017-01-29,60.00194986073552
2017-01-30,58.88218070576704
2017-01-31,57.762686207298884
2017-02-01,56.643475480464986
2017-02-02,55.52455765435434
2017-02-03,54.40594187201441
2017-02-04,53.28763729045045
2017-02-05,52.16965308062345
2017-02-06,51.05199842745469
2017-02-07,49.93468252981961
2017-02-08,48.81771460055347
2017-02-09,47.70110386644751
2017-02-11,46.584859568251204
2017-02-12,45.46899096067136
2017-02-13,44.35350731237099
2017-02-14,43.2384179059718
2017-02-15,42.12373203805282
2017-02-16,41.00945901914952
2017-02-17,39.89560817375468
2017-02-18,38.78218884032117
2017-02-19,37.66921037125667
2017-02-20,36.55668213292506
2017-02-21,35.44461350565007
2017-02-22,34.33301388371456
2017-02-23,33.22189267535282
2017-02-24,32.111259302763074
2017-02-25,31.001123202093822
2017-02-26,29.891493823459996
2017-02-27,28.782380630925445
2017-02-28,27.67379310251522
2017-03-01,26.565740730213065
2017-03-02,25.458233019957106
2017-03-03,24.351279491645073
2017-03-04,23.244889679130893
2017-03-05,22.139073130226052
2017-03-06,21.033839406700054
2017-03-07,19.929198084277914
2017-03-08,18.825158752645848
2017-03-09,17.721731015443766
2017-03-10,16.61892449026982
2017-03-11,15.516748808681086
2017-03-12,14.415213616189476
2017-03-13,13.314328572267414
2017-03-14,12.214103350342157
2017-03-15,11.114547637799433
2017-03-16,10.015671135982302
2017-03-17,8.917483560191386
2017-03-18,7.819994639684637
2017-03-19,6.7232141176752975
2017-03-20,5.627151751337806
2017-03-21,4.53181731180166
2017-03-22,3.4372205841525556
2017-03-23,2.3433713674378396
2017-03-24,1.2502794746576456
2017-03-25,0.15795473277262317
2017-03-26,-0.9335930173019733
2017-03-27,-2.0243539206906007
2017-03-28,-3.114318108562429
2017-03-29,-4.203475698127022
2017-03-30,-5.291816792639565
2017-03-31,-6.379331481396548
2017-04-01,-7.4660098397357615
2017-04-02,-8.551841929038119
2017-04-03,-9.636817796728337
2017-04-04,-10.720927476274028
2017-04-05,-11.80416098718365
2017-04-06,-12.886508335009012
2017-04-07,-13.967959511344361
2017-04-08,-15.048504493827977
2017-04-09,-16.12813324613785
2017-04-10,-17.20683571799691
2017-04-11,-18.284601845171437
2017-04-12,-19.361421549467877
2017-04-13,-20.43728473873557
2017-04-14,-21.512181306869707
2017-04-15,-22.586101133803368
2017-04-16,-23.65903408551594
